lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000335,A1,1,1,1.0
E01000336,A1,1,1,1.0
E01000340,A1,1,1,1.0
E01000343,A1,1,1,1.0
E01000346,A1,2,2,1.0
E01000355,A1,1,1,1.0
E01000366,A1,1,1,1.0
E01000369,A1,1,1,1.0
E01000371,A1,1,1,1.0
E01000373,A1,2,2,1.0
E01000375,A1,1,1,1.0
E01000376,A1,2,2,1.0
E01000378,A1,1,1,1.0
E01000380,A1,1,1,1.0
E01000391,A1,1,1,1.0
E01000392,A1,1,1,1.0
E01000393,A1,1,1,1.0
E01000403,A1,4,4,1.0
E01000405,A1,4,2,2.0
E01000406,A1,2,2,1.0
E01000408,A1,1,1,1.0
E01000417,A1,1,1,1.0
E01000422,A1,1,1,1.0
E01000425,A1,1,1,1.0
E01000428,A1,2,1,2.0
E01000437,A1,2,2,1.0
E01000439,A1,2,2,1.0
E01000442,A1,1,1,1.0
E01000443,A1,1,1,1.0
E01000448,A1,1,1,1.0
E01000452,A1,1,1,1.0
E01000454,A1,3,3,1.0
E01000465,A1,2,2,1.0
E01000469,A1,1,1,1.0
E01000470,A1,1,1,1.0
E01000647,A1,2,2,1.0
E01000657,A1,1,1,1.0
E01000661,A1,1,1,1.0
E01000670,A1,1,1,1.0
E01000673,A1,1,1,1.0
E01000680,A1,1,1,1.0
E01000687,A1,1,1,1.0
E01000693,A1,1,1,1.0
E01000698,A1,3,3,1.0
E01000713,A1,1,1,1.0
E01000715,A1,1,1,1.0
E01000719,A1,1,1,1.0
E01000720,A1,1,1,1.0
E01000721,A1,1,1,1.0
E01000722,A1,1,1,1.0
E01000724,A1,2,2,1.0
E01000725,A1,1,1,1.0
E01000727,A1,2,2,1.0
E01000733,A1,1,1,1.0
E01000734,A1,1,1,1.0
E01000735,A1,1,1,1.0
E01000737,A1,1,1,1.0
E01000739,A1,1,1,1.0
E01000740,A1,2,2,1.0
E01000752,A1,2,2,1.0
E01000754,A1,1,1,1.0
E01000756,A1,1,1,1.0
E01000759,A1,1,1,1.0
E01000764,A1,1,1,1.0
E01000765,A1,1,1,1.0
E01000771,A1,1,1,1.0
E01000772,A1,1,1,1.0
E01000775,A1,1,1,1.0
E01000779,A1,1,1,1.0
