lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000645,A1,1,1,1.0
E01000649,A1,2,2,1.0
E01000650,A1,2,2,1.0
E01000653,A1,1,1,1.0
E01000654,A1,1,1,1.0
E01000656,A1,2,2,1.0
E01000661,A1,1,1,1.0
E01000664,A1,1,1,1.0
E01000665,A1,1,1,1.0
E01000667,A1,1,1,1.0
E01000669,A1,1,1,1.0
E01000673,A1,1,1,1.0
E01000675,A1,1,1,1.0
E01000676,A1,2,2,1.0
E01000679,A1,1,1,1.0
E01000680,A1,1,1,1.0
E01000683,A1,1,1,1.0
E01000687,A1,2,2,1.0
E01000690,A1,1,1,1.0
E01000691,A1,2,2,1.0
E01000692,A1,1,1,1.0
E01000695,A1,1,1,1.0
E01000696,A1,2,2,1.0
E01000698,A1,1,1,1.0
E01000699,A1,2,2,1.0
E01000700,A1,1,1,1.0
E01000705,A1,1,1,1.0
E01000706,A1,2,2,1.0
E01000707,A1,1,1,1.0
E01000708,A1,1,1,1.0
E01000709,A1,1,1,1.0
E01000712,A1,1,1,1.0
E01000714,A1,1,1,1.0
E01000717,A1,2,2,1.0
E01000721,A1,1,1,1.0
E01000725,A1,2,2,1.0
E01000729,A1,1,1,1.0
E01000731,A1,1,1,1.0
E01000735,A1,3,2,1.5
E01000738,A1,1,1,1.0
E01000742,A1,1,1,1.0
E01000743,A1,2,2,1.0
E01000744,A1,1,1,1.0
E01000745,A1,2,2,1.0
E01000746,A1,1,1,1.0
E01000747,A1,1,1,1.0
E01000752,A1,1,1,1.0
E01000757,A1,2,2,1.0
E01000759,A1,1,1,1.0
E01000760,A1,1,1,1.0
E01000761,A1,1,1,1.0
E01000762,A1,1,1,1.0
E01000765,A1,4,4,1.0
E01000767,A1,1,1,1.0
E01000771,A1,1,1,1.0
E01000773,A1,1,1,1.0
E01000774,A1,2,2,1.0
E01000786,A1,1,1,1.0
E01000789,A1,2,2,1.0
E01000793,A1,1,1,1.0
E01000795,A1,1,1,1.0
E01000797,A1,2,1,2.0
E01000799,A1,1,1,1.0
E01000801,A1,1,1,1.0
E01000802,A1,4,3,1.3333333333333333
E01000804,A1,1,1,1.0
E01000805,A1,1,1,1.0
E01000806,A1,1,1,1.0
E01000808,A1,2,2,1.0
E01000809,A1,1,1,1.0
E01000812,A1,1,1,1.0
E01000825,A1,3,2,1.5
E01000840,A1,2,1,2.0
E01001574,A1,2,2,1.0
E01001575,A1,2,2,1.0
E01001577,A1,2,1,2.0
E01001578,A1,1,1,1.0
E01001579,A1,1,1,1.0
E01001581,A1,1,1,1.0
E01001585,A1,3,2,1.5
E01001587,A1,1,1,1.0
E01001589,A1,1,1,1.0
E01001594,A1,1,1,1.0
E01001595,A1,1,1,1.0
E01001603,A1,1,1,1.0
E01001617,A1,1,1,1.0
E01001620,A1,1,1,1.0
E01001625,A1,1,1,1.0
E01001629,A1,3,3,1.0
E01001631,A1,1,1,1.0
E01001635,A1,7,4,1.75
E01001636,A1,1,1,1.0
E01001637,A1,1,1,1.0
E01001638,A1,1,1,1.0
E01001642,A1,1,1,1.0
E01001647,A1,1,1,1.0
E01001648,A1,1,1,1.0
E01001649,A1,1,1,1.0
E01001650,A1,1,1,1.0
E01001652,A1,1,1,1.0
E01001653,A1,2,2,1.0
E01001656,A1,2,2,1.0
E01001657,A1,1,1,1.0
E01001667,A1,1,1,1.0
E01001668,A1,1,1,1.0
E01001669,A1,1,1,1.0
E01001671,A1,1,1,1.0
E01001672,A1,2,1,2.0
E01001675,A1,3,1,3.0
E01001676,A1,1,1,1.0
E01001677,A1,2,1,2.0
E01001678,A1,1,1,1.0
E01001680,A1,1,1,1.0
E01001682,A1,2,2,1.0
E01001685,A1,1,1,1.0
E01001686,A1,1,1,1.0
E01001688,A1,1,1,1.0
E01001694,A1,1,1,1.0
E01001700,A1,4,3,1.3333333333333333
E01001703,A1,1,1,1.0
E01001704,A1,1,1,1.0
E01001706,A1,1,1,1.0
E01001708,A1,1,1,1.0
E01001709,A1,1,1,1.0
E01001712,A1,1,1,1.0
E01014371,A1,1,1,1.0
E01014372,A1,1,1,1.0
E01014374,A1,1,1,1.0
E01014375,A1,1,1,1.0
E01014379,A1,1,1,1.0
E01014384,A1,1,1,1.0
E01014385,A1,1,1,1.0
E01014387,A1,1,1,1.0
E01014388,A1,1,1,1.0
E01014390,A1,2,2,1.0
E01014391,A1,1,1,1.0
E01014402,A1,2,2,1.0
E01014405,A1,2,2,1.0
E01014409,A1,1,1,1.0
E01014410,A1,1,1,1.0
E01014414,A1,1,1,1.0
E01014415,A1,4,4,1.0
E01014416,A1,1,1,1.0
E01014417,A1,2,1,2.0
E01014422,A1,1,1,1.0
E01014425,A1,2,2,1.0
E01014426,A1,1,1,1.0
E01014430,A1,1,1,1.0
E01014431,A1,1,1,1.0
E01014435,A1,2,2,1.0
E01014439,A1,2,1,2.0
E01014449,A1,1,1,1.0
E01014456,A1,1,1,1.0
E01014458,A1,1,1,1.0
E01014461,A1,2,2,1.0
E01014470,A1,2,2,1.0
E01014471,A1,1,1,1.0
E01014474,A1,1,1,1.0
E01014475,A1,1,1,1.0
E01014478,A1,1,1,1.0
E01014481,A1,1,1,1.0
E01022846,A1,2,2,1.0
E01022847,A1,2,2,1.0
E01022857,A1,1,1,1.0
E01022867,A1,1,1,1.0
E01022870,A1,1,1,1.0
E01022873,A1,2,2,1.0
E01022879,A1,1,1,1.0
E01022882,A1,3,3,1.0
E01022884,A1,1,1,1.0
E01022888,A1,1,1,1.0
E01022893,A1,2,2,1.0
E01022894,A1,1,1,1.0
E01022898,A1,2,1,2.0
E01023499,A1,3,1,3.0
E01023520,A1,1,1,1.0
E01023750,A1,2,2,1.0
E01023751,A1,3,3,1.0
E01023753,A1,1,1,1.0
E01023755,A1,2,2,1.0
E01023756,A1,2,1,2.0
E01023757,A1,1,1,1.0
E01023759,A1,1,1,1.0
E01023760,A1,1,1,1.0
E01023762,A1,1,1,1.0
E01023764,A1,2,2,1.0
E01023765,A1,1,1,1.0
E01023773,A1,1,1,1.0
E01023774,A1,1,1,1.0
E01023775,A1,1,1,1.0
E01023776,A1,1,1,1.0
E01023781,A1,1,1,1.0
E01023782,A1,2,2,1.0
E01023783,A1,1,1,1.0
E01023784,A1,3,3,1.0
E01023786,A1,2,2,1.0
E01023787,A1,1,1,1.0
E01023788,A1,2,1,2.0
E01023789,A1,7,6,1.1666666666666667
E01023790,A1,2,2,1.0
E01023791,A1,1,1,1.0
E01023793,A1,3,3,1.0
E01023795,A1,1,1,1.0
E01023796,A1,4,2,2.0
E01023798,A1,3,2,1.5
E01023800,A1,1,1,1.0
E01023801,A1,2,2,1.0
E01028571,A1,1,1,1.0
E01028578,A1,1,1,1.0
E01028677,A1,1,1,1.0
E01028788,A1,1,1,1.0
E01032568,A1,1,1,1.0
E01032570,A1,1,1,1.0
E01032852,A1,1,1,1.0
E01033727,A1,1,1,1.0
E01033732,A1,1,1,1.0
E01033733,A1,2,2,1.0
E01033744,A1,1,1,1.0
E01017646,A11,1,1,1.0
E01017669,A11,2,1,2.0
E01017717,A11,1,1,1.0
E01017735,A11,1,1,1.0
E01017749,A11,1,1,1.0
E01017767,A11,1,1,1.0
E01017786,A11,2,2,1.0
E01017801,A11,1,1,1.0
E01017802,A11,1,1,1.0
E01017803,A11,1,1,1.0
E01017829,A11,1,1,1.0
E01017840,A11,1,1,1.0
E01017842,A11,1,1,1.0
E01017872,A11,1,1,1.0
E01017878,A11,1,1,1.0
E01017887,A11,1,1,1.0
E01017889,A11,1,1,1.0
E01026018,A11,1,1,1.0
E01026020,A11,1,1,1.0
E01026041,A11,1,1,1.0
E01026079,A11,1,1,1.0
E01026098,A11,1,1,1.0
E01026123,A11,1,1,1.0
E01026174,A11,1,1,1.0
E01026191,A11,3,1,3.0
E01026244,A11,1,1,1.0
E01026277,A11,1,1,1.0
E01026280,A11,1,1,1.0
E01026293,A11,1,1,1.0
E01026328,A11,1,1,1.0
E01026347,A11,1,1,1.0
E01026380,A11,1,1,1.0
E01026387,A11,1,1,1.0
E01026405,A11,1,1,1.0
E01032609,A11,2,2,1.0
E01000741,A12,1,1,1.0
E01000786,A12,1,1,1.0
E01014370,A12,1,1,1.0
E01014371,A12,1,1,1.0
E01014373,A12,1,1,1.0
E01014380,A12,1,1,1.0
E01014416,A12,2,1,2.0
E01014430,A12,3,3,1.0
E01014470,A12,1,1,1.0
E01023785,A12,1,1,1.0
E01028521,A12,1,1,1.0
E01028523,A12,1,1,1.0
E01028582,A12,1,1,1.0
E01028583,A12,1,1,1.0
E01032555,A12,2,1,2.0
E01033078,A12,1,1,1.0
E01000676,A16,1,1,1.0
E01000683,A16,1,1,1.0
E01000690,A16,1,1,1.0
E01000715,A16,1,1,1.0
E01000720,A16,1,1,1.0
E01000732,A16,1,1,1.0
E01000747,A16,1,1,1.0
E01000760,A16,1,1,1.0
E01000770,A16,1,1,1.0
E01000784,A16,1,1,1.0
E01000798,A16,1,1,1.0
E01000805,A16,1,1,1.0
E01000840,A16,1,1,1.0
E01001582,A16,1,1,1.0
E01001590,A16,1,1,1.0
E01001596,A16,1,1,1.0
E01001610,A16,1,1,1.0
E01001611,A16,1,1,1.0
E01001619,A16,1,1,1.0
E01001620,A16,1,1,1.0
E01001624,A16,1,1,1.0
E01001637,A16,1,1,1.0
E01001641,A16,1,1,1.0
E01001646,A16,1,1,1.0
E01001648,A16,1,1,1.0
E01001658,A16,1,1,1.0
E01001660,A16,1,1,1.0
E01001682,A16,1,1,1.0
E01001700,A16,1,1,1.0
E01001708,A16,1,1,1.0
E01014375,A16,2,1,2.0
E01014379,A16,1,1,1.0
E01014380,A16,3,2,1.5
E01014382,A16,1,1,1.0
E01014385,A16,3,3,1.0
E01014388,A16,1,1,1.0
E01014389,A16,1,1,1.0
E01014392,A16,1,1,1.0
E01014400,A16,1,1,1.0
E01014419,A16,1,1,1.0
E01014430,A16,1,1,1.0
E01014441,A16,4,2,2.0
E01014447,A16,1,1,1.0
E01014452,A16,1,1,1.0
E01014464,A16,2,2,1.0
E01014472,A16,1,1,1.0
E01023764,A16,1,1,1.0
E01023776,A16,1,1,1.0
E01023789,A16,1,1,1.0
E01023797,A16,1,1,1.0
E01023798,A16,1,1,1.0
E01032562,A16,1,1,1.0
E01033726,A16,2,2,1.0
E01014418,A17,1,1,1.0
E01014446,A17,1,1,1.0
E01023758,A19,1,1,1.0
E01023776,A19,2,2,1.0
E01014370,A2,3,3,1.0
E01014371,A2,3,3,1.0
E01014372,A2,4,3,1.3333333333333333
E01014374,A2,1,1,1.0
E01014375,A2,2,2,1.0
E01014379,A2,4,4,1.0
E01014383,A2,1,1,1.0
E01014388,A2,2,1,2.0
E01014390,A2,2,2,1.0
E01014392,A2,2,2,1.0
E01014395,A2,1,1,1.0
E01014399,A2,2,2,1.0
E01014400,A2,2,2,1.0
E01014402,A2,2,2,1.0
E01014403,A2,1,1,1.0
E01014413,A2,1,1,1.0
E01014416,A2,2,2,1.0
E01014417,A2,1,1,1.0
E01014420,A2,1,1,1.0
E01014422,A2,1,1,1.0
E01014423,A2,1,1,1.0
E01014424,A2,1,1,1.0
E01014425,A2,3,3,1.0
E01014426,A2,1,1,1.0
E01014429,A2,1,1,1.0
E01014430,A2,1,1,1.0
E01014431,A2,1,1,1.0
E01014435,A2,1,1,1.0
E01014436,A2,1,1,1.0
E01014437,A2,2,2,1.0
E01014438,A2,1,1,1.0
E01014441,A2,2,2,1.0
E01014455,A2,3,3,1.0
E01014458,A2,3,3,1.0
E01014459,A2,2,1,2.0
E01014462,A2,2,2,1.0
E01014463,A2,2,2,1.0
E01014464,A2,4,4,1.0
E01014465,A2,3,3,1.0
E01014468,A2,1,1,1.0
E01014469,A2,1,1,1.0
E01014471,A2,2,2,1.0
E01014474,A2,2,2,1.0
E01014475,A2,2,2,1.0
E01014476,A2,1,1,1.0
E01014479,A2,1,1,1.0
E01014481,A2,4,4,1.0
E01014483,A2,2,2,1.0
E01014484,A2,3,2,1.5
E01033080,A2,3,3,1.0
E01001582,A20,1,1,1.0
E01001587,A20,1,1,1.0
E01001590,A20,1,1,1.0
E01001624,A20,1,1,1.0
E01001638,A20,1,1,1.0
E01001645,A20,1,1,1.0
E01001706,A20,1,1,1.0
E01001709,A20,1,1,1.0
E01014370,A20,2,2,1.0
E01014376,A20,1,1,1.0
E01014391,A20,1,1,1.0
E01014398,A20,1,1,1.0
E01014402,A20,2,2,1.0
E01014407,A20,2,2,1.0
E01014409,A20,1,1,1.0
E01014411,A20,1,1,1.0
E01014413,A20,1,1,1.0
E01014421,A20,2,2,1.0
E01014436,A20,1,1,1.0
E01014439,A20,1,1,1.0
E01014446,A20,1,1,1.0
E01014450,A20,1,1,1.0
E01014454,A20,1,1,1.0
E01014463,A20,1,1,1.0
E01014464,A20,1,1,1.0
E01014472,A20,2,2,1.0
E01014484,A20,1,1,1.0
E01023762,A20,5,1,5.0
E01023776,A20,1,1,1.0
E01023780,A20,1,1,1.0
E01023798,A20,2,2,1.0
E01028724,A20,1,1,1.0
E01028726,A20,1,1,1.0
E01033079,A20,1,1,1.0
E01033742,A20,1,1,1.0
E01000650,A22,1,1,1.0
E01000651,A22,1,1,1.0
E01000661,A22,1,1,1.0
E01000662,A22,1,1,1.0
E01000665,A22,1,1,1.0
E01000668,A22,1,1,1.0
