lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000645,A1,4,3,1.3333333333333333
E01000646,A1,4,4,1.0
E01000647,A1,3,3,1.0
E01000648,A1,10,8,1.25
E01000649,A1,7,7,1.0
E01000650,A1,1,1,1.0
E01000651,A1,3,3,1.0
E01000652,A1,4,4,1.0
E01000653,A1,3,3,1.0
E01000654,A1,5,5,1.0
E01000655,A1,5,4,1.25
E01000656,A1,5,4,1.25
E01000657,A1,3,3,1.0
E01000658,A1,1,1,1.0
E01000659,A1,3,3,1.0
E01000661,A1,2,2,1.0
E01000662,A1,2,2,1.0
E01000663,A1,4,4,1.0
E01000664,A1,2,1,2.0
E01000665,A1,9,8,1.125
E01000666,A1,6,6,1.0
E01000668,A1,7,6,1.1666666666666667
E01000669,A1,4,4,1.0
E01000670,A1,3,2,1.5
E01000671,A1,1,1,1.0
E01000672,A1,3,3,1.0
E01000674,A1,2,2,1.0
E01000675,A1,4,4,1.0
E01000676,A1,2,2,1.0
E01000677,A1,2,2,1.0
E01000678,A1,2,2,1.0
E01000679,A1,4,4,1.0
E01000680,A1,1,1,1.0
E01000682,A1,2,2,1.0
E01000683,A1,5,5,1.0
E01000684,A1,2,2,1.0
E01000685,A1,1,1,1.0
E01000686,A1,3,3,1.0
E01000687,A1,3,3,1.0
E01000688,A1,1,1,1.0
E01000689,A1,4,3,1.3333333333333333
E01000690,A1,7,7,1.0
E01000691,A1,9,6,1.5
E01000692,A1,6,6,1.0
E01000693,A1,9,8,1.125
E01000694,A1,3,3,1.0
E01000695,A1,4,4,1.0
E01000696,A1,4,4,1.0
E01000697,A1,2,2,1.0
E01000699,A1,2,2,1.0
E01000700,A1,4,4,1.0
E01000701,A1,4,4,1.0
E01000702,A1,4,3,1.3333333333333333
E01000703,A1,2,2,1.0
E01000704,A1,3,3,1.0
E01000705,A1,2,2,1.0
E01000706,A1,2,2,1.0
E01000707,A1,1,1,1.0
E01000708,A1,3,3,1.0
E01000709,A1,4,4,1.0
E01000710,A1,1,1,1.0
E01000711,A1,2,2,1.0
E01000712,A1,1,1,1.0
E01000713,A1,4,4,1.0
E01000714,A1,4,4,1.0
E01000716,A1,2,1,2.0
E01000717,A1,2,2,1.0
E01000719,A1,2,2,1.0
E01000720,A1,3,3,1.0
E01000722,A1,3,3,1.0
E01000723,A1,4,3,1.3333333333333333
E01000725,A1,1,1,1.0
E01000726,A1,1,1,1.0
E01000727,A1,6,6,1.0
E01000728,A1,2,2,1.0
E01000729,A1,6,5,1.2
E01000731,A1,1,1,1.0
E01000732,A1,2,2,1.0
E01000733,A1,3,3,1.0
E01000734,A1,3,2,1.5
E01000735,A1,1,1,1.0
E01000736,A1,3,3,1.0
E01000737,A1,4,4,1.0
E01000738,A1,2,2,1.0
E01000739,A1,1,1,1.0
E01000740,A1,3,3,1.0
E01000741,A1,4,4,1.0
E01000742,A1,5,5,1.0
E01000743,A1,2,2,1.0
E01000744,A1,1,1,1.0
E01000745,A1,3,3,1.0
E01000746,A1,7,6,1.1666666666666667
E01000747,A1,7,7,1.0
E01000748,A1,4,4,1.0
E01000749,A1,3,3,1.0
E01000750,A1,1,1,1.0
E01000751,A1,3,3,1.0
E01000752,A1,6,6,1.0
E01000753,A1,3,3,1.0
E01000754,A1,1,1,1.0
E01000755,A1,3,3,1.0
E01000756,A1,1,1,1.0
E01000759,A1,4,4,1.0
E01000761,A1,3,3,1.0
E01000762,A1,3,3,1.0
E01000763,A1,3,3,1.0
E01000764,A1,5,5,1.0
E01000765,A1,1,1,1.0
E01000766,A1,1,1,1.0
E01000767,A1,3,3,1.0
E01000768,A1,2,2,1.0
E01000769,A1,4,4,1.0
E01000770,A1,2,2,1.0
E01000771,A1,6,6,1.0
E01000772,A1,2,2,1.0
E01000773,A1,4,3,1.3333333333333333
E01000774,A1,3,3,1.0
E01000775,A1,6,5,1.2
E01000777,A1,5,4,1.25
E01000778,A1,5,4,1.25
E01000779,A1,3,3,1.0
E01000780,A1,3,3,1.0
E01000781,A1,2,2,1.0
E01000782,A1,1,1,1.0
E01000783,A1,2,2,1.0
E01000784,A1,8,6,1.3333333333333333
E01000786,A1,1,1,1.0
E01000790,A1,2,2,1.0
E01000792,A1,2,2,1.0
E01000795,A1,2,2,1.0
E01000797,A1,3,3,1.0
E01000798,A1,2,2,1.0
E01000799,A1,4,4,1.0
E01000800,A1,3,3,1.0
E01000801,A1,7,7,1.0
E01000802,A1,2,2,1.0
E01000803,A1,6,6,1.0
E01000804,A1,4,4,1.0
E01000805,A1,6,5,1.2
E01000806,A1,3,3,1.0
E01000807,A1,1,1,1.0
E01000808,A1,1,1,1.0
E01000809,A1,1,1,1.0
E01000811,A1,2,2,1.0
E01000812,A1,2,2,1.0
E01000813,A1,1,1,1.0
E01000814,A1,2,2,1.0
E01000815,A1,2,2,1.0
E01000816,A1,1,1,1.0
E01000818,A1,1,1,1.0
E01000819,A1,2,2,1.0
E01000820,A1,2,1,2.0
E01000822,A1,1,1,1.0
E01000823,A1,2,2,1.0
E01000824,A1,2,2,1.0
E01000825,A1,3,3,1.0
E01000826,A1,1,1,1.0
E01000827,A1,2,2,1.0
E01000828,A1,2,2,1.0
E01000829,A1,1,1,1.0
E01000832,A1,2,2,1.0
E01000833,A1,1,1,1.0
E01000835,A1,2,2,1.0
E01000837,A1,1,1,1.0
E01000838,A1,2,1,2.0
E01000839,A1,1,1,1.0
E01000840,A1,3,3,1.0
E01016366,A1,1,1,1.0
E01023629,A1,1,1,1.0
E01023750,A1,7,5,1.4
E01023751,A1,2,1,2.0
E01023752,A1,4,3,1.3333333333333333
E01023753,A1,2,2,1.0
E01023755,A1,9,6,1.5
E01023756,A1,7,5,1.4
E01023757,A1,5,3,1.6666666666666667
E01023758,A1,4,4,1.0
E01023759,A1,4,1,4.0
E01023760,A1,6,3,2.0
E01023761,A1,12,5,2.4
E01023762,A1,4,3,1.3333333333333333
E01023763,A1,5,3,1.6666666666666667
E01023764,A1,3,3,1.0
E01023765,A1,6,2,3.0
E01023766,A1,4,3,1.3333333333333333
E01023767,A1,3,2,1.5
E01023768,A1,3,3,1.0
E01023769,A1,5,2,2.5
E01023770,A1,2,2,1.0
E01023771,A1,1,1,1.0
E01023772,A1,9,5,1.8
E01023773,A1,2,2,1.0
E01023774,A1,4,4,1.0
E01023775,A1,8,5,1.6
E01023776,A1,6,6,1.0
E01023777,A1,5,3,1.6666666666666667
E01023778,A1,6,6,1.0
E01023779,A1,4,4,1.0
E01023781,A1,11,6,1.8333333333333333
E01023782,A1,5,5,1.0
E01023783,A1,7,3,2.3333333333333335
E01023784,A1,3,3,1.0
E01023785,A1,8,4,2.0
E01023786,A1,3,2,1.5
E01023787,A1,5,3,1.6666666666666667
E01023788,A1,5,3,1.6666666666666667
E01023789,A1,11,9,1.2222222222222223
E01023790,A1,13,10,1.3
E01023791,A1,5,4,1.25
E01023792,A1,4,4,1.0
E01023793,A1,4,3,1.3333333333333333
E01023794,A1,3,3,1.0
E01023795,A1,5,1,5.0
E01023796,A1,5,5,1.0
E01023797,A1,4,2,2.0
E01023798,A1,10,8,1.25
E01023799,A1,1,1,1.0
E01023800,A1,5,4,1.25
E01023801,A1,5,4,1.25
E01028463,A1,1,1,1.0
E01028513,A1,1,1,1.0
E01028707,A1,1,1,1.0
E01028717,A1,1,1,1.0
E01028756,A1,1,1,1.0
E01029479,A1,3,3,1.0
E01029480,A1,1,1,1.0
E01029486,A1,1,1,1.0
E01029487,A1,1,1,1.0
E01029495,A1,1,1,1.0
E01029497,A1,1,1,1.0
E01029504,A1,1,1,1.0
E01029511,A1,1,1,1.0
E01029512,A1,1,1,1.0
E01029520,A1,1,1,1.0
E01029521,A1,1,1,1.0
E01029528,A1,3,1,3.0
E01029530,A1,1,1,1.0
E01032563,A1,4,4,1.0
E01032568,A1,2,2,1.0
E01032570,A1,1,1,1.0
