period,LAD,SHEF_C_CODE,report_count,user_count,average
2012-7,E06000045,C2,24,22,1.0909090909090908
2012-7,E06000045,C3,31,28,1.1071428571428572
2012-7,E06000045,C4,4,4,1.0
2012-7,E06000045,C5,12,12,1.0
2012-7,E06000045,C7,56,50,1.12
2012-7,E06000045,C8,4,3,1.3333333333333333
2012-7,E07000194,C2,1,1,1.0
2012-7,E07000194,C3,8,8,1.0
2012-7,E07000194,C4,2,1,2.0
2012-7,E07000194,C5,1,1,1.0
2012-7,E07000194,C6,1,1,1.0
2012-7,E07000194,C7,8,8,1.0
2012-7,E07000194,C8,1,1,1.0
2012-7,E09000003,C2,37,33,1.121212121212121
2012-7,E09000003,C3,133,85,1.5647058823529412
2012-7,E09000003,C4,94,5,18.8
2012-7,E09000003,C7,194,119,1.6302521008403361
2012-7,E09000003,C8,18,17,1.0588235294117647
2012-7,E09000006,C1,39,38,1.0263157894736843
2012-7,E09000006,C2,122,113,1.079646017699115
2012-7,E09000006,C3,210,185,1.135135135135135
2012-7,E09000006,C4,6,5,1.2
2012-7,E09000006,C7,170,132,1.2878787878787878
2012-7,E09000006,C8,47,44,1.0681818181818181
