lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000023,C1,51,41,1.2439024390243902
E07000177,C1,3,3,1.0
E07000178,C1,2,2,1.0
E07000179,C1,2,2,1.0
E07000180,C1,2,2,1.0
E07000181,C1,1,1,1.0
E07000218,C1,5,5,1.0
E07000219,C1,7,7,1.0
E07000220,C1,6,6,1.0
E07000221,C1,9,9,1.0
E07000222,C1,17,17,1.0
E07000242,C1,1,1,1.0
E07000243,C1,1,1,1.0
E09000006,C1,37,34,1.088235294117647
E06000023,C2,29,23,1.2608695652173914
E07000177,C2,32,26,1.2307692307692308
E07000178,C2,12,12,1.0
E07000179,C2,15,14,1.0714285714285714
E07000180,C2,17,11,1.5454545454545454
E07000181,C2,12,12,1.0
E07000219,C2,1,1,1.0
E07000221,C2,2,2,1.0
E07000222,C2,2,2,1.0
E07000243,C2,1,1,1.0
E09000006,C2,105,98,1.0714285714285714
E09000011,C2,3,3,1.0
E06000023,C3,78,59,1.3220338983050848
E07000089,C3,43,39,1.1025641025641026
E07000177,C3,115,38,3.026315789473684
E07000178,C3,65,27,2.4074074074074074
E07000179,C3,107,57,1.8771929824561404
E07000180,C3,67,41,1.6341463414634145
E07000181,C3,76,50,1.52
E07000218,C3,22,12,1.8333333333333333
E07000219,C3,18,14,1.2857142857142858
E07000220,C3,13,12,1.0833333333333333
E07000221,C3,35,29,1.206896551724138
E07000222,C3,26,24,1.0833333333333333
E07000242,C3,19,19,1.0
E07000243,C3,240,60,4.0
E09000006,C3,567,419,1.3532219570405728
E09000011,C3,175,136,1.286764705882353
E07000089,C4,3,3,1.0
E07000177,C4,2,2,1.0
E07000181,C4,1,1,1.0
E07000242,C4,1,1,1.0
E07000243,C4,4,2,2.0
E09000006,C4,37,24,1.5416666666666667
E09000011,C4,3,3,1.0
E07000089,C5,9,9,1.0
E07000177,C5,29,24,1.2083333333333333
E07000178,C5,16,15,1.0666666666666667
E07000179,C5,36,33,1.0909090909090908
E07000180,C5,33,32,1.03125
E07000181,C5,26,23,1.1304347826086956
E07000218,C5,8,8,1.0
E07000219,C5,14,4,3.5
E07000220,C5,10,10,1.0
E07000221,C5,7,7,1.0
E07000222,C5,19,18,1.0555555555555556
E07000242,C5,3,3,1.0
E07000243,C5,14,11,1.2727272727272727
E09000006,C5,1,1,1.0
E09000011,C5,13,12,1.0833333333333333
E07000178,C6,1,1,1.0
E07000181,C6,1,1,1.0
E07000220,C6,1,1,1.0
E09000011,C6,6,4,1.5
E06000023,C7,372,249,1.4939759036144578
E07000079,C7,1,1,1.0
E07000089,C7,26,23,1.1304347826086956
E07000177,C7,1394,390,3.5743589743589745
E07000178,C7,501,161,3.111801242236025
E07000179,C7,2034,354,5.745762711864407
E07000180,C7,934,284,3.288732394366197
E07000181,C7,1343,296,4.537162162162162
E07000218,C7,17,13,1.3076923076923077
E07000219,C7,19,13,1.4615384615384615
E07000220,C7,10,7,1.4285714285714286
E07000221,C7,17,17,1.0
E07000222,C7,22,19,1.1578947368421053
E07000242,C7,3,3,1.0
E07000243,C7,10,7,1.4285714285714286
E09000006,C7,598,422,1.4170616113744077
E09000011,C7,19,18,1.0555555555555556
E07000089,C8,16,15,1.0666666666666667
E07000178,C8,8,8,1.0
E07000179,C8,1,1,1.0
E07000180,C8,2,2,1.0
E07000181,C8,6,6,1.0
E07000218,C8,1,1,1.0
E07000219,C8,3,3,1.0
E07000222,C8,3,2,1.5
E07000242,C8,3,3,1.0
E07000243,C8,51,30,1.7
E09000006,C8,103,101,1.0198019801980198
E09000011,C8,71,61,1.1639344262295082
