lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000023,C1,1115,764,1.4594240837696335
E07000089,C1,3,3,1.0
E07000177,C1,28,27,1.037037037037037
E07000178,C1,12,12,1.0
E07000179,C1,38,35,1.0857142857142856
E07000180,C1,36,26,1.3846153846153846
E07000181,C1,23,16,1.4375
E07000218,C1,124,93,1.3333333333333333
E07000219,C1,156,108,1.4444444444444444
E07000220,C1,122,100,1.22
E07000221,C1,275,221,1.244343891402715
E07000222,C1,218,183,1.1912568306010929
E07000242,C1,2,2,1.0
E07000243,C1,18,13,1.3846153846153846
E09000006,C1,477,406,1.1748768472906403
E09000011,C1,1,1,1.0
E06000023,C2,435,298,1.4597315436241611
E07000089,C2,11,10,1.1
E07000177,C2,431,317,1.359621451104101
E07000178,C2,189,146,1.2945205479452055
E07000179,C2,527,376,1.4015957446808511
E07000180,C2,426,312,1.3653846153846154
E07000181,C2,304,226,1.345132743362832
E07000218,C2,24,17,1.411764705882353
E07000219,C2,41,36,1.1388888888888888
E07000220,C2,41,30,1.3666666666666667
E07000221,C2,47,44,1.0681818181818181
E07000222,C2,54,49,1.1020408163265305
E07000242,C2,6,6,1.0
E07000243,C2,60,45,1.3333333333333333
E09000006,C2,2480,1757,1.4114968696642003
E09000011,C2,43,41,1.048780487804878
S12000041,C2,5,5,1.0
E06000023,C3,585,425,1.3764705882352941
E07000089,C3,349,255,1.3686274509803922
E07000165,C3,1,1,1.0
E07000177,C3,341,226,1.508849557522124
E07000178,C3,202,147,1.3741496598639455
E07000179,C3,523,327,1.599388379204893
E07000180,C3,289,214,1.3504672897196262
E07000181,C3,285,204,1.3970588235294117
E07000218,C3,61,51,1.196078431372549
E07000219,C3,80,50,1.6
E07000220,C3,72,57,1.263157894736842
E07000221,C3,136,123,1.1056910569105691
E07000222,C3,110,89,1.2359550561797752
E07000242,C3,55,46,1.1956521739130435
E07000243,C3,3023,391,7.731457800511509
E09000004,C3,1,1,1.0
E09000006,C3,6562,3183,2.0615771284951303
E09000008,C3,1,1,1.0
E09000011,C3,2400,1361,1.763409257898604
S12000041,C3,7,7,1.0
E07000089,C4,18,15,1.2
E07000177,C4,4,4,1.0
E07000178,C4,15,13,1.1538461538461537
E07000179,C4,5,5,1.0
E07000180,C4,7,7,1.0
E07000181,C4,7,6,1.1666666666666667
E07000218,C4,2,2,1.0
E07000219,C4,2,2,1.0
E07000220,C4,2,2,1.0
E07000221,C4,1,1,1.0
E07000222,C4,2,2,1.0
E07000242,C4,2,2,1.0
E07000243,C4,102,36,2.8333333333333335
E09000006,C4,437,191,2.287958115183246
E09000011,C4,87,78,1.1153846153846154
E07000089,C5,131,112,1.1696428571428572
E07000165,C5,1,1,1.0
E07000177,C5,141,113,1.247787610619469
E07000178,C5,116,96,1.2083333333333333
E07000179,C5,165,134,1.2313432835820894
E07000180,C5,160,127,1.2598425196850394
E07000181,C5,119,91,1.3076923076923077
E07000218,C5,77,71,1.0845070422535212
E07000219,C5,98,65,1.5076923076923077
E07000220,C5,80,70,1.1428571428571428
E07000221,C5,157,137,1.145985401459854
E07000222,C5,144,130,1.1076923076923078
E07000242,C5,8,8,1.0
E07000243,C5,273,143,1.9090909090909092
E09000006,C5,13,12,1.0833333333333333
E09000011,C5,262,236,1.1101694915254237
S12000041,C5,4,4,1.0
E07000177,C6,5,5,1.0
E07000178,C6,4,4,1.0
E07000179,C6,4,4,1.0
E07000180,C6,1,1,1.0
E07000181,C6,2,2,1.0
E07000219,C6,2,2,1.0
E07000220,C6,2,2,1.0
E07000221,C6,3,3,1.0
E07000222,C6,3,3,1.0
E07000242,C6,1,1,1.0
E09000011,C6,115,79,1.4556962025316456
S12000041,C6,4,4,1.0
E06000023,C7,2412,1431,1.6855345911949686
E07000089,C7,295,254,1.1614173228346456
E07000177,C7,2846,1196,2.379598662207358
E07000178,C7,2113,951,2.2218717139852786
E07000179,C7,4678,1529,3.0595160235448007
E07000180,C7,2692,1250,2.1536
E07000181,C7,2633,1239,2.1251008878127524
E07000218,C7,93,75,1.24
E07000219,C7,119,69,1.7246376811594204
E07000220,C7,102,84,1.2142857142857142
E07000221,C7,176,134,1.3134328358208955
E07000222,C7,173,142,1.2183098591549295
E07000242,C7,14,14,1.0
E07000243,C7,117,83,1.4096385542168675
E09000006,C7,3746,2509,1.4930251096054206
E09000008,C7,1,1,1.0
E09000011,C7,266,202,1.316831683168317
E09000023,C7,1,1,1.0
S12000041,C7,323,254,1.2716535433070866
E07000089,C8,180,170,1.0588235294117647
E07000177,C8,24,22,1.0909090909090908
E07000178,C8,26,25,1.04
E07000179,C8,32,32,1.0
E07000180,C8,22,19,1.1578947368421053
E07000181,C8,44,43,1.0232558139534884
E07000218,C8,5,5,1.0
E07000219,C8,9,9,1.0
E07000220,C8,14,13,1.0769230769230769
E07000221,C8,6,6,1.0
E07000222,C8,21,20,1.05
E07000242,C8,16,15,1.0666666666666667
E07000243,C8,931,308,3.022727272727273
E09000006,C8,1407,1228,1.1457654723127035
E09000011,C8,1025,741,1.3832658569500675
S12000041,C8,3,2,1.5
