period,LAD,SHEF_C,report_count,user_count,average
2010-6,E08000035,Environmental Health,2,2,1.0
2010-6,E08000035,Incivilities,1,1,1.0
2010-6,E08000035,Other,2,1,2.0
2010-6,E08000035,Road Safety & Defects,1,1,1.0
2010-6,E09000003,Abandoned Vehicles & Parking,5,5,1.0
2010-6,E09000003,Environmental Disruptions,6,6,1.0
2010-6,E09000003,Environmental Health,4,4,1.0
2010-6,E09000003,Other,10,10,1.0
2010-6,E09000003,Road Safety & Defects,84,73,1.1506849315068493
2010-6,E09000003,Vehicles,2,2,1.0
2010-6,S12000036,Environmental Health,1,1,1.0
2010-6,W06000015,Abandoned Vehicles & Parking,1,1,1.0
2010-6,W06000015,Environmental Health,2,2,1.0
2010-6,W06000015,Other,1,1,1.0
2010-6,W06000015,Road Safety & Defects,2,2,1.0
