lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000005,A1,1,1,1.0
E06000006,A1,1,1,1.0
E06000009,A1,1,1,1.0
E06000021,A1,2,2,1.0
E06000023,A1,4,3,1.3333333333333333
E06000024,A1,1,1,1.0
E06000025,A1,2,2,1.0
E06000030,A1,2,2,1.0
E06000031,A1,1,1,1.0
E06000035,A1,4,3,1.3333333333333333
E06000038,A1,1,1,1.0
E06000040,A1,1,1,1.0
E06000041,A1,1,1,1.0
E06000042,A1,2,2,1.0
E06000044,A1,1,1,1.0
E06000046,A1,1,1,1.0
E06000047,A1,1,1,1.0
E06000050,A1,1,1,1.0
E06000051,A1,1,1,1.0
E06000052,A1,3,2,1.5
E06000054,A1,1,1,1.0
E06000055,A1,1,1,1.0
E06000058,A1,4,4,1.0
E06000060,A1,4,4,1.0
E07000009,A1,1,1,1.0
E07000012,A1,1,1,1.0
E07000036,A1,1,1,1.0
E07000040,A1,2,2,1.0
E07000062,A1,2,2,1.0
E07000063,A1,1,1,1.0
E07000064,A1,1,1,1.0
E07000065,A1,11,11,1.0
E07000072,A1,1,1,1.0
E07000078,A1,3,3,1.0
E07000085,A1,1,1,1.0
E07000086,A1,2,2,1.0
E07000089,A1,5,5,1.0
E07000091,A1,1,1,1.0
E07000098,A1,2,2,1.0
E07000099,A1,1,1,1.0
E07000102,A1,1,1,1.0
E07000103,A1,2,2,1.0
E07000106,A1,1,1,1.0
E07000110,A1,1,1,1.0
E07000111,A1,4,4,1.0
E07000112,A1,2,2,1.0
E07000114,A1,6,5,1.2
E07000117,A1,1,1,1.0
E07000121,A1,1,1,1.0
E07000127,A1,2,1,2.0
E07000146,A1,1,1,1.0
E07000148,A1,1,1,1.0
E07000153,A1,1,1,1.0
E07000154,A1,2,2,1.0
E07000156,A1,1,1,1.0
E07000165,A1,2,2,1.0
E07000177,A1,5,4,1.25
E07000178,A1,3,3,1.0
E07000179,A1,2,2,1.0
E07000181,A1,1,1,1.0
E07000189,A1,2,2,1.0
E07000192,A1,2,2,1.0
E07000208,A1,1,1,1.0
E07000211,A1,2,1,2.0
E07000212,A1,2,2,1.0
E07000215,A1,3,3,1.0
E07000217,A1,1,1,1.0
E07000219,A1,1,1,1.0
E07000221,A1,1,1,1.0
E07000223,A1,1,1,1.0
E07000224,A1,1,1,1.0
E07000226,A1,1,1,1.0
E07000229,A1,1,1,1.0
E07000237,A1,1,1,1.0
E07000238,A1,1,1,1.0
E07000242,A1,1,1,1.0
E07000243,A1,52,19,2.736842105263158
E07000245,A1,1,1,1.0
E07000246,A1,1,1,1.0
E08000003,A1,2,2,1.0
E08000004,A1,2,1,2.0
E08000009,A1,2,1,2.0
E08000013,A1,2,2,1.0
E08000015,A1,3,1,3.0
E08000017,A1,1,1,1.0
E08000019,A1,3,3,1.0
E08000024,A1,2,2,1.0
E08000025,A1,1,1,1.0
E08000026,A1,1,1,1.0
E08000028,A1,2,2,1.0
E08000029,A1,1,1,1.0
E08000032,A1,1,1,1.0
E08000034,A1,1,1,1.0
E08000035,A1,6,5,1.2
E09000002,A1,2,2,1.0
E09000003,A1,6,6,1.0
E09000006,A1,96,93,1.032258064516129
E09000007,A1,2,2,1.0
E09000008,A1,2,2,1.0
E09000009,A1,3,2,1.5
