lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000002,A1,1,1,1.0
E06000004,A1,1,1,1.0
E06000006,A1,2,2,1.0
E06000008,A1,3,3,1.0
E06000012,A1,1,1,1.0
E06000018,A1,3,3,1.0
E06000020,A1,1,1,1.0
E06000021,A1,1,1,1.0
E06000022,A1,3,2,1.5
E06000023,A1,10,10,1.0
E06000027,A1,3,3,1.0
E06000031,A1,4,4,1.0
E06000032,A1,1,1,1.0
E06000033,A1,2,2,1.0
E06000034,A1,1,1,1.0
E06000035,A1,1,1,1.0
E06000036,A1,3,3,1.0
E06000040,A1,1,1,1.0
E06000043,A1,1,1,1.0
E06000044,A1,3,1,3.0
E06000046,A1,2,2,1.0
E06000047,A1,6,5,1.2
E06000050,A1,1,1,1.0
E06000054,A1,1,1,1.0
E06000055,A1,1,1,1.0
E06000056,A1,2,2,1.0
E06000058,A1,4,4,1.0
E06000059,A1,3,3,1.0
E06000060,A1,2,2,1.0
E07000008,A1,1,1,1.0
E07000011,A1,1,1,1.0
E07000026,A1,1,1,1.0
E07000028,A1,1,1,1.0
E07000029,A1,2,2,1.0
E07000030,A1,1,1,1.0
E07000042,A1,3,2,1.5
E07000045,A1,1,1,1.0
E07000062,A1,3,3,1.0
E07000063,A1,1,1,1.0
E07000065,A1,3,3,1.0
E07000067,A1,1,1,1.0
E07000071,A1,1,1,1.0
E07000072,A1,1,1,1.0
E07000076,A1,1,1,1.0
E07000085,A1,4,4,1.0
E07000086,A1,2,1,2.0
E07000087,A1,1,1,1.0
E07000088,A1,1,1,1.0
E07000089,A1,14,14,1.0
E07000090,A1,1,1,1.0
E07000091,A1,1,1,1.0
E07000096,A1,2,2,1.0
E07000098,A1,2,2,1.0
E07000099,A1,2,2,1.0
E07000102,A1,1,1,1.0
E07000103,A1,1,1,1.0
E07000109,A1,1,1,1.0
E07000110,A1,1,1,1.0
E07000111,A1,1,1,1.0
E07000112,A1,1,1,1.0
E07000114,A1,7,5,1.4
E07000115,A1,3,3,1.0
E07000116,A1,1,1,1.0
E07000120,A1,1,1,1.0
E07000121,A1,1,1,1.0
E07000129,A1,1,1,1.0
E07000132,A1,1,1,1.0
E07000134,A1,2,2,1.0
E07000137,A1,1,1,1.0
E07000140,A1,1,1,1.0
E07000145,A1,3,2,1.5
E07000146,A1,1,1,1.0
E07000147,A1,1,1,1.0
E07000148,A1,1,1,1.0
E07000156,A1,1,1,1.0
E07000165,A1,10,10,1.0
E07000174,A1,1,1,1.0
E07000177,A1,6,5,1.2
E07000178,A1,1,1,1.0
E07000179,A1,1,1,1.0
E07000180,A1,4,4,1.0
E07000181,A1,2,2,1.0
E07000188,A1,1,1,1.0
E07000207,A1,1,1,1.0
E07000209,A1,1,1,1.0
E07000211,A1,2,2,1.0
E07000212,A1,1,1,1.0
E07000213,A1,1,1,1.0
