lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000003,A1,1,1,1.0
E06000014,A1,1,1,1.0
E06000018,A1,1,1,1.0
E06000021,A1,1,1,1.0
E06000023,A1,3,2,1.5
E06000030,A1,1,1,1.0
E06000031,A1,1,1,1.0
E06000035,A1,4,2,2.0
E06000036,A1,2,2,1.0
E06000039,A1,2,2,1.0
E06000041,A1,2,2,1.0
E06000042,A1,1,1,1.0
E06000043,A1,3,3,1.0
E06000044,A1,1,1,1.0
E06000045,A1,3,3,1.0
E06000047,A1,1,1,1.0
E06000060,A1,2,2,1.0
E07000011,A1,1,1,1.0
E07000034,A1,1,1,1.0
E07000067,A1,1,1,1.0
E07000072,A1,1,1,1.0
E07000073,A1,1,1,1.0
E07000081,A1,1,1,1.0
E07000084,A1,1,1,1.0
E07000089,A1,1,1,1.0
E07000096,A1,1,1,1.0
E07000098,A1,1,1,1.0
E07000111,A1,1,1,1.0
E07000134,A1,1,1,1.0
E07000141,A1,1,1,1.0
E07000147,A1,1,1,1.0
E07000154,A1,2,2,1.0
E07000175,A1,1,1,1.0
E07000178,A1,1,1,1.0
E07000179,A1,1,1,1.0
E07000181,A1,1,1,1.0
E07000192,A1,1,1,1.0
E07000211,A1,1,1,1.0
E07000213,A1,1,1,1.0
E07000224,A1,1,1,1.0
E07000229,A1,1,1,1.0
E07000240,A1,1,1,1.0
E07000241,A1,2,2,1.0
E08000001,A1,1,1,1.0
E08000006,A1,1,1,1.0
E08000009,A1,1,1,1.0
E08000012,A1,1,1,1.0
E08000014,A1,1,1,1.0
E08000024,A1,1,1,1.0
E08000025,A1,7,6,1.1666666666666667
E08000028,A1,1,1,1.0
E08000032,A1,1,1,1.0
E08000035,A1,1,1,1.0
E09000005,A1,1,1,1.0
E09000008,A1,1,1,1.0
E09000009,A1,2,2,1.0
E09000012,A1,1,1,1.0
E09000014,A1,1,1,1.0
E09000016,A1,1,1,1.0
E09000017,A1,1,1,1.0
E09000018,A1,1,1,1.0
E09000023,A1,2,2,1.0
E09000024,A1,1,1,1.0
E09000026,A1,2,2,1.0
E09000029,A1,2,2,1.0
E09000030,A1,1,1,1.0
E09000031,A1,2,2,1.0
E09000032,A1,2,2,1.0
S12000006,A1,1,1,1.0
S12000038,A1,1,1,1.0
S12000049,A1,2,2,1.0
W06000002,A1,1,1,1.0
W06000008,A1,2,2,1.0
W06000009,A1,1,1,1.0
W06000013,A1,1,1,1.0
W06000015,A1,2,1,2.0
E07000123,A12,1,1,1.0
E07000173,A12,1,1,1.0
E07000202,A12,17,1,17.0
E08000017,A12,1,1,1.0
S12000030,A12,1,1,1.0
S12000036,A12,2,2,1.0
E06000002,A20,1,1,1.0
E06000003,A20,1,1,1.0
E06000005,A20,1,1,1.0
E06000007,A20,1,1,1.0
E06000015,A20,1,1,1.0
E06000016,A20,1,1,1.0
E06000018,A20,3,3,1.0
E06000019,A20,1,1,1.0
E06000020,A20,1,1,1.0
E06000023,A20,2,2,1.0
E06000031,A20,1,1,1.0
E06000035,A20,1,1,1.0
E06000044,A20,1,1,1.0
E06000047,A20,2,2,1.0
E06000049,A20,3,2,1.5
E06000052,A20,1,1,1.0
E06000054,A20,2,2,1.0
E06000056,A20,2,2,1.0
E06000057,A20,1,1,1.0
E06000059,A20,1,1,1.0
E07000011,A20,3,3,1.0
E07000064,A20,2,2,1.0
E07000065,A20,1,1,1.0
E07000069,A20,1,1,1.0
E07000082,A20,1,1,1.0
E07000084,A20,2,1,2.0
E07000085,A20,1,1,1.0
E07000091,A20,1,1,1.0
E07000093,A20,3,3,1.0
E07000099,A20,1,1,1.0
E07000108,A20,1,1,1.0
E07000113,A20,3,3,1.0
E07000114,A20,2,2,1.0
E07000121,A20,1,1,1.0
E07000126,A20,2,2,1.0
E07000127,A20,1,1,1.0
E07000133,A20,2,2,1.0
E07000145,A20,14,1,14.0
E07000149,A20,1,1,1.0
E07000156,A20,1,1,1.0
E07000163,A20,1,1,1.0
E07000170,A20,1,1,1.0
E07000171,A20,1,1,1.0
E07000172,A20,1,1,1.0
E07000179,A20,1,1,1.0
E07000199,A20,2,1,2.0
E07000202,A20,4,2,2.0
E07000224,A20,1,1,1.0
E07000225,A20,1,1,1.0
E07000229,A20,1,1,1.0
