period,LAD,SHEF_A_CODE,report_count,user_count,average
2014-8,,A22,1,1,1.0
2014-8,,A33,3,3,1.0
2014-8,,A41,4,4,1.0
2014-8,,A54,2,2,1.0
2014-8,,A57,7,7,1.0
2014-8,,A60,1,1,1.0
2014-8,,A63,1,1,1.0
2014-8,,A79,2,2,1.0
2014-8,,A81,3,3,1.0
2014-8,,A82,1,1,1.0
2014-8,E06000001,A12,1,1,1.0
2014-8,E06000001,A20,1,1,1.0
2014-8,E06000001,A54,1,1,1.0
2014-8,E06000001,A56,1,1,1.0
2014-8,E06000001,A57,1,1,1.0
2014-8,E06000001,A73,1,1,1.0
2014-8,E06000001,A81,2,2,1.0
2014-8,E06000002,A41,2,2,1.0
2014-8,E06000002,A54,2,2,1.0
2014-8,E06000002,A57,2,2,1.0
2014-8,E06000002,A60,1,1,1.0
2014-8,E06000002,A73,1,1,1.0
2014-8,E06000002,A86,1,1,1.0
2014-8,E06000003,A20,1,1,1.0
2014-8,E06000003,A29,1,1,1.0
2014-8,E06000003,A33,2,2,1.0
2014-8,E06000003,A54,1,1,1.0
2014-8,E06000003,A56,1,1,1.0
2014-8,E06000003,A57,1,1,1.0
2014-8,E06000003,A60,1,1,1.0
2014-8,E06000003,A73,1,1,1.0
2014-8,E06000003,A79,1,1,1.0
2014-8,E06000004,A24,1,1,1.0
2014-8,E06000004,A41,4,4,1.0
2014-8,E06000004,A53,3,3,1.0
2014-8,E06000004,A54,4,4,1.0
2014-8,E06000004,A56,3,2,1.5
2014-8,E06000004,A57,10,7,1.4285714285714286
2014-8,E06000004,A60,3,3,1.0
2014-8,E06000004,A73,2,2,1.0
2014-8,E06000004,A79,4,4,1.0
2014-8,E06000004,A81,8,8,1.0
2014-8,E06000004,A83,2,2,1.0
2014-8,E06000004,A86,4,2,2.0
2014-8,E06000005,A41,2,2,1.0
2014-8,E06000005,A79,2,2,1.0
2014-8,E06000005,A81,1,1,1.0
2014-8,E06000006,A24,1,1,1.0
2014-8,E06000006,A29,2,2,1.0
2014-8,E06000006,A57,1,1,1.0
2014-8,E06000006,A60,1,1,1.0
2014-8,E06000006,A73,1,1,1.0
2014-8,E06000006,A83,1,1,1.0
2014-8,E06000007,A20,1,1,1.0
2014-8,E06000007,A29,2,2,1.0
2014-8,E06000007,A41,5,5,1.0
2014-8,E06000007,A54,1,1,1.0
2014-8,E06000007,A56,1,1,1.0
2014-8,E06000007,A60,2,2,1.0
2014-8,E06000007,A73,1,1,1.0
2014-8,E06000007,A79,1,1,1.0
2014-8,E06000007,A81,1,1,1.0
2014-8,E06000007,A83,1,1,1.0
2014-8,E06000007,A86,1,1,1.0
2014-8,E06000008,A29,6,4,1.5
2014-8,E06000008,A41,3,3,1.0
2014-8,E06000008,A53,1,1,1.0
2014-8,E06000008,A54,2,2,1.0
2014-8,E06000008,A56,1,1,1.0
2014-8,E06000008,A57,5,5,1.0
2014-8,E06000008,A60,3,3,1.0
2014-8,E06000008,A73,2,2,1.0
2014-8,E06000008,A81,15,10,1.5
2014-8,E06000008,A83,1,1,1.0
2014-8,E06000009,A1,1,1,1.0
2014-8,E06000009,A20,1,1,1.0
2014-8,E06000009,A29,3,3,1.0
2014-8,E06000009,A41,1,1,1.0
2014-8,E06000009,A54,1,1,1.0
2014-8,E06000009,A56,2,2,1.0
2014-8,E06000009,A60,1,1,1.0
2014-8,E06000009,A73,1,1,1.0
2014-8,E06000009,A79,1,1,1.0
2014-8,E06000009,A81,2,2,1.0
2014-8,E06000010,A24,1,1,1.0
2014-8,E06000010,A29,16,5,3.2
2014-8,E06000010,A41,3,3,1.0
2014-8,E06000010,A53,1,1,1.0
2014-8,E06000010,A54,3,3,1.0
2014-8,E06000010,A56,3,2,1.5
2014-8,E06000010,A57,3,2,1.5
2014-8,E06000010,A73,3,1,3.0
2014-8,E06000010,A79,2,2,1.0
2014-8,E06000010,A81,49,3,16.333333333333332
2014-8,E06000010,A82,2,2,1.0
2014-8,E06000010,A86,3,1,3.0
2014-8,E06000011,A1,1,1,1.0
2014-8,E06000011,A20,1,1,1.0
2014-8,E06000011,A24,1,1,1.0
2014-8,E06000011,A29,9,2,4.5
2014-8,E06000011,A33,1,1,1.0
2014-8,E06000011,A41,10,5,2.0
2014-8,E06000011,A53,5,1,5.0
2014-8,E06000011,A54,6,3,2.0
2014-8,E06000011,A56,1,1,1.0
2014-8,E06000011,A57,4,3,1.3333333333333333
2014-8,E06000011,A60,2,2,1.0
2014-8,E06000011,A73,1,1,1.0
2014-8,E06000011,A79,7,1,7.0
2014-8,E06000011,A81,64,2,32.0
2014-8,E06000011,A83,6,1,6.0
2014-8,E06000011,A86,1,1,1.0
2014-8,E06000012,A41,2,2,1.0
2014-8,E06000012,A54,1,1,1.0
2014-8,E06000012,A56,4,1,4.0
2014-8,E06000012,A73,2,2,1.0
2014-8,E06000012,A81,2,1,2.0
2014-8,E06000013,A29,3,2,1.5
2014-8,E06000013,A41,2,2,1.0
2014-8,E06000013,A57,2,1,2.0
2014-8,E06000013,A81,7,1,7.0
2014-8,E06000014,A29,4,3,1.3333333333333333
2014-8,E06000014,A41,2,2,1.0
2014-8,E06000014,A54,1,1,1.0
2014-8,E06000014,A57,3,3,1.0
2014-8,E06000014,A60,2,1,2.0
2014-8,E06000014,A79,1,1,1.0
2014-8,E06000014,A81,12,5,2.4
2014-8,E06000014,A83,1,1,1.0
2014-8,E06000015,A1,1,1,1.0
2014-8,E06000015,A29,1,1,1.0
2014-8,E06000015,A53,1,1,1.0
2014-8,E06000015,A54,1,1,1.0
2014-8,E06000015,A57,1,1,1.0
2014-8,E06000015,A60,1,1,1.0
2014-8,E06000015,A83,1,1,1.0
2014-8,E06000016,A1,1,1,1.0
2014-8,E06000016,A29,1,1,1.0
2014-8,E06000016,A41,4,4,1.0
2014-8,E06000016,A54,2,2,1.0
2014-8,E06000016,A56,1,1,1.0
2014-8,E06000016,A57,2,2,1.0
2014-8,E06000016,A73,1,1,1.0
2014-8,E06000017,A54,1,1,1.0
2014-8,E06000017,A57,2,1,2.0
2014-8,E06000017,A81,1,1,1.0
2014-8,E06000018,A24,1,1,1.0
2014-8,E06000018,A28,28,1,28.0
2014-8,E06000018,A29,3,2,1.5
2014-8,E06000018,A41,3,3,1.0
2014-8,E06000018,A54,7,1,7.0
2014-8,E06000018,A57,11,4,2.75
2014-8,E06000018,A60,3,2,1.5
2014-8,E06000018,A73,1,1,1.0
2014-8,E06000018,A79,6,4,1.5
2014-8,E06000018,A81,1,1,1.0
2014-8,E06000018,A86,1,1,1.0
2014-8,E06000019,A20,1,1,1.0
2014-8,E06000019,A29,2,2,1.0
2014-8,E06000019,A41,4,4,1.0
2014-8,E06000019,A54,1,1,1.0
2014-8,E06000019,A57,1,1,1.0
2014-8,E06000019,A60,15,9,1.6666666666666667
2014-8,E06000019,A83,1,1,1.0
2014-8,E06000020,A20,1,1,1.0
2014-8,E06000020,A33,11,1,11.0
2014-8,E06000020,A41,3,3,1.0
2014-8,E06000020,A57,3,3,1.0
2014-8,E06000021,A24,2,2,1.0
2014-8,E06000021,A29,2,2,1.0
2014-8,E06000021,A41,3,2,1.5
2014-8,E06000021,A53,1,1,1.0
2014-8,E06000021,A54,3,3,1.0
2014-8,E06000021,A56,6,2,3.0
2014-8,E06000021,A57,4,3,1.3333333333333333
2014-8,E06000021,A60,6,4,1.5
2014-8,E06000021,A73,1,1,1.0
2014-8,E06000021,A79,1,1,1.0
2014-8,E06000021,A86,1,1,1.0
2014-8,E06000022,A41,3,3,1.0
2014-8,E06000022,A56,1,1,1.0
2014-8,E06000022,A57,4,3,1.3333333333333333
2014-8,E06000022,A81,1,1,1.0
2014-8,E06000023,A1,2,2,1.0
2014-8,E06000023,A20,1,1,1.0
2014-8,E06000023,A24,4,3,1.3333333333333333
2014-8,E06000023,A29,7,7,1.0
2014-8,E06000023,A33,1,1,1.0
2014-8,E06000023,A41,9,8,1.125
2014-8,E06000023,A54,4,4,1.0
2014-8,E06000023,A56,5,3,1.6666666666666667
2014-8,E06000023,A57,5,5,1.0
2014-8,E06000023,A60,7,6,1.1666666666666667
2014-8,E06000023,A73,1,1,1.0
2014-8,E06000023,A81,2,2,1.0
2014-8,E06000023,A82,1,1,1.0
2014-8,E06000023,A83,2,2,1.0
2014-8,E06000024,A24,1,1,1.0
2014-8,E06000024,A29,1,1,1.0
2014-8,E06000024,A33,1,1,1.0
2014-8,E06000024,A41,4,3,1.3333333333333333
