lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000008,A1,2,2,1.0
E06000014,A1,1,1,1.0
E06000015,A1,1,1,1.0
E06000021,A1,1,1,1.0
E06000023,A1,1,1,1.0
E06000024,A1,1,1,1.0
E06000026,A1,1,1,1.0
E06000030,A1,1,1,1.0
E06000035,A1,1,1,1.0
E06000039,A1,1,1,1.0
E06000040,A1,1,1,1.0
E06000043,A1,3,3,1.0
E06000046,A1,1,1,1.0
E06000052,A1,2,1,2.0
E06000057,A1,1,1,1.0
E06000060,A1,2,2,1.0
E07000008,A1,2,2,1.0
E07000032,A1,1,1,1.0
E07000037,A1,2,2,1.0
E07000065,A1,1,1,1.0
E07000066,A1,1,1,1.0
E07000071,A1,2,2,1.0
E07000084,A1,1,1,1.0
E07000085,A1,1,1,1.0
E07000091,A1,1,1,1.0
E07000095,A1,1,1,1.0
E07000096,A1,1,1,1.0
E07000098,A1,1,1,1.0
E07000102,A1,1,1,1.0
E07000105,A1,1,1,1.0
E07000111,A1,1,1,1.0
E07000113,A1,1,1,1.0
E07000114,A1,2,2,1.0
E07000115,A1,1,1,1.0
E07000147,A1,1,1,1.0
E07000154,A1,1,1,1.0
E07000172,A1,1,1,1.0
E07000174,A1,1,1,1.0
E07000189,A1,1,1,1.0
E07000194,A1,2,2,1.0
E07000199,A1,1,1,1.0
E07000202,A1,1,1,1.0
E07000207,A1,1,1,1.0
E07000210,A1,1,1,1.0
E07000225,A1,1,1,1.0
E07000226,A1,1,1,1.0
E07000234,A1,1,1,1.0
E07000244,A1,1,1,1.0
E08000003,A1,3,3,1.0
E08000004,A1,1,1,1.0
E08000005,A1,1,1,1.0
E08000007,A1,1,1,1.0
E08000008,A1,1,1,1.0
E08000010,A1,1,1,1.0
E08000012,A1,1,1,1.0
E08000013,A1,1,1,1.0
E08000018,A1,1,1,1.0
E08000019,A1,1,1,1.0
E08000024,A1,2,1,2.0
E08000025,A1,1,1,1.0
E08000036,A1,1,1,1.0
E09000002,A1,1,1,1.0
E09000005,A1,1,1,1.0
E09000006,A1,34,33,1.0303030303030303
E09000007,A1,1,1,1.0
E09000008,A1,1,1,1.0
