lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000002,A1,1,1,1.0
E06000004,A1,2,2,1.0
E06000007,A1,1,1,1.0
E06000009,A1,1,1,1.0
E06000012,A1,1,1,1.0
E06000018,A1,1,1,1.0
E06000022,A1,1,1,1.0
E06000023,A1,1,1,1.0
E06000032,A1,2,2,1.0
E06000034,A1,1,1,1.0
E06000035,A1,1,1,1.0
E06000039,A1,1,1,1.0
E06000042,A1,2,2,1.0
E06000043,A1,2,2,1.0
E06000044,A1,1,1,1.0
E06000047,A1,1,1,1.0
E06000052,A1,1,1,1.0
E06000058,A1,1,1,1.0
E06000060,A1,1,1,1.0
E07000033,A1,1,1,1.0
E07000036,A1,1,1,1.0
E07000044,A1,1,1,1.0
E07000065,A1,3,3,1.0
E07000072,A1,1,1,1.0
E07000077,A1,1,1,1.0
E07000080,A1,1,1,1.0
E07000082,A1,1,1,1.0
E07000086,A1,5,5,1.0
E07000088,A1,1,1,1.0
E07000089,A1,5,5,1.0
E07000091,A1,1,1,1.0
E07000092,A1,1,1,1.0
E07000093,A1,1,1,1.0
E07000094,A1,1,1,1.0
E07000096,A1,1,1,1.0
E07000099,A1,1,1,1.0
E07000103,A1,1,1,1.0
E07000107,A1,2,2,1.0
E07000112,A1,1,1,1.0
E07000114,A1,1,1,1.0
E07000115,A1,1,1,1.0
E07000116,A1,1,1,1.0
E07000118,A1,1,1,1.0
E07000129,A1,1,1,1.0
E07000148,A1,1,1,1.0
E07000154,A1,1,1,1.0
E07000175,A1,1,1,1.0
E07000176,A1,1,1,1.0
E07000177,A1,1,1,1.0
E07000178,A1,2,2,1.0
E07000179,A1,1,1,1.0
E07000180,A1,1,1,1.0
E07000188,A1,1,1,1.0
E07000189,A1,1,1,1.0
E07000194,A1,3,2,1.5
E07000212,A1,3,3,1.0
E07000213,A1,1,1,1.0
E07000214,A1,1,1,1.0
E07000217,A1,1,1,1.0
E07000223,A1,1,1,1.0
E07000228,A1,1,1,1.0
E07000243,A1,20,11,1.8181818181818181
E07000244,A1,1,1,1.0
E07000245,A1,1,1,1.0
E08000003,A1,1,1,1.0
E08000008,A1,1,1,1.0
E08000012,A1,2,2,1.0
E08000014,A1,1,1,1.0
E08000015,A1,2,2,1.0
E08000017,A1,2,2,1.0
E08000019,A1,3,3,1.0
E08000025,A1,2,2,1.0
E08000026,A1,1,1,1.0
E08000027,A1,1,1,1.0
E08000029,A1,2,2,1.0
E08000032,A1,1,1,1.0
E08000033,A1,1,1,1.0
E08000035,A1,1,1,1.0
E08000037,A1,2,1,2.0
E09000002,A1,5,2,2.5
E09000003,A1,45,43,1.0465116279069768
E09000005,A1,2,2,1.0
E09000006,A1,70,67,1.044776119402985
E09000007,A1,1,1,1.0
E09000008,A1,2,2,1.0
E09000009,A1,5,4,1.25
E09000018,A1,1,1,1.0
E09000019,A1,3,3,1.0
E09000021,A1,1,1,1.0
E09000023,A1,2,2,1.0
E09000024,A1,1,1,1.0
E09000025,A1,1,1,1.0
E09000027,A1,2,2,1.0
E09000028,A1,2,2,1.0
E09000030,A1,1,1,1.0
E09000031,A1,2,2,1.0
