lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000007,A1,1,1,1.0
E06000008,A1,1,1,1.0
E06000022,A1,1,1,1.0
E06000025,A1,1,1,1.0
E06000035,A1,1,1,1.0
E06000036,A1,3,3,1.0
E06000042,A1,1,1,1.0
E06000043,A1,1,1,1.0
E06000045,A1,5,5,1.0
E06000049,A1,1,1,1.0
E06000054,A1,3,3,1.0
E06000060,A1,1,1,1.0
E07000008,A1,1,1,1.0
E07000009,A1,1,1,1.0
E07000032,A1,1,1,1.0
E07000034,A1,1,1,1.0
E07000062,A1,1,1,1.0
E07000063,A1,1,1,1.0
E07000065,A1,1,1,1.0
E07000088,A1,1,1,1.0
E07000092,A1,2,2,1.0
E07000096,A1,1,1,1.0
E07000099,A1,1,1,1.0
E07000103,A1,1,1,1.0
E07000105,A1,3,3,1.0
E07000107,A1,1,1,1.0
E07000110,A1,1,1,1.0
E07000115,A1,1,1,1.0
E07000132,A1,1,1,1.0
E07000150,A1,1,1,1.0
E07000155,A1,1,1,1.0
E07000177,A1,1,1,1.0
E07000179,A1,2,2,1.0
E07000180,A1,1,1,1.0
E07000209,A1,2,1,2.0
E07000214,A1,1,1,1.0
E07000216,A1,1,1,1.0
E07000226,A1,1,1,1.0
E07000229,A1,1,1,1.0
E07000236,A1,1,1,1.0
E07000240,A1,1,1,1.0
E07000242,A1,1,1,1.0
E07000243,A1,2,1,2.0
E08000001,A1,1,1,1.0
E08000023,A1,1,1,1.0
E08000025,A1,3,2,1.5
E08000032,A1,2,2,1.0
E08000037,A1,1,1,1.0
E09000003,A1,4,4,1.0
E09000005,A1,1,1,1.0
E09000009,A1,1,1,1.0
E09000012,A1,1,1,1.0
E09000014,A1,1,1,1.0
E09000015,A1,1,1,1.0
E09000016,A1,1,1,1.0
E09000018,A1,2,2,1.0
E09000023,A1,3,3,1.0
E09000024,A1,1,1,1.0
E09000028,A1,1,1,1.0
E09000029,A1,1,1,1.0
E09000030,A1,1,1,1.0
S12000028,A1,1,1,1.0
S12000035,A1,1,1,1.0
S12000036,A1,3,3,1.0
S12000047,A1,1,1,1.0
S12000049,A1,3,3,1.0
W06000004,A1,1,1,1.0
E06000018,A12,1,1,1.0
E06000023,A12,1,1,1.0
E06000024,A12,1,1,1.0
E06000041,A12,1,1,1.0
E06000044,A12,1,1,1.0
E06000051,A12,1,1,1.0
E06000056,A12,1,1,1.0
E06000057,A12,1,1,1.0
E07000173,A12,1,1,1.0
S12000014,A12,1,1,1.0
S12000029,A12,1,1,1.0
S12000050,A12,1,1,1.0
E09000002,A15,1,1,1.0
E09000003,A15,2,2,1.0
E09000005,A15,1,1,1.0
E09000008,A15,2,1,2.0
E09000011,A15,1,1,1.0
E09000014,A15,1,1,1.0
E09000015,A15,1,1,1.0
E09000018,A15,2,2,1.0
E09000019,A15,1,1,1.0
E09000021,A15,1,1,1.0
E09000022,A15,1,1,1.0
E09000012,A16,2,2,1.0
E09000026,A16,1,1,1.0
E06000002,A20,1,1,1.0
E06000004,A20,1,1,1.0
E06000005,A20,1,1,1.0
E06000006,A20,2,2,1.0
E06000007,A20,1,1,1.0
E06000021,A20,1,1,1.0
E06000030,A20,1,1,1.0
E06000035,A20,2,2,1.0
E06000045,A20,1,1,1.0
E06000047,A20,2,2,1.0
E06000049,A20,1,1,1.0
E06000050,A20,1,1,1.0
E06000052,A20,1,1,1.0
E07000010,A20,1,1,1.0
E07000061,A20,1,1,1.0
E07000071,A20,1,1,1.0
E07000113,A20,1,1,1.0
E07000121,A20,1,1,1.0
E07000137,A20,1,1,1.0
E07000141,A20,1,1,1.0
E07000152,A20,1,1,1.0
E07000153,A20,1,1,1.0
E07000154,A20,1,1,1.0
E07000199,A20,1,1,1.0
E07000202,A20,2,1,2.0
E07000216,A20,1,1,1.0
E07000224,A20,1,1,1.0
E07000246,A20,2,1,2.0
E08000002,A20,1,1,1.0
E08000003,A20,1,1,1.0
E08000007,A20,1,1,1.0
E08000016,A20,1,1,1.0
E08000018,A20,1,1,1.0
E08000025,A20,3,3,1.0
E08000026,A20,2,2,1.0
E08000027,A20,1,1,1.0
E08000031,A20,1,1,1.0
E08000035,A20,2,2,1.0
E08000036,A20,1,1,1.0
S12000006,A20,1,1,1.0
S12000014,A20,1,1,1.0
S12000020,A20,1,1,1.0
S12000028,A20,1,1,1.0
S12000029,A20,1,1,1.0
S12000036,A20,3,1,3.0
S12000045,A20,1,1,1.0
S12000047,A20,1,1,1.0
S12000049,A20,4,4,1.0
S12000050,A20,1,1,1.0
W06000003,A20,1,1,1.0
W06000008,A20,1,1,1.0
W06000012,A20,1,1,1.0
W06000015,A20,2,2,1.0
W06000016,A20,1,1,1.0
E09000002,A22,1,1,1.0
E09000003,A22,15,11,1.3636363636363635
E09000005,A22,2,2,1.0
E09000006,A22,3,3,1.0
E09000007,A22,8,3,2.6666666666666665
E09000008,A22,1,1,1.0
E09000009,A22,1,1,1.0
E09000010,A22,3,3,1.0
E09000013,A22,1,1,1.0
E09000014,A22,4,2,2.0
E09000017,A22,4,2,2.0
E09000018,A22,4,4,1.0
E09000019,A22,5,2,2.5
E09000020,A22,2,2,1.0
E09000021,A22,2,2,1.0
E09000022,A22,4,3,1.3333333333333333
E09000023,A22,2,2,1.0
E09000024,A22,4,3,1.3333333333333333
E09000025,A22,1,1,1.0
E09000028,A22,1,1,1.0
E09000029,A22,3,3,1.0
E09000030,A22,8,4,2.0
E09000031,A22,7,3,2.3333333333333335
E09000032,A22,10,3,3.3333333333333335
E09000033,A22,1,1,1.0
E06000002,A24,2,2,1.0
E06000011,A24,2,1,2.0
E06000022,A24,1,1,1.0
E06000023,A24,1,1,1.0
E06000026,A24,1,1,1.0
E06000033,A24,1,1,1.0
E06000036,A24,2,2,1.0
E06000038,A24,3,1,3.0
E06000039,A24,1,1,1.0
E06000040,A24,1,1,1.0
E06000041,A24,2,2,1.0
E06000043,A24,3,3,1.0
E06000049,A24,2,1,2.0
E06000050,A24,1,1,1.0
E06000052,A24,1,1,1.0
E06000056,A24,1,1,1.0
E06000057,A24,1,1,1.0
E06000058,A24,1,1,1.0
E06000059,A24,1,1,1.0
E06000060,A24,3,3,1.0
E07000012,A24,1,1,1.0
E07000036,A24,2,2,1.0
E07000072,A24,1,1,1.0
E07000084,A24,1,1,1.0
E07000085,A24,1,1,1.0
E07000094,A24,1,1,1.0
E07000096,A24,1,1,1.0
E07000098,A24,2,2,1.0
E07000105,A24,1,1,1.0
E07000111,A24,1,1,1.0
E07000115,A24,1,1,1.0
E07000123,A24,1,1,1.0
E07000127,A24,1,1,1.0
E07000141,A24,1,1,1.0
E07000146,A24,1,1,1.0
E07000154,A24,1,1,1.0
E07000165,A24,1,1,1.0
E07000171,A24,2,1,2.0
E07000173,A24,4,3,1.3333333333333333
E07000179,A24,4,3,1.3333333333333333
E07000193,A24,1,1,1.0
E07000209,A24,3,3,1.0
E07000210,A24,1,1,1.0
E07000212,A24,1,1,1.0
E07000240,A24,1,1,1.0
