lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
95SS04S1,A1,1,1,1.0
E01000078,A1,1,1,1.0
E01000118,A1,1,1,1.0
E01000133,A1,1,1,1.0
E01000141,A1,1,1,1.0
E01000150,A1,1,1,1.0
E01000163,A1,1,1,1.0
E01000238,A1,2,1,2.0
E01000317,A1,1,1,1.0
E01000383,A1,1,1,1.0
E01000399,A1,1,1,1.0
E01000405,A1,1,1,1.0
E01000406,A1,1,1,1.0
E01000407,A1,1,1,1.0
E01000420,A1,1,1,1.0
E01000423,A1,1,1,1.0
E01000431,A1,1,1,1.0
E01000432,A1,1,1,1.0
E01000434,A1,1,1,1.0
E01000442,A1,1,1,1.0
E01000454,A1,2,1,2.0
E01000657,A1,1,1,1.0
E01000678,A1,1,1,1.0
E01000685,A1,1,1,1.0
E01000687,A1,1,1,1.0
E01000690,A1,1,1,1.0
E01000692,A1,1,1,1.0
E01000705,A1,1,1,1.0
E01000713,A1,1,1,1.0
E01000716,A1,1,1,1.0
E01000718,A1,2,2,1.0
E01000719,A1,1,1,1.0
E01000720,A1,2,2,1.0
E01000750,A1,1,1,1.0
E01000751,A1,2,1,2.0
E01000752,A1,3,3,1.0
E01000754,A1,1,1,1.0
E01000760,A1,1,1,1.0
E01000761,A1,2,2,1.0
E01000768,A1,1,1,1.0
E01000771,A1,2,1,2.0
E01000787,A1,1,1,1.0
E01000790,A1,1,1,1.0
E01000799,A1,1,1,1.0
E01000807,A1,1,1,1.0
E01000822,A1,1,1,1.0
E01000823,A1,1,1,1.0
E01001104,A1,1,1,1.0
E01001160,A1,1,1,1.0
E01001283,A1,1,1,1.0
E01001448,A1,1,1,1.0
E01001570,A1,1,1,1.0
E01001574,A1,1,1,1.0
E01001592,A1,1,1,1.0
E01001635,A1,1,1,1.0
E01001656,A1,1,1,1.0
E01001660,A1,1,1,1.0
E01001667,A1,1,1,1.0
E01001677,A1,2,1,2.0
E01001680,A1,2,1,2.0
E01001682,A1,2,2,1.0
E01001683,A1,1,1,1.0
E01001687,A1,2,1,2.0
E01001698,A1,1,1,1.0
E01001848,A1,5,1,5.0
E01001874,A1,1,1,1.0
E01002203,A1,1,1,1.0
E01002397,A1,1,1,1.0
E01002488,A1,1,1,1.0
E01002543,A1,1,1,1.0
E01002636,A1,1,1,1.0
E01002642,A1,1,1,1.0
E01002648,A1,1,1,1.0
E01002650,A1,1,1,1.0
E01002653,A1,1,1,1.0
E01002660,A1,1,1,1.0
E01002700,A1,2,1,2.0
E01003068,A1,1,1,1.0
E01003145,A1,1,1,1.0
E01003167,A1,1,1,1.0
E01003190,A1,1,1,1.0
E01003206,A1,2,1,2.0
E01003211,A1,1,1,1.0
E01003220,A1,1,1,1.0
E01003231,A1,2,1,2.0
E01003232,A1,1,1,1.0
E01003240,A1,1,1,1.0
E01003264,A1,2,1,2.0
E01003271,A1,1,1,1.0
E01003287,A1,1,1,1.0
E01003311,A1,1,1,1.0
E01003312,A1,1,1,1.0
E01003321,A1,1,1,1.0
E01003335,A1,1,1,1.0
E01003336,A1,1,1,1.0
E01003338,A1,1,1,1.0
E01003348,A1,1,1,1.0
E01003351,A1,1,1,1.0
E01003354,A1,1,1,1.0
E01003819,A1,1,1,1.0
E01003841,A1,1,1,1.0
E01004481,A1,1,1,1.0
E01004682,A1,1,1,1.0
E01004735,A1,3,1,3.0
E01004744,A1,1,1,1.0
E01004763,A1,1,1,1.0
E01004857,A1,1,1,1.0
E01004860,A1,1,1,1.0
E01005192,A1,1,1,1.0
E01005220,A1,1,1,1.0
E01005494,A1,1,1,1.0
E01005495,A1,1,1,1.0
E01005555,A1,1,1,1.0
E01005580,A1,1,1,1.0
E01005581,A1,1,1,1.0
E01005816,A1,1,1,1.0
E01006888,A1,1,1,1.0
E01006898,A1,1,1,1.0
E01007676,A1,1,1,1.0
E01007785,A1,1,1,1.0
E01007829,A1,1,1,1.0
E01007892,A1,1,1,1.0
E01007963,A1,1,1,1.0
E01008001,A1,1,1,1.0
E01008014,A1,1,1,1.0
E01008062,A1,1,1,1.0
E01008107,A1,1,1,1.0
E01008131,A1,1,1,1.0
E01008552,A1,1,1,1.0
E01008851,A1,1,1,1.0
E01008884,A1,1,1,1.0
E01008907,A1,1,1,1.0
E01008989,A1,2,1,2.0
E01008998,A1,1,1,1.0
E01009035,A1,1,1,1.0
E01009125,A1,2,1,2.0
E01009135,A1,1,1,1.0
E01009139,A1,1,1,1.0
E01009194,A1,2,1,2.0
E01009199,A1,1,1,1.0
E01009206,A1,1,1,1.0
E01009222,A1,1,1,1.0
E01009294,A1,1,1,1.0
E01009327,A1,1,1,1.0
E01009338,A1,1,1,1.0
E01009342,A1,1,1,1.0
E01009364,A1,1,1,1.0
E01009365,A1,3,2,1.5
E01009368,A1,1,1,1.0
E01009372,A1,1,1,1.0
E01009392,A1,1,1,1.0
E01009400,A1,1,1,1.0
E01009414,A1,1,1,1.0
E01009483,A1,1,1,1.0
E01009516,A1,1,1,1.0
E01009564,A1,1,1,1.0
E01009585,A1,1,1,1.0
E01009642,A1,1,1,1.0
E01009701,A1,1,1,1.0
E01009739,A1,1,1,1.0
E01009757,A1,1,1,1.0
E01009783,A1,1,1,1.0
E01009804,A1,1,1,1.0
E01009809,A1,1,1,1.0
E01009813,A1,1,1,1.0
E01009833,A1,1,1,1.0
E01009835,A1,1,1,1.0
E01009862,A1,1,1,1.0
E01009993,A1,1,1,1.0
E01010127,A1,1,1,1.0
E01010129,A1,1,1,1.0
E01010130,A1,1,1,1.0
E01010149,A1,2,2,1.0
E01010164,A1,2,2,1.0
E01010165,A1,1,1,1.0
E01010196,A1,2,2,1.0
E01010241,A1,1,1,1.0
E01010414,A1,1,1,1.0
E01010433,A1,1,1,1.0
E01010524,A1,1,1,1.0
E01010903,A1,1,1,1.0
E01012081,A1,1,1,1.0
E01012131,A1,1,1,1.0
E01012171,A1,1,1,1.0
E01012281,A1,1,1,1.0
E01012431,A1,1,1,1.0
E01012726,A1,1,1,1.0
E01013386,A1,1,1,1.0
E01013459,A1,1,1,1.0
E01013796,A1,2,2,1.0
E01014269,A1,1,1,1.0
E01014273,A1,2,1,2.0
E01014333,A1,1,1,1.0
E01014411,A1,1,1,1.0
E01014465,A1,1,1,1.0
E01014473,A1,1,1,1.0
E01014799,A1,1,1,1.0
E01014895,A1,1,1,1.0
E01014897,A1,1,1,1.0
E01015321,A1,1,1,1.0
E01015604,A1,1,1,1.0
E01015627,A1,1,1,1.0
E01015629,A1,1,1,1.0
E01015648,A1,1,1,1.0
E01015650,A1,1,1,1.0
E01015653,A1,1,1,1.0
E01015671,A1,1,1,1.0
E01015696,A1,1,1,1.0
E01015741,A1,1,1,1.0
E01015743,A1,1,1,1.0
E01015744,A1,2,1,2.0
E01015780,A1,1,1,1.0
E01015805,A1,1,1,1.0
E01016101,A1,1,1,1.0
