lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
95II17W1,A1,1,1,1.0
E01000123,A1,1,1,1.0
E01000128,A1,1,1,1.0
E01000153,A1,1,1,1.0
E01000157,A1,1,1,1.0
E01000163,A1,1,1,1.0
E01000164,A1,3,2,1.5
E01000229,A1,1,1,1.0
E01000269,A1,1,1,1.0
E01000290,A1,1,1,1.0
E01000459,A1,1,1,1.0
E01000484,A1,1,1,1.0
E01000645,A1,1,1,1.0
E01000666,A1,1,1,1.0
E01000667,A1,1,1,1.0
E01000680,A1,1,1,1.0
E01000695,A1,1,1,1.0
E01000696,A1,1,1,1.0
E01000712,A1,1,1,1.0
E01000714,A1,1,1,1.0
E01000718,A1,1,1,1.0
E01000749,A1,2,2,1.0
E01000760,A1,1,1,1.0
E01000764,A1,1,1,1.0
E01000765,A1,3,3,1.0
E01000767,A1,1,1,1.0
E01000770,A1,3,3,1.0
E01000772,A1,1,1,1.0
E01000797,A1,1,1,1.0
E01000801,A1,1,1,1.0
E01000802,A1,1,1,1.0
E01000803,A1,2,2,1.0
E01000804,A1,1,1,1.0
E01000805,A1,1,1,1.0
E01000835,A1,1,1,1.0
E01000841,A1,1,1,1.0
E01000910,A1,1,1,1.0
E01000913,A1,1,1,1.0
E01000986,A1,1,1,1.0
E01000989,A1,1,1,1.0
E01001004,A1,1,1,1.0
E01001024,A1,1,1,1.0
E01001086,A1,1,1,1.0
E01001098,A1,1,1,1.0
E01001411,A1,1,1,1.0
E01001513,A1,1,1,1.0
E01001521,A1,1,1,1.0
E01001527,A1,2,1,2.0
E01001599,A1,1,1,1.0
E01001604,A1,1,1,1.0
E01001629,A1,1,1,1.0
E01001635,A1,1,1,1.0
E01001636,A1,1,1,1.0
E01001637,A1,1,1,1.0
E01001638,A1,3,1,3.0
E01001656,A1,1,1,1.0
E01001677,A1,1,1,1.0
E01001679,A1,1,1,1.0
E01002070,A1,1,1,1.0
E01002565,A1,1,1,1.0
E01002579,A1,1,1,1.0
E01002593,A1,1,1,1.0
E01002654,A1,1,1,1.0
E01002657,A1,1,1,1.0
E01002671,A1,1,1,1.0
E01002675,A1,1,1,1.0
E01002687,A1,1,1,1.0
E01002757,A1,1,1,1.0
E01002928,A1,1,1,1.0
E01002950,A1,1,1,1.0
E01003066,A1,1,1,1.0
E01003074,A1,1,1,1.0
E01003091,A1,1,1,1.0
E01003121,A1,1,1,1.0
E01003147,A1,1,1,1.0
E01003165,A1,1,1,1.0
E01003190,A1,2,2,1.0
E01003192,A1,1,1,1.0
E01003193,A1,1,1,1.0
E01003194,A1,1,1,1.0
E01003195,A1,1,1,1.0
E01003197,A1,1,1,1.0
E01003199,A1,1,1,1.0
E01003201,A1,1,1,1.0
E01003205,A1,3,2,1.5
E01003210,A1,2,1,2.0
E01003212,A1,1,1,1.0
E01003216,A1,1,1,1.0
E01003221,A1,3,1,3.0
E01003223,A1,3,3,1.0
E01003224,A1,4,3,1.3333333333333333
E01003227,A1,1,1,1.0
E01003229,A1,1,1,1.0
E01003230,A1,1,1,1.0
E01003237,A1,2,1,2.0
E01003240,A1,1,1,1.0
E01003246,A1,1,1,1.0
E01003247,A1,2,2,1.0
E01003248,A1,1,1,1.0
E01003254,A1,1,1,1.0
E01003264,A1,1,1,1.0
E01003281,A1,1,1,1.0
E01003283,A1,1,1,1.0
E01003284,A1,1,1,1.0
E01003296,A1,2,2,1.0
E01003304,A1,2,2,1.0
E01003310,A1,1,1,1.0
E01003312,A1,1,1,1.0
E01003320,A1,1,1,1.0
E01003348,A1,2,2,1.0
E01003948,A1,2,1,2.0
E01003954,A1,1,1,1.0
E01004019,A1,1,1,1.0
E01004042,A1,1,1,1.0
E01004076,A1,1,1,1.0
E01004123,A1,2,1,2.0
E01004446,A1,1,1,1.0
E01004474,A1,1,1,1.0
E01004730,A1,1,1,1.0
E01004972,A1,1,1,1.0
E01005187,A1,1,1,1.0
E01005190,A1,1,1,1.0
E01005220,A1,1,1,1.0
E01005222,A1,1,1,1.0
E01005286,A1,1,1,1.0
E01005299,A1,1,1,1.0
E01005432,A1,1,1,1.0
E01005885,A1,1,1,1.0
E01006022,A1,1,1,1.0
E01006039,A1,1,1,1.0
E01006343,A1,1,1,1.0
E01006433,A1,1,1,1.0
E01006755,A1,1,1,1.0
E01006891,A1,1,1,1.0
