lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000169,A1,1,1,1.0
E01000272,A1,1,1,1.0
E01000335,A1,1,1,1.0
E01000471,A1,1,1,1.0
E01000718,A1,1,1,1.0
E01001469,A1,1,1,1.0
E01001651,A1,1,1,1.0
E01001983,A1,1,1,1.0
E01002329,A1,1,1,1.0
E01002613,A1,1,1,1.0
E01002935,A1,1,1,1.0
E01003757,A1,1,1,1.0
E01004062,A1,1,1,1.0
E01004497,A1,1,1,1.0
E01004628,A1,1,1,1.0
E01007915,A1,1,1,1.0
E01009003,A1,1,1,1.0
E01009283,A1,1,1,1.0
E01009925,A1,1,1,1.0
E01010330,A1,1,1,1.0
E01010502,A1,1,1,1.0
E01011199,A1,1,1,1.0
E01011464,A1,1,1,1.0
E01011859,A1,1,1,1.0
E01012328,A1,1,1,1.0
E01012580,A1,1,1,1.0
E01012630,A1,1,1,1.0
E01013977,A1,1,1,1.0
E01014176,A1,2,1,2.0
E01015177,A1,1,1,1.0
E01015227,A1,1,1,1.0
E01015286,A1,1,1,1.0
E01015479,A1,1,1,1.0
E01015568,A1,1,1,1.0
E01016369,A1,2,2,1.0
E01016398,A1,1,1,1.0
E01017036,A1,1,1,1.0
E01017130,A1,1,1,1.0
E01017723,A1,1,1,1.0
E01017832,A1,1,1,1.0
E01017960,A1,1,1,1.0
E01017986,A1,1,1,1.0
E01017988,A1,1,1,1.0
E01018006,A1,1,1,1.0
E01018078,A1,1,1,1.0
E01019382,A1,1,1,1.0
E01020377,A1,1,1,1.0
E01021208,A1,1,1,1.0
E01022317,A1,1,1,1.0
E01022481,A1,1,1,1.0
E01022682,A1,1,1,1.0
E01023414,A1,1,1,1.0
E01023571,A1,1,1,1.0
E01023844,A1,1,1,1.0
E01024060,A1,1,1,1.0
E01024247,A1,1,1,1.0
E01024554,A1,1,1,1.0
E01024719,A1,1,1,1.0
E01024864,A1,1,1,1.0
E01025937,A1,1,1,1.0
E01025948,A1,1,1,1.0
E01026298,A1,1,1,1.0
E01026660,A1,2,1,2.0
E01028440,A1,2,1,2.0
E01028914,A1,1,1,1.0
E01029464,A1,1,1,1.0
E01030098,A1,1,1,1.0
E01030509,A1,1,1,1.0
E01030595,A1,1,1,1.0
E01030598,A1,1,1,1.0
E01030835,A1,1,1,1.0
E01031388,A1,1,1,1.0
E01031689,A1,1,1,1.0
E01032797,A1,1,1,1.0
E01032979,A1,1,1,1.0
E01033057,A1,1,1,1.0
E01033313,A1,1,1,1.0
E01033328,A1,1,1,1.0
E01033348,A1,1,1,1.0
S01006626,A1,1,1,1.0
S01008144,A1,1,1,1.0
S01008447,A1,1,1,1.0
S01008686,A1,1,1,1.0
S01008704,A1,1,1,1.0
S01009243,A1,1,1,1.0
S01009245,A1,1,1,1.0
S01009509,A1,1,1,1.0
S01010674,A1,1,1,1.0
S01010775,A1,1,1,1.0
S01012820,A1,1,1,1.0
S01013312,A1,1,1,1.0
W01000137,A1,1,1,1.0
W01000203,A1,1,1,1.0
E01002370,A12,1,1,1.0
E01003878,A12,1,1,1.0
E01006135,A12,1,1,1.0
E01007857,A12,1,1,1.0
E01008042,A12,2,2,1.0
E01011727,A12,1,1,1.0
E01012118,A12,1,1,1.0
E01016373,A12,1,1,1.0
E01016392,A12,1,1,1.0
E01016408,A12,1,1,1.0
E01016409,A12,1,1,1.0
E01016631,A12,2,1,2.0
E01018282,A12,1,1,1.0
E01022237,A12,1,1,1.0
E01026476,A12,1,1,1.0
E01027645,A12,1,1,1.0
E01030423,A12,1,1,1.0
E01030893,A12,2,1,2.0
E01031878,A12,1,1,1.0
E01000229,A20,1,1,1.0
E01000530,A20,5,1,5.0
E01000531,A20,2,1,2.0
E01000532,A20,5,1,5.0
E01000704,A20,1,1,1.0
E01000909,A20,1,1,1.0
E01001478,A20,1,1,1.0
E01001503,A20,1,1,1.0
E01001948,A20,1,1,1.0
E01002601,A20,1,1,1.0
E01002729,A20,1,1,1.0
E01002789,A20,1,1,1.0
E01002797,A20,1,1,1.0
E01003019,A20,1,1,1.0
E01003120,A20,1,1,1.0
E01003290,A20,1,1,1.0
E01003336,A20,2,1,2.0
E01004046,A20,1,1,1.0
E01004216,A20,1,1,1.0
E01004330,A20,1,1,1.0
E01004445,A20,1,1,1.0
E01004466,A20,12,1,12.0
E01004565,A20,1,1,1.0
E01004663,A20,1,1,1.0
E01004782,A20,1,1,1.0
E01005139,A20,1,1,1.0
E01005197,A20,1,1,1.0
E01005521,A20,1,1,1.0
E01005532,A20,1,1,1.0
E01005613,A20,1,1,1.0
E01005919,A20,1,1,1.0
E01006003,A20,1,1,1.0
E01006126,A20,1,1,1.0
E01006189,A20,1,1,1.0
E01006365,A20,1,1,1.0
E01006373,A20,1,1,1.0
E01006615,A20,1,1,1.0
E01006683,A20,1,1,1.0
E01006816,A20,1,1,1.0
E01007358,A20,1,1,1.0
E01007456,A20,1,1,1.0
E01007691,A20,1,1,1.0
E01007992,A20,1,1,1.0
E01008091,A20,1,1,1.0
E01008155,A20,1,1,1.0
E01008779,A20,1,1,1.0
E01008811,A20,1,1,1.0
E01009007,A20,1,1,1.0
E01009812,A20,1,1,1.0
E01009821,A20,1,1,1.0
E01010019,A20,2,2,1.0
E01010081,A20,1,1,1.0
E01010082,A20,1,1,1.0
E01010282,A20,1,1,1.0
E01010302,A20,1,1,1.0
E01010316,A20,1,1,1.0
E01010353,A20,1,1,1.0
E01010582,A20,1,1,1.0
E01010584,A20,1,1,1.0
E01010591,A20,1,1,1.0
E01010803,A20,1,1,1.0
E01010829,A20,1,1,1.0
E01010863,A20,1,1,1.0
E01010904,A20,1,1,1.0
E01010915,A20,1,1,1.0
E01011072,A20,1,1,1.0
E01011073,A20,1,1,1.0
E01011194,A20,1,1,1.0
E01011326,A20,1,1,1.0
E01011522,A20,1,1,1.0
E01011536,A20,1,1,1.0
E01011537,A20,1,1,1.0
E01011731,A20,1,1,1.0
E01011814,A20,1,1,1.0
E01012037,A20,1,1,1.0
E01012113,A20,1,1,1.0
E01012217,A20,2,2,1.0
E01012331,A20,1,1,1.0
E01012581,A20,1,1,1.0
E01012596,A20,1,1,1.0
E01012659,A20,1,1,1.0
E01012899,A20,1,1,1.0
E01013017,A20,1,1,1.0
E01013091,A20,1,1,1.0
E01013251,A20,1,1,1.0
E01013928,A20,1,1,1.0
E01014094,A20,1,1,1.0
E01014404,A20,1,1,1.0
E01014491,A20,1,1,1.0
E01015282,A20,1,1,1.0
E01015329,A20,1,1,1.0
E01015447,A20,1,1,1.0
E01015468,A20,1,1,1.0
E01015912,A20,1,1,1.0
E01016142,A20,3,3,1.0
E01016369,A20,1,1,1.0
E01016514,A20,1,1,1.0
E01017391,A20,1,1,1.0
E01017553,A20,1,1,1.0
E01017768,A20,1,1,1.0
E01017789,A20,1,1,1.0
E01017809,A20,1,1,1.0
E01017860,A20,1,1,1.0
E01018169,A20,2,1,2.0
E01018487,A20,1,1,1.0
E01018506,A20,1,1,1.0
E01018835,A20,1,1,1.0
E01018836,A20,1,1,1.0
E01019043,A20,1,1,1.0
E01019505,A20,2,1,2.0
E01019647,A20,1,1,1.0
E01019897,A20,1,1,1.0
E01019934,A20,1,1,1.0
E01019961,A20,1,1,1.0
E01020091,A20,1,1,1.0
E01020112,A20,2,1,2.0
