lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
95GG08S3,A1,1,1,1.0
E01000035,A1,1,1,1.0
E01000157,A1,1,1,1.0
E01000164,A1,5,2,2.5
E01000171,A1,1,1,1.0
E01000203,A1,1,1,1.0
E01000205,A1,1,1,1.0
E01000206,A1,1,1,1.0
E01000208,A1,1,1,1.0
E01000211,A1,1,1,1.0
E01000212,A1,1,1,1.0
E01000215,A1,1,1,1.0
E01000223,A1,1,1,1.0
E01000228,A1,1,1,1.0
E01000267,A1,1,1,1.0
E01000282,A1,1,1,1.0
E01000304,A1,2,2,1.0
E01000331,A1,1,1,1.0
E01000344,A1,2,1,2.0
E01000396,A1,1,1,1.0
E01000399,A1,1,1,1.0
E01000456,A1,1,1,1.0
E01000459,A1,1,1,1.0
E01000497,A1,1,1,1.0
E01000658,A1,1,1,1.0
E01000667,A1,1,1,1.0
E01000676,A1,1,1,1.0
E01000679,A1,1,1,1.0
E01000691,A1,1,1,1.0
E01000693,A1,2,2,1.0
E01000697,A1,1,1,1.0
E01000701,A1,1,1,1.0
E01000703,A1,1,1,1.0
E01000711,A1,1,1,1.0
E01000723,A1,2,1,2.0
E01000728,A1,1,1,1.0
E01000735,A1,2,2,1.0
E01000740,A1,1,1,1.0
E01000744,A1,1,1,1.0
E01000745,A1,1,1,1.0
E01000746,A1,1,1,1.0
E01000748,A1,1,1,1.0
E01000762,A1,1,1,1.0
E01000763,A1,1,1,1.0
E01000765,A1,1,1,1.0
E01000771,A1,1,1,1.0
E01000791,A1,1,1,1.0
E01000796,A1,1,1,1.0
E01000797,A1,1,1,1.0
E01000802,A1,1,1,1.0
E01000805,A1,1,1,1.0
E01000822,A1,1,1,1.0
E01000989,A1,1,1,1.0
E01001002,A1,1,1,1.0
E01001054,A1,1,1,1.0
E01001055,A1,1,1,1.0
E01001065,A1,1,1,1.0
E01001149,A1,1,1,1.0
E01001152,A1,2,2,1.0
E01001194,A1,1,1,1.0
E01001232,A1,1,1,1.0
E01001234,A1,1,1,1.0
E01001344,A1,1,1,1.0
E01001410,A1,1,1,1.0
E01001418,A1,1,1,1.0
E01001576,A1,1,1,1.0
E01001579,A1,1,1,1.0
E01001581,A1,1,1,1.0
E01001601,A1,1,1,1.0
E01001603,A1,2,1,2.0
E01001605,A1,1,1,1.0
E01001637,A1,3,1,3.0
E01001644,A1,1,1,1.0
E01001652,A1,1,1,1.0
E01001665,A1,1,1,1.0
E01001682,A1,2,1,2.0
E01001697,A1,1,1,1.0
E01001703,A1,2,2,1.0
E01001712,A1,1,1,1.0
E01001973,A1,1,1,1.0
E01002011,A1,4,1,4.0
E01002139,A1,1,1,1.0
E01002145,A1,1,1,1.0
E01002229,A1,1,1,1.0
E01002413,A1,1,1,1.0
E01002432,A1,1,1,1.0
E01002448,A1,1,1,1.0
E01002486,A1,1,1,1.0
E01002494,A1,1,1,1.0
E01002512,A1,1,1,1.0
E01002534,A1,1,1,1.0
E01002559,A1,1,1,1.0
E01002579,A1,1,1,1.0
E01002582,A1,1,1,1.0
E01002590,A1,1,1,1.0
E01002635,A1,1,1,1.0
E01002668,A1,1,1,1.0
E01002724,A1,2,1,2.0
E01002765,A1,1,1,1.0
E01002780,A1,1,1,1.0
E01002804,A1,1,1,1.0
E01002906,A1,1,1,1.0
E01002941,A1,1,1,1.0
E01002980,A1,1,1,1.0
E01003066,A1,1,1,1.0
E01003086,A1,2,1,2.0
E01003090,A1,1,1,1.0
E01003132,A1,1,1,1.0
E01003141,A1,1,1,1.0
E01003167,A1,1,1,1.0
E01003192,A1,1,1,1.0
E01003193,A1,2,2,1.0
E01003194,A1,2,2,1.0
E01003200,A1,1,1,1.0
E01003203,A1,2,2,1.0
E01003209,A1,1,1,1.0
E01003210,A1,1,1,1.0
E01003215,A1,2,2,1.0
E01003216,A1,1,1,1.0
