lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000187,A1,1,1,1.0
E01001665,A1,1,1,1.0
E01002049,A1,1,1,1.0
E01002535,A1,1,1,1.0
E01002992,A1,1,1,1.0
E01003109,A1,2,2,1.0
E01003212,A1,1,1,1.0
E01003231,A1,1,1,1.0
E01003681,A1,1,1,1.0
E01003783,A1,1,1,1.0
E01003789,A1,1,1,1.0
E01003834,A1,1,1,1.0
E01007858,A1,1,1,1.0
E01009178,A1,1,1,1.0
E01013009,A1,1,1,1.0
E01014613,A1,1,1,1.0
E01016976,A1,1,1,1.0
E01017113,A1,1,1,1.0
E01017126,A1,1,1,1.0
E01017539,A1,1,1,1.0
E01018489,A1,1,1,1.0
E01021503,A1,1,1,1.0
E01022540,A1,2,1,2.0
E01022845,A1,1,1,1.0
E01022922,A1,1,1,1.0
E01023434,A1,1,1,1.0
E01024023,A1,1,1,1.0
E01027213,A1,1,1,1.0
E01030533,A1,1,1,1.0
E01032579,A1,2,1,2.0
E01032990,A1,1,1,1.0
E01033725,A1,1,1,1.0
S01011748,A1,1,1,1.0
S01013476,A1,1,1,1.0
E01001893,A12,1,1,1.0
E01007532,A12,1,1,1.0
E01007537,A12,1,1,1.0
E01008139,A12,1,1,1.0
E01019778,A12,1,1,1.0
E01022478,A12,1,1,1.0
E01033364,A12,1,1,1.0
S01009223,A12,1,1,1.0
E01000019,A20,1,1,1.0
E01000165,A20,1,1,1.0
E01001296,A20,1,1,1.0
E01001495,A20,1,1,1.0
E01002457,A20,1,1,1.0
E01002726,A20,1,1,1.0
E01002774,A20,1,1,1.0
E01003229,A20,1,1,1.0
E01004590,A20,1,1,1.0
E01004744,A20,1,1,1.0
E01006168,A20,1,1,1.0
E01006218,A20,1,1,1.0
E01007731,A20,1,1,1.0
E01007900,A20,1,1,1.0
E01010771,A20,1,1,1.0
E01010821,A20,1,1,1.0
E01011058,A20,1,1,1.0
E01011880,A20,1,1,1.0
E01012018,A20,1,1,1.0
E01012681,A20,1,1,1.0
E01017204,A20,1,1,1.0
E01018336,A20,1,1,1.0
E01018985,A20,1,1,1.0
E01019276,A20,1,1,1.0
E01019647,A20,1,1,1.0
E01021762,A20,1,1,1.0
E01022156,A20,1,1,1.0
E01024860,A20,1,1,1.0
E01024910,A20,1,1,1.0
E01025706,A20,2,1,2.0
E01025972,A20,1,1,1.0
E01027151,A20,1,1,1.0
E01027515,A20,1,1,1.0
E01029885,A20,1,1,1.0
E01030469,A20,1,1,1.0
E01031534,A20,1,1,1.0
E01033170,A20,1,1,1.0
E01033205,A20,1,1,1.0
E01033273,A20,1,1,1.0
E01033417,A20,1,1,1.0
E01033446,A20,1,1,1.0
S01006633,A20,1,1,1.0
S01009907,A20,1,1,1.0
S01010005,A20,1,1,1.0
W01000431,A20,1,1,1.0
E01000980,A24,1,1,1.0
E01001169,A24,1,1,1.0
E01001720,A24,1,1,1.0
E01002158,A24,1,1,1.0
E01002470,A24,1,1,1.0
E01002634,A24,1,1,1.0
E01002679,A24,1,1,1.0
E01002704,A24,1,1,1.0
E01002933,A24,1,1,1.0
E01003077,A24,1,1,1.0
E01004492,A24,1,1,1.0
E01004508,A24,1,1,1.0
E01005000,A24,1,1,1.0
E01006188,A24,1,1,1.0
E01007820,A24,1,1,1.0
E01007841,A24,1,1,1.0
E01008095,A24,1,1,1.0
E01009224,A24,1,1,1.0
E01010711,A24,1,1,1.0
E01010884,A24,4,1,4.0
E01011267,A24,1,1,1.0
E01011550,A24,1,1,1.0
E01011678,A24,1,1,1.0
E01013400,A24,1,1,1.0
E01015466,A24,1,1,1.0
E01015544,A24,1,1,1.0
E01015653,A24,1,1,1.0
E01016720,A24,1,1,1.0
E01016721,A24,1,1,1.0
E01016823,A24,1,1,1.0
E01017655,A24,1,1,1.0
E01017716,A24,1,1,1.0
E01017954,A24,1,1,1.0
E01018375,A24,1,1,1.0
E01018779,A24,1,1,1.0
E01019368,A24,1,1,1.0
E01020343,A24,1,1,1.0
E01020900,A24,1,1,1.0
E01021265,A24,1,1,1.0
E01021311,A24,1,1,1.0
E01022129,A24,1,1,1.0
E01023771,A24,2,1,2.0
E01025229,A24,1,1,1.0
E01025794,A24,1,1,1.0
E01026214,A24,1,1,1.0
E01026228,A24,1,1,1.0
E01026937,A24,1,1,1.0
E01027213,A24,1,1,1.0
E01028626,A24,1,1,1.0
E01028643,A24,2,1,2.0
E01028703,A24,1,1,1.0
E01029436,A24,1,1,1.0
E01030452,A24,1,1,1.0
E01033210,A24,1,1,1.0
E01033281,A24,1,1,1.0
S01009087,A24,1,1,1.0
S01009210,A24,1,1,1.0
S01009244,A24,1,1,1.0
S01009903,A24,1,1,1.0
S01010465,A24,1,1,1.0
S01012873,A24,1,1,1.0
W01001862,A24,1,1,1.0
W01001882,A24,1,1,1.0
E01001380,A28,1,1,1.0
E01002566,A28,1,1,1.0
E01002714,A28,1,1,1.0
E01006272,A28,1,1,1.0
E01014044,A28,1,1,1.0
E01014048,A28,1,1,1.0
E01028546,A28,1,1,1.0
E01000001,A29,2,1,2.0
E01000003,A29,1,1,1.0
E01000739,A29,1,1,1.0
E01000740,A29,1,1,1.0
E01000982,A29,1,1,1.0
E01001284,A29,1,1,1.0
E01001461,A29,1,1,1.0
E01001590,A29,4,1,4.0
E01001591,A29,1,1,1.0
E01001592,A29,1,1,1.0
E01001725,A29,1,1,1.0
E01001975,A29,1,1,1.0
E01002125,A29,2,1,2.0
E01002664,A29,1,1,1.0
E01002667,A29,1,1,1.0
E01002670,A29,1,1,1.0
E01002704,A29,1,1,1.0
E01002708,A29,1,1,1.0
