lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000650,A1,1,1,1.0
E01000651,A1,1,1,1.0
E01000697,A1,1,1,1.0
E01000701,A1,1,1,1.0
E01000713,A1,1,1,1.0
E01000741,A1,1,1,1.0
E01001305,A1,1,1,1.0
E01001365,A1,1,1,1.0
E01001680,A1,1,1,1.0
E01002643,A1,1,1,1.0
E01003898,A1,1,1,1.0
E01004234,A1,1,1,1.0
E01004330,A1,1,1,1.0
E01004763,A1,1,1,1.0
E01007906,A1,1,1,1.0
E01008050,A1,1,1,1.0
E01008461,A1,2,1,2.0
E01008667,A1,1,1,1.0
E01008952,A1,1,1,1.0
E01009817,A1,1,1,1.0
E01009933,A1,1,1,1.0
E01011155,A1,1,1,1.0
E01012435,A1,1,1,1.0
E01012911,A1,1,1,1.0
E01014494,A1,1,1,1.0
E01014879,A1,1,1,1.0
E01015795,A1,1,1,1.0
E01017310,A1,1,1,1.0
E01018861,A1,1,1,1.0
E01019615,A1,1,1,1.0
E01019757,A1,1,1,1.0
E01020088,A1,1,1,1.0
E01020784,A1,1,1,1.0
E01020952,A1,1,1,1.0
E01021016,A1,1,1,1.0
E01021749,A1,1,1,1.0
E01022047,A1,1,1,1.0
E01022524,A1,1,1,1.0
E01022540,A1,1,1,1.0
E01023457,A1,1,1,1.0
E01023475,A1,1,1,1.0
E01023904,A1,1,1,1.0
E01024694,A1,1,1,1.0
E01024900,A1,1,1,1.0
E01027235,A1,1,1,1.0
E01027397,A1,1,1,1.0
E01028633,A1,1,1,1.0
E01030733,A1,1,1,1.0
E01031389,A1,1,1,1.0
E01031399,A1,1,1,1.0
E01031400,A1,1,1,1.0
E01032500,A1,1,1,1.0
E01032843,A1,1,1,1.0
E01033128,A1,2,2,1.0
E01033753,A1,1,1,1.0
S01006783,A1,1,1,1.0
S01008766,A1,1,1,1.0
S01008875,A1,1,1,1.0
S01011153,A1,1,1,1.0
W01000599,A1,2,1,2.0
95LL16S2,A12,1,1,1.0
E01005807,A12,1,1,1.0
E01006802,A12,1,1,1.0
E01008151,A12,1,1,1.0
E01010832,A12,1,1,1.0
E01011185,A12,1,1,1.0
E01013099,A12,1,1,1.0
E01015183,A12,1,1,1.0
E01015186,A12,1,1,1.0
E01015187,A12,2,1,2.0
E01015246,A12,1,1,1.0
E01015255,A12,1,1,1.0
E01017242,A12,1,1,1.0
E01026928,A12,1,1,1.0
E01027995,A12,1,1,1.0
E01029039,A12,1,1,1.0
E01030426,A12,1,1,1.0
E01017575,A14,1,1,1.0
E01017652,A14,1,1,1.0
E01000872,A15,1,1,1.0
E01001523,A15,1,1,1.0
E01001775,A15,1,1,1.0
E01002611,A15,1,1,1.0
E01002726,A15,1,1,1.0
E01002922,A15,1,1,1.0
E01003282,A15,1,1,1.0
E01003371,A15,1,1,1.0
E01003670,A15,1,1,1.0
E01003847,A15,1,1,1.0
E01003893,A15,1,1,1.0
E01003934,A15,1,1,1.0
E01004457,A15,1,1,1.0
E01004668,A15,1,1,1.0
E01004742,A15,2,1,2.0
E01004747,A15,1,1,1.0
E01004749,A15,1,1,1.0
E01016328,A15,1,1,1.0
E01033093,A16,1,1,1.0
E01000125,A2,2,1,2.0
E01000141,A2,1,1,1.0
E01000232,A2,1,1,1.0
E01000258,A2,1,1,1.0
95MM05W1,A20,1,1,1.0
E01000177,A20,1,1,1.0
E01000320,A20,1,1,1.0
E01005293,A20,1,1,1.0
E01005299,A20,1,1,1.0
E01005802,A20,1,1,1.0
E01005803,A20,1,1,1.0
E01005807,A20,1,1,1.0
E01005985,A20,1,1,1.0
E01005990,A20,1,1,1.0
E01006586,A20,1,1,1.0
E01007071,A20,1,1,1.0
E01007622,A20,1,1,1.0
