lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000013,A1,1,1,1.0
E01000042,A1,3,1,3.0
E01000046,A1,1,1,1.0
E01000092,A1,1,1,1.0
E01000123,A1,1,1,1.0
E01000124,A1,1,1,1.0
E01000127,A1,1,1,1.0
E01000131,A1,1,1,1.0
E01000141,A1,2,1,2.0
E01000152,A1,1,1,1.0
E01000157,A1,1,1,1.0
E01000162,A1,1,1,1.0
E01000163,A1,2,2,1.0
E01000174,A1,1,1,1.0
E01000202,A1,1,1,1.0
E01000215,A1,1,1,1.0
E01000226,A1,1,1,1.0
E01000260,A1,1,1,1.0
E01000272,A1,1,1,1.0
E01000335,A1,1,1,1.0
E01000398,A1,1,1,1.0
E01000462,A1,1,1,1.0
E01000467,A1,1,1,1.0
E01000477,A1,2,1,2.0
E01000486,A1,1,1,1.0
E01000503,A1,1,1,1.0
E01000649,A1,1,1,1.0
E01000651,A1,1,1,1.0
E01000652,A1,1,1,1.0
E01000654,A1,2,1,2.0
E01000655,A1,1,1,1.0
E01000656,A1,2,2,1.0
E01000657,A1,1,1,1.0
E01000661,A1,4,2,2.0
E01000663,A1,1,1,1.0
E01000664,A1,1,1,1.0
E01000665,A1,2,2,1.0
E01000666,A1,1,1,1.0
E01000667,A1,2,2,1.0
E01000668,A1,1,1,1.0
E01000669,A1,1,1,1.0
E01000672,A1,2,2,1.0
E01000673,A1,1,1,1.0
E01000674,A1,1,1,1.0
E01000675,A1,1,1,1.0
E01000676,A1,1,1,1.0
E01000677,A1,1,1,1.0
E01000678,A1,3,3,1.0
E01000680,A1,1,1,1.0
E01000685,A1,1,1,1.0
E01000687,A1,1,1,1.0
E01000689,A1,3,3,1.0
E01000691,A1,1,1,1.0
E01000692,A1,1,1,1.0
E01000694,A1,1,1,1.0
E01000695,A1,1,1,1.0
E01000696,A1,2,2,1.0
E01000698,A1,1,1,1.0
E01000699,A1,1,1,1.0
E01000701,A1,2,2,1.0
E01000703,A1,1,1,1.0
E01000704,A1,1,1,1.0
E01000707,A1,1,1,1.0
E01000709,A1,1,1,1.0
E01000710,A1,1,1,1.0
E01000711,A1,1,1,1.0
E01000712,A1,3,3,1.0
E01000713,A1,1,1,1.0
E01000714,A1,2,2,1.0
E01000715,A1,1,1,1.0
E01000716,A1,2,2,1.0
E01000717,A1,1,1,1.0
E01000718,A1,1,1,1.0
E01000719,A1,3,3,1.0
E01000720,A1,2,2,1.0
E01000721,A1,1,1,1.0
E01000724,A1,1,1,1.0
E01000725,A1,3,3,1.0
E01000726,A1,1,1,1.0
E01000730,A1,3,2,1.5
E01000732,A1,3,3,1.0
E01000733,A1,2,2,1.0
E01000734,A1,3,3,1.0
E01000735,A1,1,1,1.0
E01000737,A1,1,1,1.0
E01000738,A1,4,4,1.0
E01000739,A1,1,1,1.0
E01000742,A1,1,1,1.0
E01000744,A1,3,3,1.0
E01000745,A1,3,3,1.0
E01000749,A1,1,1,1.0
E01000750,A1,1,1,1.0
E01000753,A1,1,1,1.0
E01000757,A1,1,1,1.0
E01000759,A1,3,3,1.0
E01000765,A1,1,1,1.0
E01000767,A1,1,1,1.0
E01000770,A1,1,1,1.0
E01000771,A1,2,2,1.0
E01000773,A1,1,1,1.0
E01000774,A1,1,1,1.0
E01000775,A1,2,2,1.0
E01000777,A1,1,1,1.0
E01000778,A1,2,2,1.0
E01000781,A1,2,1,2.0
E01000782,A1,1,1,1.0
E01000783,A1,1,1,1.0
E01000784,A1,1,1,1.0
E01000785,A1,1,1,1.0
E01000787,A1,1,1,1.0
E01000791,A1,1,1,1.0
E01000792,A1,1,1,1.0
E01000795,A1,2,2,1.0
E01000796,A1,1,1,1.0
E01000798,A1,1,1,1.0
E01000800,A1,1,1,1.0
E01000801,A1,1,1,1.0
E01000802,A1,2,1,2.0
E01000803,A1,2,1,2.0
E01000805,A1,2,2,1.0
E01000806,A1,2,2,1.0
E01000807,A1,1,1,1.0
E01000809,A1,1,1,1.0
E01000818,A1,1,1,1.0
E01000822,A1,1,1,1.0
E01000823,A1,1,1,1.0
E01000825,A1,1,1,1.0
E01000829,A1,1,1,1.0
E01000831,A1,1,1,1.0
E01000832,A1,2,2,1.0
E01000835,A1,3,3,1.0
E01000836,A1,1,1,1.0
E01000838,A1,1,1,1.0
E01000841,A1,3,3,1.0
E01000916,A1,1,1,1.0
E01001090,A1,1,1,1.0
E01001111,A1,1,1,1.0
E01001113,A1,1,1,1.0
E01001391,A1,1,1,1.0
E01001392,A1,1,1,1.0
E01001402,A1,1,1,1.0
E01001403,A1,1,1,1.0
E01001422,A1,1,1,1.0
E01001423,A1,1,1,1.0
E01001476,A1,1,1,1.0
E01001511,A1,1,1,1.0
E01001520,A1,1,1,1.0
E01001571,A1,3,3,1.0
E01001574,A1,1,1,1.0
E01001575,A1,1,1,1.0
E01001576,A1,1,1,1.0
E01001578,A1,1,1,1.0
E01001585,A1,3,3,1.0
E01001586,A1,1,1,1.0
E01001587,A1,1,1,1.0
E01001588,A1,2,2,1.0
E01001590,A1,1,1,1.0
E01001591,A1,1,1,1.0
E01001592,A1,1,1,1.0
E01001594,A1,1,1,1.0
E01001595,A1,2,2,1.0
E01001602,A1,1,1,1.0
E01001604,A1,1,1,1.0
E01001605,A1,4,4,1.0
E01001610,A1,3,3,1.0
E01001613,A1,1,1,1.0
E01001615,A1,1,1,1.0
E01001617,A1,2,2,1.0
E01001620,A1,1,1,1.0
E01001623,A1,2,2,1.0
E01001625,A1,1,1,1.0
E01001632,A1,1,1,1.0
E01001635,A1,2,2,1.0
E01001638,A1,1,1,1.0
E01001646,A1,1,1,1.0
E01001651,A1,1,1,1.0
E01001652,A1,2,2,1.0
E01001654,A1,1,1,1.0
E01001656,A1,1,1,1.0
E01001658,A1,2,2,1.0
E01001661,A1,2,2,1.0
E01001664,A1,1,1,1.0
E01001666,A1,1,1,1.0
E01001669,A1,1,1,1.0
E01001672,A1,1,1,1.0
E01001674,A1,1,1,1.0
E01001675,A1,2,2,1.0
E01001682,A1,1,1,1.0
E01001683,A1,1,1,1.0
E01001688,A1,1,1,1.0
E01001693,A1,1,1,1.0
E01001694,A1,1,1,1.0
E01001698,A1,2,2,1.0
E01001699,A1,1,1,1.0
E01001700,A1,2,2,1.0
E01001706,A1,1,1,1.0
E01001708,A1,1,1,1.0
E01001709,A1,4,3,1.3333333333333333
E01001711,A1,2,2,1.0
E01001773,A1,1,1,1.0
E01001774,A1,1,1,1.0
E01001824,A1,1,1,1.0
E01002056,A1,1,1,1.0
E01002058,A1,1,1,1.0
E01002102,A1,1,1,1.0
E01002212,A1,1,1,1.0
E01002215,A1,1,1,1.0
E01002224,A1,4,1,4.0
E01002232,A1,1,1,1.0
E01002408,A1,1,1,1.0
E01002443,A1,1,1,1.0
E01002499,A1,1,1,1.0
E01002534,A1,1,1,1.0
E01002574,A1,1,1,1.0
E01002655,A1,1,1,1.0
E01002765,A1,1,1,1.0
E01003047,A1,1,1,1.0
