lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000005,A1,1,1,1.0
E01000038,A1,1,1,1.0
E01000040,A1,1,1,1.0
E01000062,A1,1,1,1.0
E01000094,A1,1,1,1.0
E01000106,A1,1,1,1.0
E01000155,A1,1,1,1.0
E01000159,A1,1,1,1.0
E01000173,A1,1,1,1.0
E01000202,A1,1,1,1.0
E01000211,A1,1,1,1.0
E01000235,A1,1,1,1.0
E01000241,A1,1,1,1.0
E01000257,A1,1,1,1.0
E01000273,A1,1,1,1.0
E01000275,A1,1,1,1.0
E01000298,A1,1,1,1.0
E01000309,A1,1,1,1.0
E01000314,A1,1,1,1.0
E01000317,A1,1,1,1.0
E01000344,A1,1,1,1.0
E01000352,A1,1,1,1.0
E01000373,A1,2,1,2.0
E01000388,A1,1,1,1.0
E01000410,A1,1,1,1.0
E01000417,A1,1,1,1.0
E01000427,A1,1,1,1.0
E01000455,A1,1,1,1.0
E01000466,A1,1,1,1.0
E01000469,A1,1,1,1.0
E01000471,A1,2,1,2.0
E01000502,A1,1,1,1.0
E01000546,A1,1,1,1.0
E01000553,A1,1,1,1.0
E01000555,A1,1,1,1.0
E01000650,A1,1,1,1.0
E01000667,A1,1,1,1.0
E01000694,A1,1,1,1.0
E01000705,A1,1,1,1.0
E01000718,A1,1,1,1.0
E01000728,A1,1,1,1.0
E01000743,A1,1,1,1.0
E01000746,A1,1,1,1.0
E01000748,A1,1,1,1.0
E01000761,A1,1,1,1.0
E01000780,A1,1,1,1.0
E01000802,A1,2,2,1.0
E01001073,A1,1,1,1.0
E01001097,A1,1,1,1.0
E01001135,A1,1,1,1.0
E01001164,A1,1,1,1.0
E01001196,A1,1,1,1.0
E01001203,A1,1,1,1.0
E01001207,A1,1,1,1.0
E01001231,A1,1,1,1.0
E01001237,A1,1,1,1.0
E01001248,A1,2,2,1.0
E01001252,A1,1,1,1.0
E01001263,A1,1,1,1.0
E01001270,A1,1,1,1.0
E01001284,A1,1,1,1.0
E01001295,A1,1,1,1.0
E01001305,A1,1,1,1.0
E01001313,A1,1,1,1.0
E01001317,A1,1,1,1.0
E01001343,A1,1,1,1.0
E01001365,A1,2,1,2.0
E01001391,A1,1,1,1.0
E01001393,A1,1,1,1.0
E01001404,A1,1,1,1.0
E01001421,A1,1,1,1.0
E01001426,A1,1,1,1.0
E01001448,A1,1,1,1.0
E01001457,A1,1,1,1.0
E01001547,A1,1,1,1.0
E01001559,A1,1,1,1.0
E01001580,A1,1,1,1.0
E01001597,A1,1,1,1.0
E01001644,A1,1,1,1.0
E01001714,A1,1,1,1.0
E01001791,A1,1,1,1.0
E01001809,A1,1,1,1.0
E01001834,A1,1,1,1.0
E01001837,A1,1,1,1.0
E01001839,A1,1,1,1.0
E01001922,A1,1,1,1.0
E01001985,A1,1,1,1.0
E01002014,A1,4,1,4.0
E01002020,A1,1,1,1.0
E01002058,A1,1,1,1.0
E01002074,A1,1,1,1.0
E01002114,A1,1,1,1.0
E01002116,A1,1,1,1.0
E01002119,A1,1,1,1.0
E01002178,A1,1,1,1.0
E01002194,A1,2,2,1.0
E01002197,A1,1,1,1.0
E01002227,A1,1,1,1.0
E01002237,A1,2,2,1.0
E01002301,A1,2,2,1.0
E01002323,A1,1,1,1.0
E01002331,A1,1,1,1.0
E01002342,A1,1,1,1.0
E01002415,A1,2,1,2.0
E01002459,A1,1,1,1.0
E01002487,A1,1,1,1.0
E01002504,A1,1,1,1.0
E01002521,A1,1,1,1.0
E01002567,A1,2,2,1.0
E01002572,A1,2,1,2.0
E01002576,A1,1,1,1.0
E01002579,A1,1,1,1.0
E01002592,A1,1,1,1.0
E01002596,A1,1,1,1.0
E01002603,A1,1,1,1.0
E01002647,A1,1,1,1.0
E01002650,A1,1,1,1.0
E01002656,A1,1,1,1.0
