lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
95FF01S2,A1,1,1,1.0
95GG10S2,A1,1,1,1.0
95GG29S2,A1,1,1,1.0
95GG35S1,A1,1,1,1.0
95GG47S1,A1,1,1,1.0
95HH06S1,A1,1,1,1.0
95HH15W1,A1,1,1,1.0
95SS07S3,A1,1,1,1.0
95VV05S2,A1,1,1,1.0
95XX11S2,A1,1,1,1.0
E01000003,A1,1,1,1.0
E01000007,A1,2,2,1.0
E01000008,A1,1,1,1.0
E01000009,A1,2,1,2.0
E01000013,A1,2,2,1.0
E01000016,A1,1,1,1.0
E01000017,A1,1,1,1.0
E01000022,A1,1,1,1.0
E01000023,A1,1,1,1.0
E01000032,A1,1,1,1.0
E01000037,A1,1,1,1.0
E01000042,A1,8,1,8.0
E01000046,A1,1,1,1.0
E01000068,A1,1,1,1.0
E01000070,A1,1,1,1.0
E01000090,A1,1,1,1.0
E01000091,A1,1,1,1.0
E01000092,A1,1,1,1.0
E01000094,A1,1,1,1.0
E01000095,A1,2,2,1.0
E01000111,A1,1,1,1.0
E01000117,A1,1,1,1.0
E01000118,A1,1,1,1.0
E01000121,A1,4,4,1.0
E01000123,A1,2,2,1.0
E01000124,A1,1,1,1.0
E01000125,A1,2,1,2.0
E01000126,A1,1,1,1.0
E01000127,A1,3,2,1.5
E01000128,A1,9,5,1.8
E01000131,A1,2,2,1.0
E01000132,A1,5,3,1.6666666666666667
E01000134,A1,1,1,1.0
E01000138,A1,3,2,1.5
E01000141,A1,4,1,4.0
E01000143,A1,2,1,2.0
E01000150,A1,2,1,2.0
E01000151,A1,2,2,1.0
E01000152,A1,2,1,2.0
E01000154,A1,1,1,1.0
E01000157,A1,7,2,3.5
E01000158,A1,2,2,1.0
E01000159,A1,1,1,1.0
E01000160,A1,1,1,1.0
E01000161,A1,1,1,1.0
E01000162,A1,1,1,1.0
E01000163,A1,12,3,4.0
E01000164,A1,3,1,3.0
E01000165,A1,1,1,1.0
E01000167,A1,1,1,1.0
E01000168,A1,1,1,1.0
E01000169,A1,1,1,1.0
E01000170,A1,3,2,1.5
E01000171,A1,1,1,1.0
E01000172,A1,1,1,1.0
E01000174,A1,1,1,1.0
E01000176,A1,1,1,1.0
E01000179,A1,2,2,1.0
E01000182,A1,3,2,1.5
E01000186,A1,1,1,1.0
E01000188,A1,1,1,1.0
E01000189,A1,1,1,1.0
E01000191,A1,1,1,1.0
E01000193,A1,2,2,1.0
E01000194,A1,1,1,1.0
E01000195,A1,2,1,2.0
E01000197,A1,1,1,1.0
E01000198,A1,1,1,1.0
E01000200,A1,1,1,1.0
E01000201,A1,1,1,1.0
E01000202,A1,1,1,1.0
E01000203,A1,3,1,3.0
E01000205,A1,2,1,2.0
E01000206,A1,2,1,2.0
E01000210,A1,1,1,1.0
E01000211,A1,2,2,1.0
E01000215,A1,1,1,1.0
E01000221,A1,3,3,1.0
E01000222,A1,1,1,1.0
E01000223,A1,1,1,1.0
E01000224,A1,3,3,1.0
E01000226,A1,3,3,1.0
E01000233,A1,2,2,1.0
E01000234,A1,1,1,1.0
E01000237,A1,1,1,1.0
E01000243,A1,1,1,1.0
E01000246,A1,1,1,1.0
E01000247,A1,1,1,1.0
E01000249,A1,1,1,1.0
E01000256,A1,2,2,1.0
E01000260,A1,1,1,1.0
E01000262,A1,1,1,1.0
E01000264,A1,2,2,1.0
E01000266,A1,2,2,1.0
E01000268,A1,3,3,1.0
E01000269,A1,7,6,1.1666666666666667
E01000270,A1,1,1,1.0
E01000271,A1,1,1,1.0
E01000272,A1,4,3,1.3333333333333333
E01000274,A1,1,1,1.0
E01000275,A1,2,2,1.0
E01000278,A1,1,1,1.0
E01000280,A1,4,3,1.3333333333333333
E01000281,A1,3,1,3.0
E01000283,A1,1,1,1.0
E01000285,A1,2,1,2.0
E01000286,A1,1,1,1.0
E01000287,A1,1,1,1.0
E01000288,A1,1,1,1.0
E01000289,A1,1,1,1.0
E01000292,A1,1,1,1.0
E01000293,A1,1,1,1.0
E01000296,A1,2,1,2.0
E01000301,A1,1,1,1.0
E01000303,A1,1,1,1.0
E01000304,A1,1,1,1.0
E01000307,A1,1,1,1.0
E01000313,A1,1,1,1.0
E01000315,A1,6,2,3.0
E01000317,A1,1,1,1.0
E01000318,A1,1,1,1.0
E01000321,A1,1,1,1.0
E01000323,A1,1,1,1.0
E01000324,A1,1,1,1.0
E01000326,A1,3,1,3.0
E01000328,A1,1,1,1.0
E01000330,A1,1,1,1.0
E01000335,A1,1,1,1.0
E01000337,A1,1,1,1.0
E01000368,A1,1,1,1.0
E01000380,A1,1,1,1.0
