lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
95GG08S3,A1,1,1,1.0
E01000035,A1,1,1,1.0
E01000157,A1,1,1,1.0
E01000164,A1,5,2,2.5
E01000171,A1,1,1,1.0
E01000203,A1,1,1,1.0
E01000205,A1,1,1,1.0
E01000206,A1,1,1,1.0
E01000208,A1,1,1,1.0
E01000211,A1,1,1,1.0
E01000212,A1,1,1,1.0
E01000215,A1,1,1,1.0
E01000223,A1,1,1,1.0
E01000228,A1,1,1,1.0
E01000267,A1,1,1,1.0
E01000282,A1,1,1,1.0
E01000304,A1,2,2,1.0
E01000327,A1,2,1,2.0
E01000328,A1,1,1,1.0
E01000330,A1,1,1,1.0
E01000331,A1,3,3,1.0
E01000333,A1,1,1,1.0
E01000334,A1,4,3,1.3333333333333333
E01000335,A1,1,1,1.0
E01000336,A1,2,2,1.0
E01000337,A1,1,1,1.0
E01000338,A1,3,2,1.5
E01000344,A1,2,1,2.0
E01000346,A1,1,1,1.0
E01000348,A1,2,2,1.0
E01000349,A1,1,1,1.0
E01000352,A1,1,1,1.0
E01000357,A1,3,2,1.5
E01000358,A1,1,1,1.0
E01000360,A1,1,1,1.0
E01000364,A1,1,1,1.0
E01000365,A1,1,1,1.0
E01000367,A1,1,1,1.0
E01000369,A1,1,1,1.0
E01000374,A1,2,2,1.0
E01000375,A1,2,2,1.0
E01000376,A1,1,1,1.0
E01000377,A1,1,1,1.0
E01000378,A1,1,1,1.0
E01000379,A1,1,1,1.0
E01000381,A1,1,1,1.0
E01000385,A1,2,2,1.0
E01000386,A1,2,2,1.0
E01000393,A1,2,2,1.0
E01000396,A1,2,2,1.0
E01000398,A1,1,1,1.0
E01000399,A1,2,2,1.0
E01000400,A1,2,2,1.0
E01000401,A1,1,1,1.0
E01000403,A1,2,2,1.0
E01000404,A1,1,1,1.0
E01000405,A1,2,2,1.0
E01000406,A1,4,2,2.0
E01000408,A1,5,5,1.0
E01000409,A1,1,1,1.0
E01000411,A1,1,1,1.0
E01000412,A1,1,1,1.0
E01000413,A1,2,1,2.0
E01000414,A1,1,1,1.0
E01000415,A1,1,1,1.0
E01000416,A1,1,1,1.0
E01000418,A1,2,2,1.0
E01000421,A1,1,1,1.0
E01000425,A1,2,2,1.0
E01000426,A1,2,2,1.0
E01000427,A1,3,2,1.5
E01000428,A1,2,2,1.0
E01000429,A1,2,2,1.0
E01000432,A1,2,2,1.0
E01000438,A1,1,1,1.0
E01000439,A1,2,2,1.0
E01000442,A1,3,3,1.0
E01000445,A1,1,1,1.0
E01000448,A1,1,1,1.0
E01000450,A1,1,1,1.0
E01000454,A1,2,2,1.0
E01000455,A1,2,1,2.0
E01000456,A1,1,1,1.0
E01000459,A1,1,1,1.0
E01000464,A1,1,1,1.0
E01000465,A1,1,1,1.0
E01000468,A1,1,1,1.0
E01000497,A1,1,1,1.0
E01000646,A1,1,1,1.0
E01000649,A1,2,1,2.0
E01000651,A1,2,2,1.0
E01000655,A1,1,1,1.0
E01000658,A1,2,2,1.0
E01000659,A1,1,1,1.0
E01000662,A1,2,2,1.0
E01000665,A1,2,2,1.0
E01000667,A1,2,2,1.0
E01000671,A1,1,1,1.0
E01000676,A1,1,1,1.0
E01000679,A1,1,1,1.0
E01000681,A1,1,1,1.0
E01000683,A1,1,1,1.0
E01000685,A1,2,2,1.0
E01000689,A1,3,3,1.0
E01000691,A1,3,3,1.0
E01000693,A1,3,3,1.0
E01000697,A1,2,2,1.0
E01000701,A1,1,1,1.0
E01000702,A1,1,1,1.0
E01000703,A1,1,1,1.0
E01000706,A1,1,1,1.0
E01000707,A1,1,1,1.0
E01000709,A1,1,1,1.0
E01000710,A1,2,2,1.0
E01000711,A1,3,3,1.0
E01000712,A1,1,1,1.0
E01000713,A1,1,1,1.0
E01000714,A1,1,1,1.0
E01000716,A1,3,3,1.0
