lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000746,A1,1,1,1.0
E01000761,A1,1,1,1.0
E01001237,A1,1,1,1.0
E01001393,A1,1,1,1.0
E01001714,A1,1,1,1.0
E01001809,A1,1,1,1.0
E01002014,A1,4,1,4.0
E01002922,A1,1,1,1.0
E01002932,A1,1,1,1.0
E01003081,A1,1,1,1.0
E01003166,A1,1,1,1.0
E01003386,A1,1,1,1.0
E01003391,A1,1,1,1.0
E01003406,A1,1,1,1.0
E01003481,A1,1,1,1.0
E01003488,A1,1,1,1.0
E01003793,A1,1,1,1.0
E01004254,A1,1,1,1.0
E01004573,A1,1,1,1.0
E01004715,A1,1,1,1.0
E01004735,A1,1,1,1.0
E01005284,A1,1,1,1.0
E01005561,A1,1,1,1.0
E01005591,A1,1,1,1.0
E01007694,A1,1,1,1.0
E01007991,A1,1,1,1.0
E01008000,A1,1,1,1.0
E01008113,A1,1,1,1.0
E01008661,A1,1,1,1.0
E01009006,A1,1,1,1.0
E01011239,A1,1,1,1.0
E01014158,A1,1,1,1.0
E01014589,A1,1,1,1.0
E01014665,A1,1,1,1.0
E01014690,A1,1,1,1.0
E01015036,A1,1,1,1.0
E01015164,A1,1,1,1.0
E01015482,A1,1,1,1.0
E01015565,A1,1,1,1.0
E01015992,A1,1,1,1.0
E01016137,A1,1,1,1.0
E01016891,A1,1,1,1.0
E01018008,A1,1,1,1.0
E01018129,A1,1,1,1.0
E01018484,A1,1,1,1.0
E01019750,A1,1,1,1.0
E01020915,A1,1,1,1.0
E01020992,A1,1,1,1.0
E01021025,A1,1,1,1.0
E01021743,A1,1,1,1.0
E01023134,A1,1,1,1.0
E01023233,A1,1,1,1.0
E01023243,A1,1,1,1.0
E01023436,A1,1,1,1.0
E01023805,A1,2,1,2.0
E01024335,A1,1,1,1.0
E01025824,A1,1,1,1.0
E01026466,A1,1,1,1.0
E01026699,A1,1,1,1.0
E01027580,A1,1,1,1.0
E01027803,A1,1,1,1.0
E01028638,A1,1,1,1.0
E01029037,A1,1,1,1.0
E01029979,A1,1,1,1.0
E01030780,A1,1,1,1.0
E01030984,A1,1,1,1.0
E01031392,A1,1,1,1.0
E01032639,A1,1,1,1.0
E01032862,A1,1,1,1.0
S01008514,A1,1,1,1.0
S01008751,A1,1,1,1.0
S01009478,A1,1,1,1.0
W01001028,A1,1,1,1.0
W01001498,A1,1,1,1.0
W01001717,A1,1,1,1.0
W01001875,A1,1,1,1.0
E01003278,A12,1,1,1.0
E01007988,A12,1,1,1.0
E01012454,A12,1,1,1.0
E01016407,A12,1,1,1.0
E01020299,A12,1,1,1.0
E01020310,A12,1,1,1.0
E01025446,A12,1,1,1.0
E01026270,A12,1,1,1.0
E01026839,A12,1,1,1.0
E01027284,A12,1,1,1.0
E01027778,A12,1,1,1.0
E01033208,A12,1,1,1.0
E01033703,A12,1,1,1.0
S01008567,A12,1,1,1.0
S01008568,A12,1,1,1.0
S01008850,A12,1,1,1.0
S01009139,A12,1,1,1.0
S01011439,A12,1,1,1.0
E01000324,A20,1,1,1.0
E01001047,A20,1,1,1.0
E01001967,A20,1,1,1.0
E01001974,A20,1,1,1.0
E01003071,A20,1,1,1.0
E01003081,A20,1,1,1.0
E01003672,A20,1,1,1.0
E01004483,A20,1,1,1.0
E01004641,A20,1,1,1.0
E01004782,A20,1,1,1.0
E01005042,A20,1,1,1.0
E01005175,A20,1,1,1.0
E01005366,A20,1,1,1.0
E01005747,A20,1,1,1.0
E01007027,A20,1,1,1.0
E01007105,A20,1,1,1.0
E01007152,A20,1,1,1.0
E01007330,A20,1,1,1.0
