period,LSOA,SHEF_B,report_count,user_count,average
2017-2,95BB14S1,Road Surface Defects,1,1,1.0
2017-2,95FF05W1,Street Lights,1,1,1.0
2017-2,95GG12S2,Parking,1,1,1.0
2017-2,95GG12S4,Road Safety,1,1,1.0
2017-2,95GG13S3,Other,1,1,1.0
2017-2,95GG43S1,Parking,1,1,1.0
2017-2,95GG44S1,Abandoned Vehicles,1,1,1.0
2017-2,95II03S2,Street Lights,1,1,1.0
2017-2,95II13W1,Pavement /Footway Defects,1,1,1.0
2017-2,95II22W1,Road Surface Defects,1,1,1.0
2017-2,95JJ09W1,Street Lights,1,1,1.0
2017-2,95MM10S2,Rubbish,1,1,1.0
2017-2,95MM12S1,Rubbish,1,1,1.0
2017-2,95MM14S2,Rubbish,1,1,1.0
2017-2,95MM20S2,Street Lights,1,1,1.0
2017-2,95PP21W1,Road Surface Defects,2,1,2.0
2017-2,95SS23S2,Street Lights,1,1,1.0
2017-2,95SS25W1,Street Lights,1,1,1.0
2017-2,95XX17S2,Dog Fouling,1,1,1.0
2017-2,95YY14S1,Street Lights,1,1,1.0
2017-2,E01000001,Road Safety,1,1,1.0
2017-2,E01000029,Rubbish,2,1,2.0
2017-2,E01000034,Highways Enquiries,1,1,1.0
2017-2,E01000037,Rubbish,1,1,1.0
2017-2,E01000038,Open Spaces/Parks,1,1,1.0
2017-2,E01000042,Abandoned Vehicles,1,1,1.0
2017-2,E01000042,Rubbish,1,1,1.0
2017-2,E01000050,Rubbish,2,1,2.0
2017-2,E01000055,Pavement /Footway Defects,1,1,1.0
2017-2,E01000056,Rubbish,1,1,1.0
2017-2,E01000058,Pavement /Footway Defects,1,1,1.0
2017-2,E01000071,Highways Enquiries,1,1,1.0
2017-2,E01000073,Rubbish,1,1,1.0
2017-2,E01000074,Rubbish,2,1,2.0
2017-2,E01000074,Street Furniture,1,1,1.0
2017-2,E01000076,Pavement /Footway Defects,1,1,1.0
2017-2,E01000080,Pavement /Footway Defects,1,1,1.0
2017-2,E01000085,Highways Enquiries,1,1,1.0
2017-2,E01000095,Highways Enquiries,3,1,3.0
2017-2,E01000095,Road Safety,1,1,1.0
2017-2,E01000095,Road Surface Defects,1,1,1.0
2017-2,E01000095,Rubbish,1,1,1.0
2017-2,E01000100,Street Lights,1,1,1.0
2017-2,E01000116,Gritting,1,1,1.0
2017-2,E01000116,Road Surface Defects,1,1,1.0
2017-2,E01000116,Street Lights,2,2,1.0
2017-2,E01000117,Road Surface Defects,1,1,1.0
2017-2,E01000121,Highways Enquiries,1,1,1.0
2017-2,E01000122,Drainage,1,1,1.0
2017-2,E01000123,Abandoned Vehicles,1,1,1.0
2017-2,E01000124,Dog Fouling,1,1,1.0
2017-2,E01000130,Street Lights,1,1,1.0
2017-2,E01000131,Abandoned Vehicles,1,1,1.0
2017-2,E01000131,Rubbish,1,1,1.0
2017-2,E01000132,Abandoned Vehicles,2,2,1.0
2017-2,E01000133,Abandoned Vehicles,1,1,1.0
2017-2,E01000134,Abandoned Vehicles,1,1,1.0
2017-2,E01000134,Rubbish,1,1,1.0
2017-2,E01000135,Incivilities,1,1,1.0
2017-2,E01000135,Rubbish,1,1,1.0
2017-2,E01000135,Street Lights,1,1,1.0
2017-2,E01000136,Road Surface Defects,1,1,1.0
2017-2,E01000137,Rubbish,1,1,1.0
2017-2,E01000139,Highways Enquiries,1,1,1.0
2017-2,E01000140,Pavement /Footway Defects,1,1,1.0
2017-2,E01000140,Street Lights,1,1,1.0
2017-2,E01000141,Rubbish,2,1,2.0
2017-2,E01000142,Drainage,1,1,1.0
2017-2,E01000143,Rubbish,1,1,1.0
2017-2,E01000144,Pavement /Footway Defects,1,1,1.0
2017-2,E01000144,Street Lights,1,1,1.0
2017-2,E01000146,Road Surface Defects,1,1,1.0
2017-2,E01000150,Rubbish,20,1,20.0
2017-2,E01000154,Road Surface Defects,1,1,1.0
2017-2,E01000158,Dog Fouling,1,1,1.0
2017-2,E01000158,Road Surface Defects,1,1,1.0
2017-2,E01000158,Rubbish,2,2,1.0
2017-2,E01000159,Drainage,1,1,1.0
2017-2,E01000159,Road Surface Defects,1,1,1.0
2017-2,E01000160,Dog Fouling,1,1,1.0
2017-2,E01000160,Road Safety,1,1,1.0
2017-2,E01000160,Road Surface Defects,1,1,1.0
2017-2,E01000160,Rubbish,1,1,1.0
2017-2,E01000161,Rubbish,2,2,1.0
2017-2,E01000162,Rubbish,1,1,1.0
2017-2,E01000162,Street Lights,1,1,1.0
2017-2,E01000163,Abandoned Vehicles,1,1,1.0
2017-2,E01000164,Abandoned Vehicles,1,1,1.0
2017-2,E01000166,Rubbish,1,1,1.0
2017-2,E01000167,Abandoned Vehicles,1,1,1.0
2017-2,E01000167,Rubbish,1,1,1.0
2017-2,E01000170,Road Surface Defects,1,1,1.0
2017-2,E01000170,Rubbish,1,1,1.0
2017-2,E01000171,Highways Enquiries,1,1,1.0
2017-2,E01000171,Road Surface Defects,1,1,1.0
2017-2,E01000174,Pavement /Footway Defects,1,1,1.0
2017-2,E01000174,Road Surface Defects,1,1,1.0
2017-2,E01000175,Pavement /Footway Defects,1,1,1.0
2017-2,E01000175,Road Surface Defects,1,1,1.0
2017-2,E01000178,Grounds Maintenance,1,1,1.0
2017-2,E01000178,Highways Enquiries,1,1,1.0
2017-2,E01000180,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-2,E01000181,Rubbish,1,1,1.0
2017-2,E01000187,Road Surface Defects,2,2,1.0
2017-2,E01000188,Pavement /Footway Defects,1,1,1.0
2017-2,E01000188,Rubbish,1,1,1.0
2017-2,E01000189,Road Surface Defects,1,1,1.0
2017-2,E01000190,Abandoned Vehicles,1,1,1.0
2017-2,E01000191,Highways Enquiries,1,1,1.0
2017-2,E01000192,Road Surface Defects,1,1,1.0
2017-2,E01000192,Rubbish,1,1,1.0
2017-2,E01000194,Dog Fouling,3,2,1.5
2017-2,E01000194,Incivilities,2,1,2.0
2017-2,E01000194,Rubbish,2,2,1.0
2017-2,E01000196,Road Surface Defects,1,1,1.0
2017-2,E01000196,Rubbish,1,1,1.0
2017-2,E01000198,Highways Enquiries,3,1,3.0
2017-2,E01000198,Rubbish,1,1,1.0
2017-2,E01000199,Road Surface Defects,1,1,1.0
2017-2,E01000201,Highways Enquiries,1,1,1.0
2017-2,E01000201,Road Surface Defects,1,1,1.0
2017-2,E01000202,Abandoned Vehicles,1,1,1.0
2017-2,E01000202,Road Safety,1,1,1.0
2017-2,E01000203,Rubbish,1,1,1.0
2017-2,E01000204,Road Surface Defects,1,1,1.0
2017-2,E01000205,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-2,E01000205,Pavement /Footway Defects,1,1,1.0
2017-2,E01000205,Rubbish,1,1,1.0
2017-2,E01000206,Road Surface Defects,1,1,1.0
2017-2,E01000209,Grounds Maintenance,1,1,1.0
2017-2,E01000209,Pavement /Footway Defects,1,1,1.0
2017-2,E01000211,Rubbish,1,1,1.0
2017-2,E01000212,Road Surface Defects,1,1,1.0
2017-2,E01000212,Rubbish,1,1,1.0
2017-2,E01000213,Rubbish,1,1,1.0
2017-2,E01000214,Pavement /Footway Defects,1,1,1.0
2017-2,E01000214,Street Lights,1,1,1.0
2017-2,E01000215,Pavement /Footway Defects,1,1,1.0
2017-2,E01000221,Road Surface Defects,1,1,1.0
2017-2,E01000223,Rubbish,2,2,1.0
2017-2,E01000224,Incivilities,1,1,1.0
2017-2,E01000224,Overgrown/Fallen Veg/Trees,2,2,1.0
2017-2,E01000224,Rubbish,4,2,2.0
2017-2,E01000227,Highways Enquiries,3,1,3.0
2017-2,E01000227,Pavement /Footway Defects,1,1,1.0
2017-2,E01000228,Pavement /Footway Defects,1,1,1.0
2017-2,E01000230,Road Surface Defects,1,1,1.0
2017-2,E01000233,Highways Enquiries,1,1,1.0
2017-2,E01000233,Pavement /Footway Defects,1,1,1.0
2017-2,E01000233,Road Safety,1,1,1.0
2017-2,E01000238,Road Surface Defects,1,1,1.0
2017-2,E01000239,Rubbish,3,1,3.0
2017-2,E01000243,Highways Enquiries,2,2,1.0
2017-2,E01000244,Rubbish,1,1,1.0
2017-2,E01000245,Highways Enquiries,1,1,1.0
2017-2,E01000246,Road Surface Defects,1,1,1.0
2017-2,E01000247,Pavement /Footway Defects,2,2,1.0
2017-2,E01000247,Road Surface Defects,1,1,1.0
