lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000072,B1,1,1,1.0
E01000114,B1,1,1,1.0
E01000132,B1,3,1,3.0
E01000148,B1,1,1,1.0
E01000157,B1,1,1,1.0
E01000164,B1,2,1,2.0
E01000238,B1,1,1,1.0
E01000274,B1,2,2,1.0
E01000333,B1,1,1,1.0
E01000344,B1,1,1,1.0
E01000425,B1,1,1,1.0
E01000429,B1,1,1,1.0
E01000430,B1,1,1,1.0
E01000432,B1,1,1,1.0
E01000435,B1,1,1,1.0
E01000465,B1,1,1,1.0
E01000600,B1,1,1,1.0
E01000602,B1,1,1,1.0
E01000646,B1,1,1,1.0
E01000669,B1,1,1,1.0
E01000672,B1,1,1,1.0
E01000683,B1,1,1,1.0
E01000692,B1,1,1,1.0
E01000698,B1,1,1,1.0
E01000714,B1,1,1,1.0
E01000718,B1,2,2,1.0
E01000728,B1,1,1,1.0
E01000735,B1,1,1,1.0
E01000737,B1,1,1,1.0
E01000746,B1,1,1,1.0
E01000758,B1,1,1,1.0
E01000768,B1,1,1,1.0
E01000769,B1,1,1,1.0
E01000770,B1,1,1,1.0
E01000779,B1,1,1,1.0
E01000791,B1,2,2,1.0
E01000796,B1,1,1,1.0
E01000799,B1,1,1,1.0
E01000828,B1,1,1,1.0
E01000841,B1,1,1,1.0
E01000890,B1,1,1,1.0
E01000925,B1,1,1,1.0
E01000944,B1,2,1,2.0
E01001015,B1,1,1,1.0
E01001129,B1,1,1,1.0
E01001152,B1,2,2,1.0
E01001157,B1,1,1,1.0
E01001392,B1,1,1,1.0
E01001411,B1,1,1,1.0
E01001427,B1,1,1,1.0
E01001431,B1,2,1,2.0
E01001513,B1,1,1,1.0
E01001533,B1,1,1,1.0
E01001599,B1,1,1,1.0
E01001601,B1,1,1,1.0
E01001633,B1,1,1,1.0
E01001636,B1,1,1,1.0
E01001644,B1,1,1,1.0
E01001654,B1,1,1,1.0
E01001677,B1,5,1,5.0
E01001681,B1,1,1,1.0
E01001694,B1,1,1,1.0
E01001833,B1,2,1,2.0
E01001835,B1,2,2,1.0
E01001891,B1,1,1,1.0
E01001962,B1,1,1,1.0
E01002022,B1,1,1,1.0
E01002151,B1,1,1,1.0
E01002397,B1,1,1,1.0
E01002406,B1,1,1,1.0
E01002444,B1,1,1,1.0
E01002528,B1,1,1,1.0
E01002550,B1,1,1,1.0
E01002555,B1,2,2,1.0
E01002592,B1,1,1,1.0
E01002606,B1,1,1,1.0
E01002638,B1,1,1,1.0
E01002650,B1,1,1,1.0
E01002661,B1,1,1,1.0
E01002682,B1,1,1,1.0
E01002763,B1,1,1,1.0
E01002935,B1,1,1,1.0
E01002945,B1,1,1,1.0
E01002976,B1,1,1,1.0
E01003039,B1,1,1,1.0
E01003062,B1,1,1,1.0
E01003070,B1,1,1,1.0
E01003130,B1,1,1,1.0
E01003164,B1,1,1,1.0
E01003173,B1,1,1,1.0
E01003197,B1,2,2,1.0
E01003214,B1,1,1,1.0
E01003218,B1,1,1,1.0
E01003220,B1,1,1,1.0
E01003223,B1,1,1,1.0
E01003224,B1,2,2,1.0
E01003229,B1,1,1,1.0
E01003240,B1,2,1,2.0
E01003245,B1,2,1,2.0
E01003246,B1,1,1,1.0
E01003248,B1,1,1,1.0
E01003256,B1,2,2,1.0
E01003259,B1,1,1,1.0
E01003268,B1,1,1,1.0
E01003286,B1,1,1,1.0
E01003300,B1,1,1,1.0
E01003303,B1,1,1,1.0
E01003308,B1,1,1,1.0
E01003313,B1,3,2,1.5
E01003315,B1,2,2,1.0
E01003316,B1,2,1,2.0
E01003325,B1,1,1,1.0
E01003328,B1,1,1,1.0
E01003330,B1,1,1,1.0
E01003340,B1,1,1,1.0
E01003344,B1,1,1,1.0
E01003352,B1,1,1,1.0
E01003354,B1,1,1,1.0
E01003408,B1,1,1,1.0
E01003716,B1,1,1,1.0
E01003811,B1,2,1,2.0
E01003907,B1,1,1,1.0
E01003929,B1,2,1,2.0
E01004011,B1,1,1,1.0
E01004031,B1,2,1,2.0
E01004033,B1,1,1,1.0
E01004054,B1,1,1,1.0
E01004146,B1,1,1,1.0
E01004155,B1,1,1,1.0
E01004160,B1,1,1,1.0
E01004521,B1,1,1,1.0
E01004689,B1,7,1,7.0
E01004727,B1,1,1,1.0
E01004729,B1,1,1,1.0
E01004736,B1,1,1,1.0
E01004792,B1,1,1,1.0
E01005169,B1,1,1,1.0
E01005182,B1,1,1,1.0
E01005186,B1,1,1,1.0
E01005198,B1,1,1,1.0
E01005259,B1,1,1,1.0
E01005318,B1,1,1,1.0
E01005350,B1,1,1,1.0
E01006515,B1,1,1,1.0
E01006753,B1,1,1,1.0
E01006787,B1,1,1,1.0
E01006816,B1,1,1,1.0
E01007376,B1,1,1,1.0
E01007508,B1,1,1,1.0
E01007658,B1,1,1,1.0
