lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
95VV12S1,B1,1,1,1.0
E01000132,B1,2,2,1.0
E01000133,B1,1,1,1.0
E01000153,B1,1,1,1.0
E01000160,B1,2,1,2.0
E01000163,B1,1,1,1.0
E01000164,B1,1,1,1.0
E01000171,B1,1,1,1.0
E01000182,B1,1,1,1.0
E01000269,B1,1,1,1.0
E01000271,B1,1,1,1.0
E01000581,B1,1,1,1.0
E01000602,B1,2,2,1.0
E01000656,B1,1,1,1.0
E01000664,B1,1,1,1.0
E01000665,B1,1,1,1.0
E01000682,B1,1,1,1.0
E01000689,B1,1,1,1.0
E01000693,B1,2,2,1.0
E01000696,B1,1,1,1.0
E01000710,B1,1,1,1.0
E01000711,B1,1,1,1.0
E01000720,B1,1,1,1.0
E01000722,B1,1,1,1.0
E01000724,B1,1,1,1.0
E01000741,B1,2,2,1.0
E01000742,B1,2,2,1.0
E01000765,B1,1,1,1.0
E01000790,B1,1,1,1.0
E01000791,B1,2,1,2.0
E01000799,B1,1,1,1.0
E01000803,B1,1,1,1.0
E01000804,B1,1,1,1.0
E01000822,B1,1,1,1.0
E01000825,B1,1,1,1.0
E01000841,B1,1,1,1.0
E01000921,B1,1,1,1.0
E01001001,B1,1,1,1.0
E01001024,B1,1,1,1.0
E01001027,B1,1,1,1.0
E01001066,B1,1,1,1.0
E01001109,B1,1,1,1.0
E01001153,B1,1,1,1.0
E01001165,B1,1,1,1.0
E01001176,B1,1,1,1.0
E01001305,B1,1,1,1.0
E01001306,B1,1,1,1.0
E01001307,B1,1,1,1.0
E01001390,B1,1,1,1.0
E01001513,B1,1,1,1.0
E01001526,B1,1,1,1.0
E01001635,B1,1,1,1.0
E01001645,B1,1,1,1.0
E01001652,B1,1,1,1.0
E01001912,B1,1,1,1.0
E01001984,B1,1,1,1.0
E01002138,B1,1,1,1.0
E01002162,B1,1,1,1.0
E01002177,B1,1,1,1.0
E01002198,B1,1,1,1.0
E01002232,B1,1,1,1.0
E01002415,B1,1,1,1.0
E01002471,B1,1,1,1.0
E01002518,B1,1,1,1.0
E01002531,B1,1,1,1.0
E01002614,B1,1,1,1.0
E01002684,B1,1,1,1.0
E01002686,B1,1,1,1.0
E01002947,B1,1,1,1.0
E01002954,B1,1,1,1.0
E01003024,B1,1,1,1.0
E01003062,B1,1,1,1.0
E01003116,B1,3,2,1.5
E01003125,B1,1,1,1.0
E01003140,B1,4,2,2.0
E01003141,B1,1,1,1.0
E01003190,B1,1,1,1.0
E01003191,B1,1,1,1.0
E01003193,B1,1,1,1.0
E01003195,B1,3,1,3.0
E01003212,B1,1,1,1.0
E01003218,B1,1,1,1.0
E01003219,B1,1,1,1.0
E01003220,B1,1,1,1.0
E01003223,B1,1,1,1.0
E01003224,B1,4,3,1.3333333333333333
E01003235,B1,1,1,1.0
E01003237,B1,1,1,1.0
E01003244,B1,1,1,1.0
E01003247,B1,1,1,1.0
E01003248,B1,1,1,1.0
E01003259,B1,1,1,1.0
E01003268,B1,1,1,1.0
E01003285,B1,1,1,1.0
E01003287,B1,1,1,1.0
E01003295,B1,1,1,1.0
E01003300,B1,1,1,1.0
E01003301,B1,1,1,1.0
E01003307,B1,1,1,1.0
E01003311,B1,1,1,1.0
E01003318,B1,1,1,1.0
E01003320,B1,1,1,1.0
E01003329,B1,1,1,1.0
E01003332,B1,1,1,1.0
E01003339,B1,1,1,1.0
E01003353,B1,1,1,1.0
E01003806,B1,1,1,1.0
E01003888,B1,4,2,2.0
E01003913,B1,1,1,1.0
E01003921,B1,1,1,1.0
E01003955,B1,1,1,1.0
E01004006,B1,1,1,1.0
E01004434,B1,1,1,1.0
E01004446,B1,1,1,1.0
E01004734,B1,1,1,1.0
E01004976,B1,1,1,1.0
E01004996,B1,1,1,1.0
