lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000007,B1,1,1,1.0
E01000064,B1,1,1,1.0
E01000128,B1,1,1,1.0
E01000148,B1,1,1,1.0
E01000212,B1,1,1,1.0
E01000247,B1,1,1,1.0
E01000268,B1,2,1,2.0
E01000672,B1,1,1,1.0
E01000702,B1,1,1,1.0
E01000781,B1,1,1,1.0
E01000789,B1,2,1,2.0
E01000832,B1,1,1,1.0
E01000862,B1,1,1,1.0
E01000914,B1,1,1,1.0
E01000942,B1,1,1,1.0
E01001167,B1,1,1,1.0
E01001310,B1,1,1,1.0
E01002331,B1,1,1,1.0
E01002529,B1,1,1,1.0
E01002967,B1,1,1,1.0
E01003062,B1,1,1,1.0
E01003266,B1,1,1,1.0
E01003543,B1,1,1,1.0
E01003721,B1,1,1,1.0
E01003934,B1,1,1,1.0
E01004503,B1,1,1,1.0
E01004564,B1,1,1,1.0
E01004760,B1,1,1,1.0
E01005821,B1,1,1,1.0
E01006274,B1,1,1,1.0
E01006294,B1,1,1,1.0
E01006859,B1,1,1,1.0
E01007274,B1,1,1,1.0
E01007994,B1,1,1,1.0
E01009153,B1,1,1,1.0
E01009225,B1,1,1,1.0
E01009517,B1,1,1,1.0
E01010241,B1,1,1,1.0
E01010480,B1,1,1,1.0
E01010629,B1,1,1,1.0
E01012697,B1,1,1,1.0
E01013126,B1,1,1,1.0
E01013518,B1,1,1,1.0
E01013747,B1,1,1,1.0
E01014485,B1,1,1,1.0
E01014565,B1,1,1,1.0
E01015023,B1,1,1,1.0
E01015046,B1,1,1,1.0
E01015231,B1,1,1,1.0
E01015432,B1,1,1,1.0
E01015773,B1,1,1,1.0
E01016477,B1,1,1,1.0
E01016605,B1,1,1,1.0
E01016952,B1,1,1,1.0
E01017047,B1,1,1,1.0
E01017292,B1,1,1,1.0
E01017659,B1,1,1,1.0
E01017707,B1,1,1,1.0
E01017763,B1,1,1,1.0
E01018131,B1,1,1,1.0
E01018755,B1,1,1,1.0
E01020110,B1,1,1,1.0
E01020278,B1,1,1,1.0
E01020359,B1,1,1,1.0
E01021140,B1,2,1,2.0
E01021761,B1,1,1,1.0
E01022167,B1,1,1,1.0
E01022567,B1,1,1,1.0
E01023350,B1,2,1,2.0
E01023409,B1,1,1,1.0
E01023511,B1,1,1,1.0
E01023783,B1,1,1,1.0
E01023810,B1,1,1,1.0
E01024121,B1,1,1,1.0
E01024262,B1,1,1,1.0
E01024293,B1,1,1,1.0
E01024524,B1,1,1,1.0
E01024691,B1,1,1,1.0
E01025248,B1,1,1,1.0
E01025568,B1,1,1,1.0
E01026122,B1,1,1,1.0
E01026554,B1,1,1,1.0
E01026968,B1,1,1,1.0
E01027009,B1,1,1,1.0
E01028545,B1,1,1,1.0
E01028595,B1,1,1,1.0
E01029137,B1,1,1,1.0
E01029495,B1,1,1,1.0
E01030303,B1,1,1,1.0
E01030334,B1,2,1,2.0
E01030356,B1,1,1,1.0
E01030496,B1,1,1,1.0
E01030670,B1,3,2,1.5
E01032934,B1,1,1,1.0
E01032947,B1,1,1,1.0
E01033200,B1,1,1,1.0
E01033680,B1,1,1,1.0
E01033708,B1,1,1,1.0
E01033733,B1,1,1,1.0
W01000124,B1,1,1,1.0
E01000805,B10,1,1,1.0
E01032568,B10,1,1,1.0
E01020097,B12,1,1,1.0
E01020157,B12,1,1,1.0
95BB07S1,B13,1,1,1.0
95II04S1,B13,1,1,1.0
95SS15S2,B13,1,1,1.0
E01000131,B13,1,1,1.0
E01000134,B13,1,1,1.0
E01000135,B13,1,1,1.0
E01000147,B13,1,1,1.0
E01000148,B13,1,1,1.0
E01000164,B13,1,1,1.0
E01000178,B13,1,1,1.0
E01000182,B13,1,1,1.0
E01000184,B13,2,2,1.0
E01000194,B13,1,1,1.0
E01000195,B13,1,1,1.0
E01000197,B13,2,2,1.0
E01000198,B13,1,1,1.0
E01000211,B13,2,1,2.0
E01000219,B13,1,1,1.0
E01000223,B13,1,1,1.0
E01000227,B13,1,1,1.0
E01000251,B13,1,1,1.0
E01000309,B13,1,1,1.0
E01000324,B13,1,1,1.0
E01004779,B13,1,1,1.0
E01004895,B13,1,1,1.0
E01004973,B13,1,1,1.0
E01005018,B13,1,1,1.0
E01005031,B13,1,1,1.0
E01005033,B13,1,1,1.0
E01005036,B13,1,1,1.0
E01005129,B13,2,1,2.0
E01005200,B13,1,1,1.0
E01005213,B13,1,1,1.0
E01005256,B13,2,1,2.0
E01005258,B13,1,1,1.0
E01005259,B13,1,1,1.0
E01005260,B13,2,2,1.0
E01005297,B13,1,1,1.0
E01005316,B13,1,1,1.0
E01005362,B13,1,1,1.0
E01005363,B13,2,2,1.0
E01005366,B13,1,1,1.0
E01005370,B13,2,1,2.0
E01005373,B13,1,1,1.0
E01005375,B13,8,4,2.0
E01005403,B13,1,1,1.0
E01005588,B13,1,1,1.0
E01005611,B13,1,1,1.0
E01005659,B13,1,1,1.0
E01005683,B13,1,1,1.0
E01005719,B13,1,1,1.0
E01005720,B13,1,1,1.0
E01005744,B13,2,2,1.0
E01005758,B13,1,1,1.0
E01005766,B13,1,1,1.0
E01005773,B13,1,1,1.0
E01005784,B13,1,1,1.0
E01005789,B13,1,1,1.0
E01005838,B13,1,1,1.0
E01005861,B13,1,1,1.0
E01005906,B13,1,1,1.0
E01005926,B13,1,1,1.0
E01005977,B13,1,1,1.0
E01005998,B13,1,1,1.0
E01006081,B13,1,1,1.0
E01006082,B13,1,1,1.0
E01006085,B13,1,1,1.0
E01006145,B13,1,1,1.0
E01006294,B13,1,1,1.0
E01006521,B13,2,1,2.0
E01006836,B13,1,1,1.0
E01006898,B13,1,1,1.0
E01007038,B13,1,1,1.0
E01007317,B13,1,1,1.0
E01007328,B13,1,1,1.0
E01007330,B13,1,1,1.0
E01007382,B13,1,1,1.0
E01007419,B13,1,1,1.0
E01007422,B13,1,1,1.0
E01007425,B13,1,1,1.0
E01007428,B13,1,1,1.0
E01007547,B13,1,1,1.0
E01007783,B13,1,1,1.0
E01007815,B13,1,1,1.0
E01007823,B13,1,1,1.0
E01007852,B13,1,1,1.0
E01007886,B13,1,1,1.0
E01007912,B13,1,1,1.0
E01007931,B13,1,1,1.0
E01007935,B13,1,1,1.0
E01007944,B13,1,1,1.0
E01008018,B13,1,1,1.0
E01008024,B13,1,1,1.0
E01008030,B13,1,1,1.0
E01008077,B13,1,1,1.0
E01008089,B13,2,1,2.0
E01008097,B13,1,1,1.0
E01008098,B13,1,1,1.0
E01008207,B13,1,1,1.0
E01008234,B13,1,1,1.0
E01008260,B13,1,1,1.0
E01008283,B13,1,1,1.0
E01008335,B13,1,1,1.0
E01008365,B13,1,1,1.0
E01008407,B13,1,1,1.0
E01008469,B13,1,1,1.0
E01008490,B13,1,1,1.0
E01008513,B13,1,1,1.0
E01008543,B13,1,1,1.0
E01008666,B13,1,1,1.0
E01008726,B13,2,2,1.0
E01008808,B13,1,1,1.0
E01008889,B13,1,1,1.0
E01008910,B13,1,1,1.0
E01008949,B13,1,1,1.0
E01008997,B13,1,1,1.0
E01009169,B13,1,1,1.0
E01009178,B13,1,1,1.0
E01009251,B13,1,1,1.0
E01009283,B13,1,1,1.0
E01009295,B13,1,1,1.0
E01009341,B13,1,1,1.0
E01009470,B13,1,1,1.0
