period,LSOA,SHEF_B,report_count,user_count,average
2016-2,95AA11S1,Road Safety,1,1,1.0
2016-2,95BB21S2,Street Lights,1,1,1.0
2016-2,95GG09S1,Incivilities,1,1,1.0
2016-2,95GG16S3,Street Lights,1,1,1.0
2016-2,95HH06S2,Dog Fouling,1,1,1.0
2016-2,95HH14W1,Road Surface Defects,1,1,1.0
2016-2,95JJ17W1,Road Surface Defects,1,1,1.0
2016-2,95LL19S2,Other,1,1,1.0
2016-2,95NN22W1,Road Surface Defects,1,1,1.0
2016-2,95PP19W1,Road Surface Defects,1,1,1.0
2016-2,95QQ07W1,Road Surface Defects,1,1,1.0
2016-2,95SS15S2,Road Surface Defects,1,1,1.0
2016-2,95SS25W1,Street Lights,1,1,1.0
2016-2,95WW11S1,Road Surface Defects,1,1,1.0
2016-2,95WW25W1,Street Lights,1,1,1.0
2016-2,95XX05W1,Road Safety,1,1,1.0
2016-2,95YY09W1,Dog Fouling,1,1,1.0
2016-2,E01000007,Abandoned Vehicles,1,1,1.0
2016-2,E01000008,Road Safety,1,1,1.0
2016-2,E01000009,Abandoned Vehicles,1,1,1.0
2016-2,E01000022,Other,1,1,1.0
2016-2,E01000032,Rubbish,1,1,1.0
2016-2,E01000039,Incivilities,2,1,2.0
2016-2,E01000052,Highways Enquiries,1,1,1.0
2016-2,E01000052,Pavement /Footway Defects,1,1,1.0
2016-2,E01000053,Other,1,1,1.0
2016-2,E01000060,Bus Stops Damage,1,1,1.0
2016-2,E01000060,Parking,1,1,1.0
2016-2,E01000068,Rubbish,3,1,3.0
2016-2,E01000073,Pavement /Footway Defects,1,1,1.0
2016-2,E01000078,Highways Enquiries,1,1,1.0
2016-2,E01000092,Road Safety,1,1,1.0
2016-2,E01000095,Abandoned Vehicles,1,1,1.0
2016-2,E01000095,Road Surface Defects,2,1,2.0
2016-2,E01000096,Pavement /Footway Defects,1,1,1.0
2016-2,E01000116,Road Surface Defects,2,2,1.0
2016-2,E01000116,Rubbish,1,1,1.0
2016-2,E01000117,Pavement /Footway Defects,1,1,1.0
2016-2,E01000117,Rubbish,2,2,1.0
2016-2,E01000118,Abandoned Vehicles,1,1,1.0
2016-2,E01000120,Highways Enquiries,1,1,1.0
2016-2,E01000120,Road Surface Defects,4,1,4.0
2016-2,E01000124,Road Surface Defects,1,1,1.0
2016-2,E01000127,Rubbish,1,1,1.0
2016-2,E01000132,Rubbish,3,1,3.0
2016-2,E01000133,Rubbish,1,1,1.0
2016-2,E01000135,Highways Enquiries,1,1,1.0
2016-2,E01000135,Road Surface Defects,1,1,1.0
2016-2,E01000136,Road Surface Defects,1,1,1.0
2016-2,E01000140,Rubbish,1,1,1.0
2016-2,E01000141,Dog Fouling,2,1,2.0
2016-2,E01000141,Rubbish,3,3,1.0
2016-2,E01000142,Highways Enquiries,1,1,1.0
2016-2,E01000143,Highways Enquiries,1,1,1.0
2016-2,E01000144,Road Surface Defects,3,2,1.5
2016-2,E01000145,Road Surface Defects,1,1,1.0
2016-2,E01000150,Rubbish,1,1,1.0
2016-2,E01000155,Highways Enquiries,1,1,1.0
2016-2,E01000157,Pavement /Footway Defects,1,1,1.0
2016-2,E01000159,Pavement /Footway Defects,1,1,1.0
2016-2,E01000160,Road Surface Defects,1,1,1.0
2016-2,E01000160,Rubbish,1,1,1.0
2016-2,E01000162,Grounds Maintenance,2,2,1.0
2016-2,E01000163,Street Lights,1,1,1.0
2016-2,E01000165,Rubbish,1,1,1.0
2016-2,E01000166,Grounds Maintenance,1,1,1.0
2016-2,E01000166,Road Surface Defects,2,1,2.0
2016-2,E01000167,Rubbish,1,1,1.0
2016-2,E01000170,Abandoned Vehicles,1,1,1.0
2016-2,E01000170,Road Surface Defects,1,1,1.0
2016-2,E01000171,Highways Enquiries,1,1,1.0
2016-2,E01000171,Rubbish,1,1,1.0
2016-2,E01000172,Grounds Maintenance,1,1,1.0
2016-2,E01000173,Rubbish,1,1,1.0
2016-2,E01000175,Pavement /Footway Defects,1,1,1.0
2016-2,E01000175,Rubbish,1,1,1.0
2016-2,E01000177,Highways Enquiries,1,1,1.0
2016-2,E01000177,Rubbish,4,3,1.3333333333333333
2016-2,E01000180,Drainage,1,1,1.0
2016-2,E01000180,Road Surface Defects,1,1,1.0
2016-2,E01000182,Road Surface Defects,1,1,1.0
2016-2,E01000183,Rubbish,1,1,1.0
2016-2,E01000185,Drainage,1,1,1.0
2016-2,E01000185,Rubbish,1,1,1.0
2016-2,E01000186,Highways Enquiries,1,1,1.0
2016-2,E01000188,Overgrown/Fallen Veg/Trees,2,2,1.0
2016-2,E01000188,Road Surface Defects,1,1,1.0
2016-2,E01000192,Pavement /Footway Defects,1,1,1.0
2016-2,E01000194,Road Surface Defects,1,1,1.0
2016-2,E01000197,Abandoned Vehicles,1,1,1.0
2016-2,E01000201,Abandoned Vehicles,1,1,1.0
2016-2,E01000201,Pavement /Footway Defects,1,1,1.0
2016-2,E01000203,Pavement /Footway Defects,1,1,1.0
2016-2,E01000203,Rubbish,1,1,1.0
2016-2,E01000204,Road Surface Defects,1,1,1.0
2016-2,E01000206,Road Surface Defects,1,1,1.0
2016-2,E01000207,Road Surface Defects,1,1,1.0
2016-2,E01000208,Road Safety,1,1,1.0
2016-2,E01000208,Street Lights,2,2,1.0
2016-2,E01000209,Drainage,1,1,1.0
2016-2,E01000210,Pavement /Footway Defects,1,1,1.0
2016-2,E01000210,Road Surface Defects,1,1,1.0
2016-2,E01000211,Abandoned Vehicles,2,2,1.0
2016-2,E01000212,Road Surface Defects,1,1,1.0
2016-2,E01000213,Pavement /Footway Defects,1,1,1.0
2016-2,E01000213,Road Surface Defects,1,1,1.0
2016-2,E01000218,Rubbish,1,1,1.0
2016-2,E01000219,Rubbish,1,1,1.0
2016-2,E01000220,Street Lights,1,1,1.0
2016-2,E01000221,Road Surface Defects,1,1,1.0
2016-2,E01000223,Dog Fouling,1,1,1.0
2016-2,E01000223,Highways Enquiries,1,1,1.0
2016-2,E01000223,Rubbish,5,3,1.6666666666666667
2016-2,E01000224,Overgrown/Fallen Veg/Trees,1,1,1.0
2016-2,E01000224,Pavement /Footway Defects,2,1,2.0
2016-2,E01000224,Rubbish,13,1,13.0
2016-2,E01000226,Rubbish,1,1,1.0
2016-2,E01000228,Road Surface Defects,2,2,1.0
2016-2,E01000230,Pavement /Footway Defects,2,2,1.0
2016-2,E01000230,Road Surface Defects,1,1,1.0
2016-2,E01000232,Highways Enquiries,2,2,1.0
2016-2,E01000232,Pavement /Footway Defects,1,1,1.0
2016-2,E01000235,Overgrown/Fallen Veg/Trees,1,1,1.0
2016-2,E01000235,Pavement /Footway Defects,1,1,1.0
2016-2,E01000237,Road Surface Defects,1,1,1.0
2016-2,E01000239,Road Surface Defects,1,1,1.0
2016-2,E01000240,Overgrown/Fallen Veg/Trees,1,1,1.0
2016-2,E01000240,Rubbish,2,1,2.0
2016-2,E01000243,Rubbish,1,1,1.0
2016-2,E01000244,Road Surface Defects,1,1,1.0
2016-2,E01000244,Rubbish,1,1,1.0
2016-2,E01000245,Road Surface Defects,1,1,1.0
2016-2,E01000246,Drainage,1,1,1.0
2016-2,E01000246,Rubbish,1,1,1.0
2016-2,E01000246,Street Lights,1,1,1.0
2016-2,E01000247,Rubbish,1,1,1.0
2016-2,E01000248,Pavement /Footway Defects,1,1,1.0
2016-2,E01000249,Pavement /Footway Defects,1,1,1.0
2016-2,E01000250,Rubbish,1,1,1.0
2016-2,E01000250,Street Lights,1,1,1.0
2016-2,E01000251,Rubbish,1,1,1.0
2016-2,E01000252,Road Surface Defects,1,1,1.0
2016-2,E01000253,Street Lights,1,1,1.0
2016-2,E01000254,Road Surface Defects,1,1,1.0
2016-2,E01000255,Road Surface Defects,1,1,1.0
2016-2,E01000258,Dog Fouling,1,1,1.0
2016-2,E01000261,Highways Enquiries,1,1,1.0
2016-2,E01000261,Road Surface Defects,2,1,2.0
2016-2,E01000262,Highways Enquiries,1,1,1.0
2016-2,E01000263,Pavement /Footway Defects,3,1,3.0
2016-2,E01000263,Road Surface Defects,1,1,1.0
2016-2,E01000264,Abandoned Vehicles,1,1,1.0
2016-2,E01000264,Drainage,2,2,1.0
2016-2,E01000264,Highways Enquiries,1,1,1.0
2016-2,E01000264,Rubbish,1,1,1.0
2016-2,E01000267,Rubbish,1,1,1.0
2016-2,E01000268,Abandoned Vehicles,1,1,1.0
2016-2,E01000268,Highways Enquiries,1,1,1.0
2016-2,E01000269,Abandoned Vehicles,2,2,1.0
2016-2,E01000270,Abandoned Vehicles,1,1,1.0
2016-2,E01000270,Highways Enquiries,1,1,1.0
2016-2,E01000274,Abandoned Vehicles,1,1,1.0
2016-2,E01000274,Pavement /Footway Defects,1,1,1.0
2016-2,E01000275,Road Surface Defects,2,2,1.0
2016-2,E01000276,Pavement /Footway Defects,1,1,1.0
2016-2,E01000277,Road Safety,1,1,1.0
2016-2,E01000278,Highways Enquiries,1,1,1.0
2016-2,E01000279,Highways Enquiries,1,1,1.0
2016-2,E01000279,Road Surface Defects,1,1,1.0
2016-2,E01000281,Abandoned Vehicles,1,1,1.0
2016-2,E01000281,Street Lights,1,1,1.0
2016-2,E01000282,Highways Enquiries,1,1,1.0
2016-2,E01000284,Road Surface Defects,2,1,2.0
2016-2,E01000285,Highways Enquiries,1,1,1.0
2016-2,E01000285,Road Surface Defects,1,1,1.0
2016-2,E01000286,Road Surface Defects,1,1,1.0
2016-2,E01000286,Rubbish,1,1,1.0
2016-2,E01000288,Road Surface Defects,2,1,2.0
2016-2,E01000289,Rubbish,1,1,1.0
2016-2,E01000290,Rubbish,1,1,1.0
2016-2,E01000294,Rubbish,2,1,2.0
2016-2,E01000295,Road Surface Defects,1,1,1.0
2016-2,E01000296,Drainage,1,1,1.0
2016-2,E01000296,Rubbish,1,1,1.0
2016-2,E01000301,Pavement /Footway Defects,1,1,1.0
2016-2,E01000302,Highways Enquiries,1,1,1.0
2016-2,E01000305,Incivilities,1,1,1.0
2016-2,E01000305,Pavement /Footway Defects,1,1,1.0
2016-2,E01000306,Incivilities,1,1,1.0
2016-2,E01000307,Road Safety,1,1,1.0
2016-2,E01000308,Rubbish,1,1,1.0
2016-2,E01000310,Road Surface Defects,1,1,1.0
2016-2,E01000313,Abandoned Vehicles,1,1,1.0
2016-2,E01000313,Highways Enquiries,1,1,1.0
2016-2,E01000313,Incivilities,1,1,1.0
2016-2,E01000314,Road Surface Defects,1,1,1.0
2016-2,E01000315,Road Surface Defects,1,1,1.0
2016-2,E01000316,Highways Enquiries,1,1,1.0
2016-2,E01000316,Road Surface Defects,2,2,1.0
2016-2,E01000318,Pavement /Footway Defects,2,1,2.0
2016-2,E01000324,Dog Fouling,1,1,1.0
2016-2,E01000324,Pavement /Footway Defects,1,1,1.0
2016-2,E01000329,Open Spaces/Parks,1,1,1.0
2016-2,E01000335,Rubbish,1,1,1.0
2016-2,E01000352,Rubbish,1,1,1.0
2016-2,E01000372,Road Surface Defects,1,1,1.0
2016-2,E01000383,Road Surface Defects,1,1,1.0
2016-2,E01000385,Highways Enquiries,1,1,1.0
2016-2,E01000386,Rubbish,1,1,1.0
2016-2,E01000438,Other,1,1,1.0
2016-2,E01000449,Rubbish,1,1,1.0
2016-2,E01000450,Dog Fouling,1,1,1.0
2016-2,E01000459,Abandoned Vehicles,1,1,1.0
2016-2,E01000465,Abandoned Vehicles,1,1,1.0
2016-2,E01000465,Other,1,1,1.0
2016-2,E01000483,Rubbish,2,1,2.0
2016-2,E01000486,Rubbish,1,1,1.0
2016-2,E01000492,Road Surface Defects,1,1,1.0
2016-2,E01000494,Road Surface Defects,1,1,1.0
2016-2,E01000497,Road Surface Defects,1,1,1.0
2016-2,E01000502,Pavement /Footway Defects,1,1,1.0
2016-2,E01000503,Road Surface Defects,2,1,2.0
2016-2,E01000505,Highways Enquiries,1,1,1.0
2016-2,E01000505,Pavement /Footway Defects,1,1,1.0
2016-2,E01000505,Rubbish,1,1,1.0
2016-2,E01000511,Pavement /Footway Defects,1,1,1.0
2016-2,E01000520,Road Surface Defects,1,1,1.0
2016-2,E01000525,Highways Enquiries,1,1,1.0
2016-2,E01000536,Pavement /Footway Defects,1,1,1.0
2016-2,E01000538,Rubbish,2,2,1.0
2016-2,E01000539,Street Furniture,1,1,1.0
2016-2,E01000547,Rubbish,1,1,1.0
2016-2,E01000557,Highways Enquiries,1,1,1.0
2016-2,E01000557,Rubbish,1,1,1.0
2016-2,E01000564,Pavement /Footway Defects,1,1,1.0
2016-2,E01000566,Rubbish,1,1,1.0
2016-2,E01000568,Road Surface Defects,2,2,1.0
2016-2,E01000575,Road Safety,1,1,1.0
2016-2,E01000584,Road Surface Defects,1,1,1.0
2016-2,E01000590,Rubbish,1,1,1.0
2016-2,E01000591,Rubbish,1,1,1.0
2016-2,E01000592,Parking,1,1,1.0
2016-2,E01000594,Highways Enquiries,1,1,1.0
2016-2,E01000594,Road Surface Defects,2,1,2.0
2016-2,E01000594,Rubbish,1,1,1.0
2016-2,E01000596,Other,1,1,1.0
