lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
95GG35S1,B1,1,1,1.0
95HH06S1,B1,1,1,1.0
95SS07S3,B1,1,1,1.0
E01000016,B1,1,1,1.0
E01000121,B1,1,1,1.0
E01000126,B1,1,1,1.0
E01000128,B1,1,1,1.0
E01000138,B1,2,1,2.0
E01000157,B1,1,1,1.0
E01000158,B1,1,1,1.0
E01000163,B1,1,1,1.0
E01000172,B1,1,1,1.0
E01000179,B1,1,1,1.0
E01000198,B1,1,1,1.0
E01000210,B1,1,1,1.0
E01000222,B1,1,1,1.0
E01000223,B1,1,1,1.0
E01000224,B1,1,1,1.0
E01000233,B1,1,1,1.0
E01000234,B1,1,1,1.0
E01000243,B1,1,1,1.0
E01000256,B1,1,1,1.0
E01000266,B1,1,1,1.0
E01000269,B1,2,2,1.0
E01000272,B1,1,1,1.0
E01000280,B1,2,2,1.0
E01000285,B1,1,1,1.0
E01000287,B1,1,1,1.0
E01000304,B1,1,1,1.0
E01000392,B1,1,1,1.0
E01000403,B1,1,1,1.0
E01000408,B1,1,1,1.0
E01000456,B1,1,1,1.0
E01000515,B1,1,1,1.0
E01000667,B1,1,1,1.0
E01000668,B1,1,1,1.0
E01000672,B1,2,2,1.0
E01000687,B1,1,1,1.0
E01000736,B1,2,2,1.0
E01000739,B1,1,1,1.0
E01000743,B1,1,1,1.0
E01000749,B1,1,1,1.0
E01000771,B1,1,1,1.0
E01000779,B1,1,1,1.0
E01000780,B1,1,1,1.0
E01000802,B1,2,1,2.0
E01000806,B1,3,2,1.5
E01000813,B1,1,1,1.0
E01000939,B1,1,1,1.0
E01000940,B1,1,1,1.0
E01000982,B1,1,1,1.0
E01000984,B1,1,1,1.0
E01000998,B1,1,1,1.0
E01001027,B1,1,1,1.0
E01001086,B1,1,1,1.0
E01001097,B1,1,1,1.0
E01001098,B1,1,1,1.0
E01001116,B1,1,1,1.0
E01001130,B1,1,1,1.0
E01001152,B1,1,1,1.0
E01001281,B1,1,1,1.0
E01001283,B1,1,1,1.0
E01001572,B1,1,1,1.0
E01001583,B1,1,1,1.0
E01001618,B1,1,1,1.0
E01001645,B1,1,1,1.0
E01001647,B1,1,1,1.0
E01001684,B1,1,1,1.0
E01001693,B1,1,1,1.0
E01001703,B1,1,1,1.0
E01001709,B1,1,1,1.0
E01001905,B1,1,1,1.0
E01001928,B1,1,1,1.0
E01002037,B1,1,1,1.0
E01002062,B1,1,1,1.0
E01002224,B1,3,1,3.0
E01002232,B1,1,1,1.0
E01002305,B1,1,1,1.0
E01002450,B1,1,1,1.0
E01002455,B1,2,1,2.0
E01002548,B1,1,1,1.0
E01002566,B1,1,1,1.0
E01002581,B1,1,1,1.0
E01002635,B1,1,1,1.0
E01002648,B1,1,1,1.0
E01002673,B1,1,1,1.0
E01002785,B1,2,1,2.0
E01002821,B1,1,1,1.0
E01002950,B1,2,2,1.0
E01002984,B1,1,1,1.0
E01003038,B1,1,1,1.0
E01003066,B1,2,1,2.0
E01003081,B1,1,1,1.0
E01003109,B1,1,1,1.0
E01003131,B1,1,1,1.0
E01003183,B1,1,1,1.0
E01003212,B1,2,1,2.0
E01003216,B1,1,1,1.0
E01003218,B1,1,1,1.0
E01003219,B1,1,1,1.0
E01003222,B1,1,1,1.0
E01003223,B1,2,2,1.0
E01003224,B1,3,3,1.0
E01003229,B1,1,1,1.0
E01003232,B1,1,1,1.0
E01003241,B1,2,1,2.0
E01003276,B1,1,1,1.0
E01003284,B1,1,1,1.0
E01003288,B1,1,1,1.0
E01003298,B1,1,1,1.0
E01003300,B1,2,2,1.0
E01003327,B1,1,1,1.0
E01003338,B1,1,1,1.0
E01003377,B1,2,1,2.0
E01004016,B1,1,1,1.0
E01004076,B1,1,1,1.0
E01004121,B1,1,1,1.0
E01004180,B1,1,1,1.0
E01004192,B1,1,1,1.0
E01004327,B1,1,1,1.0
E01004350,B1,1,1,1.0
E01004522,B1,1,1,1.0
E01004658,B1,1,1,1.0
E01004735,B1,1,1,1.0
E01004992,B1,1,1,1.0
E01005108,B1,1,1,1.0
E01005165,B1,1,1,1.0
E01005269,B1,1,1,1.0
E01005499,B1,1,1,1.0
E01005846,B1,1,1,1.0
E01006194,B1,1,1,1.0
E01006832,B1,1,1,1.0
E01007196,B1,1,1,1.0
E01007271,B1,1,1,1.0
E01007276,B1,1,1,1.0
E01007388,B1,1,1,1.0
E01007451,B1,1,1,1.0
E01007854,B1,1,1,1.0
E01007947,B1,1,1,1.0
E01008072,B1,1,1,1.0
E01008093,B1,1,1,1.0
E01008324,B1,1,1,1.0
E01008369,B1,1,1,1.0
E01008468,B1,1,1,1.0
E01008821,B1,1,1,1.0
E01008843,B1,2,1,2.0
E01008849,B1,1,1,1.0
E01008886,B1,1,1,1.0
E01008887,B1,1,1,1.0
E01008955,B1,1,1,1.0
E01009112,B1,1,1,1.0
E01009192,B1,1,1,1.0
E01009227,B1,1,1,1.0
E01009255,B1,2,2,1.0
E01009414,B1,1,1,1.0
E01009447,B1,1,1,1.0
E01009527,B1,1,1,1.0
E01009580,B1,1,1,1.0
E01009633,B1,1,1,1.0
E01009878,B1,1,1,1.0
E01010191,B1,1,1,1.0
E01010240,B1,1,1,1.0
E01010307,B1,1,1,1.0
E01010327,B1,1,1,1.0
E01010337,B1,1,1,1.0
E01010634,B1,1,1,1.0
E01010729,B1,1,1,1.0
E01010736,B1,1,1,1.0
E01010879,B1,1,1,1.0
E01011220,B1,1,1,1.0
E01011249,B1,1,1,1.0
E01011278,B1,1,1,1.0
E01011352,B1,1,1,1.0
E01011490,B1,1,1,1.0
E01011540,B1,1,1,1.0
E01011592,B1,1,1,1.0
E01011622,B1,2,2,1.0
E01011645,B1,1,1,1.0
E01011693,B1,1,1,1.0
E01011793,B1,1,1,1.0
E01011798,B1,1,1,1.0
E01012038,B1,3,2,1.5
E01012238,B1,1,1,1.0
E01012428,B1,2,1,2.0
E01012502,B1,2,2,1.0
E01012555,B1,1,1,1.0
E01012603,B1,1,1,1.0
E01012643,B1,1,1,1.0
E01012655,B1,1,1,1.0
E01012713,B1,1,1,1.0
E01012782,B1,1,1,1.0
E01012817,B1,1,1,1.0
E01013119,B1,1,1,1.0
E01013302,B1,1,1,1.0
E01013354,B1,1,1,1.0
E01013439,B1,1,1,1.0
E01013712,B1,1,1,1.0
E01014152,B1,1,1,1.0
E01014236,B1,4,1,4.0
E01014485,B1,1,1,1.0
E01014491,B1,2,1,2.0
E01014550,B1,1,1,1.0
E01014568,B1,1,1,1.0
E01014574,B1,1,1,1.0
E01014613,B1,1,1,1.0
E01014682,B1,1,1,1.0
E01014721,B1,1,1,1.0
E01014815,B1,1,1,1.0
E01014909,B1,1,1,1.0
E01015118,B1,1,1,1.0
E01015155,B1,1,1,1.0
E01015274,B1,1,1,1.0
E01015342,B1,1,1,1.0
E01015410,B1,1,1,1.0
E01015697,B1,1,1,1.0
E01015717,B1,7,1,7.0
E01015722,B1,2,1,2.0
E01015747,B1,1,1,1.0
E01015753,B1,1,1,1.0
E01015755,B1,1,1,1.0
E01015780,B1,1,1,1.0
E01015787,B1,1,1,1.0
E01015811,B1,1,1,1.0
E01015855,B1,1,1,1.0
E01015942,B1,1,1,1.0
E01016017,B1,1,1,1.0
E01016144,B1,1,1,1.0
E01016238,B1,1,1,1.0
