period,LSOA,SHEF_B,report_count,user_count,average
2014-2,95GG01S2,Pavement /Footway Defects,1,1,1.0
2014-2,95II04S1,Highways Enquiries,1,1,1.0
2014-2,95II04S2,Street Lights,1,1,1.0
2014-2,95JJ04S1,Rubbish,1,1,1.0
2014-2,95JJ14W1,Rubbish,1,1,1.0
2014-2,95VV05S2,Street Lights,1,1,1.0
2014-2,95WW20S1,Other,1,1,1.0
2014-2,95XX13W1,Road Surface Defects,1,1,1.0
2014-2,E01000005,Road Safety,1,1,1.0
2014-2,E01000010,Drainage,1,1,1.0
2014-2,E01000014,Street Furniture,1,1,1.0
2014-2,E01000025,Road Surface Defects,1,1,1.0
2014-2,E01000025,Rubbish,1,1,1.0
2014-2,E01000027,Rubbish,1,1,1.0
2014-2,E01000035,Rubbish,1,1,1.0
2014-2,E01000042,Rubbish,1,1,1.0
2014-2,E01000046,Road Surface Defects,1,1,1.0
2014-2,E01000050,Road Surface Defects,1,1,1.0
2014-2,E01000050,Street Lights,1,1,1.0
2014-2,E01000056,Road Surface Defects,1,1,1.0
2014-2,E01000063,Rubbish,1,1,1.0
2014-2,E01000095,Road Surface Defects,1,1,1.0
2014-2,E01000095,Street Furniture,1,1,1.0
2014-2,E01000112,Abandoned Vehicles,1,1,1.0
2014-2,E01000116,Road Surface Defects,2,1,2.0
2014-2,E01000117,Pavement /Footway Defects,1,1,1.0
2014-2,E01000125,Road Surface Defects,1,1,1.0
2014-2,E01000131,Rubbish,1,1,1.0
2014-2,E01000134,Drainage,1,1,1.0
2014-2,E01000135,Road Surface Defects,1,1,1.0
2014-2,E01000141,Highways Enquiries,1,1,1.0
2014-2,E01000141,Incivilities,5,1,5.0
2014-2,E01000141,Road Surface Defects,3,2,1.5
2014-2,E01000142,Street Lights,1,1,1.0
2014-2,E01000148,Highways Enquiries,1,1,1.0
2014-2,E01000152,Drainage,1,1,1.0
2014-2,E01000154,Highways Enquiries,1,1,1.0
2014-2,E01000155,Road Surface Defects,2,1,2.0
2014-2,E01000159,Pavement /Footway Defects,1,1,1.0
2014-2,E01000159,Road Surface Defects,1,1,1.0
2014-2,E01000160,Overgrown/Fallen Veg/Trees,1,1,1.0
2014-2,E01000161,Road Surface Defects,1,1,1.0
2014-2,E01000170,Street Lights,1,1,1.0
2014-2,E01000173,Highways Enquiries,1,1,1.0
2014-2,E01000178,Pavement /Footway Defects,1,1,1.0
2014-2,E01000179,Rubbish,1,1,1.0
2014-2,E01000184,Road Safety,1,1,1.0
2014-2,E01000184,Rubbish,1,1,1.0
2014-2,E01000185,Road Surface Defects,1,1,1.0
2014-2,E01000186,Road Surface Defects,2,2,1.0
2014-2,E01000186,Rubbish,1,1,1.0
2014-2,E01000188,Rubbish,1,1,1.0
2014-2,E01000189,Road Surface Defects,1,1,1.0
2014-2,E01000191,Road Surface Defects,1,1,1.0
2014-2,E01000193,Pavement /Footway Defects,1,1,1.0
2014-2,E01000196,Incivilities,1,1,1.0
2014-2,E01000196,Road Surface Defects,1,1,1.0
2014-2,E01000196,Rubbish,2,2,1.0
2014-2,E01000197,Rubbish,1,1,1.0
2014-2,E01000199,Road Surface Defects,1,1,1.0
2014-2,E01000201,Pavement /Footway Defects,2,2,1.0
2014-2,E01000214,Street Lights,1,1,1.0
2014-2,E01000223,Incivilities,2,1,2.0
2014-2,E01000223,Rubbish,1,1,1.0
2014-2,E01000228,Road Surface Defects,1,1,1.0
2014-2,E01000230,Road Surface Defects,1,1,1.0
2014-2,E01000231,Highways Enquiries,1,1,1.0
2014-2,E01000231,Pavement /Footway Defects,1,1,1.0
2014-2,E01000235,Pavement /Footway Defects,1,1,1.0
2014-2,E01000236,Road Safety,1,1,1.0
2014-2,E01000237,Dog Fouling,1,1,1.0
2014-2,E01000237,Pavement /Footway Defects,1,1,1.0
2014-2,E01000237,Road Surface Defects,2,1,2.0
2014-2,E01000239,Road Surface Defects,2,2,1.0
2014-2,E01000240,Rubbish,1,1,1.0
2014-2,E01000242,Highways Enquiries,1,1,1.0
2014-2,E01000242,Rubbish,1,1,1.0
2014-2,E01000243,Pavement /Footway Defects,1,1,1.0
2014-2,E01000243,Road Safety,1,1,1.0
