period,LSOA,SHEF_B_CODE,report_count,user_count,average
2017-9,,B28,1,1,1.0
2017-9,95BB21S2,B13,1,1,1.0
2017-9,95CC08W1,B26,1,1,1.0
2017-9,95GG14S1,B14,1,1,1.0
2017-9,95GG21S1,B24,1,1,1.0
2017-9,95GG32S2,B28,1,1,1.0
2017-9,95GG49S4,B28,1,1,1.0
2017-9,95GG50S1,B16,1,1,1.0
2017-9,95GG50S1,B26,1,1,1.0
2017-9,95GG50S1,B6,5,1,5.0
2017-9,95GG50S2,B6,7,1,7.0
2017-9,95GG50S3,B26,1,1,1.0
2017-9,95II02S3,B1,1,1,1.0
2017-9,95II09S2,B28,1,1,1.0
2017-9,95II18W1,B13,1,1,1.0
2017-9,95MM10S1,B26,1,1,1.0
2017-9,95MM12S1,B26,3,1,3.0
2017-9,95MM22S2,B28,1,1,1.0
2017-9,95QQ07W1,B13,1,1,1.0
2017-9,95SS04S1,B28,1,1,1.0
2017-9,95SS07S3,B28,1,1,1.0
2017-9,95SS08S1,B25,2,1,2.0
2017-9,95VV05S2,B28,1,1,1.0
2017-9,95WW15S1,B28,1,1,1.0
2017-9,95WW19S3,B24,1,1,1.0
2017-9,95WW20S2,B16,1,1,1.0
2017-9,95WW20S2,B25,1,1,1.0
2017-9,95XX19W1,B18,1,1,1.0
2017-9,95YY13S1,B28,1,1,1.0
2017-9,95YY16W1,B28,1,1,1.0
2017-9,E01000002,B14,1,1,1.0
2017-9,E01000002,B16,1,1,1.0
2017-9,E01000003,B14,2,1,2.0
2017-9,E01000010,B19,1,1,1.0
2017-9,E01000015,B15,2,1,2.0
2017-9,E01000015,B19,1,1,1.0
2017-9,E01000015,B26,1,1,1.0
2017-9,E01000023,B1,1,1,1.0
2017-9,E01000034,B13,2,1,2.0
2017-9,E01000034,B26,1,1,1.0
2017-9,E01000035,B13,1,1,1.0
2017-9,E01000037,B13,1,1,1.0
2017-9,E01000046,B13,1,1,1.0
2017-9,E01000074,B26,2,1,2.0
2017-9,E01000084,B26,1,1,1.0
2017-9,E01000092,B24,1,1,1.0
2017-9,E01000095,B13,1,1,1.0
2017-9,E01000096,B26,2,1,2.0
2017-9,E01000106,B19,1,1,1.0
2017-9,E01000115,B13,1,1,1.0
2017-9,E01000117,B26,3,2,1.5
2017-9,E01000122,B13,1,1,1.0
2017-9,E01000125,B13,1,1,1.0
2017-9,E01000125,B19,1,1,1.0
2017-9,E01000125,B26,1,1,1.0
2017-9,E01000126,B26,2,1,2.0
2017-9,E01000127,B26,7,1,7.0
2017-9,E01000128,B26,1,1,1.0
2017-9,E01000131,B26,1,1,1.0
2017-9,E01000132,B13,2,1,2.0
2017-9,E01000132,B26,6,2,3.0
2017-9,E01000133,B1,1,1,1.0
2017-9,E01000133,B26,1,1,1.0
2017-9,E01000135,B24,2,1,2.0
2017-9,E01000139,B26,1,1,1.0
2017-9,E01000139,B7,1,1,1.0
2017-9,E01000140,B26,1,1,1.0
2017-9,E01000141,B7,2,1,2.0
2017-9,E01000144,B19,1,1,1.0
2017-9,E01000147,B26,1,1,1.0
2017-9,E01000150,B19,1,1,1.0
2017-9,E01000150,B26,4,1,4.0
2017-9,E01000155,B26,1,1,1.0
2017-9,E01000155,B28,1,1,1.0
2017-9,E01000157,B1,1,1,1.0
2017-9,E01000157,B26,1,1,1.0
2017-9,E01000159,B13,1,1,1.0
2017-9,E01000159,B6,1,1,1.0
2017-9,E01000162,B26,3,3,1.0
2017-9,E01000164,B1,4,2,2.0
2017-9,E01000166,B1,1,1,1.0
