period,LSOA,SHEF_B,report_count,user_count,average
2017-5,95CC19W1,Street Lights,1,1,1.0
2017-5,95DD03W1,Street Lights,1,1,1.0
2017-5,95FF03W1,Abandoned Vehicles,1,1,1.0
2017-5,95FF03W1,Other,1,1,1.0
2017-5,95GG06S3,Open Spaces/Parks,1,1,1.0
2017-5,95GG12S1,Pavement /Footway Defects,1,1,1.0
2017-5,95GG22S1,Rubbish,1,1,1.0
2017-5,95GG22S2,Parking,1,1,1.0
2017-5,95GG47S1,Abandoned Vehicles,1,1,1.0
2017-5,95GG50S1,Rubbish,1,1,1.0
2017-5,95GG50S2,Rubbish,1,1,1.0
2017-5,95LL13S2,Pavement /Footway Defects,1,1,1.0
2017-5,95NN05W1,Rubbish,1,1,1.0
2017-5,95NN09S2,Pavement /Footway Defects,1,1,1.0
2017-5,95NN09S2,Road Safety,1,1,1.0
2017-5,95NN22W1,Street Furniture,3,1,3.0
2017-5,95OO06W1,Rubbish,1,1,1.0
2017-5,95SS06S1,Street Lights,1,1,1.0
2017-5,95SS18S2,Incivilities,1,1,1.0
2017-5,95WW02S1,Street Lights,1,1,1.0
2017-5,95XX02W1,Rubbish,1,1,1.0
2017-5,95XX02W1,Street Lights,1,1,1.0
2017-5,95XX05W1,Pavement /Footway Defects,1,1,1.0
2017-5,E01000001,Incivilities,1,1,1.0
2017-5,E01000007,Road Surface Defects,1,1,1.0
2017-5,E01000017,Rubbish,1,1,1.0
2017-5,E01000025,Rubbish,1,1,1.0
2017-5,E01000029,Pavement /Footway Defects,1,1,1.0
2017-5,E01000042,Abandoned Vehicles,2,1,2.0
2017-5,E01000050,Road Surface Defects,1,1,1.0
2017-5,E01000054,Pavement /Footway Defects,1,1,1.0
2017-5,E01000056,Pavement /Footway Defects,1,1,1.0
2017-5,E01000062,Abandoned Vehicles,1,1,1.0
2017-5,E01000072,Pavement /Footway Defects,1,1,1.0
2017-5,E01000085,Rubbish,1,1,1.0
2017-5,E01000091,Pavement /Footway Defects,1,1,1.0
2017-5,E01000112,Road Surface Defects,1,1,1.0
2017-5,E01000116,Road Surface Defects,1,1,1.0
2017-5,E01000117,Rubbish,2,1,2.0
2017-5,E01000119,Grounds Maintenance,1,1,1.0
2017-5,E01000125,Abandoned Vehicles,2,1,2.0
2017-5,E01000125,Dog Fouling,1,1,1.0
2017-5,E01000125,Rubbish,5,2,2.5
2017-5,E01000127,Abandoned Vehicles,1,1,1.0
2017-5,E01000127,Road Surface Defects,1,1,1.0
2017-5,E01000127,Rubbish,3,2,1.5
2017-5,E01000128,Abandoned Vehicles,1,1,1.0
2017-5,E01000128,Rubbish,3,3,1.0
2017-5,E01000129,Grounds Maintenance,1,1,1.0
2017-5,E01000132,Road Surface Defects,1,1,1.0
2017-5,E01000132,Rubbish,9,2,4.5
2017-5,E01000133,Rubbish,1,1,1.0
2017-5,E01000134,Abandoned Vehicles,1,1,1.0
2017-5,E01000136,Drainage,1,1,1.0
2017-5,E01000140,Road Surface Defects,1,1,1.0
2017-5,E01000142,Rubbish,1,1,1.0
2017-5,E01000143,Highways Enquiries,1,1,1.0
2017-5,E01000146,Pavement /Footway Defects,1,1,1.0
2017-5,E01000147,Road Surface Defects,1,1,1.0
2017-5,E01000147,Rubbish,1,1,1.0
