lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000074,B1,1,1,1.0
E01000501,B1,1,1,1.0
E01000687,B1,1,1,1.0
E01000767,B1,1,1,1.0
E01000768,B1,1,1,1.0
E01000809,B1,1,1,1.0
E01000899,B1,1,1,1.0
E01001017,B1,1,1,1.0
E01001238,B1,1,1,1.0
E01001281,B1,1,1,1.0
E01001299,B1,1,1,1.0
E01001339,B1,1,1,1.0
E01001835,B1,1,1,1.0
E01002102,B1,1,1,1.0
E01002116,B1,1,1,1.0
E01002129,B1,1,1,1.0
E01002220,B1,1,1,1.0
E01002514,B1,1,1,1.0
E01002532,B1,1,1,1.0
E01002577,B1,1,1,1.0
E01002582,B1,1,1,1.0
E01002663,B1,1,1,1.0
E01002707,B1,1,1,1.0
E01002854,B1,1,1,1.0
E01002928,B1,1,1,1.0
E01003215,B1,1,1,1.0
E01003286,B1,1,1,1.0
E01003366,B1,1,1,1.0
E01003406,B1,1,1,1.0
E01004027,B1,1,1,1.0
E01004064,B1,1,1,1.0
E01004090,B1,1,1,1.0
E01004422,B1,1,1,1.0
E01004493,B1,1,1,1.0
E01005103,B1,1,1,1.0
E01005257,B1,1,1,1.0
E01005348,B1,1,1,1.0
E01005545,B1,1,1,1.0
E01005881,B1,1,1,1.0
E01006038,B1,1,1,1.0
E01006243,B1,1,1,1.0
E01006537,B1,1,1,1.0
E01006893,B1,1,1,1.0
E01007787,B1,1,1,1.0
E01008077,B1,1,1,1.0
E01008786,B1,2,1,2.0
E01009396,B1,1,1,1.0
E01011829,B1,1,1,1.0
E01012575,B1,1,1,1.0
E01012578,B1,1,1,1.0
E01013383,B1,1,1,1.0
E01013525,B1,1,1,1.0
E01014345,B1,1,1,1.0
E01014659,B1,1,1,1.0
E01014759,B1,1,1,1.0
E01015086,B1,1,1,1.0
E01015525,B1,1,1,1.0
E01016173,B1,1,1,1.0
E01016469,B1,1,1,1.0
E01016546,B1,1,1,1.0
E01016914,B1,1,1,1.0
E01016943,B1,1,1,1.0
E01016970,B1,1,1,1.0
E01017335,B1,1,1,1.0
E01017918,B1,1,1,1.0
E01017940,B1,1,1,1.0
E01017983,B1,1,1,1.0
E01018000,B1,1,1,1.0
E01018984,B1,2,1,2.0
E01019459,B1,1,1,1.0
E01019748,B1,1,1,1.0
E01019766,B1,1,1,1.0
E01021228,B1,1,1,1.0
E01021254,B1,1,1,1.0
E01021686,B1,1,1,1.0
E01023031,B1,1,1,1.0
E01023328,B1,1,1,1.0
E01023432,B1,1,1,1.0
E01023566,B1,1,1,1.0
E01023844,B1,1,1,1.0
E01024466,B1,1,1,1.0
E01024582,B1,1,1,1.0
E01024645,B1,1,1,1.0
E01024659,B1,1,1,1.0
E01024717,B1,1,1,1.0
E01026776,B1,1,1,1.0
E01027135,B1,1,1,1.0
E01027403,B1,1,1,1.0
E01028069,B1,1,1,1.0
E01028270,B1,1,1,1.0
E01029170,B1,1,1,1.0
E01029829,B1,1,1,1.0
E01030162,B1,1,1,1.0
E01030363,B1,1,1,1.0
E01030513,B1,1,1,1.0
E01031529,B1,1,1,1.0
E01031547,B1,1,1,1.0
E01032130,B1,1,1,1.0
E01032663,B1,1,1,1.0
E01032814,B1,1,1,1.0
E01032844,B1,1,1,1.0
E01033127,B1,1,1,1.0
E01033208,B1,1,1,1.0
E01033606,B1,1,1,1.0
E01033680,B1,1,1,1.0
E01033719,B1,1,1,1.0
S01007315,B1,1,1,1.0
S01009867,B1,1,1,1.0
S01010013,B1,1,1,1.0
S01010666,B1,1,1,1.0
S01012496,B1,1,1,1.0
W01000414,B1,1,1,1.0
W01000586,B1,1,1,1.0
W01001191,B1,1,1,1.0
W01001463,B1,1,1,1.0
95HH10W1,B13,1,1,1.0
95SS07S3,B13,1,1,1.0
95VV05S2,B13,1,1,1.0
95VV27W1,B13,1,1,1.0
E01000124,B13,2,2,1.0
E01000162,B13,1,1,1.0
E01000231,B13,1,1,1.0
E01004785,B13,1,1,1.0
E01004789,B13,1,1,1.0
E01004884,B13,1,1,1.0
E01004927,B13,1,1,1.0
E01004970,B13,1,1,1.0
E01005012,B13,1,1,1.0
E01005093,B13,1,1,1.0
E01005193,B13,1,1,1.0
E01005257,B13,1,1,1.0
E01005260,B13,2,1,2.0
E01005347,B13,1,1,1.0
E01005363,B13,1,1,1.0
E01005368,B13,1,1,1.0
E01005372,B13,1,1,1.0
E01005373,B13,1,1,1.0
E01005376,B13,1,1,1.0
E01005518,B13,1,1,1.0
E01005620,B13,1,1,1.0
E01005670,B13,1,1,1.0
E01005679,B13,1,1,1.0
E01005692,B13,1,1,1.0
E01005708,B13,1,1,1.0
E01005719,B13,1,1,1.0
E01005720,B13,1,1,1.0
E01005758,B13,1,1,1.0
E01006157,B13,3,1,3.0
E01006186,B13,1,1,1.0
E01006251,B13,1,1,1.0
E01006362,B13,1,1,1.0
E01006424,B13,1,1,1.0
E01006459,B13,1,1,1.0
E01006498,B13,1,1,1.0
E01006499,B13,1,1,1.0
E01006535,B13,1,1,1.0
E01006552,B13,1,1,1.0
E01006621,B13,1,1,1.0
E01006859,B13,1,1,1.0
E01006898,B13,1,1,1.0
E01007103,B13,1,1,1.0
E01007195,B13,1,1,1.0
E01007473,B13,1,1,1.0
E01007626,B13,1,1,1.0
E01007627,B13,1,1,1.0
E01007695,B13,1,1,1.0
E01007714,B13,2,1,2.0
E01007889,B13,1,1,1.0
E01007891,B13,1,1,1.0
E01007978,B13,1,1,1.0
E01008296,B13,1,1,1.0
E01008438,B13,1,1,1.0
E01008461,B13,1,1,1.0
E01008552,B13,1,1,1.0
E01008617,B13,1,1,1.0
E01008778,B13,1,1,1.0
E01008863,B13,1,1,1.0
E01009083,B13,1,1,1.0
E01009159,B13,1,1,1.0
E01009514,B13,1,1,1.0
E01009571,B13,1,1,1.0
E01009618,B13,1,1,1.0
E01009619,B13,1,1,1.0
E01009735,B13,1,1,1.0
E01009804,B13,1,1,1.0
E01009958,B13,1,1,1.0
E01009964,B13,1,1,1.0
E01009973,B13,1,1,1.0
E01009993,B13,1,1,1.0
E01010040,B13,1,1,1.0
E01010108,B13,1,1,1.0
E01010188,B13,1,1,1.0
E01010241,B13,1,1,1.0
E01010295,B13,1,1,1.0
E01010353,B13,1,1,1.0
E01010361,B13,1,1,1.0
E01010614,B13,1,1,1.0
E01010615,B13,1,1,1.0
E01010636,B13,1,1,1.0
E01010715,B13,1,1,1.0
E01010795,B13,1,1,1.0
