lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000024,B1,1,1,1.0
E01000040,B1,1,1,1.0
E01000052,B1,1,1,1.0
E01000073,B1,1,1,1.0
E01000082,B1,2,1,2.0
E01000163,B1,1,1,1.0
E01000187,B1,1,1,1.0
E01000197,B1,1,1,1.0
E01000198,B1,1,1,1.0
E01000209,B1,1,1,1.0
E01000218,B1,1,1,1.0
E01000238,B1,1,1,1.0
E01000246,B1,1,1,1.0
E01000251,B1,1,1,1.0
E01000262,B1,1,1,1.0
E01000283,B1,1,1,1.0
E01000312,B1,1,1,1.0
E01000315,B1,1,1,1.0
E01000317,B1,1,1,1.0
E01000377,B1,1,1,1.0
E01000378,B1,1,1,1.0
E01000450,B1,1,1,1.0
E01000469,B1,1,1,1.0
E01000550,B1,1,1,1.0
E01000648,B1,1,1,1.0
E01000653,B1,1,1,1.0
E01000669,B1,1,1,1.0
E01000700,B1,2,2,1.0
E01000756,B1,1,1,1.0
E01000841,B1,1,1,1.0
E01000967,B1,1,1,1.0
E01001097,B1,1,1,1.0
E01001154,B1,1,1,1.0
E01001207,B1,2,2,1.0
E01001246,B1,1,1,1.0
E01001257,B1,1,1,1.0
E01001295,B1,1,1,1.0
E01001357,B1,1,1,1.0
E01001365,B1,1,1,1.0
E01001380,B1,1,1,1.0
E01001437,B1,1,1,1.0
E01001498,B1,1,1,1.0
E01001519,B1,1,1,1.0
E01001570,B1,1,1,1.0
E01001651,B1,1,1,1.0
E01001665,B1,1,1,1.0
E01001723,B1,1,1,1.0
E01001733,B1,1,1,1.0
E01001751,B1,1,1,1.0
E01001786,B1,1,1,1.0
E01001792,B1,1,1,1.0
E01001836,B1,1,1,1.0
E01001964,B1,1,1,1.0
E01001966,B1,2,1,2.0
E01001986,B1,1,1,1.0
E01002018,B1,1,1,1.0
E01002037,B1,1,1,1.0
E01002049,B1,1,1,1.0
E01002061,B1,1,1,1.0
E01002062,B1,1,1,1.0
E01002067,B1,1,1,1.0
E01002113,B1,1,1,1.0
E01002130,B1,1,1,1.0
E01002177,B1,1,1,1.0
E01002197,B1,1,1,1.0
E01002235,B1,1,1,1.0
E01002386,B1,1,1,1.0
E01002399,B1,1,1,1.0
E01002407,B1,1,1,1.0
E01002412,B1,1,1,1.0
E01002431,B1,1,1,1.0
E01002469,B1,1,1,1.0
E01002490,B1,1,1,1.0
E01002507,B1,1,1,1.0
E01002531,B1,1,1,1.0
E01002535,B1,1,1,1.0
E01002554,B1,1,1,1.0
E01002565,B1,1,1,1.0
E01002572,B1,1,1,1.0
E01002576,B1,1,1,1.0
E01002581,B1,1,1,1.0
E01002614,B1,1,1,1.0
E01002625,B1,1,1,1.0
E01002626,B1,1,1,1.0
E01002629,B1,1,1,1.0
E01002635,B1,2,2,1.0
E01002658,B1,1,1,1.0
E01002663,B1,1,1,1.0
E01002668,B1,1,1,1.0
E01002669,B1,1,1,1.0
E01002687,B1,1,1,1.0
E01002711,B1,1,1,1.0
E01002720,B1,1,1,1.0
E01002722,B1,1,1,1.0
E01002992,B1,1,1,1.0
E01003017,B1,1,1,1.0
E01003029,B1,1,1,1.0
E01003109,B1,2,2,1.0
E01003148,B1,1,1,1.0
E01003178,B1,1,1,1.0
E01003179,B1,1,1,1.0
E01003188,B1,1,1,1.0
E01003190,B1,1,1,1.0
E01003199,B1,2,2,1.0
E01003212,B1,1,1,1.0
E01003214,B1,1,1,1.0
E01003229,B1,1,1,1.0
E01003231,B1,1,1,1.0
E01003233,B1,1,1,1.0
E01003252,B1,1,1,1.0
E01003255,B1,1,1,1.0
E01003257,B1,2,2,1.0
E01003270,B1,1,1,1.0
E01003283,B1,1,1,1.0
E01003286,B1,1,1,1.0
E01003287,B1,1,1,1.0
E01003314,B1,1,1,1.0
E01003329,B1,1,1,1.0
E01003396,B1,1,1,1.0
E01003399,B1,1,1,1.0
E01003441,B1,1,1,1.0
E01003468,B1,1,1,1.0
E01003558,B1,2,1,2.0
E01003573,B1,1,1,1.0
E01003606,B1,5,1,5.0
E01003631,B1,1,1,1.0
E01003635,B1,1,1,1.0
E01003666,B1,1,1,1.0
E01003681,B1,1,1,1.0
E01003691,B1,1,1,1.0
E01003698,B1,1,1,1.0
E01003722,B1,1,1,1.0
E01003726,B1,1,1,1.0
E01003748,B1,1,1,1.0
E01003759,B1,1,1,1.0
E01003771,B1,1,1,1.0
E01003774,B1,1,1,1.0
E01003778,B1,1,1,1.0
E01003779,B1,1,1,1.0
E01003783,B1,1,1,1.0
E01003789,B1,1,1,1.0
E01003790,B1,1,1,1.0
E01003793,B1,1,1,1.0
E01003807,B1,1,1,1.0
E01003834,B1,1,1,1.0
E01003854,B1,1,1,1.0
E01003872,B1,1,1,1.0
E01003904,B1,1,1,1.0
E01003910,B1,1,1,1.0
E01003979,B1,1,1,1.0
E01004035,B1,1,1,1.0
E01004065,B1,1,1,1.0
E01004075,B1,1,1,1.0
E01004095,B1,1,1,1.0
E01004103,B1,1,1,1.0
E01004110,B1,2,1,2.0
E01004130,B1,1,1,1.0
E01004133,B1,1,1,1.0
E01004145,B1,2,2,1.0
E01004158,B1,1,1,1.0
E01004173,B1,1,1,1.0
E01004186,B1,1,1,1.0
E01004267,B1,1,1,1.0
E01004296,B1,1,1,1.0
E01004317,B1,1,1,1.0
E01004353,B1,1,1,1.0
E01004363,B1,1,1,1.0
E01004388,B1,1,1,1.0
E01004409,B1,1,1,1.0
E01004410,B1,1,1,1.0
E01004412,B1,1,1,1.0
E01004413,B1,1,1,1.0
E01004414,B1,1,1,1.0
E01004422,B1,1,1,1.0
E01004443,B1,1,1,1.0
E01004477,B1,1,1,1.0
E01004494,B1,3,2,1.5
E01004505,B1,1,1,1.0
E01004536,B1,1,1,1.0
E01004538,B1,1,1,1.0
E01004587,B1,1,1,1.0
E01004590,B1,1,1,1.0
E01004635,B1,1,1,1.0
E01004768,B1,1,1,1.0
E01004838,B1,1,1,1.0
E01004864,B1,1,1,1.0
E01004923,B1,1,1,1.0
E01004963,B1,1,1,1.0
E01005015,B1,1,1,1.0
E01005213,B1,2,2,1.0
E01005281,B1,1,1,1.0
E01005533,B1,2,1,2.0
E01005595,B1,1,1,1.0
E01005600,B1,1,1,1.0
E01005610,B1,1,1,1.0
E01005622,B1,1,1,1.0
E01005650,B1,1,1,1.0
E01005661,B1,2,1,2.0
E01005662,B1,1,1,1.0
E01005749,B1,1,1,1.0
E01005766,B1,1,1,1.0
E01005797,B1,1,1,1.0
E01005836,B1,1,1,1.0
E01005858,B1,1,1,1.0
E01005867,B1,1,1,1.0
E01006095,B1,1,1,1.0
E01006197,B1,1,1,1.0
E01006221,B1,1,1,1.0
E01006228,B1,2,2,1.0
E01006251,B1,1,1,1.0
E01006265,B1,2,2,1.0
E01006304,B1,1,1,1.0
E01006726,B1,1,1,1.0
E01006767,B1,1,1,1.0
E01006820,B1,1,1,1.0
E01006968,B1,1,1,1.0
E01007001,B1,1,1,1.0
E01007337,B1,1,1,1.0
E01007521,B1,1,1,1.0
E01007533,B1,1,1,1.0
E01007577,B1,1,1,1.0
E01007611,B1,1,1,1.0
E01007821,B1,1,1,1.0
E01007858,B1,1,1,1.0
E01007918,B1,1,1,1.0
E01007926,B1,1,1,1.0
E01007966,B1,1,1,1.0
E01008022,B1,1,1,1.0
E01008037,B1,1,1,1.0
E01008086,B1,1,1,1.0
E01008091,B1,2,1,2.0
E01008097,B1,1,1,1.0
E01008243,B1,1,1,1.0
E01008294,B1,2,1,2.0
E01008522,B1,2,2,1.0
E01008558,B1,1,1,1.0
E01008577,B1,1,1,1.0
E01008704,B1,1,1,1.0
E01008715,B1,1,1,1.0
E01008884,B1,1,1,1.0
E01008890,B1,1,1,1.0
E01008939,B1,2,2,1.0
E01008952,B1,1,1,1.0
E01009057,B1,1,1,1.0
E01009072,B1,2,1,2.0
E01009074,B1,1,1,1.0
E01009123,B1,1,1,1.0
E01009145,B1,1,1,1.0
E01009178,B1,2,2,1.0
E01009195,B1,1,1,1.0
E01009211,B1,1,1,1.0
E01009260,B1,1,1,1.0
E01009271,B1,1,1,1.0
E01009316,B1,1,1,1.0
E01009413,B1,1,1,1.0
E01009474,B1,1,1,1.0
E01009487,B1,1,1,1.0
E01009493,B1,1,1,1.0
E01009523,B1,1,1,1.0
E01009548,B1,1,1,1.0
E01009550,B1,1,1,1.0
E01009627,B1,1,1,1.0
E01009833,B1,1,1,1.0
E01009952,B1,1,1,1.0
E01009969,B1,1,1,1.0
E01009972,B1,1,1,1.0
E01009974,B1,1,1,1.0
E01009976,B1,1,1,1.0
E01010101,B1,1,1,1.0
E01010178,B1,1,1,1.0
E01010328,B1,1,1,1.0
E01010743,B1,1,1,1.0
E01010792,B1,1,1,1.0
E01010801,B1,1,1,1.0
E01010846,B1,1,1,1.0
E01010905,B1,1,1,1.0
E01011237,B1,1,1,1.0
E01011480,B1,1,1,1.0
E01011507,B1,1,1,1.0
E01011571,B1,1,1,1.0
E01011589,B1,1,1,1.0
E01011881,B1,1,1,1.0
E01011885,B1,1,1,1.0
E01012022,B1,1,1,1.0
E01012102,B1,2,1,2.0
E01012114,B1,1,1,1.0
E01012140,B1,1,1,1.0
E01012165,B1,1,1,1.0
E01012195,B1,1,1,1.0
E01012314,B1,1,1,1.0
E01012355,B1,1,1,1.0
E01012415,B1,1,1,1.0
E01012554,B1,1,1,1.0
E01012635,B1,1,1,1.0
E01012800,B1,2,2,1.0
E01012865,B1,2,1,2.0
E01012884,B1,1,1,1.0
E01013009,B1,2,1,2.0
E01013050,B1,1,1,1.0
E01013314,B1,1,1,1.0
E01013336,B1,1,1,1.0
E01013359,B1,1,1,1.0
E01013391,B1,1,1,1.0
E01013397,B1,1,1,1.0
E01013425,B1,1,1,1.0
E01013603,B1,1,1,1.0
E01013606,B1,2,1,2.0
E01013744,B1,1,1,1.0
E01013943,B1,1,1,1.0
E01014046,B1,1,1,1.0
E01014155,B1,1,1,1.0
E01014176,B1,1,1,1.0
E01014329,B1,1,1,1.0
E01014343,B1,1,1,1.0
E01014397,B1,1,1,1.0
E01014483,B1,1,1,1.0
E01014549,B1,1,1,1.0
E01014613,B1,1,1,1.0
E01014664,B1,1,1,1.0
E01014674,B1,2,1,2.0
E01014695,B1,1,1,1.0
E01014738,B1,1,1,1.0
