lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
95BB12S1,B1,1,1,1.0
95GG44S1,B1,1,1,1.0
E01000007,B1,1,1,1.0
E01000027,B1,1,1,1.0
E01000037,B1,1,1,1.0
E01000071,B1,1,1,1.0
E01000072,B1,1,1,1.0
E01000074,B1,1,1,1.0
E01000092,B1,1,1,1.0
E01000094,B1,2,2,1.0
E01000118,B1,1,1,1.0
E01000123,B1,1,1,1.0
E01000130,B1,1,1,1.0
E01000132,B1,1,1,1.0
E01000140,B1,1,1,1.0
E01000141,B1,1,1,1.0
E01000148,B1,2,2,1.0
E01000152,B1,1,1,1.0
E01000161,B1,1,1,1.0
E01000213,B1,1,1,1.0
E01000247,B1,1,1,1.0
E01000260,B1,1,1,1.0
E01000265,B1,1,1,1.0
E01000281,B1,1,1,1.0
E01000282,B1,1,1,1.0
E01000294,B1,1,1,1.0
E01000298,B1,1,1,1.0
E01000381,B1,1,1,1.0
E01000404,B1,1,1,1.0
E01000419,B1,1,1,1.0
E01000446,B1,1,1,1.0
E01000464,B1,1,1,1.0
E01000468,B1,1,1,1.0
E01000471,B1,2,1,2.0
E01000499,B1,1,1,1.0
E01000501,B1,3,2,1.5
E01000503,B1,1,1,1.0
E01000514,B1,1,1,1.0
E01000545,B1,1,1,1.0
E01000600,B1,1,1,1.0
E01000643,B1,1,1,1.0
E01000648,B1,1,1,1.0
E01000662,B1,1,1,1.0
E01000669,B1,1,1,1.0
E01000670,B1,1,1,1.0
E01000673,B1,1,1,1.0
E01000687,B1,2,2,1.0
E01000697,B1,1,1,1.0
E01000699,B1,1,1,1.0
E01000713,B1,1,1,1.0
E01000726,B1,1,1,1.0
E01000733,B1,1,1,1.0
E01000737,B1,1,1,1.0
E01000741,B1,1,1,1.0
E01000743,B1,1,1,1.0
E01000767,B1,1,1,1.0
E01000768,B1,2,2,1.0
E01000800,B1,1,1,1.0
E01000804,B1,1,1,1.0
E01000806,B1,1,1,1.0
E01000809,B1,2,2,1.0
E01000826,B1,1,1,1.0
E01000845,B1,1,1,1.0
E01000847,B1,2,1,2.0
E01000870,B1,1,1,1.0
E01000882,B1,2,1,2.0
E01000899,B1,1,1,1.0
E01000914,B1,1,1,1.0
E01000915,B1,1,1,1.0
E01000916,B1,1,1,1.0
E01000917,B1,1,1,1.0
E01000920,B1,1,1,1.0
E01000922,B1,1,1,1.0
E01000958,B1,1,1,1.0
E01000981,B1,1,1,1.0
E01001017,B1,1,1,1.0
E01001049,B1,1,1,1.0
E01001086,B1,1,1,1.0
E01001111,B1,1,1,1.0
E01001116,B1,1,1,1.0
E01001141,B1,1,1,1.0
E01001157,B1,1,1,1.0
E01001166,B1,1,1,1.0
E01001192,B1,1,1,1.0
E01001209,B1,1,1,1.0
E01001211,B1,1,1,1.0
E01001232,B1,1,1,1.0
E01001237,B1,2,2,1.0
E01001238,B1,1,1,1.0
E01001253,B1,1,1,1.0
E01001261,B1,1,1,1.0
E01001278,B1,1,1,1.0
E01001279,B1,1,1,1.0
E01001281,B1,2,2,1.0
E01001282,B1,1,1,1.0
E01001289,B1,1,1,1.0
E01001299,B1,1,1,1.0
E01001309,B1,1,1,1.0
E01001339,B1,1,1,1.0
E01001347,B1,1,1,1.0
