period,LSOA,SHEF_B_CODE,report_count,user_count,average
2015-6,95BB15S1,B1,1,1,1.0
2015-6,95BB15S1,B13,2,1,2.0
2015-6,95BB15S1,B28,1,1,1.0
2015-6,95BB15S2,B13,1,1,1.0
2015-6,95BB21S2,B28,1,1,1.0
2015-6,95GG12S2,B15,1,1,1.0
2015-6,95GG18S2,B19,1,1,1.0
2015-6,95JJ13S2,B28,1,1,1.0
2015-6,95PP10W1,B25,1,1,1.0
2015-6,95SS09S2,B26,1,1,1.0
2015-6,95SS11S2,B25,1,1,1.0
2015-6,95WW05S2,B6,1,1,1.0
2015-6,95XX06S1,B1,1,1,1.0
2015-6,95XX20S1,B17,1,1,1.0
2015-6,95XX20S1,B6,1,1,1.0
2015-6,E01000003,B26,1,1,1.0
2015-6,E01000007,B1,1,1,1.0
2015-6,E01000010,B25,1,1,1.0
2015-6,E01000012,B25,1,1,1.0
2015-6,E01000012,B26,1,1,1.0
2015-6,E01000023,B18,1,1,1.0
2015-6,E01000033,B18,1,1,1.0
2015-6,E01000040,B26,2,1,2.0
2015-6,E01000042,B26,1,1,1.0
2015-6,E01000045,B18,1,1,1.0
2015-6,E01000052,B19,1,1,1.0
2015-6,E01000052,B26,1,1,1.0
2015-6,E01000066,B26,1,1,1.0
2015-6,E01000070,B26,1,1,1.0
2015-6,E01000071,B16,1,1,1.0
2015-6,E01000072,B24,1,1,1.0
2015-6,E01000088,B26,1,1,1.0
2015-6,E01000095,B18,1,1,1.0
2015-6,E01000095,B19,2,2,1.0
2015-6,E01000095,B24,1,1,1.0
2015-6,E01000102,B26,2,1,2.0
2015-6,E01000115,B25,2,1,2.0
2015-6,E01000117,B19,1,1,1.0
2015-6,E01000121,B26,1,1,1.0
2015-6,E01000123,B13,1,1,1.0
2015-6,E01000123,B17,1,1,1.0
2015-6,E01000123,B26,1,1,1.0
2015-6,E01000124,B26,1,1,1.0
2015-6,E01000125,B7,1,1,1.0
2015-6,E01000126,B26,1,1,1.0
2015-6,E01000128,B17,1,1,1.0
2015-6,E01000129,B19,1,1,1.0
2015-6,E01000129,B26,1,1,1.0
2015-6,E01000132,B26,2,2,1.0
2015-6,E01000133,B26,1,1,1.0
2015-6,E01000135,B26,1,1,1.0
2015-6,E01000136,B26,1,1,1.0
2015-6,E01000141,B26,3,2,1.5
2015-6,E01000142,B26,1,1,1.0
2015-6,E01000144,B25,1,1,1.0
2015-6,E01000146,B13,2,1,2.0
2015-6,E01000146,B19,1,1,1.0
2015-6,E01000146,B26,1,1,1.0
2015-6,E01000150,B13,1,1,1.0
2015-6,E01000150,B26,5,1,5.0
2015-6,E01000151,B26,1,1,1.0
2015-6,E01000155,B25,1,1,1.0
2015-6,E01000155,B26,1,1,1.0
2015-6,E01000156,B26,2,2,1.0
2015-6,E01000158,B7,1,1,1.0
2015-6,E01000159,B1,1,1,1.0
2015-6,E01000160,B26,1,1,1.0
2015-6,E01000162,B13,1,1,1.0
2015-6,E01000162,B19,1,1,1.0
2015-6,E01000165,B26,1,1,1.0
2015-6,E01000174,B13,1,1,1.0
2015-6,E01000178,B1,1,1,1.0
2015-6,E01000179,B25,1,1,1.0
2015-6,E01000180,B17,2,2,1.0
2015-6,E01000181,B19,1,1,1.0
2015-6,E01000182,B19,1,1,1.0
2015-6,E01000183,B13,1,1,1.0
2015-6,E01000184,B1,1,1,1.0
2015-6,E01000184,B17,1,1,1.0
2015-6,E01000184,B24,1,1,1.0
2015-6,E01000184,B25,1,1,1.0
2015-6,E01000184,B26,1,1,1.0
2015-6,E01000187,B19,1,1,1.0
2015-6,E01000188,B19,1,1,1.0
2015-6,E01000191,B13,1,1,1.0
2015-6,E01000191,B7,1,1,1.0
2015-6,E01000194,B25,1,1,1.0
2015-6,E01000196,B13,1,1,1.0
2015-6,E01000197,B26,1,1,1.0
2015-6,E01000198,B13,1,1,1.0
2015-6,E01000199,B7,1,1,1.0
2015-6,E01000201,B25,1,1,1.0
2015-6,E01000206,B28,1,1,1.0
2015-6,E01000210,B26,1,1,1.0
2015-6,E01000210,B7,1,1,1.0
2015-6,E01000211,B13,1,1,1.0
2015-6,E01000211,B26,3,3,1.0
2015-6,E01000217,B28,1,1,1.0
2015-6,E01000219,B26,1,1,1.0
2015-6,E01000221,B1,1,1,1.0
2015-6,E01000222,B19,1,1,1.0
2015-6,E01000222,B26,3,1,3.0
2015-6,E01000223,B26,10,3,3.3333333333333335
2015-6,E01000224,B13,2,2,1.0
2015-6,E01000224,B17,1,1,1.0
2015-6,E01000224,B26,15,1,15.0
2015-6,E01000228,B13,1,1,1.0
2015-6,E01000229,B17,1,1,1.0
2015-6,E01000229,B6,1,1,1.0
2015-6,E01000230,B26,1,1,1.0
2015-6,E01000231,B13,2,2,1.0
2015-6,E01000231,B28,1,1,1.0
2015-6,E01000237,B13,1,1,1.0
2015-6,E01000237,B24,1,1,1.0
2015-6,E01000238,B26,1,1,1.0
2015-6,E01000242,B13,1,1,1.0
2015-6,E01000242,B17,1,1,1.0
2015-6,E01000242,B7,1,1,1.0
2015-6,E01000245,B1,1,1,1.0
2015-6,E01000245,B26,1,1,1.0
2015-6,E01000247,B13,1,1,1.0
2015-6,E01000249,B17,1,1,1.0
2015-6,E01000253,B25,1,1,1.0
2015-6,E01000253,B26,1,1,1.0
2015-6,E01000254,B13,2,2,1.0
2015-6,E01000254,B7,1,1,1.0
2015-6,E01000256,B12,1,1,1.0
2015-6,E01000256,B24,1,1,1.0
2015-6,E01000258,B24,1,1,1.0
2015-6,E01000261,B13,1,1,1.0
2015-6,E01000261,B25,2,1,2.0
2015-6,E01000263,B19,1,1,1.0
2015-6,E01000264,B13,1,1,1.0
2015-6,E01000264,B25,1,1,1.0
2015-6,E01000264,B26,1,1,1.0
2015-6,E01000266,B6,1,1,1.0
