period,LSOA,SHEF_B,report_count,user_count,average
2010,E01000001,Highways Enquiries,1,1,1.0
2010,E01000001,Other,1,1,1.0
2010,E01000002,Pavement /Footway Defects,1,1,1.0
2010,E01000003,Road Safety,1,1,1.0
2010,E01000005,Highways Enquiries,1,1,1.0
2010,E01000005,Other,1,1,1.0
2010,E01000005,Overgrown/Fallen Veg/Trees,1,1,1.0
2010,E01000005,Pavement /Footway Defects,1,1,1.0
2010,E01000005,Road Safety,1,1,1.0
2010,E01000005,Road Surface Defects,2,1,2.0
2010,E01000006,Road Surface Defects,2,2,1.0
2010,E01000007,Pavement /Footway Defects,1,1,1.0
2010,E01000007,Road Surface Defects,1,1,1.0
2010,E01000009,Road Surface Defects,4,1,4.0
2010,E01000010,Other,1,1,1.0
2010,E01000010,Pavement /Footway Defects,1,1,1.0
2010,E01000012,Road Surface Defects,1,1,1.0
2010,E01000019,Other,1,1,1.0
2010,E01000028,Pavement /Footway Defects,1,1,1.0
2010,E01000032,Other,1,1,1.0
2010,E01000040,Abandoned Vehicles,1,1,1.0
2010,E01000040,Highways Enquiries,1,1,1.0
2010,E01000040,Street Lights,1,1,1.0
2010,E01000043,Road Surface Defects,1,1,1.0
2010,E01000044,Highways Enquiries,1,1,1.0
2010,E01000044,Road Surface Defects,5,2,2.5
2010,E01000044,Street Lights,1,1,1.0
2010,E01000050,Road Surface Defects,2,2,1.0
2010,E01000057,Highways Enquiries,1,1,1.0
2010,E01000060,Open Spaces/Parks,1,1,1.0
2010,E01000061,Other,1,1,1.0
2010,E01000061,Road Surface Defects,2,2,1.0
2010,E01000064,Rubbish,1,1,1.0
2010,E01000066,Open Spaces/Parks,1,1,1.0
2010,E01000066,Pavement /Footway Defects,2,1,2.0
2010,E01000066,Rubbish,2,1,2.0
2010,E01000068,Road Surface Defects,1,1,1.0
2010,E01000068,Street Lights,1,1,1.0
2010,E01000070,Road Surface Defects,2,1,2.0
2010,E01000071,Highways Enquiries,2,2,1.0
2010,E01000071,Pavement /Footway Defects,1,1,1.0
2010,E01000072,Rubbish,2,2,1.0
2010,E01000079,Rubbish,1,1,1.0
2010,E01000082,Abandoned Vehicles,1,1,1.0
2010,E01000095,Road Surface Defects,2,1,2.0
2010,E01000097,Parking,1,1,1.0
2010,E01000100,Road Surface Defects,2,1,2.0
2010,E01000105,Other,2,1,2.0
2010,E01000105,Parking,1,1,1.0
2010,E01000113,Pavement /Footway Defects,1,1,1.0
2010,E01000113,Rubbish,2,1,2.0
2010,E01000114,Rubbish,1,1,1.0
