lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000172,B1,1,1,1.0
E01000652,B1,1,1,1.0
E01000761,B1,1,1,1.0
E01001109,B1,1,1,1.0
E01002446,B1,1,1,1.0
E01002486,B1,1,1,1.0
E01002567,B1,2,1,2.0
E01002643,B1,2,1,2.0
E01002656,B1,1,1,1.0
E01002795,B1,1,1,1.0
E01003235,B1,1,1,1.0
E01003444,B1,1,1,1.0
E01003743,B1,1,1,1.0
E01006399,B1,1,1,1.0
E01007615,B1,1,1,1.0
E01009975,B1,1,1,1.0
E01010885,B1,1,1,1.0
E01011276,B1,1,1,1.0
E01012119,B1,1,1,1.0
E01012618,B1,1,1,1.0
E01012651,B1,1,1,1.0
E01012696,B1,1,1,1.0
E01012708,B1,1,1,1.0
E01014251,B1,1,1,1.0
E01014682,B1,1,1,1.0
E01014828,B1,1,1,1.0
E01015307,B1,1,1,1.0
E01015582,B1,1,1,1.0
E01016880,B1,1,1,1.0
E01017568,B1,1,1,1.0
E01017708,B1,1,1,1.0
E01020190,B1,1,1,1.0
E01020976,B1,1,1,1.0
E01021685,B1,1,1,1.0
E01021740,B1,1,1,1.0
E01021860,B1,1,1,1.0
E01022703,B1,1,1,1.0
E01023608,B1,1,1,1.0
E01023778,B1,1,1,1.0
E01023848,B1,1,1,1.0
E01024440,B1,1,1,1.0
E01024659,B1,1,1,1.0
E01024691,B1,1,1,1.0
E01025065,B1,1,1,1.0
E01026198,B1,1,1,1.0
E01026986,B1,1,1,1.0
E01028957,B1,1,1,1.0
E01029238,B1,1,1,1.0
E01030672,B1,1,1,1.0
E01030682,B1,1,1,1.0
E01030755,B1,1,1,1.0
E01031509,B1,1,1,1.0
E01031595,B1,1,1,1.0
E01031610,B1,1,1,1.0
E01032173,B1,1,1,1.0
E01032444,B1,1,1,1.0
E01032797,B1,1,1,1.0
E01033058,B1,1,1,1.0
E01033177,B1,1,1,1.0
E01033207,B1,1,1,1.0
E01033266,B1,1,1,1.0
E01033500,B1,1,1,1.0
E01033596,B1,1,1,1.0
S01009651,B1,1,1,1.0
S01013397,B1,1,1,1.0
E01000116,B13,1,1,1.0
E01000144,B13,2,1,2.0
E01000148,B13,1,1,1.0
E01000162,B13,1,1,1.0
E01000171,B13,2,2,1.0
E01000231,B13,1,1,1.0
E01000253,B13,1,1,1.0
E01000263,B13,1,1,1.0
E01000271,B13,2,2,1.0
E01004789,B13,1,1,1.0
E01004790,B13,1,1,1.0
E01004906,B13,1,1,1.0
E01004922,B13,1,1,1.0
E01005035,B13,1,1,1.0
