period,LSOA,SHEF_B,report_count,user_count,average
2016-3,95BB05S2,Road Surface Defects,1,1,1.0
2016-3,95BB21S2,Street Lights,1,1,1.0
2016-3,95CC06S1,Street Lights,1,1,1.0
2016-3,95CC18W1,Other,1,1,1.0
2016-3,95DD08W1,Street Lights,1,1,1.0
2016-3,95GG06S2,Dog Fouling,1,1,1.0
2016-3,95GG06S3,Road Surface Defects,1,1,1.0
2016-3,95GG17S3,Road Surface Defects,1,1,1.0
2016-3,95GG49S2,Street Lights,1,1,1.0
2016-3,95HH03W1,Drainage,1,1,1.0
2016-3,95HH06S1,Road Surface Defects,1,1,1.0
2016-3,95LL15S2,Street Lights,1,1,1.0
2016-3,95LL19S1,Road Safety,1,1,1.0
2016-3,95MM01S2,Highways Enquiries,1,1,1.0
2016-3,95PP23W1,Road Surface Defects,2,2,1.0
2016-3,95SS08S2,Rubbish,1,1,1.0
2016-3,95SS11S2,Road Surface Defects,1,1,1.0
2016-3,95SS15S1,Street Lights,1,1,1.0
2016-3,95SS17S1,Rubbish,1,1,1.0
2016-3,95WW13S2,Road Surface Defects,1,1,1.0
2016-3,95WW20S1,Street Lights,1,1,1.0
2016-3,95WW25W1,Street Lights,1,1,1.0
2016-3,95XX18W1,Parking,2,1,2.0
2016-3,95XX19W1,Dog Fouling,1,1,1.0
2016-3,95XX22W1,Road Safety,1,1,1.0
2016-3,E01000007,Pavement /Footway Defects,1,1,1.0
2016-3,E01000008,Road Surface Defects,1,1,1.0
2016-3,E01000010,Road Surface Defects,1,1,1.0
2016-3,E01000013,Rubbish,1,1,1.0
2016-3,E01000020,Rubbish,1,1,1.0
2016-3,E01000035,Other,1,1,1.0
2016-3,E01000035,Rubbish,1,1,1.0
2016-3,E01000038,Pavement /Footway Defects,1,1,1.0
2016-3,E01000040,Rubbish,1,1,1.0
2016-3,E01000043,Rubbish,1,1,1.0
2016-3,E01000044,Street Lights,2,1,2.0
2016-3,E01000045,Street Lights,1,1,1.0
2016-3,E01000053,Pavement /Footway Defects,1,1,1.0
2016-3,E01000074,Rubbish,1,1,1.0
2016-3,E01000091,Pavement /Footway Defects,1,1,1.0
2016-3,E01000093,Other,1,1,1.0
2016-3,E01000094,Abandoned Vehicles,1,1,1.0
2016-3,E01000094,Pavement /Footway Defects,1,1,1.0
2016-3,E01000101,Highways Enquiries,1,1,1.0
2016-3,E01000110,Pavement /Footway Defects,1,1,1.0
2016-3,E01000117,Rubbish,2,2,1.0
2016-3,E01000118,Street Lights,1,1,1.0
2016-3,E01000120,Dog Fouling,1,1,1.0
2016-3,E01000121,Street Lights,1,1,1.0
2016-3,E01000122,Pavement /Footway Defects,2,2,1.0
2016-3,E01000124,Grounds Maintenance,1,1,1.0
2016-3,E01000124,Rubbish,1,1,1.0
2016-3,E01000127,Rubbish,1,1,1.0
2016-3,E01000128,Rubbish,1,1,1.0
2016-3,E01000129,Pavement /Footway Defects,1,1,1.0
2016-3,E01000129,Rubbish,2,1,2.0
2016-3,E01000131,Incivilities,1,1,1.0
2016-3,E01000132,Highways Enquiries,1,1,1.0
2016-3,E01000135,Highways Enquiries,1,1,1.0
2016-3,E01000137,Rubbish,2,2,1.0
2016-3,E01000138,Highways Enquiries,2,1,2.0
2016-3,E01000140,Rubbish,2,1,2.0
