lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
95GG10S2,B1,1,1,1.0
95XX11S2,B1,1,1,1.0
E01000017,B1,1,1,1.0
E01000042,B1,1,1,1.0
E01000117,B1,1,1,1.0
E01000127,B1,1,1,1.0
E01000132,B1,1,1,1.0
E01000151,B1,1,1,1.0
E01000154,B1,1,1,1.0
E01000163,B1,4,2,2.0
E01000164,B1,1,1,1.0
E01000193,B1,1,1,1.0
E01000226,B1,1,1,1.0
E01000266,B1,1,1,1.0
E01000275,B1,1,1,1.0
E01000292,B1,1,1,1.0
E01000303,B1,1,1,1.0
E01000337,B1,1,1,1.0
E01000484,B1,1,1,1.0
E01000497,B1,1,1,1.0
E01000524,B1,1,1,1.0
E01000645,B1,1,1,1.0
E01000655,B1,1,1,1.0
E01000658,B1,1,1,1.0
E01000676,B1,2,1,2.0
E01000687,B1,2,2,1.0
E01000704,B1,1,1,1.0
E01000721,B1,1,1,1.0
E01000725,B1,2,1,2.0
E01000727,B1,1,1,1.0
E01000728,B1,1,1,1.0
E01000731,B1,1,1,1.0
E01000741,B1,1,1,1.0
E01000742,B1,2,2,1.0
E01000744,B1,1,1,1.0
E01000804,B1,1,1,1.0
E01000832,B1,1,1,1.0
E01000836,B1,1,1,1.0
E01000850,B1,1,1,1.0
E01000929,B1,1,1,1.0
E01000964,B1,1,1,1.0
E01000977,B1,1,1,1.0
E01001000,B1,1,1,1.0
E01001068,B1,1,1,1.0
E01001085,B1,1,1,1.0
E01001088,B1,1,1,1.0
E01001115,B1,1,1,1.0
E01001137,B1,1,1,1.0
E01001158,B1,1,1,1.0
E01001159,B1,1,1,1.0
E01001187,B1,1,1,1.0
E01001197,B1,1,1,1.0
E01001290,B1,1,1,1.0
E01001314,B1,1,1,1.0
E01001317,B1,1,1,1.0
E01001347,B1,1,1,1.0
E01001381,B1,1,1,1.0
E01001386,B1,1,1,1.0
E01001388,B1,2,2,1.0
E01001444,B1,1,1,1.0
E01001503,B1,1,1,1.0
E01001531,B1,1,1,1.0
E01001570,B1,1,1,1.0
E01001579,B1,1,1,1.0
E01001590,B1,1,1,1.0
E01001598,B1,1,1,1.0
E01001623,B1,1,1,1.0
E01001668,B1,1,1,1.0
E01001688,B1,2,2,1.0
E01001709,B1,1,1,1.0
