lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000005,A1,1,1,1.0
E06000007,A1,2,2,1.0
E06000009,A1,1,1,1.0
E06000015,A1,1,1,1.0
E06000020,A1,1,1,1.0
E06000023,A1,2,2,1.0
E06000025,A1,1,1,1.0
E06000026,A1,1,1,1.0
E06000030,A1,2,2,1.0
E06000032,A1,2,2,1.0
E06000034,A1,1,1,1.0
E06000035,A1,1,1,1.0
E06000039,A1,1,1,1.0
E06000043,A1,3,3,1.0
E06000044,A1,1,1,1.0
E06000050,A1,1,1,1.0
E06000054,A1,1,1,1.0
E06000058,A1,3,3,1.0
E07000033,A1,1,1,1.0
E07000034,A1,1,1,1.0
E07000036,A1,1,1,1.0
E07000042,A1,1,1,1.0
E07000046,A1,1,1,1.0
E07000062,A1,1,1,1.0
E07000067,A1,1,1,1.0
E07000076,A1,1,1,1.0
E07000078,A1,1,1,1.0
E07000084,A1,1,1,1.0
E07000086,A1,1,1,1.0
E07000088,A1,1,1,1.0
E07000089,A1,1,1,1.0
E07000091,A1,1,1,1.0
E07000092,A1,1,1,1.0
E07000093,A1,1,1,1.0
E07000094,A1,1,1,1.0
E07000095,A1,3,3,1.0
E07000098,A1,2,2,1.0
E07000099,A1,1,1,1.0
E07000102,A1,1,1,1.0
E07000109,A1,2,1,2.0
E07000110,A1,1,1,1.0
E07000131,A1,1,1,1.0
E07000143,A1,1,1,1.0
E07000148,A1,1,1,1.0
E07000150,A1,1,1,1.0
E07000151,A1,2,1,2.0
E07000154,A1,1,1,1.0
E07000169,A1,1,1,1.0
E07000177,A1,2,2,1.0
E07000179,A1,2,2,1.0
E07000180,A1,2,2,1.0
E07000187,A1,1,1,1.0
E07000189,A1,1,1,1.0
E07000194,A1,1,1,1.0
E07000200,A1,1,1,1.0
E07000207,A1,1,1,1.0
E07000214,A1,1,1,1.0
E07000216,A1,1,1,1.0
E07000222,A1,1,1,1.0
E07000228,A1,1,1,1.0
E07000236,A1,1,1,1.0
E07000240,A1,1,1,1.0
E07000241,A1,1,1,1.0
E07000242,A1,3,3,1.0
E07000243,A1,1,1,1.0
E07000245,A1,1,1,1.0
E08000001,A1,1,1,1.0
E08000004,A1,1,1,1.0
E08000005,A1,1,1,1.0
E08000009,A1,1,1,1.0
E08000010,A1,1,1,1.0
E08000017,A1,1,1,1.0
E08000021,A1,3,3,1.0
E08000025,A1,1,1,1.0
E08000026,A1,1,1,1.0
E08000027,A1,1,1,1.0
E08000028,A1,1,1,1.0
E08000030,A1,1,1,1.0
E08000031,A1,1,1,1.0
E08000032,A1,2,2,1.0
E08000033,A1,1,1,1.0
E08000034,A1,2,2,1.0
E08000035,A1,3,3,1.0
E08000037,A1,1,1,1.0
E09000002,A1,2,1,2.0
E09000003,A1,4,4,1.0
E09000004,A1,1,1,1.0
E09000006,A1,8,8,1.0
E09000007,A1,2,2,1.0
E09000008,A1,2,2,1.0
E09000009,A1,3,3,1.0
E09000010,A1,1,1,1.0
E09000011,A1,1,1,1.0
E09000014,A1,1,1,1.0
E09000015,A1,2,2,1.0
E09000017,A1,2,2,1.0
E09000018,A1,2,2,1.0
E09000020,A1,1,1,1.0
E09000022,A1,3,3,1.0
E09000024,A1,1,1,1.0
E09000025,A1,1,1,1.0
E09000029,A1,2,2,1.0
E09000031,A1,2,2,1.0
E09000033,A1,1,1,1.0
S12000014,A1,1,1,1.0
S12000017,A1,1,1,1.0
S12000019,A1,1,1,1.0
S12000034,A1,1,1,1.0
S12000036,A1,2,2,1.0
S12000047,A1,1,1,1.0
S12000048,A1,1,1,1.0
S12000049,A1,1,1,1.0
W06000005,A1,2,1,2.0
E06000004,A12,1,1,1.0
E06000023,A12,1,1,1.0
E06000024,A12,1,1,1.0
E06000030,A12,1,1,1.0
E06000034,A12,1,1,1.0
E06000044,A12,1,1,1.0
E07000081,A12,1,1,1.0
E07000110,A12,1,1,1.0
E07000141,A12,1,1,1.0
E07000142,A12,1,1,1.0
E07000151,A12,1,1,1.0
E07000208,A12,1,1,1.0
E07000228,A12,1,1,1.0
E07000239,A12,1,1,1.0
E08000010,A12,1,1,1.0
E08000036,A12,1,1,1.0
E09000002,A15,1,1,1.0
E09000005,A15,1,1,1.0
E09000007,A15,1,1,1.0
E09000009,A15,2,2,1.0
E09000010,A15,1,1,1.0
E09000015,A15,1,1,1.0
E09000024,A15,2,2,1.0
E09000028,A15,2,2,1.0
E09000030,A15,1,1,1.0
E09000031,A15,2,2,1.0
E09000032,A15,1,1,1.0
E09000033,A15,1,1,1.0
E07000243,A16,1,1,1.0
E09000008,A16,1,1,1.0
E09000018,A16,1,1,1.0
E09000019,A16,1,1,1.0
E09000021,A16,1,1,1.0
E09000032,A16,1,1,1.0
E07000040,A17,1,1,1.0
E07000043,A17,1,1,1.0
E07000045,A17,3,3,1.0
E07000177,A17,1,1,1.0
E07000180,A17,1,1,1.0
E07000181,A17,1,1,1.0
E09000003,A2,9,6,1.5
E06000004,A20,2,2,1.0
E06000006,A20,2,2,1.0
E06000007,A20,2,2,1.0
E06000009,A20,1,1,1.0
E06000014,A20,1,1,1.0
E06000015,A20,1,1,1.0
E06000016,A20,1,1,1.0
E06000018,A20,1,1,1.0
E06000021,A20,1,1,1.0
E06000023,A20,3,3,1.0
E06000026,A20,1,1,1.0
E06000031,A20,5,4,1.25
E06000032,A20,1,1,1.0
E06000035,A20,1,1,1.0
