lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000002,A1,1,1,1.0
E06000003,A1,1,1,1.0
E06000004,A1,3,3,1.0
E06000008,A1,1,1,1.0
E06000010,A1,3,3,1.0
E06000013,A1,2,2,1.0
E06000015,A1,4,1,4.0
E06000016,A1,2,2,1.0
E06000018,A1,1,1,1.0
E06000019,A1,2,2,1.0
E06000020,A1,1,1,1.0
E06000021,A1,3,3,1.0
E06000022,A1,6,4,1.5
E06000023,A1,12,12,1.0
E06000025,A1,1,1,1.0
E06000030,A1,1,1,1.0
E06000031,A1,5,5,1.0
E06000032,A1,21,19,1.105263157894737
E06000033,A1,1,1,1.0
E06000034,A1,2,2,1.0
E06000035,A1,4,4,1.0
E06000036,A1,2,2,1.0
E06000038,A1,5,4,1.25
E06000039,A1,3,3,1.0
E06000040,A1,6,6,1.0
E06000041,A1,2,2,1.0
E06000049,A1,3,3,1.0
E06000050,A1,2,2,1.0
E06000051,A1,1,1,1.0
E06000052,A1,3,3,1.0
E06000055,A1,4,4,1.0
E06000056,A1,6,5,1.2
E06000057,A1,1,1,1.0
E06000058,A1,5,3,1.6666666666666667
E06000059,A1,2,2,1.0
E06000060,A1,8,7,1.1428571428571428
E07000008,A1,5,5,1.0
E07000009,A1,1,1,1.0
E07000010,A1,1,1,1.0
E07000011,A1,1,1,1.0
E07000012,A1,1,1,1.0
E07000034,A1,1,1,1.0
E07000037,A1,1,1,1.0
E07000039,A1,1,1,1.0
E07000041,A1,2,2,1.0
E07000046,A1,2,1,2.0
E07000047,A1,2,2,1.0
E07000061,A1,1,1,1.0
E07000063,A1,1,1,1.0
E07000064,A1,1,1,1.0
E07000065,A1,1,1,1.0
E07000066,A1,2,2,1.0
E07000068,A1,1,1,1.0
E07000070,A1,1,1,1.0
E07000071,A1,3,3,1.0
E07000072,A1,1,1,1.0
E07000073,A1,1,1,1.0
E07000078,A1,2,2,1.0
E07000082,A1,2,2,1.0
E07000084,A1,1,1,1.0
E07000087,A1,1,1,1.0
E07000089,A1,6,6,1.0
E07000090,A1,8,5,1.6
E07000091,A1,2,2,1.0
E07000092,A1,1,1,1.0
E07000093,A1,3,3,1.0
E07000096,A1,1,1,1.0
E07000098,A1,2,2,1.0
E07000099,A1,2,2,1.0
E07000102,A1,5,4,1.25
E07000103,A1,2,2,1.0
E07000107,A1,1,1,1.0
E07000108,A1,1,1,1.0
E07000109,A1,1,1,1.0
E07000111,A1,1,1,1.0
E07000112,A1,2,2,1.0
E07000114,A1,6,4,1.5
E07000115,A1,2,2,1.0
E07000117,A1,1,1,1.0
E07000118,A1,2,2,1.0
E07000119,A1,2,2,1.0
E07000120,A1,1,1,1.0
E07000121,A1,2,2,1.0
E07000122,A1,1,1,1.0
E07000123,A1,2,2,1.0
E07000124,A1,1,1,1.0
E07000126,A1,2,2,1.0
E07000129,A1,1,1,1.0
E07000132,A1,3,3,1.0
E07000134,A1,1,1,1.0
E07000137,A1,1,1,1.0
E07000142,A1,1,1,1.0
E07000144,A1,1,1,1.0
E07000148,A1,1,1,1.0
E07000151,A1,1,1,1.0
E07000152,A1,1,1,1.0
E07000153,A1,2,2,1.0
E07000154,A1,1,1,1.0
E07000163,A1,2,2,1.0
E07000170,A1,1,1,1.0
E07000172,A1,1,1,1.0
E07000177,A1,3,3,1.0
E07000178,A1,3,3,1.0
E07000179,A1,6,6,1.0
E07000180,A1,5,5,1.0
E07000181,A1,3,3,1.0
E07000188,A1,1,1,1.0
E07000193,A1,1,1,1.0
E07000194,A1,2,2,1.0
E07000196,A1,1,1,1.0
E07000197,A1,2,2,1.0
E07000202,A1,8,3,2.6666666666666665
E07000207,A1,1,1,1.0
E07000208,A1,1,1,1.0
E07000209,A1,1,1,1.0
E07000210,A1,1,1,1.0
E07000211,A1,2,2,1.0
E07000212,A1,1,1,1.0
E07000213,A1,2,2,1.0
E07000214,A1,3,2,1.5
E07000215,A1,1,1,1.0
E07000216,A1,4,2,2.0
E07000219,A1,1,1,1.0
E07000220,A1,1,1,1.0
E07000221,A1,2,2,1.0
E07000224,A1,1,1,1.0
E07000226,A1,1,1,1.0
E07000228,A1,1,1,1.0
E07000229,A1,2,2,1.0
E07000238,A1,1,1,1.0
E07000240,A1,1,1,1.0
E07000241,A1,3,3,1.0
E07000242,A1,2,2,1.0
E07000243,A1,16,13,1.2307692307692308
E07000244,A1,1,1,1.0
E07000245,A1,1,1,1.0
E08000002,A1,4,3,1.3333333333333333
E08000003,A1,6,6,1.0
E08000004,A1,2,2,1.0
E08000007,A1,1,1,1.0
E08000009,A1,1,1,1.0
E08000013,A1,1,1,1.0
E08000014,A1,1,1,1.0
E08000015,A1,1,1,1.0
E08000016,A1,1,1,1.0
E08000019,A1,6,6,1.0
E08000021,A1,1,1,1.0
E08000023,A1,1,1,1.0
E08000025,A1,10,9,1.1111111111111112
E08000026,A1,4,3,1.3333333333333333
E08000029,A1,2,2,1.0
E08000031,A1,2,2,1.0
E08000032,A1,1,1,1.0
E08000034,A1,1,1,1.0
E08000035,A1,4,4,1.0
E09000003,A1,12,11,1.0909090909090908
E09000005,A1,3,3,1.0
E09000006,A1,28,27,1.037037037037037
E09000007,A1,1,1,1.0
E09000008,A1,8,8,1.0
E09000009,A1,3,3,1.0
E09000010,A1,3,3,1.0
E09000011,A1,3,3,1.0
E09000012,A1,1,1,1.0
E09000013,A1,1,1,1.0
E09000015,A1,5,5,1.0
E09000017,A1,4,4,1.0
E09000018,A1,3,3,1.0
E09000019,A1,1,1,1.0
E09000021,A1,2,2,1.0
E09000022,A1,11,7,1.5714285714285714
E09000023,A1,35,31,1.1290322580645162
E09000027,A1,6,4,1.5
E09000028,A1,5,4,1.25
E09000031,A1,2,2,1.0
E09000033,A1,1,1,1.0
N09000010,A1,1,1,1.0
S12000005,A1,1,1,1.0
S12000006,A1,1,1,1.0
S12000008,A1,5,4,1.25
S12000011,A1,1,1,1.0
S12000017,A1,3,2,1.5
S12000033,A1,1,1,1.0
S12000034,A1,3,2,1.5
S12000036,A1,8,6,1.3333333333333333
S12000047,A1,4,4,1.0
S12000049,A1,3,3,1.0
W06000005,A1,2,2,1.0
W06000006,A1,2,1,2.0
W06000014,A1,1,1,1.0
W06000016,A1,1,1,1.0
W06000018,A1,1,1,1.0
W06000021,A1,1,1,1.0
W06000022,A1,4,4,1.0
E06000009,A12,1,1,1.0
E06000016,A12,2,1,2.0
E06000034,A12,1,1,1.0
E06000047,A12,1,1,1.0
E06000051,A12,1,1,1.0
E06000052,A12,1,1,1.0
E06000060,A12,5,2,2.5
E07000032,A12,1,1,1.0
E07000034,A12,1,1,1.0
E07000038,A12,1,1,1.0
E07000066,A12,1,1,1.0
E07000075,A12,1,1,1.0
E07000095,A12,1,1,1.0
E07000110,A12,2,1,2.0
E07000118,A12,1,1,1.0
E07000121,A12,1,1,1.0
E07000178,A12,3,2,1.5
E07000209,A12,2,2,1.0
E07000210,A12,1,1,1.0
E07000224,A12,1,1,1.0
E08000003,A12,1,1,1.0
E08000009,A12,1,1,1.0
E08000019,A12,4,3,1.3333333333333333
E08000022,A12,1,1,1.0
E08000025,A12,2,2,1.0
E08000026,A12,1,1,1.0
E09000001,A12,2,1,2.0
E09000002,A12,1,1,1.0
E09000008,A12,1,1,1.0
E09000018,A12,1,1,1.0
E09000023,A12,4,3,1.3333333333333333
E09000025,A12,6,5,1.2
E09000026,A12,1,1,1.0
E09000027,A12,1,1,1.0
E09000028,A12,2,2,1.0
E09000033,A12,1,1,1.0
S12000050,A12,1,1,1.0
W06000002,A12,1,1,1.0
W06000006,A12,1,1,1.0
W06000015,A12,2,2,1.0
E07000085,A16,2,1,2.0
E07000243,A16,1,1,1.0
E09000006,A16,6,5,1.2
E09000011,A16,2,2,1.0
E07000061,A17,1,1,1.0
E07000062,A17,1,1,1.0
E07000063,A17,1,1,1.0
E07000064,A17,2,2,1.0
E09000023,A18,1,1,1.0
E06000045,A2,2,2,1.0
E09000003,A2,16,14,1.1428571428571428
E06000001,A20,1,1,1.0
E06000002,A20,1,1,1.0
E06000004,A20,7,4,1.75
E06000009,A20,4,4,1.0
E06000012,A20,1,1,1.0
E06000015,A20,3,3,1.0
E06000018,A20,1,1,1.0
E06000019,A20,1,1,1.0
E06000020,A20,1,1,1.0
E06000021,A20,2,2,1.0
E06000023,A20,5,3,1.6666666666666667
E06000024,A20,6,4,1.5
E06000025,A20,2,2,1.0
E06000026,A20,1,1,1.0
E06000031,A20,1,1,1.0
E06000032,A20,5,4,1.25
E06000035,A20,2,2,1.0
E06000045,A20,6,3,2.0
E06000046,A20,1,1,1.0
E06000050,A20,2,2,1.0
E06000051,A20,11,2,5.5
E06000052,A20,1,1,1.0
E06000055,A20,2,2,1.0
E06000058,A20,1,1,1.0
E06000060,A20,5,1,5.0
E07000008,A20,1,1,1.0
E07000028,A20,1,1,1.0
E07000032,A20,2,2,1.0
E07000037,A20,1,1,1.0
E07000038,A20,1,1,1.0
E07000039,A20,1,1,1.0
E07000041,A20,1,1,1.0
E07000042,A20,1,1,1.0
E07000046,A20,6,1,6.0
E07000062,A20,2,1,2.0
E07000064,A20,1,1,1.0
E07000076,A20,1,1,1.0
E07000078,A20,1,1,1.0
E07000081,A20,1,1,1.0
E07000082,A20,1,1,1.0
E07000086,A20,1,1,1.0
E07000087,A20,2,1,2.0
E07000088,A20,1,1,1.0
E07000089,A20,2,2,1.0
