lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000006,A1,1,1,1.0
E06000018,A1,1,1,1.0
E06000024,A1,3,3,1.0
E06000025,A1,1,1,1.0
E06000026,A1,2,2,1.0
E06000031,A1,3,3,1.0
E06000032,A1,2,2,1.0
E06000035,A1,2,2,1.0
E06000039,A1,1,1,1.0
E06000042,A1,1,1,1.0
E06000043,A1,2,2,1.0
E06000044,A1,1,1,1.0
E06000045,A1,3,2,1.5
E06000046,A1,1,1,1.0
E06000049,A1,1,1,1.0
E06000055,A1,1,1,1.0
E06000056,A1,1,1,1.0
E06000057,A1,2,2,1.0
E06000058,A1,3,3,1.0
E06000060,A1,2,2,1.0
E07000008,A1,2,2,1.0
E07000036,A1,1,1,1.0
E07000040,A1,2,2,1.0
E07000045,A1,1,1,1.0
E07000046,A1,1,1,1.0
E07000062,A1,1,1,1.0
E07000064,A1,1,1,1.0
E07000075,A1,2,2,1.0
E07000078,A1,1,1,1.0
E07000079,A1,1,1,1.0
E07000083,A1,1,1,1.0
E07000086,A1,1,1,1.0
E07000088,A1,2,2,1.0
E07000090,A1,1,1,1.0
E07000094,A1,1,1,1.0
E07000096,A1,3,3,1.0
E07000098,A1,1,1,1.0
E07000102,A1,2,1,2.0
E07000105,A1,2,2,1.0
E07000106,A1,1,1,1.0
E07000111,A1,1,1,1.0
E07000119,A1,1,1,1.0
E07000123,A1,1,1,1.0
E07000127,A1,1,1,1.0
E07000141,A1,1,1,1.0
E07000145,A1,1,1,1.0
E07000155,A1,2,2,1.0
E07000164,A1,1,1,1.0
E07000175,A1,1,1,1.0
E07000177,A1,1,1,1.0
E07000187,A1,1,1,1.0
E07000189,A1,1,1,1.0
E07000194,A1,1,1,1.0
E07000197,A1,1,1,1.0
E07000200,A1,1,1,1.0
E07000202,A1,1,1,1.0
E07000207,A1,1,1,1.0
E07000209,A1,1,1,1.0
E07000210,A1,1,1,1.0
E07000211,A1,1,1,1.0
E07000217,A1,1,1,1.0
E07000219,A1,1,1,1.0
E07000221,A1,1,1,1.0
E07000224,A1,1,1,1.0
E07000227,A1,1,1,1.0
E07000238,A1,1,1,1.0
E07000243,A1,1,1,1.0
E07000244,A1,1,1,1.0
E08000002,A1,1,1,1.0
E08000010,A1,2,2,1.0
E08000011,A1,1,1,1.0
E08000012,A1,2,2,1.0
E08000015,A1,1,1,1.0
E08000025,A1,3,3,1.0
E08000028,A1,2,2,1.0
E09000003,A1,4,4,1.0
E09000004,A1,2,2,1.0
E09000006,A1,1,1,1.0
E09000007,A1,1,1,1.0
E09000008,A1,1,1,1.0
E09000009,A1,1,1,1.0
E09000010,A1,3,3,1.0
E09000012,A1,1,1,1.0
E09000014,A1,2,2,1.0
E09000015,A1,2,1,2.0
E09000016,A1,1,1,1.0
E09000017,A1,3,3,1.0
E09000018,A1,1,1,1.0
E09000020,A1,1,1,1.0
E09000022,A1,1,1,1.0
E09000023,A1,1,1,1.0
E09000024,A1,1,1,1.0
S12000005,A1,1,1,1.0
S12000014,A1,1,1,1.0
S12000029,A1,1,1,1.0
S12000033,A1,2,2,1.0
S12000036,A1,1,1,1.0
S12000040,A1,1,1,1.0
S12000045,A1,1,1,1.0
S12000050,A1,1,1,1.0
W06000002,A1,1,1,1.0
W06000018,A1,1,1,1.0
W06000021,A1,1,1,1.0
W06000023,A1,1,1,1.0
W06000024,A1,1,1,1.0
E06000009,A12,1,1,1.0
E06000010,A12,1,1,1.0
E06000031,A12,1,1,1.0
E06000057,A12,1,1,1.0
E06000059,A12,1,1,1.0
E07000026,A12,1,1,1.0
E07000078,A12,1,1,1.0
