lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000003,A1,1,1,1.0
E06000004,A1,1,1,1.0
E06000008,A1,3,3,1.0
E06000009,A1,1,1,1.0
E06000015,A1,1,1,1.0
E06000016,A1,2,2,1.0
E06000019,A1,1,1,1.0
E06000020,A1,1,1,1.0
E06000021,A1,2,2,1.0
E06000022,A1,3,3,1.0
E06000023,A1,6,6,1.0
E06000024,A1,1,1,1.0
E06000025,A1,3,3,1.0
E06000026,A1,1,1,1.0
E06000027,A1,1,1,1.0
E06000030,A1,1,1,1.0
E06000031,A1,15,13,1.1538461538461537
E06000032,A1,19,17,1.1176470588235294
E06000033,A1,1,1,1.0
E06000034,A1,1,1,1.0
E06000035,A1,1,1,1.0
E06000036,A1,2,2,1.0
E06000038,A1,2,2,1.0
E06000039,A1,1,1,1.0
E06000040,A1,1,1,1.0
E06000041,A1,3,3,1.0
E06000042,A1,1,1,1.0
E06000044,A1,1,1,1.0
E06000046,A1,3,3,1.0
E06000051,A1,4,4,1.0
E06000052,A1,5,4,1.25
E06000055,A1,7,7,1.0
E06000056,A1,9,5,1.8
E06000057,A1,1,1,1.0
E06000058,A1,1,1,1.0
E06000059,A1,1,1,1.0
E06000060,A1,12,12,1.0
E07000008,A1,4,4,1.0
E07000009,A1,4,4,1.0
E07000010,A1,2,2,1.0
E07000011,A1,7,7,1.0
E07000012,A1,6,6,1.0
E07000031,A1,1,1,1.0
E07000032,A1,1,1,1.0
E07000034,A1,1,1,1.0
E07000037,A1,1,1,1.0
E07000038,A1,1,1,1.0
E07000039,A1,1,1,1.0
E07000040,A1,1,1,1.0
E07000042,A1,1,1,1.0
E07000043,A1,1,1,1.0
E07000045,A1,1,1,1.0
E07000062,A1,1,1,1.0
E07000063,A1,1,1,1.0
E07000064,A1,2,1,2.0
E07000070,A1,1,1,1.0
E07000071,A1,3,3,1.0
E07000072,A1,5,5,1.0
E07000075,A1,3,3,1.0
E07000077,A1,2,2,1.0
E07000078,A1,2,2,1.0
E07000080,A1,1,1,1.0
E07000083,A1,1,1,1.0
E07000084,A1,2,2,1.0
E07000085,A1,1,1,1.0
E07000086,A1,1,1,1.0
E07000087,A1,2,2,1.0
E07000089,A1,4,4,1.0
E07000090,A1,2,2,1.0
E07000091,A1,1,1,1.0
E07000092,A1,1,1,1.0
E07000093,A1,1,1,1.0
E07000094,A1,1,1,1.0
E07000095,A1,1,1,1.0
E07000096,A1,4,4,1.0
E07000098,A1,3,3,1.0
E07000099,A1,1,1,1.0
E07000102,A1,1,1,1.0
E07000106,A1,2,2,1.0
E07000109,A1,1,1,1.0
E07000111,A1,1,1,1.0
E07000113,A1,1,1,1.0
E07000114,A1,1,1,1.0
E07000115,A1,1,1,1.0
E07000120,A1,1,1,1.0
E07000121,A1,2,2,1.0
E07000123,A1,1,1,1.0
E07000125,A1,1,1,1.0
E07000126,A1,2,2,1.0
E07000132,A1,1,1,1.0
E07000135,A1,1,1,1.0
E07000138,A1,1,1,1.0
E07000140,A1,1,1,1.0
E07000143,A1,2,2,1.0
E07000145,A1,1,1,1.0
E07000149,A1,1,1,1.0
E07000150,A1,2,2,1.0
E07000151,A1,2,2,1.0
E07000154,A1,7,7,1.0
E07000155,A1,1,1,1.0
E07000170,A1,2,2,1.0
E07000171,A1,1,1,1.0
E07000176,A1,1,1,1.0
E07000177,A1,4,4,1.0
E07000178,A1,5,5,1.0
E07000179,A1,6,6,1.0
E07000180,A1,5,5,1.0
E07000181,A1,5,5,1.0
E07000189,A1,2,2,1.0
E07000192,A1,1,1,1.0
E07000193,A1,1,1,1.0
E07000195,A1,1,1,1.0
E07000197,A1,1,1,1.0
E07000200,A1,1,1,1.0
E07000202,A1,1,1,1.0
E07000208,A1,2,1,2.0
E07000209,A1,1,1,1.0
E07000211,A1,1,1,1.0
E07000212,A1,2,2,1.0
E07000213,A1,1,1,1.0
E07000214,A1,1,1,1.0
E07000216,A1,2,1,2.0
E07000220,A1,1,1,1.0
E07000222,A1,1,1,1.0
E07000223,A1,1,1,1.0
E07000224,A1,1,1,1.0
E07000225,A1,2,1,2.0
E07000227,A1,1,1,1.0
E07000228,A1,2,1,2.0
E07000237,A1,1,1,1.0
E07000240,A1,2,2,1.0
E07000241,A1,2,1,2.0
E07000242,A1,3,3,1.0
E07000243,A1,9,9,1.0
E07000244,A1,1,1,1.0
E07000245,A1,2,2,1.0
E08000001,A1,1,1,1.0
E08000002,A1,1,1,1.0
E08000003,A1,5,5,1.0
E08000004,A1,1,1,1.0
E08000007,A1,3,2,1.5
E08000008,A1,2,2,1.0
E08000010,A1,1,1,1.0
E08000012,A1,2,2,1.0
E08000014,A1,1,1,1.0
E08000017,A1,1,1,1.0
E08000018,A1,1,1,1.0
E08000019,A1,6,6,1.0
E08000025,A1,24,23,1.0434782608695652
E08000026,A1,1,1,1.0
E08000027,A1,1,1,1.0
E08000029,A1,3,3,1.0
E08000031,A1,2,2,1.0
E08000032,A1,1,1,1.0
E08000033,A1,2,2,1.0
E08000036,A1,2,2,1.0
E09000002,A1,2,1,2.0
E09000003,A1,13,12,1.0833333333333333
E09000004,A1,10,8,1.25
E09000006,A1,38,34,1.1176470588235294
E09000007,A1,8,5,1.6
E09000008,A1,13,12,1.0833333333333333
E09000009,A1,4,4,1.0
E09000010,A1,3,3,1.0
E09000011,A1,13,11,1.1818181818181819
E09000012,A1,2,2,1.0
E09000013,A1,1,1,1.0
E09000014,A1,4,3,1.3333333333333333
E09000015,A1,3,3,1.0
E09000017,A1,5,5,1.0
E09000018,A1,4,4,1.0
E09000019,A1,1,1,1.0
E09000021,A1,6,5,1.2
E09000022,A1,3,3,1.0
E09000023,A1,36,32,1.125
E09000024,A1,1,1,1.0
E09000028,A1,14,6,2.3333333333333335
E09000029,A1,1,1,1.0
E09000031,A1,2,2,1.0
N09000005,A1,2,1,2.0
S12000008,A1,1,1,1.0
S12000017,A1,2,1,2.0
S12000019,A1,1,1,1.0
S12000021,A1,1,1,1.0
S12000028,A1,1,1,1.0
S12000033,A1,1,1,1.0
S12000034,A1,3,2,1.5
S12000036,A1,11,6,1.8333333333333333
S12000038,A1,2,2,1.0
S12000041,A1,1,1,1.0
S12000047,A1,1,1,1.0
S12000049,A1,7,7,1.0
S12000050,A1,1,1,1.0
W06000003,A1,1,1,1.0
W06000008,A1,1,1,1.0
W06000012,A1,1,1,1.0
W06000013,A1,1,1,1.0
W06000020,A1,1,1,1.0
W06000023,A1,1,1,1.0
W06000024,A1,1,1,1.0
E06000060,A11,9,9,1.0
E07000138,A11,1,1,1.0
E06000010,A12,1,1,1.0
E06000022,A12,2,2,1.0
E06000025,A12,2,2,1.0
E06000026,A12,2,1,2.0
E06000034,A12,1,1,1.0
E06000036,A12,1,1,1.0
E06000042,A12,2,1,2.0
E06000049,A12,1,1,1.0
E06000059,A12,1,1,1.0
E07000029,A12,1,1,1.0
E07000034,A12,1,1,1.0
E07000070,A12,2,2,1.0
E07000083,A12,1,1,1.0
E07000098,A12,3,1,3.0
E07000113,A12,2,1,2.0
E07000126,A12,1,1,1.0
E07000130,A12,1,1,1.0
E07000178,A12,1,1,1.0
E07000202,A12,1,1,1.0
E07000211,A12,1,1,1.0
E07000220,A12,6,2,3.0
E07000221,A12,1,1,1.0
E07000223,A12,1,1,1.0
E07000228,A12,1,1,1.0
E08000003,A12,1,1,1.0
E08000007,A12,1,1,1.0
E08000019,A12,2,2,1.0
E08000025,A12,1,1,1.0
E09000003,A12,2,1,2.0
E09000004,A12,32,1,32.0
E09000006,A12,6,6,1.0
E09000010,A12,1,1,1.0
E09000015,A12,1,1,1.0
E09000018,A12,8,5,1.6
E09000023,A12,3,3,1.0
E09000024,A12,1,1,1.0
E09000025,A12,1,1,1.0
E09000028,A12,1,1,1.0
E09000030,A12,2,1,2.0
E09000033,A12,2,2,1.0
S12000033,A12,1,1,1.0
S12000036,A12,2,2,1.0
S12000040,A12,1,1,1.0
S12000047,A12,1,1,1.0
S12000049,A12,3,3,1.0
W06000003,A12,1,1,1.0
W06000005,A12,1,1,1.0
W06000006,A12,2,1,2.0
W06000009,A12,1,1,1.0
W06000022,A12,1,1,1.0
E06000022,A16,3,3,1.0
E07000243,A16,2,2,1.0
E09000004,A16,1,1,1.0
E09000011,A16,1,1,1.0
E09000018,A16,5,5,1.0
E06000022,A17,3,3,1.0
E07000062,A17,1,1,1.0
E07000064,A17,1,1,1.0
E07000065,A17,1,1,1.0
E09000023,A18,2,2,1.0
