lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000003,A1,2,1,2.0
E06000004,A1,1,1,1.0
E06000010,A1,1,1,1.0
E06000016,A1,2,2,1.0
E06000017,A1,1,1,1.0
E06000018,A1,2,2,1.0
E06000019,A1,2,2,1.0
E06000020,A1,1,1,1.0
E06000021,A1,2,2,1.0
E06000022,A1,2,2,1.0
E06000023,A1,15,12,1.25
E06000024,A1,3,3,1.0
E06000025,A1,3,3,1.0
E06000027,A1,1,1,1.0
E06000030,A1,1,1,1.0
E06000031,A1,7,7,1.0
E06000032,A1,24,21,1.1428571428571428
E06000033,A1,2,2,1.0
E06000035,A1,1,1,1.0
E06000036,A1,5,2,2.5
E06000039,A1,3,2,1.5
E06000040,A1,3,3,1.0
E06000041,A1,6,6,1.0
E06000043,A1,3,3,1.0
E06000047,A1,2,1,2.0
E06000049,A1,1,1,1.0
E06000052,A1,5,5,1.0
E06000055,A1,5,5,1.0
E06000056,A1,6,6,1.0
E06000058,A1,3,1,3.0
E06000059,A1,4,4,1.0
E06000060,A1,7,7,1.0
E07000008,A1,7,6,1.1666666666666667
E07000009,A1,3,3,1.0
E07000010,A1,1,1,1.0
E07000011,A1,4,4,1.0
E07000012,A1,8,7,1.1428571428571428
E07000032,A1,1,1,1.0
E07000033,A1,1,1,1.0
E07000040,A1,1,1,1.0
E07000044,A1,2,2,1.0
E07000045,A1,2,2,1.0
E07000062,A1,3,3,1.0
E07000064,A1,2,2,1.0
E07000065,A1,2,2,1.0
E07000066,A1,4,4,1.0
E07000070,A1,4,4,1.0
E07000071,A1,1,1,1.0
E07000073,A1,2,2,1.0
E07000075,A1,1,1,1.0
E07000077,A1,1,1,1.0
E07000081,A1,2,2,1.0
E07000084,A1,1,1,1.0
E07000085,A1,2,2,1.0
E07000086,A1,3,3,1.0
E07000087,A1,1,1,1.0
E07000088,A1,2,2,1.0
E07000089,A1,2,2,1.0
E07000091,A1,1,1,1.0
E07000092,A1,3,3,1.0
E07000094,A1,2,2,1.0
E07000096,A1,1,1,1.0
E07000099,A1,1,1,1.0
E07000102,A1,2,2,1.0
E07000106,A1,5,5,1.0
E07000108,A1,1,1,1.0
E07000109,A1,2,2,1.0
E07000111,A1,1,1,1.0
E07000113,A1,3,3,1.0
E07000114,A1,8,7,1.1428571428571428
E07000115,A1,2,2,1.0
E07000116,A1,1,1,1.0
E07000118,A1,2,2,1.0
E07000121,A1,2,2,1.0
E07000123,A1,1,1,1.0
E07000127,A1,2,2,1.0
E07000130,A1,1,1,1.0
E07000131,A1,1,1,1.0
E07000134,A1,2,1,2.0
E07000135,A1,2,2,1.0
E07000137,A1,3,3,1.0
E07000140,A1,1,1,1.0
E07000143,A1,1,1,1.0
E07000152,A1,1,1,1.0
E07000154,A1,7,7,1.0
E07000155,A1,1,1,1.0
E07000156,A1,1,1,1.0
E07000165,A1,1,1,1.0
E07000170,A1,1,1,1.0
E07000177,A1,3,3,1.0
E07000178,A1,2,2,1.0
E07000179,A1,3,3,1.0
E07000180,A1,2,2,1.0
E07000181,A1,4,4,1.0
E07000187,A1,2,2,1.0
E07000189,A1,1,1,1.0
E07000192,A1,2,2,1.0
E07000193,A1,1,1,1.0
E07000199,A1,1,1,1.0
E07000202,A1,1,1,1.0
E07000210,A1,2,2,1.0
E07000211,A1,1,1,1.0
E07000213,A1,2,1,2.0
E07000215,A1,1,1,1.0
E07000217,A1,1,1,1.0
E07000220,A1,1,1,1.0
E07000221,A1,2,2,1.0
E07000222,A1,3,3,1.0
E07000223,A1,1,1,1.0
E07000224,A1,1,1,1.0
E07000236,A1,1,1,1.0
E07000240,A1,2,2,1.0
E07000241,A1,2,2,1.0
E07000242,A1,1,1,1.0
E07000243,A1,10,10,1.0
E07000244,A1,1,1,1.0
E07000245,A1,1,1,1.0
E07000246,A1,1,1,1.0
E08000001,A1,3,3,1.0
E08000003,A1,3,2,1.5
E08000004,A1,1,1,1.0
E08000005,A1,1,1,1.0
E08000008,A1,1,1,1.0
E08000013,A1,1,1,1.0
E08000015,A1,1,1,1.0
E08000017,A1,1,1,1.0
E08000018,A1,2,2,1.0
E08000019,A1,3,3,1.0
E08000021,A1,1,1,1.0
E08000023,A1,1,1,1.0
E08000024,A1,2,2,1.0
E08000025,A1,16,14,1.1428571428571428
E08000026,A1,2,2,1.0
E08000027,A1,3,2,1.5
E08000031,A1,1,1,1.0
E08000032,A1,1,1,1.0
E08000033,A1,2,2,1.0
E08000035,A1,1,1,1.0
E08000037,A1,2,2,1.0
E09000002,A1,1,1,1.0
E09000003,A1,14,14,1.0
E09000004,A1,3,3,1.0
E09000006,A1,45,39,1.1538461538461537
E09000007,A1,2,2,1.0
E09000008,A1,4,4,1.0
E09000009,A1,2,2,1.0
E09000010,A1,1,1,1.0
E09000011,A1,8,7,1.1428571428571428
E09000012,A1,4,4,1.0
E09000014,A1,1,1,1.0
E09000015,A1,1,1,1.0
E09000017,A1,5,4,1.25
E09000018,A1,6,6,1.0
E09000019,A1,3,1,3.0
E09000021,A1,2,2,1.0
E09000022,A1,5,5,1.0
E09000023,A1,25,25,1.0
E09000027,A1,3,3,1.0
E09000028,A1,1,1,1.0
E09000029,A1,3,3,1.0
E09000032,A1,1,1,1.0
S12000008,A1,2,2,1.0
S12000017,A1,1,1,1.0
S12000033,A1,1,1,1.0
S12000036,A1,6,5,1.2
S12000039,A1,1,1,1.0
S12000040,A1,1,1,1.0
S12000049,A1,4,4,1.0
S12000050,A1,1,1,1.0
W06000003,A1,1,1,1.0
W06000013,A1,1,1,1.0
W06000014,A1,1,1,1.0
W06000018,A1,1,1,1.0
W06000020,A1,2,2,1.0
W06000021,A1,1,1,1.0
W06000022,A1,4,4,1.0
W06000024,A1,2,2,1.0
E06000060,A11,2,2,1.0
E07000138,A11,1,1,1.0
E07000141,A11,2,1,2.0
E06000001,A12,1,1,1.0
E06000015,A12,1,1,1.0
E06000022,A12,2,2,1.0
E06000023,A12,1,1,1.0
E06000031,A12,3,3,1.0
E06000032,A12,1,1,1.0
E06000036,A12,1,1,1.0
E06000038,A12,1,1,1.0
E06000049,A12,2,2,1.0
E07000034,A12,1,1,1.0
E07000036,A12,3,1,3.0
E07000083,A12,1,1,1.0
E07000096,A12,1,1,1.0
E07000098,A12,1,1,1.0
E07000113,A12,1,1,1.0
E07000114,A12,1,1,1.0
E07000121,A12,2,2,1.0
E07000126,A12,1,1,1.0
E07000129,A12,1,1,1.0
E07000176,A12,1,1,1.0
E07000178,A12,4,3,1.3333333333333333
E07000210,A12,1,1,1.0
E07000243,A12,1,1,1.0
E08000007,A12,1,1,1.0
E08000017,A12,1,1,1.0
E08000031,A12,1,1,1.0
E09000003,A12,1,1,1.0
E09000004,A12,3,2,1.5
E09000010,A12,1,1,1.0
E09000017,A12,1,1,1.0
E09000018,A12,1,1,1.0
E09000023,A12,1,1,1.0
E09000025,A12,27,5,5.4
E09000028,A12,1,1,1.0
E09000029,A12,1,1,1.0
S12000006,A12,1,1,1.0
S12000017,A12,1,1,1.0
S12000033,A12,3,1,3.0
S12000036,A12,2,2,1.0
S12000049,A12,1,1,1.0
W06000002,A12,2,1,2.0
W06000005,A12,2,2,1.0
W06000013,A12,2,2,1.0
E06000021,A16,1,1,1.0
E06000022,A16,4,3,1.3333333333333333
E07000085,A16,2,1,2.0
E07000243,A16,1,1,1.0
E09000006,A16,12,12,1.0
E09000011,A16,3,3,1.0
E07000040,A17,1,1,1.0
E07000061,A17,1,1,1.0
E07000062,A17,2,2,1.0
E07000064,A17,2,2,1.0
E09000023,A18,2,2,1.0
E06000022,A2,7,4,1.75
E06000045,A2,3,3,1.0
E09000003,A2,25,23,1.0869565217391304
E06000004,A20,3,1,3.0
E06000007,A20,1,1,1.0
E06000008,A20,2,1,2.0
E06000012,A20,1,1,1.0
E06000016,A20,2,1,2.0
E06000018,A20,2,1,2.0
E06000020,A20,1,1,1.0
E06000021,A20,1,1,1.0
E06000022,A20,1,1,1.0
E06000024,A20,1,1,1.0
E06000026,A20,1,1,1.0
E06000031,A20,1,1,1.0
E06000036,A20,1,1,1.0
E06000038,A20,1,1,1.0
E06000044,A20,2,1,2.0
E06000046,A20,1,1,1.0
E06000049,A20,2,2,1.0
E06000050,A20,1,1,1.0
E06000055,A20,1,1,1.0
E06000057,A20,1,1,1.0
E06000058,A20,1,1,1.0
E06000059,A20,2,1,2.0
E07000028,A20,1,1,1.0
E07000038,A20,1,1,1.0
E07000046,A20,1,1,1.0
E07000064,A20,1,1,1.0
E07000066,A20,1,1,1.0
E07000086,A20,1,1,1.0
E07000088,A20,1,1,1.0
E07000089,A20,1,1,1.0
E07000102,A20,2,2,1.0
E07000114,A20,1,1,1.0
E07000116,A20,1,1,1.0
E07000121,A20,1,1,1.0
E07000130,A20,1,1,1.0
E07000153,A20,1,1,1.0
E07000177,A20,1,1,1.0
E07000180,A20,1,1,1.0
E07000181,A20,1,1,1.0
E07000202,A20,1,1,1.0
E07000208,A20,1,1,1.0
E07000214,A20,1,1,1.0
E07000228,A20,1,1,1.0
E08000009,A20,1,1,1.0
E08000016,A20,2,2,1.0
E08000019,A20,1,1,1.0
E08000022,A20,2,2,1.0
E08000024,A20,5,3,1.6666666666666667
E08000025,A20,1,1,1.0
E08000026,A20,1,1,1.0
E08000027,A20,1,1,1.0
E08000032,A20,1,1,1.0
E08000035,A20,1,1,1.0
E09000002,A20,1,1,1.0
E09000003,A20,1,1,1.0
E09000004,A20,2,1,2.0
E09000008,A20,4,4,1.0
E09000010,A20,2,2,1.0
E09000011,A20,2,2,1.0
E09000014,A20,1,1,1.0
E09000021,A20,8,2,4.0
E09000022,A20,1,1,1.0
E09000023,A20,16,13,1.2307692307692308
E09000031,A20,1,1,1.0
E09000032,A20,1,1,1.0
S12000030,A20,5,2,2.5
S12000034,A20,1,1,1.0
S12000036,A20,1,1,1.0
S12000047,A20,23,1,23.0
S12000049,A20,5,5,1.0
W06000002,A20,1,1,1.0
W06000003,A20,1,1,1.0
W06000004,A20,2,1,2.0
W06000005,A20,1,1,1.0
W06000009,A20,1,1,1.0
W06000011,A20,1,1,1.0
W06000013,A20,1,1,1.0
W06000015,A20,1,1,1.0
W06000018,A20,2,2,1.0
W06000024,A20,1,1,1.0
E07000242,A21,2,1,2.0
E09000006,A22,178,121,1.4710743801652892
E06000003,A24,1,1,1.0
E06000004,A24,1,1,1.0
E06000007,A24,2,2,1.0
E06000008,A24,1,1,1.0
E06000009,A24,1,1,1.0
E06000010,A24,1,1,1.0
E06000013,A24,1,1,1.0
E06000015,A24,1,1,1.0
E06000016,A24,3,3,1.0
E06000019,A24,3,2,1.5
E06000020,A24,1,1,1.0
E06000021,A24,1,1,1.0
E06000023,A24,5,5,1.0
E06000024,A24,5,4,1.25
E06000030,A24,1,1,1.0
E06000031,A24,2,2,1.0
E06000032,A24,1,1,1.0
E06000033,A24,2,2,1.0
E06000035,A24,2,2,1.0
E06000038,A24,2,2,1.0
E06000041,A24,2,2,1.0
E06000043,A24,1,1,1.0
E06000044,A24,2,2,1.0
E06000049,A24,7,5,1.4
E06000050,A24,1,1,1.0
E06000051,A24,1,1,1.0
E06000052,A24,6,6,1.0
E06000057,A24,2,2,1.0
E06000059,A24,1,1,1.0
E06000060,A24,18,17,1.0588235294117647
E07000008,A24,2,2,1.0
E07000012,A24,1,1,1.0
E07000026,A24,1,1,1.0
E07000031,A24,1,1,1.0
E07000035,A24,1,1,1.0
E07000061,A24,4,2,2.0
E07000063,A24,4,4,1.0
E07000064,A24,2,2,1.0
E07000065,A24,8,7,1.1428571428571428
E07000066,A24,1,1,1.0
E07000075,A24,1,1,1.0
E07000077,A24,2,1,2.0
E07000079,A24,1,1,1.0
E07000080,A24,2,2,1.0
E07000083,A24,3,3,1.0
E07000084,A24,2,2,1.0
E07000086,A24,1,1,1.0
E07000087,A24,3,3,1.0
E07000088,A24,2,1,2.0
E07000091,A24,1,1,1.0
E07000094,A24,2,1,2.0
E07000098,A24,5,5,1.0
E07000099,A24,2,2,1.0
E07000102,A24,1,1,1.0
E07000103,A24,1,1,1.0
E07000112,A24,1,1,1.0
E07000113,A24,2,2,1.0
E07000117,A24,1,1,1.0
E07000118,A24,1,1,1.0
E07000121,A24,3,3,1.0
E07000123,A24,2,2,1.0
E07000124,A24,1,1,1.0
E07000126,A24,2,1,2.0
E07000128,A24,2,1,2.0
E07000129,A24,1,1,1.0
E07000131,A24,1,1,1.0
E07000132,A24,1,1,1.0
E07000137,A24,1,1,1.0
