lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000001,A1,3,3,1.0
E06000002,A1,10,8,1.25
E06000004,A1,19,12,1.5833333333333333
E06000005,A1,2,2,1.0
E06000006,A1,15,14,1.0714285714285714
E06000007,A1,7,7,1.0
E06000008,A1,18,16,1.125
E06000009,A1,13,10,1.3
E06000010,A1,8,7,1.1428571428571428
E06000011,A1,9,9,1.0
E06000012,A1,6,6,1.0
E06000013,A1,3,3,1.0
E06000014,A1,15,9,1.6666666666666667
E06000015,A1,6,6,1.0
E06000016,A1,23,23,1.0
E06000017,A1,3,3,1.0
E06000018,A1,9,9,1.0
E06000019,A1,3,3,1.0
E06000020,A1,7,7,1.0
E06000021,A1,10,5,2.0
E06000022,A1,8,7,1.1428571428571428
E06000023,A1,98,77,1.2727272727272727
E06000024,A1,11,11,1.0
E06000025,A1,23,20,1.15
E06000026,A1,15,15,1.0
E06000027,A1,14,13,1.0769230769230769
E06000030,A1,10,9,1.1111111111111112
E06000031,A1,28,24,1.1666666666666667
E06000032,A1,112,54,2.074074074074074
E06000033,A1,18,18,1.0
E06000034,A1,20,16,1.25
E06000035,A1,26,22,1.1818181818181819
E06000036,A1,18,17,1.0588235294117647
E06000038,A1,18,15,1.2
E06000039,A1,9,8,1.125
E06000040,A1,15,11,1.3636363636363635
E06000041,A1,15,15,1.0
E06000042,A1,4,4,1.0
E06000043,A1,21,16,1.3125
E06000044,A1,8,6,1.3333333333333333
E06000046,A1,8,8,1.0
E06000047,A1,22,21,1.0476190476190477
E06000049,A1,18,18,1.0
E06000050,A1,16,14,1.1428571428571428
E06000051,A1,5,5,1.0
E06000052,A1,37,32,1.15625
E06000054,A1,1,1,1.0
E06000055,A1,21,19,1.105263157894737
E06000056,A1,58,49,1.183673469387755
E06000057,A1,5,5,1.0
E06000058,A1,46,43,1.069767441860465
E06000059,A1,17,16,1.0625
E06000060,A1,54,46,1.173913043478261
E07000008,A1,12,12,1.0
E07000009,A1,2,2,1.0
E07000010,A1,3,3,1.0
E07000011,A1,8,7,1.1428571428571428
E07000012,A1,6,6,1.0
E07000026,A1,7,6,1.1666666666666667
E07000027,A1,5,5,1.0
E07000028,A1,3,3,1.0
E07000029,A1,10,9,1.1111111111111112
E07000030,A1,3,3,1.0
E07000031,A1,6,6,1.0
E07000032,A1,2,2,1.0
E07000033,A1,4,2,2.0
E07000034,A1,4,4,1.0
E07000036,A1,10,9,1.1111111111111112
E07000037,A1,3,3,1.0
E07000038,A1,1,1,1.0
E07000039,A1,4,4,1.0
E07000040,A1,6,6,1.0
E07000041,A1,8,7,1.1428571428571428
E07000042,A1,8,4,2.0
E07000043,A1,10,10,1.0
E07000044,A1,7,6,1.1666666666666667
E07000045,A1,4,4,1.0
E07000046,A1,7,5,1.4
E07000047,A1,2,2,1.0
E07000061,A1,1,1,1.0
E07000062,A1,31,23,1.3478260869565217
E07000063,A1,18,15,1.2
E07000064,A1,8,8,1.0
E07000065,A1,22,19,1.1578947368421053
E07000066,A1,11,9,1.2222222222222223
