lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000002,A1,1,1,1.0
E06000003,A1,1,1,1.0
E06000004,A1,2,1,2.0
E06000005,A1,1,1,1.0
E06000006,A1,1,1,1.0
E06000007,A1,1,1,1.0
E06000008,A1,15,13,1.1538461538461537
E06000009,A1,6,5,1.2
E06000010,A1,2,2,1.0
E06000012,A1,1,1,1.0
E06000014,A1,1,1,1.0
E06000016,A1,5,5,1.0
E06000018,A1,4,4,1.0
E06000019,A1,1,1,1.0
E06000020,A1,3,2,1.5
E06000021,A1,5,5,1.0
E06000022,A1,1,1,1.0
E06000023,A1,11,8,1.375
E06000024,A1,4,3,1.3333333333333333
E06000025,A1,5,5,1.0
E06000026,A1,4,4,1.0
E06000027,A1,1,1,1.0
E06000030,A1,4,4,1.0
E06000031,A1,6,6,1.0
E06000032,A1,12,9,1.3333333333333333
E06000033,A1,3,3,1.0
E06000034,A1,1,1,1.0
E06000035,A1,5,5,1.0
E06000038,A1,3,3,1.0
E06000039,A1,1,1,1.0
E06000040,A1,3,3,1.0
E06000041,A1,5,5,1.0
E06000042,A1,8,7,1.1428571428571428
E06000043,A1,8,8,1.0
E06000044,A1,4,4,1.0
E06000046,A1,3,2,1.5
E06000047,A1,5,5,1.0
E06000049,A1,6,6,1.0
E06000050,A1,1,1,1.0
E06000051,A1,3,3,1.0
E06000052,A1,7,7,1.0
E06000054,A1,4,3,1.3333333333333333
E06000055,A1,3,3,1.0
E06000056,A1,7,7,1.0
E06000057,A1,2,2,1.0
E06000058,A1,4,4,1.0
E06000059,A1,1,1,1.0
E06000060,A1,9,9,1.0
E07000008,A1,5,5,1.0
E07000011,A1,1,1,1.0
E07000012,A1,1,1,1.0
E07000031,A1,1,1,1.0
E07000034,A1,4,3,1.3333333333333333
E07000035,A1,1,1,1.0
E07000036,A1,3,3,1.0
E07000037,A1,2,2,1.0
E07000038,A1,1,1,1.0
E07000040,A1,1,1,1.0
E07000041,A1,1,1,1.0
E07000042,A1,1,1,1.0
E07000043,A1,3,3,1.0
E07000044,A1,1,1,1.0
E07000045,A1,1,1,1.0
E07000046,A1,1,1,1.0
E07000061,A1,3,3,1.0
E07000062,A1,4,3,1.3333333333333333
E07000064,A1,1,1,1.0
E07000066,A1,1,1,1.0
E07000067,A1,1,1,1.0
E07000068,A1,1,1,1.0
E07000069,A1,1,1,1.0
E07000070,A1,2,2,1.0
E07000071,A1,5,5,1.0
E07000072,A1,6,4,1.5
E07000073,A1,2,2,1.0
E07000074,A1,2,2,1.0
E07000075,A1,1,1,1.0
E07000076,A1,2,2,1.0
E07000077,A1,1,1,1.0
E07000079,A1,1,1,1.0
E07000080,A1,1,1,1.0
E07000081,A1,1,1,1.0
E07000082,A1,1,1,1.0
E07000083,A1,1,1,1.0
E07000084,A1,7,5,1.4
E07000085,A1,5,5,1.0
E07000086,A1,2,2,1.0
E07000087,A1,2,1,2.0
E07000088,A1,1,1,1.0
E07000089,A1,1,1,1.0
E07000090,A1,1,1,1.0
E07000091,A1,3,3,1.0
E07000092,A1,1,1,1.0
E07000095,A1,1,1,1.0
E07000096,A1,7,4,1.75
E07000098,A1,6,6,1.0
E07000099,A1,7,6,1.1666666666666667
E07000102,A1,5,4,1.25
E07000103,A1,5,4,1.25
E07000106,A1,1,1,1.0
E07000107,A1,2,2,1.0
E07000108,A1,6,5,1.2
E07000109,A1,5,4,1.25
E07000110,A1,2,2,1.0
E07000111,A1,6,5,1.2
E07000113,A1,3,2,1.5
E07000114,A1,10,5,2.0
E07000115,A1,4,4,1.0
E07000116,A1,3,3,1.0
E07000117,A1,2,2,1.0
E07000118,A1,2,2,1.0
E07000119,A1,1,1,1.0
E07000120,A1,2,2,1.0
E07000121,A1,4,4,1.0
E07000123,A1,3,3,1.0
E07000126,A1,1,1,1.0
E07000127,A1,2,2,1.0
E07000128,A1,1,1,1.0
E07000129,A1,1,1,1.0
E07000131,A1,1,1,1.0
E07000132,A1,1,1,1.0
E07000134,A1,2,2,1.0
E07000138,A1,1,1,1.0
E07000139,A1,1,1,1.0
E07000143,A1,3,3,1.0
E07000144,A1,1,1,1.0
E07000145,A1,2,2,1.0
E07000146,A1,1,1,1.0
E07000148,A1,4,3,1.3333333333333333
E07000151,A1,2,2,1.0
E07000152,A1,3,2,1.5
E07000154,A1,7,7,1.0
E07000164,A1,1,1,1.0
E07000165,A1,3,3,1.0
E07000172,A1,1,1,1.0
E07000174,A1,2,2,1.0
E07000175,A1,1,1,1.0
E07000177,A1,3,3,1.0
E07000178,A1,4,4,1.0
E07000179,A1,2,2,1.0
E07000180,A1,1,1,1.0
E07000181,A1,1,1,1.0
E07000187,A1,1,1,1.0
E07000188,A1,1,1,1.0
E07000189,A1,7,5,1.4
E07000192,A1,1,1,1.0
E07000193,A1,1,1,1.0
E07000194,A1,3,3,1.0
E07000195,A1,1,1,1.0
E07000197,A1,1,1,1.0
E07000199,A1,2,2,1.0
E07000202,A1,5,5,1.0
E07000207,A1,1,1,1.0
E07000208,A1,3,3,1.0
E07000209,A1,2,2,1.0
E07000210,A1,4,3,1.3333333333333333
E07000211,A1,3,3,1.0
E07000212,A1,6,6,1.0
E07000213,A1,2,2,1.0
E07000214,A1,2,2,1.0
E07000217,A1,1,1,1.0
E07000218,A1,2,2,1.0
E07000219,A1,2,2,1.0
E07000220,A1,1,1,1.0
E07000223,A1,1,1,1.0
E07000224,A1,9,7,1.2857142857142858
E07000225,A1,1,1,1.0
E07000226,A1,6,4,1.5
E07000229,A1,1,1,1.0
E07000234,A1,2,1,2.0
E07000236,A1,3,3,1.0
E07000238,A1,1,1,1.0
E07000239,A1,1,1,1.0
E07000240,A1,3,3,1.0
E07000241,A1,2,2,1.0
E07000242,A1,4,4,1.0
E07000243,A1,9,8,1.125
E07000245,A1,1,1,1.0
E07000246,A1,3,3,1.0
E08000001,A1,2,2,1.0
E08000002,A1,1,1,1.0
E08000003,A1,3,3,1.0
E08000004,A1,2,2,1.0
E08000005,A1,2,2,1.0
E08000006,A1,2,2,1.0
E08000007,A1,3,3,1.0
E08000008,A1,5,4,1.25
E08000009,A1,2,2,1.0
E08000010,A1,3,3,1.0
E08000012,A1,4,4,1.0
E08000013,A1,1,1,1.0
E08000014,A1,1,1,1.0
E08000015,A1,5,4,1.25
E08000016,A1,2,2,1.0
E08000017,A1,4,3,1.3333333333333333
E08000018,A1,1,1,1.0
E08000019,A1,16,16,1.0
E08000021,A1,1,1,1.0
E08000022,A1,5,3,1.6666666666666667
E08000023,A1,1,1,1.0
E08000024,A1,5,5,1.0
E08000025,A1,20,19,1.0526315789473684
E08000026,A1,7,7,1.0
E08000027,A1,1,1,1.0
E08000028,A1,4,4,1.0
E08000029,A1,2,2,1.0
E08000030,A1,4,4,1.0
E08000032,A1,3,3,1.0
E08000033,A1,1,1,1.0
E08000034,A1,5,5,1.0
E08000035,A1,14,14,1.0
E08000036,A1,1,1,1.0
E08000037,A1,1,1,1.0
E09000002,A1,5,5,1.0
E09000003,A1,1,1,1.0
E09000004,A1,4,3,1.3333333333333333
E09000005,A1,4,4,1.0
E09000006,A1,33,23,1.434782608695652
E09000007,A1,5,5,1.0
E09000008,A1,14,14,1.0
E09000009,A1,23,15,1.5333333333333334
E09000010,A1,9,7,1.2857142857142858
E09000011,A1,2,2,1.0
E09000012,A1,7,6,1.1666666666666667
E09000013,A1,2,2,1.0
E09000014,A1,4,3,1.3333333333333333
E09000015,A1,7,7,1.0
E09000016,A1,1,1,1.0
E09000017,A1,4,3,1.3333333333333333
E09000018,A1,25,16,1.5625
E09000019,A1,3,3,1.0
E09000021,A1,8,3,2.6666666666666665
E09000022,A1,9,9,1.0
E09000023,A1,7,7,1.0
E09000024,A1,3,3,1.0
E09000025,A1,3,3,1.0
E09000026,A1,2,2,1.0
E09000027,A1,10,8,1.25
E09000028,A1,6,5,1.2
E09000029,A1,4,4,1.0
E09000030,A1,1,1,1.0
E09000031,A1,3,3,1.0
E09000032,A1,5,3,1.6666666666666667
E09000033,A1,5,5,1.0
N09000010,A1,2,2,1.0
S12000011,A1,2,2,1.0
S12000014,A1,4,4,1.0
S12000017,A1,3,3,1.0
S12000019,A1,1,1,1.0
S12000020,A1,1,1,1.0
S12000026,A1,1,1,1.0
S12000029,A1,6,5,1.2
S12000033,A1,4,4,1.0
S12000034,A1,2,2,1.0
S12000035,A1,1,1,1.0
S12000036,A1,6,6,1.0
S12000040,A1,4,3,1.3333333333333333
S12000041,A1,1,1,1.0
S12000042,A1,4,4,1.0
S12000047,A1,1,1,1.0
S12000048,A1,1,1,1.0
S12000049,A1,13,9,1.4444444444444444
S12000050,A1,2,2,1.0
W06000004,A1,2,1,2.0
W06000005,A1,2,2,1.0
W06000006,A1,3,3,1.0
W06000008,A1,1,1,1.0
W06000009,A1,5,2,2.5
W06000012,A1,2,2,1.0
W06000013,A1,1,1,1.0
W06000014,A1,2,2,1.0
W06000016,A1,3,2,1.5
W06000018,A1,1,1,1.0
W06000023,A1,1,1,1.0
E06000003,A12,3,3,1.0
E06000004,A12,1,1,1.0
E06000005,A12,1,1,1.0
E06000007,A12,2,2,1.0
E06000008,A12,1,1,1.0
E06000011,A12,2,2,1.0
E06000013,A12,1,1,1.0
E06000014,A12,2,2,1.0
E06000018,A12,2,1,2.0
E06000019,A12,1,1,1.0
E06000021,A12,1,1,1.0
E06000022,A12,1,1,1.0
