lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000001,A1,2,2,1.0
E06000005,A1,2,2,1.0
E06000006,A1,2,2,1.0
E06000007,A1,3,2,1.5
E06000009,A1,1,1,1.0
E06000010,A1,2,2,1.0
E06000013,A1,1,1,1.0
E06000016,A1,1,1,1.0
E06000021,A1,1,1,1.0
E06000022,A1,1,1,1.0
E06000023,A1,4,4,1.0
E06000024,A1,1,1,1.0
E06000025,A1,1,1,1.0
E06000030,A1,1,1,1.0
E06000031,A1,5,4,1.25
E06000032,A1,16,14,1.1428571428571428
E06000033,A1,3,3,1.0
E06000038,A1,2,2,1.0
E06000039,A1,1,1,1.0
E06000041,A1,4,4,1.0
E06000042,A1,2,2,1.0
E06000043,A1,1,1,1.0
E06000044,A1,2,2,1.0
E06000047,A1,1,1,1.0
E06000049,A1,1,1,1.0
E06000052,A1,3,3,1.0
E06000055,A1,3,3,1.0
E06000056,A1,4,4,1.0
E06000057,A1,3,3,1.0
E06000059,A1,1,1,1.0
E06000060,A1,7,7,1.0
E07000008,A1,3,3,1.0
E07000010,A1,5,4,1.25
E07000011,A1,2,2,1.0
E07000012,A1,8,8,1.0
E07000031,A1,2,2,1.0
E07000032,A1,1,1,1.0
E07000033,A1,1,1,1.0
E07000034,A1,1,1,1.0
E07000036,A1,1,1,1.0
E07000037,A1,1,1,1.0
E07000038,A1,1,1,1.0
E07000042,A1,2,2,1.0
E07000044,A1,1,1,1.0
E07000045,A1,2,1,2.0
E07000063,A1,3,3,1.0
E07000064,A1,2,2,1.0
E07000065,A1,1,1,1.0
E07000066,A1,1,1,1.0
E07000067,A1,1,1,1.0
E07000070,A1,1,1,1.0
E07000072,A1,1,1,1.0
E07000077,A1,1,1,1.0
E07000080,A1,1,1,1.0
E07000081,A1,1,1,1.0
E07000086,A1,1,1,1.0
E07000087,A1,2,2,1.0
E07000088,A1,1,1,1.0
E07000089,A1,6,5,1.2
E07000090,A1,1,1,1.0
E07000092,A1,3,2,1.5
E07000093,A1,1,1,1.0
E07000094,A1,1,1,1.0
E07000095,A1,1,1,1.0
E07000096,A1,1,1,1.0
E07000098,A1,2,2,1.0
E07000099,A1,2,2,1.0
E07000105,A1,1,1,1.0
E07000106,A1,1,1,1.0
E07000109,A1,2,2,1.0
E07000111,A1,4,4,1.0
E07000112,A1,2,1,2.0
E07000113,A1,1,1,1.0
E07000114,A1,2,2,1.0
E07000117,A1,1,1,1.0
E07000121,A1,1,1,1.0
E07000123,A1,1,1,1.0
E07000126,A1,1,1,1.0
E07000131,A1,1,1,1.0
E07000132,A1,1,1,1.0
E07000134,A1,2,2,1.0
E07000141,A1,2,2,1.0
E07000142,A1,1,1,1.0
E07000145,A1,1,1,1.0
E07000148,A1,1,1,1.0
E07000153,A1,1,1,1.0
E07000154,A1,6,6,1.0
E07000155,A1,1,1,1.0
E07000164,A1,1,1,1.0
E07000173,A1,1,1,1.0
E07000174,A1,1,1,1.0
E07000175,A1,1,1,1.0
E07000177,A1,4,3,1.3333333333333333
E07000178,A1,2,2,1.0
E07000179,A1,3,3,1.0
E07000180,A1,4,4,1.0
E07000181,A1,3,3,1.0
E07000187,A1,2,2,1.0
E07000189,A1,3,3,1.0
E07000200,A1,1,1,1.0
E07000207,A1,2,2,1.0
E07000209,A1,2,2,1.0
E07000211,A1,2,2,1.0
E07000212,A1,1,1,1.0
E07000213,A1,1,1,1.0
E07000215,A1,1,1,1.0
E07000219,A1,1,1,1.0
E07000221,A1,2,1,2.0
E07000222,A1,1,1,1.0
E07000228,A1,3,3,1.0
E07000229,A1,1,1,1.0
E07000237,A1,1,1,1.0
E07000238,A1,1,1,1.0
E07000242,A1,1,1,1.0
E07000243,A1,9,7,1.2857142857142858
E07000245,A1,2,2,1.0
E07000246,A1,2,2,1.0
E08000002,A1,1,1,1.0
E08000003,A1,6,6,1.0
E08000004,A1,1,1,1.0
E08000007,A1,1,1,1.0
E08000008,A1,2,2,1.0
E08000010,A1,1,1,1.0
E08000011,A1,1,1,1.0
E08000012,A1,1,1,1.0
E08000013,A1,1,1,1.0
E08000015,A1,1,1,1.0
E08000019,A1,12,11,1.0909090909090908
E08000021,A1,2,2,1.0
E08000024,A1,1,1,1.0
E08000025,A1,16,14,1.1428571428571428
E08000026,A1,4,4,1.0
E08000027,A1,2,2,1.0
E08000029,A1,1,1,1.0
E08000031,A1,5,4,1.25
E08000033,A1,1,1,1.0
E09000003,A1,11,9,1.2222222222222223
E09000004,A1,2,2,1.0
E09000005,A1,1,1,1.0
E09000006,A1,30,25,1.2
E09000007,A1,2,2,1.0
E09000008,A1,6,6,1.0
E09000010,A1,5,4,1.25
E09000011,A1,15,13,1.1538461538461537
E09000014,A1,1,1,1.0
E09000018,A1,8,8,1.0
E09000019,A1,1,1,1.0
E09000021,A1,2,2,1.0
E09000022,A1,4,4,1.0
E09000023,A1,50,42,1.1904761904761905
E09000028,A1,7,6,1.1666666666666667
E09000029,A1,3,2,1.5
E09000031,A1,1,1,1.0
E09000032,A1,1,1,1.0
E09000033,A1,1,1,1.0
N09000003,A1,1,1,1.0
S12000005,A1,1,1,1.0
S12000017,A1,3,3,1.0
S12000034,A1,3,3,1.0
S12000036,A1,6,2,3.0
S12000041,A1,1,1,1.0
S12000047,A1,1,1,1.0
S12000049,A1,3,3,1.0
S12000050,A1,2,2,1.0
W06000002,A1,1,1,1.0
W06000005,A1,1,1,1.0
W06000011,A1,1,1,1.0
W06000013,A1,3,3,1.0
W06000014,A1,1,1,1.0
W06000016,A1,1,1,1.0
W06000020,A1,1,1,1.0
W06000022,A1,2,2,1.0
W06000024,A1,1,1,1.0
E06000060,A11,6,6,1.0
E06000004,A12,1,1,1.0
E06000022,A12,6,2,3.0
E06000023,A12,1,1,1.0
E06000025,A12,3,1,3.0
E06000030,A12,1,1,1.0
E06000045,A12,1,1,1.0
E06000049,A12,1,1,1.0
E07000012,A12,1,1,1.0
E07000035,A12,1,1,1.0
E07000036,A12,1,1,1.0
E07000069,A12,1,1,1.0
E07000072,A12,1,1,1.0
E07000082,A12,1,1,1.0
E07000110,A12,1,1,1.0
E07000113,A12,1,1,1.0
E07000123,A12,1,1,1.0
E07000126,A12,3,3,1.0
E07000144,A12,1,1,1.0
E07000154,A12,1,1,1.0
E07000178,A12,2,2,1.0
E07000213,A12,1,1,1.0
E08000003,A12,1,1,1.0
E08000008,A12,1,1,1.0
E08000016,A12,1,1,1.0
E08000018,A12,1,1,1.0
E08000019,A12,2,2,1.0
E08000022,A12,1,1,1.0
E08000025,A12,2,2,1.0
E09000003,A12,1,1,1.0
E09000004,A12,1,1,1.0
E09000006,A12,3,3,1.0
E09000010,A12,1,1,1.0
E09000021,A12,1,1,1.0
E09000023,A12,3,3,1.0
S12000017,A12,1,1,1.0
S12000033,A12,2,1,2.0
S12000047,A12,1,1,1.0
W06000013,A12,1,1,1.0
W06000014,A12,1,1,1.0
E06000022,A16,3,3,1.0
E07000243,A16,1,1,1.0
E09000011,A16,1,1,1.0
E06000022,A17,1,1,1.0
E07000065,A17,1,1,1.0
E06000022,A2,12,9,1.3333333333333333
E09000003,A2,32,27,1.1851851851851851
E06000001,A20,1,1,1.0
E06000003,A20,1,1,1.0
E06000004,A20,2,2,1.0
E06000006,A20,1,1,1.0
E06000007,A20,4,3,1.3333333333333333
E06000009,A20,3,3,1.0
E06000010,A20,1,1,1.0
E06000022,A20,1,1,1.0
E06000030,A20,1,1,1.0
E06000034,A20,1,1,1.0
E06000040,A20,1,1,1.0
E06000045,A20,4,4,1.0
E06000049,A20,3,1,3.0
E06000050,A20,2,2,1.0
E06000052,A20,2,1,2.0
E06000058,A20,1,1,1.0
E06000059,A20,3,3,1.0
E07000010,A20,1,1,1.0
E07000026,A20,3,1,3.0
E07000034,A20,2,1,2.0
E07000036,A20,1,1,1.0
E07000041,A20,1,1,1.0
E07000067,A20,2,1,2.0
E07000068,A20,1,1,1.0
E07000071,A20,1,1,1.0
E07000073,A20,1,1,1.0
E07000078,A20,1,1,1.0
E07000086,A20,1,1,1.0
E07000090,A20,1,1,1.0
E07000091,A20,1,1,1.0
E07000094,A20,1,1,1.0
E07000096,A20,1,1,1.0
E07000112,A20,1,1,1.0
E07000114,A20,1,1,1.0
E07000116,A20,1,1,1.0
E07000121,A20,1,1,1.0
E07000122,A20,1,1,1.0
E07000123,A20,1,1,1.0
E07000126,A20,3,3,1.0
E07000137,A20,1,1,1.0
E07000142,A20,1,1,1.0
E07000144,A20,1,1,1.0
E07000150,A20,1,1,1.0
E07000163,A20,1,1,1.0
E07000177,A20,1,1,1.0
E07000178,A20,1,1,1.0
E07000180,A20,1,1,1.0
E07000187,A20,1,1,1.0
E07000193,A20,3,1,3.0
E07000243,A20,5,5,1.0
E08000002,A20,1,1,1.0
E08000003,A20,7,2,3.5
E08000004,A20,1,1,1.0
E08000008,A20,1,1,1.0
E08000013,A20,1,1,1.0
E08000014,A20,1,1,1.0
E08000017,A20,1,1,1.0
E08000018,A20,1,1,1.0
E08000019,A20,2,2,1.0
E08000022,A20,1,1,1.0
E08000024,A20,3,2,1.5
E08000025,A20,3,3,1.0
E08000027,A20,2,2,1.0
E08000032,A20,1,1,1.0
E09000001,A20,1,1,1.0
E09000003,A20,1,1,1.0
E09000011,A20,2,2,1.0
E09000013,A20,1,1,1.0
E09000018,A20,1,1,1.0
E09000023,A20,14,11,1.2727272727272727
E09000028,A20,2,2,1.0
S12000021,A20,1,1,1.0
S12000030,A20,1,1,1.0
S12000038,A20,1,1,1.0
S12000041,A20,1,1,1.0
S12000047,A20,35,1,35.0
S12000049,A20,2,2,1.0
W06000005,A20,1,1,1.0
W06000010,A20,1,1,1.0
W06000011,A20,2,2,1.0
W06000012,A20,1,1,1.0
W06000013,A20,2,2,1.0
W06000015,A20,2,2,1.0
W06000016,A20,1,1,1.0
W06000018,A20,1,1,1.0
E07000242,A21,1,1,1.0
E06000001,A24,2,2,1.0
E06000004,A24,1,1,1.0
E06000020,A24,1,1,1.0
E06000023,A24,3,3,1.0
E06000024,A24,1,1,1.0
E06000032,A24,2,2,1.0
E06000035,A24,2,2,1.0
E06000036,A24,1,1,1.0
E06000040,A24,1,1,1.0
E06000043,A24,2,2,1.0
E06000049,A24,3,2,1.5
E06000050,A24,1,1,1.0
E06000052,A24,3,3,1.0
E06000060,A24,14,12,1.1666666666666667
E07000008,A24,3,1,3.0
E07000043,A24,1,1,1.0
E07000061,A24,1,1,1.0
E07000063,A24,1,1,1.0
E07000064,A24,4,4,1.0
E07000065,A24,4,1,4.0
E07000075,A24,1,1,1.0
E07000086,A24,1,1,1.0
E07000091,A24,1,1,1.0
E07000099,A24,1,1,1.0
E07000114,A24,1,1,1.0
E07000115,A24,1,1,1.0
E07000121,A24,1,1,1.0
E07000126,A24,2,2,1.0
E07000139,A24,1,1,1.0
E07000140,A24,1,1,1.0
E07000143,A24,1,1,1.0
E07000148,A24,2,1,2.0
E07000163,A24,1,1,1.0
E07000170,A24,1,1,1.0
E07000171,A24,2,2,1.0
E07000177,A24,6,6,1.0
E07000178,A24,2,2,1.0
E07000179,A24,2,2,1.0
E07000180,A24,3,3,1.0
E07000181,A24,2,2,1.0
E07000187,A24,1,1,1.0
E07000202,A24,1,1,1.0
E07000212,A24,1,1,1.0
E07000213,A24,1,1,1.0
E07000220,A24,1,1,1.0
E07000228,A24,1,1,1.0
E07000242,A24,1,1,1.0
E07000244,A24,1,1,1.0
E08000001,A24,1,1,1.0
E08000004,A24,2,2,1.0
E08000007,A24,1,1,1.0
E08000008,A24,1,1,1.0
E08000012,A24,6,4,1.5
E08000018,A24,1,1,1.0
E08000019,A24,3,2,1.5
E08000021,A24,1,1,1.0
E08000025,A24,2,2,1.0
E08000027,A24,3,2,1.5
E09000002,A24,1,1,1.0
E09000005,A24,2,2,1.0
E09000008,A24,1,1,1.0
E09000011,A24,2,2,1.0
E09000014,A24,1,1,1.0
E09000018,A24,1,1,1.0
E09000022,A24,3,3,1.0
E09000023,A24,9,9,1.0
E09000028,A24,2,2,1.0
E09000029,A24,1,1,1.0
E09000032,A24,1,1,1.0
E09000033,A24,3,2,1.5
S12000006,A24,1,1,1.0
S12000011,A24,1,1,1.0
S12000017,A24,1,1,1.0
S12000026,A24,1,1,1.0
S12000050,A24,1,1,1.0
W06000002,A24,1,1,1.0
W06000010,A24,1,1,1.0
W06000013,A24,4,4,1.0
W06000015,A24,1,1,1.0
W06000016,A24,2,2,1.0
W06000018,A24,1,1,1.0
E06000060,A26,2,2,1.0
E07000136,A26,1,1,1.0
E07000139,A26,1,1,1.0
E07000141,A26,1,1,1.0
E07000219,A26,1,1,1.0
E07000220,A26,1,1,1.0
E07000221,A26,4,4,1.0
E07000222,A26,1,1,1.0
E06000023,A28,2,2,1.0
E06000024,A28,1,1,1.0
E06000025,A28,1,1,1.0
E06000040,A28,1,1,1.0
E06000041,A28,6,1,6.0
E06000045,A28,1,1,1.0
E06000049,A28,1,1,1.0
E06000052,A28,1,1,1.0
E06000060,A28,2,2,1.0
E07000038,A28,2,1,2.0
E07000078,A28,1,1,1.0
E07000099,A28,1,1,1.0
E07000113,A28,4,3,1.3333333333333333
E07000178,A28,2,1,2.0
E07000180,A28,1,1,1.0
E07000208,A28,1,1,1.0
E07000234,A28,1,1,1.0
E07000241,A28,2,1,2.0
E07000243,A28,1,1,1.0
E07000245,A28,1,1,1.0
E08000001,A28,1,1,1.0
E08000003,A28,3,2,1.5
E08000011,A28,2,1,2.0
E08000012,A28,8,1,8.0
E08000019,A28,1,1,1.0
E08000025,A28,4,3,1.3333333333333333
E08000037,A28,1,1,1.0
E09000004,A28,3,3,1.0
E09000010,A28,1,1,1.0
E09000014,A28,1,1,1.0
E09000015,A28,1,1,1.0
E09000023,A28,4,4,1.0
E09000031,A28,1,1,1.0
S12000017,A28,1,1,1.0
S12000045,A28,1,1,1.0
W06000012,A28,1,1,1.0
W06000021,A28,2,1,2.0
E06000001,A29,5,3,1.6666666666666667
E06000004,A29,2,2,1.0
E06000005,A29,7,3,2.3333333333333335
E06000007,A29,5,5,1.0
E06000008,A29,7,7,1.0
E06000010,A29,11,9,1.2222222222222223
E06000013,A29,3,3,1.0
E06000015,A29,14,9,1.5555555555555556
E06000016,A29,4,4,1.0
E06000017,A29,3,3,1.0
E06000018,A29,2,2,1.0
E06000019,A29,1,1,1.0
E06000020,A29,1,1,1.0
E06000021,A29,10,9,1.1111111111111112
E06000022,A29,19,11,1.7272727272727273
E06000023,A29,44,27,1.6296296296296295
E06000024,A29,3,3,1.0
E06000025,A29,14,6,2.3333333333333335
E06000026,A29,2,2,1.0
E06000027,A29,1,1,1.0
E06000031,A29,15,12,1.25
E06000032,A29,39,25,1.56
E06000033,A29,4,3,1.3333333333333333
E06000034,A29,5,4,1.25
E06000035,A29,9,8,1.125
E06000036,A29,1,1,1.0
E06000038,A29,13,11,1.1818181818181819
E06000039,A29,7,6,1.1666666666666667
E06000040,A29,2,2,1.0
E06000041,A29,23,11,2.090909090909091
E06000042,A29,4,3,1.3333333333333333
E06000044,A29,1,1,1.0
E06000045,A29,12,6,2.0
E06000049,A29,4,3,1.3333333333333333
E06000051,A29,3,3,1.0
E06000052,A29,8,7,1.1428571428571428
E06000057,A29,2,2,1.0
E06000058,A29,1,1,1.0
E06000059,A29,3,3,1.0
E06000060,A29,34,28,1.2142857142857142
E07000012,A29,2,1,2.0
E07000028,A29,1,1,1.0
E07000029,A29,1,1,1.0
E07000032,A29,2,2,1.0
E07000033,A29,5,2,2.5
E07000036,A29,8,2,4.0
E07000038,A29,5,4,1.25
E07000045,A29,1,1,1.0
E07000047,A29,1,1,1.0
E07000063,A29,9,8,1.125
E07000064,A29,11,9,1.2222222222222223
E07000065,A29,3,3,1.0
E07000066,A29,1,1,1.0
E07000067,A29,1,1,1.0
E07000068,A29,4,4,1.0
E07000069,A29,1,1,1.0
E07000070,A29,1,1,1.0
E07000071,A29,2,1,2.0
E07000072,A29,9,8,1.125
E07000073,A29,1,1,1.0
E07000075,A29,2,2,1.0
E07000078,A29,6,5,1.2
E07000079,A29,3,2,1.5
E07000080,A29,2,2,1.0
E07000081,A29,1,1,1.0
E07000082,A29,1,1,1.0
E07000084,A29,4,4,1.0
E07000085,A29,2,2,1.0
E07000086,A29,2,1,2.0
E07000088,A29,1,1,1.0
E07000089,A29,13,12,1.0833333333333333
E07000090,A29,6,4,1.5
E07000093,A29,1,1,1.0
E07000094,A29,3,2,1.5
E07000096,A29,4,4,1.0
E07000098,A29,1,1,1.0
E07000099,A29,10,9,1.1111111111111112
E07000102,A29,3,3,1.0
E07000103,A29,5,3,1.6666666666666667
E07000105,A29,3,2,1.5
E07000106,A29,1,1,1.0
E07000107,A29,1,1,1.0
E07000109,A29,5,4,1.25
E07000110,A29,1,1,1.0
E07000111,A29,8,5,1.6
E07000112,A29,3,2,1.5
E07000113,A29,6,5,1.2
