lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000007,A1,1,1,1.0
E06000012,A1,1,1,1.0
E06000023,A1,1,1,1.0
E06000030,A1,1,1,1.0
E06000034,A1,1,1,1.0
E06000038,A1,1,1,1.0
E06000040,A1,2,2,1.0
E06000041,A1,1,1,1.0
E06000042,A1,1,1,1.0
E06000043,A1,2,2,1.0
E06000047,A1,1,1,1.0
E06000049,A1,1,1,1.0
E06000056,A1,1,1,1.0
E06000058,A1,2,2,1.0
E07000040,A1,1,1,1.0
E07000061,A1,1,1,1.0
E07000065,A1,1,1,1.0
E07000066,A1,1,1,1.0
E07000071,A1,1,1,1.0
E07000081,A1,1,1,1.0
E07000084,A1,3,3,1.0
E07000086,A1,1,1,1.0
E07000098,A1,1,1,1.0
E07000107,A1,1,1,1.0
E07000112,A1,1,1,1.0
E07000114,A1,1,1,1.0
E07000120,A1,1,1,1.0
E07000188,A1,1,1,1.0
E07000189,A1,1,1,1.0
E07000199,A1,1,1,1.0
E07000200,A1,1,1,1.0
E07000207,A1,1,1,1.0
E07000210,A1,1,1,1.0
E07000211,A1,1,1,1.0
E07000212,A1,1,1,1.0
E07000213,A1,1,1,1.0
E07000215,A1,1,1,1.0
E07000216,A1,1,1,1.0
E07000237,A1,1,1,1.0
E07000242,A1,1,1,1.0
E07000245,A1,1,1,1.0
E08000010,A1,1,1,1.0
E08000014,A1,1,1,1.0
E08000016,A1,1,1,1.0
E08000025,A1,2,2,1.0
E08000026,A1,1,1,1.0
E08000027,A1,1,1,1.0
E09000006,A1,2,2,1.0
E09000009,A1,1,1,1.0
E09000014,A1,2,2,1.0
E09000015,A1,1,1,1.0
E09000018,A1,1,1,1.0
E09000019,A1,2,2,1.0
E09000022,A1,1,1,1.0
E09000023,A1,1,1,1.0
E09000026,A1,2,2,1.0
E09000028,A1,1,1,1.0
E09000032,A1,1,1,1.0
S12000019,A1,1,1,1.0
W06000015,A1,1,1,1.0
E09000019,A12,1,1,1.0
E09000029,A12,1,1,1.0
S12000036,A12,1,1,1.0
E06000014,A20,1,1,1.0
E06000015,A20,1,1,1.0
E06000016,A20,1,1,1.0
E06000019,A20,1,1,1.0
E06000023,A20,1,1,1.0
E06000037,A20,1,1,1.0
E06000042,A20,1,1,1.0
E06000049,A20,1,1,1.0
E06000052,A20,1,1,1.0
E06000059,A20,2,1,2.0
E07000011,A20,1,1,1.0
E07000012,A20,1,1,1.0
E07000026,A20,2,1,2.0
E07000040,A20,1,1,1.0
E07000041,A20,1,1,1.0
E07000044,A20,1,1,1.0
E07000078,A20,1,1,1.0
E07000084,A20,1,1,1.0
E07000089,A20,1,1,1.0
E07000120,A20,1,1,1.0
E07000148,A20,1,1,1.0
E07000153,A20,1,1,1.0
E07000178,A20,1,1,1.0
E07000192,A20,1,1,1.0
E07000207,A20,1,1,1.0
E07000226,A20,1,1,1.0
E07000244,A20,1,1,1.0
E08000008,A20,1,1,1.0
E08000013,A20,1,1,1.0
E08000015,A20,1,1,1.0
E08000017,A20,1,1,1.0
E08000018,A20,1,1,1.0
E08000019,A20,3,3,1.0
E08000021,A20,1,1,1.0
E08000027,A20,1,1,1.0
E08000032,A20,1,1,1.0
E08000033,A20,1,1,1.0
E08000034,A20,1,1,1.0
E08000036,A20,1,1,1.0
E09000002,A20,2,2,1.0
E09000003,A20,1,1,1.0
E09000006,A20,1,1,1.0
E09000012,A20,1,1,1.0
E09000013,A20,1,1,1.0
E09000016,A20,1,1,1.0
E09000023,A20,3,1,3.0
E09000032,A20,1,1,1.0
S12000014,A20,2,2,1.0
S12000018,A20,1,1,1.0
S12000021,A20,1,1,1.0
S12000029,A20,1,1,1.0
S12000033,A20,1,1,1.0
S12000041,A20,2,2,1.0
S12000047,A20,2,2,1.0
W06000015,A20,1,1,1.0
E06000021,A24,1,1,1.0
E06000031,A24,1,1,1.0
E06000060,A24,1,1,1.0
E07000084,A24,1,1,1.0
E07000094,A24,1,1,1.0
E07000111,A24,1,1,1.0
E07000120,A24,1,1,1.0
E07000144,A24,1,1,1.0
E07000173,A24,1,1,1.0
E07000179,A24,1,1,1.0
E07000237,A24,1,1,1.0
E07000242,A24,1,1,1.0
E08000025,A24,1,1,1.0
E09000022,A24,1,1,1.0
E09000027,A24,1,1,1.0
E09000028,A24,1,1,1.0
E09000033,A24,1,1,1.0
S12000014,A24,1,1,1.0
E06000031,A28,1,1,1.0
E07000178,A28,1,1,1.0
E08000003,A28,1,1,1.0
E09000030,A28,1,1,1.0
E06000004,A29,1,1,1.0
E06000006,A29,1,1,1.0
E06000008,A29,2,1,2.0
E06000016,A29,1,1,1.0
E06000018,A29,1,1,1.0
E06000019,A29,3,2,1.5
E06000023,A29,1,1,1.0
E06000025,A29,1,1,1.0
E06000026,A29,4,2,2.0
E06000031,A29,2,2,1.0
E06000039,A29,3,1,3.0
E06000042,A29,3,3,1.0
E06000049,A29,1,1,1.0
E06000051,A29,3,1,3.0
E06000054,A29,2,1,2.0
E06000055,A29,1,1,1.0
E06000056,A29,1,1,1.0
E07000012,A29,1,1,1.0
E07000026,A29,3,2,1.5
E07000078,A29,1,1,1.0
E07000084,A29,2,2,1.0
E07000115,A29,2,1,2.0
E07000146,A29,2,1,2.0
E07000147,A29,1,1,1.0
E07000156,A29,1,1,1.0
E07000170,A29,1,1,1.0
E07000173,A29,1,1,1.0
E07000178,A29,4,2,2.0
E07000215,A29,1,1,1.0
E07000225,A29,3,2,1.5
E07000226,A29,2,2,1.0
E07000236,A29,1,1,1.0
E07000241,A29,1,1,1.0
E08000001,A29,1,1,1.0
E08000003,A29,1,1,1.0
E08000010,A29,1,1,1.0
E08000012,A29,1,1,1.0
E08000015,A29,1,1,1.0
E08000016,A29,1,1,1.0
E08000018,A29,2,2,1.0
E08000030,A29,3,1,3.0
E09000009,A29,2,2,1.0
E09000014,A29,1,1,1.0
E09000018,A29,1,1,1.0
E09000019,A29,6,3,2.0
E09000022,A29,3,3,1.0
E09000024,A29,2,2,1.0
E09000025,A29,2,1,2.0
E09000032,A29,5,4,1.25
S12000019,A29,1,1,1.0
S12000036,A29,1,1,1.0
S12000039,A29,1,1,1.0
S12000049,A29,1,1,1.0
W06000006,A29,1,1,1.0
W06000011,A29,1,1,1.0
E06000019,A33,2,2,1.0
E06000023,A33,1,1,1.0
E06000026,A33,2,1,2.0
E06000035,A33,1,1,1.0
E06000038,A33,1,1,1.0
E06000052,A33,1,1,1.0
E06000054,A33,1,1,1.0
E06000055,A33,1,1,1.0
E07000012,A33,1,1,1.0
E07000026,A33,1,1,1.0
E07000078,A33,1,1,1.0
E07000085,A33,1,1,1.0
E07000096,A33,1,1,1.0
E07000131,A33,1,1,1.0
E07000178,A33,3,1,3.0
E07000179,A33,1,1,1.0
E07000243,A33,1,1,1.0
E08000012,A33,1,1,1.0
E08000018,A33,1,1,1.0
E08000019,A33,3,3,1.0
E08000024,A33,1,1,1.0
E08000025,A33,1,1,1.0
E08000033,A33,3,1,3.0
E09000001,A33,5,1,5.0
E09000003,A33,1,1,1.0
E09000005,A33,1,1,1.0
E09000009,A33,2,1,2.0
E09000012,A33,1,1,1.0
E09000018,A33,3,1,3.0
E09000019,A33,6,2,3.0
E09000026,A33,2,2,1.0
E09000030,A33,1,1,1.0
E09000032,A33,1,1,1.0
S12000014,A33,1,1,1.0
S12000036,A33,2,1,2.0
S12000038,A33,1,1,1.0
S12000042,A33,1,1,1.0
W06000019,A33,1,1,1.0
W06000024,A33,1,1,1.0
E06000003,A41,1,1,1.0
E06000012,A41,1,1,1.0
E06000019,A41,1,1,1.0
E06000023,A41,1,1,1.0
E06000031,A41,1,1,1.0
