lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000484,B1,1,1,1.0
E01000487,B1,1,1,1.0
E01000561,B1,1,1,1.0
E01000647,B1,1,1,1.0
E01000648,B1,1,1,1.0
E01000651,B1,1,1,1.0
E01000654,B1,1,1,1.0
E01000657,B1,1,1,1.0
E01000659,B1,1,1,1.0
E01000668,B1,1,1,1.0
E01000669,B1,1,1,1.0
E01000672,B1,2,2,1.0
E01000673,B1,1,1,1.0
E01000678,B1,1,1,1.0
E01000680,B1,1,1,1.0
E01000685,B1,2,2,1.0
E01000689,B1,1,1,1.0
E01000691,B1,1,1,1.0
E01000700,B1,2,2,1.0
E01000701,B1,1,1,1.0
E01000702,B1,1,1,1.0
E01000707,B1,2,2,1.0
E01000708,B1,1,1,1.0
E01000709,B1,1,1,1.0
E01000710,B1,3,2,1.5
E01000712,B1,1,1,1.0
E01000715,B1,1,1,1.0
E01000719,B1,1,1,1.0
E01000722,B1,2,2,1.0
E01000723,B1,1,1,1.0
E01000725,B1,1,1,1.0
E01000726,B1,1,1,1.0
E01000728,B1,1,1,1.0
E01000730,B1,2,2,1.0
E01000734,B1,1,1,1.0
E01000742,B1,1,1,1.0
E01000746,B1,1,1,1.0
E01000749,B1,1,1,1.0
E01000758,B1,1,1,1.0
E01000760,B1,1,1,1.0
E01000762,B1,1,1,1.0
E01000770,B1,1,1,1.0
E01000781,B1,1,1,1.0
E01000791,B1,1,1,1.0
E01000794,B1,1,1,1.0
E01000797,B1,1,1,1.0
E01000802,B1,2,2,1.0
E01000804,B1,2,2,1.0
E01000805,B1,1,1,1.0
E01000806,B1,3,3,1.0
E01000811,B1,1,1,1.0
E01000812,B1,1,1,1.0
E01000819,B1,2,2,1.0
E01000820,B1,2,2,1.0
E01000827,B1,3,3,1.0
E01000828,B1,2,2,1.0
E01000831,B1,2,2,1.0
E01000841,B1,1,1,1.0
E01000898,B1,1,1,1.0
E01000919,B1,1,1,1.0
E01001146,B1,3,1,3.0
E01001148,B1,2,2,1.0
E01001667,B1,1,1,1.0
E01002577,B1,1,1,1.0
E01002692,B1,1,1,1.0
E01002710,B1,1,1,1.0
E01002794,B1,1,1,1.0
E01003131,B1,1,1,1.0
E01003285,B1,1,1,1.0
E01003303,B1,1,1,1.0
E01003817,B1,1,1,1.0
E01003825,B1,1,1,1.0
E01004069,B1,1,1,1.0
E01006763,B1,1,1,1.0
E01007982,B1,1,1,1.0
E01008881,B1,1,1,1.0
E01010151,B1,1,1,1.0
E01013595,B1,1,1,1.0
E01014754,B1,1,1,1.0
E01015843,B1,1,1,1.0
E01016523,B1,1,1,1.0
E01016850,B1,1,1,1.0
E01018944,B1,1,1,1.0
E01020108,B1,1,1,1.0
E01022459,B1,1,1,1.0
E01022683,B1,1,1,1.0
E01022857,B1,1,1,1.0
E01022875,B1,2,2,1.0
E01022891,B1,2,2,1.0
E01023288,B1,1,1,1.0
E01023366,B1,1,1,1.0
E01023721,B1,1,1,1.0
E01023750,B1,1,1,1.0
E01023754,B1,1,1,1.0
E01023756,B1,2,2,1.0
E01023758,B1,2,2,1.0
E01023760,B1,1,1,1.0
E01023762,B1,1,1,1.0
E01023766,B1,3,2,1.5
E01023771,B1,1,1,1.0
E01023778,B1,1,1,1.0
E01023783,B1,3,2,1.5
E01023785,B1,1,1,1.0
E01023788,B1,2,2,1.0
E01023789,B1,1,1,1.0
E01023790,B1,1,1,1.0
E01023793,B1,1,1,1.0
E01023899,B1,1,1,1.0
E01024659,B1,1,1,1.0
E01025389,B1,1,1,1.0
E01025575,B1,1,1,1.0
E01026440,B1,1,1,1.0
E01026989,B1,1,1,1.0
E01028427,B1,1,1,1.0
E01028500,B1,1,1,1.0
E01028738,B1,2,1,2.0
E01029356,B1,1,1,1.0
E01029490,B1,1,1,1.0
E01029519,B1,1,1,1.0
E01030436,B1,1,1,1.0
E01030771,B1,1,1,1.0
E01031340,B1,1,1,1.0
E01031464,B1,1,1,1.0
E01031472,B1,1,1,1.0
E01032563,B1,1,1,1.0
E01032570,B1,1,1,1.0
E01032852,B1,1,1,1.0
E01032891,B1,1,1,1.0
E01033160,B1,1,1,1.0
E01033384,B1,1,1,1.0
E01033708,B1,1,1,1.0
S01007305,B1,1,1,1.0
S01007698,B1,1,1,1.0
S01007758,B1,1,1,1.0
S01007857,B1,1,1,1.0
S01007858,B1,1,1,1.0
S01009103,B1,1,1,1.0
S01010511,B1,1,1,1.0
S01010619,B1,1,1,1.0
S01011609,B1,1,1,1.0
S01011917,B1,1,1,1.0
S01012848,B1,1,1,1.0
W01001580,B1,4,1,4.0
E01000765,B10,1,1,1.0
E01000188,B11,1,1,1.0
E01000224,B11,1,1,1.0
E01000146,B12,1,1,1.0
E01000176,B12,1,1,1.0
E01000197,B12,1,1,1.0
E01000207,B12,1,1,1.0
E01000218,B12,1,1,1.0
E01000223,B12,1,1,1.0
E01000245,B12,1,1,1.0
E01000301,B12,1,1,1.0
E01000317,B12,1,1,1.0
E01020106,B12,1,1,1.0
E01000116,B13,1,1,1.0
E01000121,B13,1,1,1.0
