lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000099,B1,1,1,1.0
E01000124,B1,1,1,1.0
E01000128,B1,3,1,3.0
E01000132,B1,2,1,2.0
E01000158,B1,1,1,1.0
E01000159,B1,1,1,1.0
E01000161,B1,1,1,1.0
E01000162,B1,1,1,1.0
E01000163,B1,1,1,1.0
E01000165,B1,1,1,1.0
E01000166,B1,1,1,1.0
E01000178,B1,1,1,1.0
E01000183,B1,1,1,1.0
E01000189,B1,1,1,1.0
E01000198,B1,1,1,1.0
E01000235,B1,1,1,1.0
E01000242,B1,2,2,1.0
E01000246,B1,2,1,2.0
E01000249,B1,1,1,1.0
E01000274,B1,1,1,1.0
E01000280,B1,1,1,1.0
E01000297,B1,1,1,1.0
E01000302,B1,1,1,1.0
E01000304,B1,1,1,1.0
E01000314,B1,1,1,1.0
E01000316,B1,1,1,1.0
E01000324,B1,2,1,2.0
E01000503,B1,1,1,1.0
E01000587,B1,1,1,1.0
E01000646,B1,1,1,1.0
E01000649,B1,2,2,1.0
E01000652,B1,1,1,1.0
E01000653,B1,1,1,1.0
E01000656,B1,3,2,1.5
E01000667,B1,4,1,4.0
E01000672,B1,1,1,1.0
E01000673,B1,1,1,1.0
E01000675,B1,1,1,1.0
E01000677,B1,2,2,1.0
E01000678,B1,1,1,1.0
E01000680,B1,2,2,1.0
E01000693,B1,1,1,1.0
E01000697,B1,2,1,2.0
E01000702,B1,1,1,1.0
E01000707,B1,2,2,1.0
E01000708,B1,2,2,1.0
E01000710,B1,1,1,1.0
E01000711,B1,3,3,1.0
E01000712,B1,1,1,1.0
E01000713,B1,2,2,1.0
E01000714,B1,1,1,1.0
E01000715,B1,1,1,1.0
E01000716,B1,1,1,1.0
E01000717,B1,1,1,1.0
E01000718,B1,1,1,1.0
E01000720,B1,3,2,1.5
E01000721,B1,1,1,1.0
E01000723,B1,1,1,1.0
E01000724,B1,3,3,1.0
E01000727,B1,1,1,1.0
E01000729,B1,3,3,1.0
E01000737,B1,2,2,1.0
E01000738,B1,1,1,1.0
E01000740,B1,1,1,1.0
E01000741,B1,1,1,1.0
E01000742,B1,1,1,1.0
E01000744,B1,1,1,1.0
E01000747,B1,1,1,1.0
E01000749,B1,1,1,1.0
E01000753,B1,1,1,1.0
E01000757,B1,2,1,2.0
E01000758,B1,1,1,1.0
E01000759,B1,1,1,1.0
E01000762,B1,1,1,1.0
E01000763,B1,1,1,1.0
E01000765,B1,2,2,1.0
E01000766,B1,1,1,1.0
E01000768,B1,1,1,1.0
E01000769,B1,1,1,1.0
E01000770,B1,2,2,1.0
E01000771,B1,1,1,1.0
E01000773,B1,2,2,1.0
E01000775,B1,1,1,1.0
E01000780,B1,4,4,1.0
E01000783,B1,1,1,1.0
E01000786,B1,1,1,1.0
E01000795,B1,2,2,1.0
E01000799,B1,1,1,1.0
E01000802,B1,1,1,1.0
E01000803,B1,2,2,1.0
E01000804,B1,1,1,1.0
E01000805,B1,1,1,1.0
E01000815,B1,1,1,1.0
E01000816,B1,1,1,1.0
E01000824,B1,1,1,1.0
E01000828,B1,1,1,1.0
E01000833,B1,2,2,1.0
E01000834,B1,1,1,1.0
E01000841,B1,1,1,1.0
E01000850,B1,2,1,2.0
E01000913,B1,1,1,1.0
E01000939,B1,1,1,1.0
E01000941,B1,1,1,1.0
E01001123,B1,1,1,1.0
E01001139,B1,1,1,1.0
E01001167,B1,1,1,1.0
E01001175,B1,1,1,1.0
E01001311,B1,1,1,1.0
E01001389,B1,1,1,1.0
E01001403,B1,1,1,1.0
E01001501,B1,1,1,1.0
E01001617,B1,1,1,1.0
E01001780,B1,1,1,1.0
E01001867,B1,1,1,1.0
E01002116,B1,1,1,1.0
E01002143,B1,1,1,1.0
E01002306,B1,1,1,1.0
E01002337,B1,1,1,1.0
E01002407,B1,1,1,1.0
E01002444,B1,1,1,1.0
E01002763,B1,1,1,1.0
E01002814,B1,1,1,1.0
E01003131,B1,1,1,1.0
E01003177,B1,1,1,1.0
E01003226,B1,1,1,1.0
E01003342,B1,1,1,1.0
E01003394,B1,1,1,1.0
E01003674,B1,1,1,1.0
E01004050,B1,1,1,1.0
E01004589,B1,1,1,1.0
E01004623,B1,1,1,1.0
E01004735,B1,1,1,1.0
E01004754,B1,1,1,1.0
E01004930,B1,2,1,2.0
E01005120,B1,1,1,1.0
E01005213,B1,1,1,1.0
E01006459,B1,1,1,1.0
E01007457,B1,1,1,1.0
E01007477,B1,1,1,1.0
E01008293,B1,1,1,1.0
E01008397,B1,1,1,1.0
E01008925,B1,1,1,1.0
E01008999,B1,1,1,1.0
E01009115,B1,1,1,1.0
E01009140,B1,1,1,1.0
E01009153,B1,1,1,1.0
E01009228,B1,1,1,1.0
E01009275,B1,1,1,1.0
E01009424,B1,1,1,1.0
E01010033,B1,1,1,1.0
E01010423,B1,1,1,1.0
E01010653,B1,1,1,1.0
E01010729,B1,3,1,3.0
E01011265,B1,1,1,1.0
E01011775,B1,1,1,1.0
E01012486,B1,1,1,1.0
E01012531,B1,1,1,1.0
E01012681,B1,1,1,1.0
E01012701,B1,1,1,1.0
E01012713,B1,1,1,1.0
E01012868,B1,1,1,1.0
E01013224,B1,1,1,1.0
E01013641,B1,1,1,1.0
E01013734,B1,1,1,1.0
E01013781,B1,1,1,1.0
E01014141,B1,2,1,2.0
E01014682,B1,1,1,1.0
E01015125,B1,2,1,2.0
E01015267,B1,1,1,1.0
E01015637,B1,1,1,1.0
E01015767,B1,1,1,1.0
E01015856,B1,1,1,1.0
E01016146,B1,1,1,1.0
E01016651,B1,1,1,1.0
E01016753,B1,1,1,1.0
E01016822,B1,1,1,1.0
E01016993,B1,1,1,1.0
E01017328,B1,1,1,1.0
E01017386,B1,1,1,1.0
E01017470,B1,1,1,1.0
E01017580,B1,1,1,1.0
E01017727,B1,1,1,1.0
E01017729,B1,1,1,1.0
E01017964,B1,1,1,1.0
E01018061,B1,1,1,1.0
E01018634,B1,1,1,1.0
E01019260,B1,1,1,1.0
E01019680,B1,1,1,1.0
E01020145,B1,1,1,1.0
E01020232,B1,1,1,1.0
E01020844,B1,1,1,1.0
E01020934,B1,1,1,1.0
E01021067,B1,1,1,1.0
E01021087,B1,1,1,1.0
