lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
95MM29W1,B1,1,1,1.0
E01000128,B1,1,1,1.0
E01000132,B1,1,1,1.0
E01000154,B1,1,1,1.0
E01000164,B1,1,1,1.0
E01000165,B1,1,1,1.0
E01000168,B1,1,1,1.0
E01000235,B1,1,1,1.0
E01000237,B1,1,1,1.0
E01000250,B1,1,1,1.0
E01000264,B1,1,1,1.0
E01000275,B1,1,1,1.0
E01000328,B1,1,1,1.0
E01000330,B1,1,1,1.0
E01000331,B1,2,2,1.0
E01000333,B1,4,4,1.0
E01000335,B1,3,3,1.0
E01000336,B1,2,1,2.0
E01000337,B1,1,1,1.0
E01000338,B1,4,4,1.0
E01000340,B1,1,1,1.0
E01000341,B1,1,1,1.0
E01000343,B1,1,1,1.0
E01000346,B1,1,1,1.0
E01000348,B1,1,1,1.0
E01000351,B1,1,1,1.0
E01000353,B1,1,1,1.0
E01000354,B1,1,1,1.0
E01000355,B1,1,1,1.0
E01000358,B1,1,1,1.0
E01000360,B1,2,2,1.0
E01000363,B1,1,1,1.0
E01000364,B1,2,1,2.0
E01000365,B1,1,1,1.0
E01000366,B1,1,1,1.0
E01000367,B1,2,1,2.0
E01000368,B1,1,1,1.0
E01000369,B1,1,1,1.0
E01000371,B1,4,4,1.0
E01000372,B1,1,1,1.0
E01000373,B1,1,1,1.0
E01000375,B1,1,1,1.0
E01000376,B1,1,1,1.0
E01000380,B1,3,3,1.0
E01000382,B1,1,1,1.0
E01000383,B1,2,2,1.0
E01000384,B1,1,1,1.0
E01000385,B1,1,1,1.0
E01000386,B1,3,3,1.0
E01000390,B1,1,1,1.0
E01000392,B1,2,2,1.0
E01000393,B1,1,1,1.0
E01000396,B1,1,1,1.0
E01000402,B1,1,1,1.0
E01000403,B1,1,1,1.0
E01000407,B1,2,1,2.0
E01000408,B1,1,1,1.0
E01000412,B1,1,1,1.0
E01000414,B1,2,1,2.0
E01000416,B1,2,2,1.0
E01000418,B1,1,1,1.0
E01000421,B1,1,1,1.0
E01000422,B1,1,1,1.0
E01000423,B1,1,1,1.0
E01000426,B1,1,1,1.0
E01000427,B1,3,3,1.0
E01000428,B1,2,2,1.0
E01000430,B1,1,1,1.0
E01000431,B1,2,2,1.0
E01000432,B1,1,1,1.0
E01000435,B1,2,2,1.0
E01000437,B1,4,4,1.0
E01000440,B1,1,1,1.0
E01000443,B1,1,1,1.0
E01000445,B1,3,3,1.0
E01000446,B1,2,2,1.0
E01000449,B1,1,1,1.0
E01000451,B1,1,1,1.0
E01000452,B1,2,2,1.0
E01000454,B1,1,1,1.0
E01000455,B1,2,1,2.0
E01000457,B1,1,1,1.0
E01000458,B1,1,1,1.0
E01000459,B1,2,2,1.0
E01000462,B1,1,1,1.0
E01000463,B1,1,1,1.0
E01000465,B1,2,2,1.0
E01000468,B1,2,1,2.0
E01000490,B1,1,1,1.0
E01000602,B1,1,1,1.0
E01000645,B1,2,2,1.0
E01000648,B1,1,1,1.0
E01000649,B1,1,1,1.0
E01000650,B1,1,1,1.0
E01000654,B1,2,2,1.0
E01000657,B1,1,1,1.0
E01000658,B1,1,1,1.0
E01000661,B1,1,1,1.0
E01000663,B1,2,2,1.0
E01000664,B1,1,1,1.0
E01000665,B1,1,1,1.0
E01000669,B1,1,1,1.0
E01000670,B1,1,1,1.0
E01000673,B1,1,1,1.0
E01000675,B1,1,1,1.0
E01000676,B1,1,1,1.0
E01000680,B1,2,2,1.0
E01000682,B1,1,1,1.0
E01000685,B1,1,1,1.0
E01000687,B1,3,2,1.5
E01000689,B1,2,2,1.0
E01000690,B1,1,1,1.0
E01000691,B1,4,4,1.0
E01000692,B1,1,1,1.0
E01000693,B1,1,1,1.0
E01000694,B1,1,1,1.0
E01000695,B1,1,1,1.0
E01000698,B1,2,2,1.0
E01000699,B1,5,5,1.0
E01000701,B1,1,1,1.0
E01000705,B1,1,1,1.0
E01000710,B1,1,1,1.0
E01000712,B1,3,2,1.5
E01000713,B1,2,2,1.0
E01000714,B1,1,1,1.0
E01000715,B1,3,3,1.0
E01000718,B1,6,6,1.0
E01000719,B1,3,3,1.0
E01000720,B1,1,1,1.0
E01000724,B1,1,1,1.0
E01000726,B1,2,2,1.0
E01000727,B1,2,2,1.0
E01000728,B1,3,3,1.0
E01000736,B1,1,1,1.0
E01000738,B1,3,3,1.0
E01000742,B1,2,2,1.0
E01000744,B1,5,2,2.5
E01000745,B1,1,1,1.0
E01000752,B1,2,2,1.0
E01000760,B1,1,1,1.0
E01000761,B1,1,1,1.0
E01000762,B1,1,1,1.0
E01000763,B1,1,1,1.0
E01000767,B1,1,1,1.0
E01000768,B1,1,1,1.0
E01000770,B1,1,1,1.0
E01000771,B1,1,1,1.0
E01000772,B1,1,1,1.0
E01000774,B1,2,2,1.0
E01000775,B1,1,1,1.0
E01000777,B1,1,1,1.0
E01000778,B1,1,1,1.0
E01000779,B1,1,1,1.0
E01000783,B1,1,1,1.0
E01000784,B1,4,4,1.0
E01000785,B1,2,2,1.0
E01000788,B1,2,1,2.0
E01000789,B1,2,2,1.0
E01000799,B1,1,1,1.0
E01000800,B1,1,1,1.0
E01000801,B1,1,1,1.0
E01000802,B1,2,2,1.0
E01000803,B1,1,1,1.0
E01000809,B1,2,2,1.0
E01000811,B1,2,2,1.0
E01000813,B1,1,1,1.0
E01000819,B1,4,3,1.3333333333333333
E01000820,B1,1,1,1.0
E01000823,B1,1,1,1.0
E01000824,B1,1,1,1.0
E01000825,B1,1,1,1.0
E01000826,B1,2,2,1.0
E01000828,B1,1,1,1.0
E01000832,B1,1,1,1.0
E01000835,B1,3,3,1.0
E01000839,B1,1,1,1.0
E01000841,B1,1,1,1.0
E01000846,B1,1,1,1.0
E01001053,B1,1,1,1.0
E01001113,B1,1,1,1.0
E01001164,B1,1,1,1.0
E01001175,B1,1,1,1.0
E01001286,B1,1,1,1.0
E01001403,B1,1,1,1.0
E01001456,B1,1,1,1.0
E01001497,B1,1,1,1.0
E01001572,B1,1,1,1.0
E01001580,B1,3,3,1.0
E01001583,B1,1,1,1.0
E01001584,B1,1,1,1.0
E01001591,B1,2,1,2.0
E01001593,B1,2,2,1.0
E01001595,B1,1,1,1.0
E01001596,B1,1,1,1.0
E01001598,B1,2,2,1.0
E01001600,B1,2,2,1.0
E01001602,B1,3,3,1.0
E01001604,B1,1,1,1.0
E01001606,B1,1,1,1.0
E01001608,B1,1,1,1.0
E01001609,B1,1,1,1.0
E01001623,B1,1,1,1.0
E01001625,B1,2,1,2.0
E01001632,B1,2,2,1.0
E01001633,B1,1,1,1.0
E01001635,B1,4,4,1.0
E01001637,B1,5,2,2.5
E01001638,B1,1,1,1.0
E01001648,B1,1,1,1.0
E01001651,B1,1,1,1.0
E01001654,B1,1,1,1.0
E01001655,B1,1,1,1.0
E01001656,B1,4,2,2.0
E01001657,B1,1,1,1.0
E01001658,B1,1,1,1.0
E01001659,B1,1,1,1.0
E01001660,B1,1,1,1.0
E01001662,B1,2,2,1.0
E01001668,B1,1,1,1.0
E01001671,B1,1,1,1.0
E01001675,B1,1,1,1.0
E01001678,B1,1,1,1.0
E01001679,B1,1,1,1.0
E01001681,B1,2,2,1.0
E01001682,B1,2,2,1.0
E01001683,B1,1,1,1.0
E01001685,B1,1,1,1.0
E01001686,B1,1,1,1.0
E01001695,B1,1,1,1.0
E01001700,B1,2,2,1.0
E01001701,B1,1,1,1.0
E01001704,B1,2,2,1.0
E01001706,B1,1,1,1.0
E01001708,B1,5,3,1.6666666666666667
E01001709,B1,2,2,1.0
E01001711,B1,1,1,1.0
E01001713,B1,1,1,1.0
E01001804,B1,2,1,2.0
E01001815,B1,1,1,1.0
E01001846,B1,1,1,1.0
E01001877,B1,1,1,1.0
E01002080,B1,1,1,1.0
E01002085,B1,1,1,1.0
E01002111,B1,1,1,1.0
E01002198,B1,1,1,1.0
E01002202,B1,1,1,1.0
E01002226,B1,1,1,1.0
E01002448,B1,1,1,1.0
E01002457,B1,1,1,1.0
E01002490,B1,2,2,1.0
E01002512,B1,1,1,1.0
E01002523,B1,1,1,1.0
E01002559,B1,2,2,1.0
E01002563,B1,1,1,1.0
E01002565,B1,2,2,1.0
E01002568,B1,1,1,1.0
E01002572,B1,1,1,1.0
E01002591,B1,2,2,1.0
E01002592,B1,2,1,2.0
E01002601,B1,1,1,1.0
E01002616,B1,1,1,1.0
E01002618,B1,1,1,1.0
E01002619,B1,1,1,1.0
E01002620,B1,2,1,2.0
E01002629,B1,1,1,1.0
E01002649,B1,1,1,1.0
E01002653,B1,1,1,1.0
E01002661,B1,1,1,1.0
E01002663,B1,1,1,1.0
E01002668,B1,1,1,1.0
E01002675,B1,1,1,1.0
E01002678,B1,2,2,1.0
E01002679,B1,1,1,1.0
E01002682,B1,1,1,1.0
E01002754,B1,1,1,1.0
E01002930,B1,1,1,1.0
E01002952,B1,1,1,1.0
E01002959,B1,1,1,1.0
E01003068,B1,1,1,1.0
E01003069,B1,1,1,1.0
E01003132,B1,1,1,1.0
E01003140,B1,1,1,1.0
E01003141,B1,1,1,1.0
E01003147,B1,1,1,1.0
E01003190,B1,1,1,1.0
E01003193,B1,2,2,1.0
E01003207,B1,1,1,1.0
E01003214,B1,1,1,1.0
E01003216,B1,2,2,1.0
E01003220,B1,1,1,1.0
E01003221,B1,1,1,1.0
E01003222,B1,1,1,1.0
E01003228,B1,1,1,1.0
E01003229,B1,1,1,1.0
E01003240,B1,1,1,1.0
E01003247,B1,1,1,1.0
E01003251,B1,1,1,1.0
E01003259,B1,2,1,2.0
E01003283,B1,2,2,1.0
E01003284,B1,1,1,1.0
E01003295,B1,1,1,1.0
E01003297,B1,1,1,1.0
E01003298,B1,2,1,2.0
E01003303,B1,2,1,2.0
E01003309,B1,2,1,2.0
E01003311,B1,1,1,1.0
E01003312,B1,1,1,1.0
E01003317,B1,1,1,1.0
E01003318,B1,1,1,1.0
E01003325,B1,1,1,1.0
E01003326,B1,1,1,1.0
E01003327,B1,2,2,1.0
E01003330,B1,1,1,1.0
E01003332,B1,1,1,1.0
E01003334,B1,1,1,1.0
E01003335,B1,1,1,1.0
E01003338,B1,1,1,1.0
E01003341,B1,1,1,1.0
E01003343,B1,1,1,1.0
E01003344,B1,2,1,2.0
E01003348,B1,1,1,1.0
E01003375,B1,2,2,1.0
E01003829,B1,1,1,1.0
E01003840,B1,2,2,1.0
E01003855,B1,1,1,1.0
E01003898,B1,1,1,1.0
E01003921,B1,1,1,1.0
E01003986,B1,1,1,1.0
E01004016,B1,1,1,1.0
E01004194,B1,1,1,1.0
E01004418,B1,1,1,1.0
E01004484,B1,1,1,1.0
E01004496,B1,1,1,1.0
E01004499,B1,1,1,1.0
E01004544,B1,1,1,1.0
E01004569,B1,1,1,1.0
E01004641,B1,1,1,1.0
E01004652,B1,1,1,1.0
E01004656,B1,1,1,1.0
E01004658,B1,1,1,1.0
E01004660,B1,1,1,1.0
E01004661,B1,2,2,1.0
E01004662,B1,1,1,1.0
E01004663,B1,1,1,1.0
E01004679,B1,1,1,1.0
E01004681,B1,1,1,1.0
E01004688,B1,1,1,1.0
E01004689,B1,1,1,1.0
E01004694,B1,2,1,2.0
E01004695,B1,2,2,1.0
E01004697,B1,1,1,1.0
E01004698,B1,2,1,2.0
E01004708,B1,1,1,1.0
E01004713,B1,2,2,1.0
E01004715,B1,2,2,1.0
E01004716,B1,1,1,1.0
E01004723,B1,1,1,1.0
E01004724,B1,2,1,2.0
E01004730,B1,7,2,3.5
E01004734,B1,4,2,2.0
E01004735,B1,3,2,1.5
E01004736,B1,1,1,1.0
E01004747,B1,2,2,1.0
E01004750,B1,1,1,1.0
E01004751,B1,1,1,1.0
E01004753,B1,1,1,1.0
E01004757,B1,1,1,1.0
