lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000042,B1,1,1,1.0
E01000068,B1,1,1,1.0
E01000120,B1,1,1,1.0
E01000132,B1,1,1,1.0
E01000163,B1,1,1,1.0
E01000176,B1,1,1,1.0
E01000215,B1,1,1,1.0
E01000247,B1,1,1,1.0
E01000250,B1,1,1,1.0
E01000257,B1,2,2,1.0
E01000304,B1,1,1,1.0
E01000349,B1,1,1,1.0
E01000477,B1,1,1,1.0
E01000482,B1,1,1,1.0
E01000539,B1,1,1,1.0
E01000600,B1,1,1,1.0
E01000646,B1,1,1,1.0
E01000650,B1,1,1,1.0
E01000652,B1,1,1,1.0
E01000654,B1,7,5,1.4
E01000655,B1,5,3,1.6666666666666667
E01000656,B1,2,2,1.0
E01000657,B1,2,2,1.0
E01000659,B1,1,1,1.0
E01000661,B1,1,1,1.0
E01000663,B1,1,1,1.0
E01000665,B1,2,2,1.0
E01000666,B1,1,1,1.0
E01000668,B1,1,1,1.0
E01000669,B1,1,1,1.0
E01000670,B1,2,2,1.0
E01000672,B1,2,2,1.0
E01000673,B1,2,2,1.0
E01000675,B1,1,1,1.0
E01000680,B1,1,1,1.0
E01000687,B1,4,4,1.0
E01000691,B1,1,1,1.0
E01000693,B1,4,4,1.0
E01000695,B1,1,1,1.0
E01000696,B1,1,1,1.0
E01000697,B1,1,1,1.0
E01000698,B1,2,2,1.0
E01000701,B1,1,1,1.0
E01000702,B1,2,2,1.0
E01000707,B1,1,1,1.0
E01000710,B1,7,7,1.0
E01000711,B1,1,1,1.0
E01000712,B1,1,1,1.0
E01000714,B1,1,1,1.0
E01000715,B1,1,1,1.0
E01000716,B1,1,1,1.0
E01000717,B1,1,1,1.0
E01000718,B1,3,3,1.0
E01000719,B1,1,1,1.0
E01000725,B1,1,1,1.0
E01000726,B1,1,1,1.0
E01000727,B1,1,1,1.0
E01000728,B1,2,2,1.0
E01000729,B1,1,1,1.0
E01000730,B1,1,1,1.0
E01000731,B1,1,1,1.0
E01000735,B1,2,2,1.0
E01000737,B1,3,3,1.0
E01000740,B1,1,1,1.0
E01000741,B1,1,1,1.0
E01000742,B1,1,1,1.0
E01000743,B1,4,4,1.0
E01000744,B1,10,5,2.0
E01000745,B1,2,2,1.0
E01000746,B1,1,1,1.0
E01000747,B1,1,1,1.0
E01000748,B1,2,1,2.0
E01000749,B1,2,2,1.0
E01000750,B1,2,2,1.0
E01000752,B1,2,1,2.0
E01000753,B1,1,1,1.0
E01000754,B1,1,1,1.0
E01000756,B1,4,4,1.0
E01000757,B1,1,1,1.0
E01000759,B1,2,2,1.0
E01000761,B1,2,2,1.0
E01000762,B1,1,1,1.0
E01000764,B1,3,3,1.0
E01000765,B1,2,1,2.0
E01000769,B1,1,1,1.0
E01000770,B1,1,1,1.0
E01000771,B1,2,2,1.0
E01000774,B1,1,1,1.0
E01000777,B1,1,1,1.0
E01000779,B1,2,2,1.0
E01000783,B1,1,1,1.0
E01000784,B1,1,1,1.0
E01000785,B1,1,1,1.0
