lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000122,B1,1,1,1.0
E01000123,B1,1,1,1.0
E01000124,B1,1,1,1.0
E01000128,B1,2,2,1.0
E01000129,B1,1,1,1.0
E01000131,B1,1,1,1.0
E01000143,B1,1,1,1.0
E01000148,B1,1,1,1.0
E01000150,B1,2,1,2.0
E01000155,B1,2,2,1.0
E01000158,B1,1,1,1.0
E01000169,B1,1,1,1.0
E01000173,B1,1,1,1.0
E01000185,B1,1,1,1.0
E01000186,B1,3,2,1.5
E01000189,B1,1,1,1.0
E01000190,B1,1,1,1.0
E01000206,B1,1,1,1.0
E01000207,B1,1,1,1.0
E01000210,B1,1,1,1.0
E01000211,B1,1,1,1.0
E01000218,B1,1,1,1.0
E01000225,B1,2,1,2.0
E01000228,B1,1,1,1.0
E01000231,B1,1,1,1.0
E01000232,B1,1,1,1.0
E01000238,B1,1,1,1.0
E01000242,B1,1,1,1.0
E01000247,B1,1,1,1.0
E01000249,B1,1,1,1.0
E01000253,B1,1,1,1.0
E01000254,B1,1,1,1.0
E01000256,B1,1,1,1.0
E01000268,B1,1,1,1.0
E01000273,B1,2,1,2.0
E01000283,B1,1,1,1.0
E01000289,B1,1,1,1.0
E01000304,B1,2,2,1.0
E01000305,B1,1,1,1.0
E01000306,B1,1,1,1.0
E01000316,B1,1,1,1.0
E01000324,B1,1,1,1.0
E01000623,B1,1,1,1.0
E01000645,B1,1,1,1.0
E01000646,B1,2,2,1.0
E01000652,B1,1,1,1.0
E01000655,B1,1,1,1.0
E01000663,B1,1,1,1.0
E01000676,B1,2,2,1.0
E01000678,B1,1,1,1.0
E01000686,B1,1,1,1.0
E01000687,B1,1,1,1.0
E01000689,B1,1,1,1.0
E01000691,B1,1,1,1.0
E01000694,B1,1,1,1.0
E01000697,B1,2,2,1.0
E01000702,B1,1,1,1.0
E01000705,B1,1,1,1.0
E01000708,B1,1,1,1.0
E01000709,B1,1,1,1.0
E01000712,B1,1,1,1.0
E01000713,B1,2,1,2.0
E01000715,B1,1,1,1.0
E01000717,B1,2,1,2.0
E01000722,B1,1,1,1.0
E01000725,B1,1,1,1.0
E01000729,B1,1,1,1.0
E01000738,B1,2,2,1.0
E01000740,B1,1,1,1.0
E01000744,B1,2,2,1.0
E01000746,B1,1,1,1.0
E01000747,B1,1,1,1.0
E01000755,B1,1,1,1.0
E01000759,B1,1,1,1.0
E01000763,B1,1,1,1.0
E01000764,B1,1,1,1.0
