lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000651,C1,1,1,1.0
E01000652,C1,3,1,3.0
E01000653,C1,1,1,1.0
E01000656,C1,1,1,1.0
E01000666,C1,2,2,1.0
E01000671,C1,1,1,1.0
E01000674,C1,1,1,1.0
E01000676,C1,2,2,1.0
E01000678,C1,2,2,1.0
E01000680,C1,6,2,3.0
E01000682,C1,1,1,1.0
E01000686,C1,1,1,1.0
E01000688,C1,2,2,1.0
E01000694,C1,1,1,1.0
E01000696,C1,1,1,1.0
E01000702,C1,1,1,1.0
E01000704,C1,1,1,1.0
E01000715,C1,1,1,1.0
E01000720,C1,3,3,1.0
E01000726,C1,1,1,1.0
E01000727,C1,2,2,1.0
E01000729,C1,1,1,1.0
E01000733,C1,1,1,1.0
E01000741,C1,1,1,1.0
E01000747,C1,1,1,1.0
E01000749,C1,3,3,1.0
E01000752,C1,1,1,1.0
E01000753,C1,1,1,1.0
E01000759,C1,3,3,1.0
E01000760,C1,1,1,1.0
E01000765,C1,3,2,1.5
E01000766,C1,1,1,1.0
E01000768,C1,1,1,1.0
E01000770,C1,1,1,1.0
E01000775,C1,1,1,1.0
E01000778,C1,1,1,1.0
E01000781,C1,2,1,2.0
E01000784,C1,1,1,1.0
E01000790,C1,1,1,1.0
E01000795,C1,1,1,1.0
E01000797,C1,1,1,1.0
E01000799,C1,1,1,1.0
E01000818,C1,1,1,1.0
E01000819,C1,1,1,1.0
E01000822,C1,1,1,1.0
E01000823,C1,1,1,1.0
E01000826,C1,1,1,1.0
E01000841,C1,1,1,1.0
E01017215,C1,1,1,1.0
E01017225,C1,1,1,1.0
E01017246,C1,1,1,1.0
E01019022,C1,1,1,1.0
E01020428,C1,1,1,1.0
E01023449,C1,1,1,1.0
E01028544,C1,1,1,1.0
E01028606,C1,1,1,1.0
E01028625,C1,1,1,1.0
E01028664,C1,1,1,1.0
E01028676,C1,1,1,1.0
E01028703,C1,1,1,1.0
E01028745,C1,1,1,1.0
E01028792,C1,1,1,1.0
E01028798,C1,1,1,1.0
E01030458,C1,1,1,1.0
E01030592,C1,3,1,3.0
E01030603,C1,1,1,1.0
E01030636,C1,1,1,1.0
E01030814,C1,2,1,2.0
E01030852,C1,1,1,1.0
E01030894,C1,1,1,1.0
E01030920,C1,1,1,1.0
E01032568,C1,2,1,2.0
E01032570,C1,1,1,1.0
95LL16S2,C2,1,1,1.0
E01000137,C2,1,1,1.0
E01000158,C2,1,1,1.0
E01000161,C2,1,1,1.0
E01000165,C2,1,1,1.0
E01000171,C2,1,1,1.0
E01000174,C2,1,1,1.0
E01000175,C2,1,1,1.0
E01000185,C2,1,1,1.0
E01000191,C2,1,1,1.0
E01000206,C2,1,1,1.0
E01000207,C2,1,1,1.0
E01000210,C2,1,1,1.0
E01000217,C2,1,1,1.0
E01000219,C2,2,2,1.0
E01000229,C2,1,1,1.0
E01000250,C2,1,1,1.0
E01000262,C2,1,1,1.0
E01000264,C2,1,1,1.0
E01000275,C2,1,1,1.0
E01000306,C2,1,1,1.0
E01000324,C2,1,1,1.0
E01000536,C2,4,1,4.0
E01000538,C2,1,1,1.0
E01000539,C2,1,1,1.0
E01000540,C2,1,1,1.0
E01000541,C2,1,1,1.0
E01000572,C2,2,1,2.0
E01000573,C2,1,1,1.0
E01000575,C2,1,1,1.0
E01000643,C2,1,1,1.0
E01000645,C2,1,1,1.0
E01000646,C2,2,2,1.0
E01000648,C2,2,2,1.0
