lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01003540,C1,1,1,1.0
E01015303,C1,1,1,1.0
E01015742,C1,1,1,1.0
E01028767,C1,1,1,1.0
E01000234,C2,1,1,1.0
E01000741,C2,1,1,1.0
E01001238,C2,1,1,1.0
E01001993,C2,1,1,1.0
E01002129,C2,1,1,1.0
E01003462,C2,1,1,1.0
E01003697,C2,1,1,1.0
E01004022,C2,2,1,2.0
E01005909,C2,1,1,1.0
E01007256,C2,1,1,1.0
E01007287,C2,1,1,1.0
E01007607,C2,1,1,1.0
E01007815,C2,1,1,1.0
E01009379,C2,1,1,1.0
E01009426,C2,1,1,1.0
E01011819,C2,1,1,1.0
E01013526,C2,1,1,1.0
E01013839,C2,1,1,1.0
E01013844,C2,1,1,1.0
E01014519,C2,1,1,1.0
E01015155,C2,1,1,1.0
E01015437,C2,1,1,1.0
E01015651,C2,1,1,1.0
E01016333,C2,1,1,1.0
E01016370,C2,1,1,1.0
E01016980,C2,1,1,1.0
E01017354,C2,1,1,1.0
E01017593,C2,1,1,1.0
E01018049,C2,1,1,1.0
E01018277,C2,2,1,2.0
E01020253,C2,1,1,1.0
E01020603,C2,1,1,1.0
E01022168,C2,1,1,1.0
E01022440,C2,1,1,1.0
E01023518,C2,1,1,1.0
E01024100,C2,1,1,1.0
E01024968,C2,1,1,1.0
E01026076,C2,1,1,1.0
E01026350,C2,1,1,1.0
E01026427,C2,1,1,1.0
E01026986,C2,1,1,1.0
E01027732,C2,1,1,1.0
E01031299,C2,1,1,1.0
E01031476,C2,1,1,1.0
E01031507,C2,1,1,1.0
E01032271,C2,1,1,1.0
E01032428,C2,1,1,1.0
E01032924,C2,1,1,1.0
S01006561,C2,1,1,1.0
S01007821,C2,1,1,1.0
S01009122,C2,1,1,1.0
W01000516,C2,1,1,1.0
W01001891,C2,1,1,1.0
E01000125,C3,1,1,1.0
E01000128,C3,1,1,1.0
E01000150,C3,1,1,1.0
E01000170,C3,1,1,1.0
E01000172,C3,1,1,1.0
E01000173,C3,1,1,1.0
E01000174,C3,2,2,1.0
E01000186,C3,1,1,1.0
E01000194,C3,1,1,1.0
E01000226,C3,1,1,1.0
E01000231,C3,2,2,1.0
E01000234,C3,1,1,1.0
E01000235,C3,1,1,1.0
E01000240,C3,1,1,1.0
E01000252,C3,1,1,1.0
E01000253,C3,1,1,1.0
E01000266,C3,1,1,1.0
E01000277,C3,1,1,1.0
E01000284,C3,1,1,1.0
E01000306,C3,1,1,1.0
E01000328,C3,1,1,1.0
E01000339,C3,1,1,1.0
E01000379,C3,1,1,1.0
E01000427,C3,1,1,1.0
E01000469,C3,1,1,1.0
E01000549,C3,1,1,1.0
E01000553,C3,2,2,1.0
E01000554,C3,1,1,1.0
E01000590,C3,1,1,1.0
E01000677,C3,1,1,1.0
E01000719,C3,1,1,1.0
E01000741,C3,1,1,1.0
E01000796,C3,1,1,1.0
E01000799,C3,1,1,1.0
E01000806,C3,1,1,1.0
E01000836,C3,1,1,1.0
E01000851,C3,1,1,1.0
E01000890,C3,1,1,1.0
E01001084,C3,1,1,1.0
E01001135,C3,1,1,1.0
E01001156,C3,1,1,1.0
E01001383,C3,1,1,1.0
E01001384,C3,1,1,1.0
E01001550,C3,1,1,1.0
E01001592,C3,1,1,1.0
E01001756,C3,1,1,1.0
E01001980,C3,1,1,1.0
E01001990,C3,1,1,1.0
E01002065,C3,1,1,1.0
E01002253,C3,1,1,1.0
E01002361,C3,1,1,1.0
E01002647,C3,1,1,1.0
E01002679,C3,1,1,1.0
E01002689,C3,1,1,1.0
E01002711,C3,1,1,1.0
E01002732,C3,1,1,1.0
E01002804,C3,1,1,1.0
E01002968,C3,1,1,1.0
E01003025,C3,1,1,1.0
E01003114,C3,1,1,1.0
E01003177,C3,1,1,1.0
E01003181,C3,1,1,1.0
E01003210,C3,1,1,1.0
E01003211,C3,1,1,1.0
E01003214,C3,1,1,1.0
E01003356,C3,1,1,1.0
E01003438,C3,1,1,1.0
E01003444,C3,1,1,1.0
E01003692,C3,1,1,1.0
E01003792,C3,1,1,1.0
E01003829,C3,1,1,1.0
E01003903,C3,1,1,1.0
E01004268,C3,1,1,1.0
E01004269,C3,6,1,6.0
E01004270,C3,1,1,1.0
E01004300,C3,1,1,1.0
E01004305,C3,1,1,1.0
E01004330,C3,5,1,5.0
E01004394,C3,1,1,1.0
E01004422,C3,1,1,1.0
E01004425,C3,1,1,1.0
E01004442,C3,1,1,1.0
E01004443,C3,1,1,1.0
E01004466,C3,1,1,1.0
E01004532,C3,2,2,1.0
E01004609,C3,1,1,1.0
E01004616,C3,1,1,1.0
E01004747,C3,1,1,1.0
E01004772,C3,1,1,1.0
E01004813,C3,1,1,1.0
E01004826,C3,1,1,1.0
E01004885,C3,1,1,1.0
E01004901,C3,1,1,1.0
E01005150,C3,1,1,1.0
E01005264,C3,1,1,1.0
E01005350,C3,1,1,1.0
E01005446,C3,1,1,1.0
E01005461,C3,1,1,1.0
E01005465,C3,1,1,1.0
E01005959,C3,1,1,1.0
E01006022,C3,1,1,1.0
E01006041,C3,1,1,1.0
E01006163,C3,1,1,1.0
E01006328,C3,1,1,1.0
E01006653,C3,1,1,1.0
E01006964,C3,1,1,1.0
E01007016,C3,2,1,2.0
E01007065,C3,1,1,1.0
E01007110,C3,1,1,1.0
E01007127,C3,1,1,1.0
E01007235,C3,1,1,1.0
E01007296,C3,1,1,1.0
E01007346,C3,1,1,1.0
E01007513,C3,1,1,1.0
E01007534,C3,1,1,1.0
E01007627,C3,1,1,1.0
E01007645,C3,1,1,1.0
E01007646,C3,1,1,1.0
E01007648,C3,1,1,1.0
E01007658,C3,1,1,1.0
E01007672,C3,2,1,2.0
E01007673,C3,5,1,5.0
E01007715,C3,1,1,1.0
E01007786,C3,1,1,1.0
E01007850,C3,1,1,1.0
E01007878,C3,1,1,1.0
E01007920,C3,1,1,1.0
E01007960,C3,1,1,1.0
E01007968,C3,2,1,2.0
E01007969,C3,1,1,1.0
E01008122,C3,1,1,1.0
E01008168,C3,1,1,1.0
E01008291,C3,1,1,1.0
E01008430,C3,1,1,1.0
E01008475,C3,1,1,1.0
E01008477,C3,1,1,1.0
E01008514,C3,1,1,1.0
E01008560,C3,1,1,1.0
E01008883,C3,1,1,1.0
E01008892,C3,1,1,1.0
E01008939,C3,1,1,1.0
E01008940,C3,1,1,1.0
E01008942,C3,1,1,1.0
E01008944,C3,1,1,1.0
E01008945,C3,1,1,1.0
E01008952,C3,1,1,1.0
E01008975,C3,1,1,1.0
E01008976,C3,2,1,2.0
E01009105,C3,1,1,1.0
E01009158,C3,2,2,1.0
E01009165,C3,1,1,1.0
E01009167,C3,1,1,1.0
E01009178,C3,1,1,1.0
E01009304,C3,1,1,1.0
E01009345,C3,1,1,1.0
E01009450,C3,1,1,1.0
E01009451,C3,1,1,1.0
E01009462,C3,1,1,1.0
E01009507,C3,1,1,1.0
E01009512,C3,1,1,1.0
E01009608,C3,1,1,1.0
E01009620,C3,1,1,1.0
E01009687,C3,1,1,1.0
E01009798,C3,1,1,1.0
E01009903,C3,1,1,1.0
E01010019,C3,1,1,1.0
E01010114,C3,1,1,1.0
E01010131,C3,1,1,1.0
E01010235,C3,1,1,1.0
E01010271,C3,1,1,1.0
E01010316,C3,1,1,1.0
E01010366,C3,3,1,3.0
E01010374,C3,1,1,1.0
E01010428,C3,1,1,1.0
E01010523,C3,1,1,1.0
E01010591,C3,1,1,1.0
E01010594,C3,1,1,1.0
E01010654,C3,1,1,1.0
E01010698,C3,1,1,1.0
E01010901,C3,1,1,1.0
E01011056,C3,1,1,1.0
E01011153,C3,1,1,1.0
E01011296,C3,1,1,1.0
E01011309,C3,1,1,1.0
E01011313,C3,1,1,1.0
E01011327,C3,1,1,1.0
E01011344,C3,1,1,1.0
E01011353,C3,1,1,1.0
E01011360,C3,1,1,1.0
E01011411,C3,1,1,1.0
E01011433,C3,1,1,1.0
E01011444,C3,1,1,1.0
E01011448,C3,1,1,1.0
E01011460,C3,1,1,1.0
E01011461,C3,1,1,1.0
E01011482,C3,1,1,1.0
E01011507,C3,1,1,1.0
E01011510,C3,1,1,1.0
E01011512,C3,1,1,1.0
E01011549,C3,2,2,1.0
E01011557,C3,1,1,1.0
E01011562,C3,1,1,1.0
E01011624,C3,1,1,1.0
E01011628,C3,1,1,1.0
E01011629,C3,1,1,1.0
E01011642,C3,6,5,1.2
E01011648,C3,1,1,1.0
E01011681,C3,3,3,1.0
E01011691,C3,1,1,1.0
E01011701,C3,1,1,1.0
E01011702,C3,1,1,1.0
E01011709,C3,1,1,1.0
E01011738,C3,1,1,1.0
E01011769,C3,1,1,1.0
E01011916,C3,2,2,1.0
E01012008,C3,1,1,1.0
E01012505,C3,1,1,1.0
E01012577,C3,2,1,2.0
E01012605,C3,1,1,1.0
E01012652,C3,1,1,1.0
E01012739,C3,1,1,1.0
E01012743,C3,1,1,1.0
E01012752,C3,1,1,1.0
E01012914,C3,1,1,1.0
E01013112,C3,1,1,1.0
E01013157,C3,1,1,1.0
E01013228,C3,1,1,1.0
E01013243,C3,1,1,1.0
E01013556,C3,1,1,1.0
E01013570,C3,1,1,1.0
E01013710,C3,1,1,1.0
E01013837,C3,1,1,1.0
E01013838,C3,2,2,1.0
E01013847,C3,1,1,1.0
E01014016,C3,1,1,1.0
E01014192,C3,1,1,1.0
E01014237,C3,2,2,1.0
E01014251,C3,1,1,1.0
E01014277,C3,1,1,1.0
E01014279,C3,1,1,1.0
E01014303,C3,1,1,1.0
E01014784,C3,1,1,1.0
E01014870,C3,1,1,1.0
E01015052,C3,1,1,1.0
E01015159,C3,1,1,1.0
E01015164,C3,1,1,1.0
E01015168,C3,1,1,1.0
E01015282,C3,1,1,1.0
E01015296,C3,3,1,3.0
E01015297,C3,1,1,1.0
E01015370,C3,1,1,1.0
E01015701,C3,1,1,1.0
E01015844,C3,1,1,1.0
E01015935,C3,1,1,1.0
E01015980,C3,1,1,1.0
E01016181,C3,1,1,1.0
E01016249,C3,1,1,1.0
E01016365,C3,1,1,1.0
E01016366,C3,1,1,1.0
E01016379,C3,1,1,1.0
E01016455,C3,1,1,1.0
E01016464,C3,2,2,1.0
E01016514,C3,1,1,1.0
E01016628,C3,1,1,1.0
E01016670,C3,1,1,1.0
E01016683,C3,1,1,1.0
E01016729,C3,2,1,2.0
E01016834,C3,1,1,1.0
E01016852,C3,1,1,1.0
E01016854,C3,1,1,1.0
E01016882,C3,1,1,1.0
E01016883,C3,1,1,1.0
E01016944,C3,1,1,1.0
E01016947,C3,1,1,1.0
E01016955,C3,1,1,1.0
E01016968,C3,1,1,1.0
E01016977,C3,1,1,1.0
E01017029,C3,1,1,1.0
E01017226,C3,1,1,1.0
E01017346,C3,1,1,1.0
E01017389,C3,1,1,1.0
E01017401,C3,1,1,1.0
E01017436,C3,1,1,1.0
E01017641,C3,1,1,1.0
E01017650,C3,1,1,1.0
E01017849,C3,1,1,1.0
E01017965,C3,1,1,1.0
E01018032,C3,3,1,3.0
E01018085,C3,1,1,1.0
E01018212,C3,1,1,1.0
E01018266,C3,1,1,1.0
E01018343,C3,1,1,1.0
E01018365,C3,1,1,1.0
E01018374,C3,1,1,1.0
E01018390,C3,1,1,1.0
E01018414,C3,1,1,1.0
E01018475,C3,1,1,1.0
E01018481,C3,1,1,1.0
E01018978,C3,1,1,1.0
E01019006,C3,1,1,1.0
E01019485,C3,1,1,1.0
E01019536,C3,1,1,1.0
E01019613,C3,1,1,1.0
E01019656,C3,1,1,1.0
E01019707,C3,1,1,1.0
E01019708,C3,1,1,1.0
E01019718,C3,1,1,1.0
E01019742,C3,1,1,1.0
E01019819,C3,1,1,1.0
E01019837,C3,1,1,1.0
E01019854,C3,1,1,1.0
E01019855,C3,1,1,1.0
E01019902,C3,1,1,1.0
E01019938,C3,1,1,1.0
E01020091,C3,1,1,1.0
E01020106,C3,1,1,1.0
E01020175,C3,1,1,1.0
E01020276,C3,6,1,6.0
E01020295,C3,2,2,1.0
E01020296,C3,1,1,1.0
E01020299,C3,1,1,1.0
E01020310,C3,6,1,6.0
E01020655,C3,1,1,1.0
E01020786,C3,1,1,1.0
E01020821,C3,1,1,1.0
E01020840,C3,1,1,1.0
E01020983,C3,1,1,1.0
E01021003,C3,1,1,1.0
E01021021,C3,1,1,1.0
E01021529,C3,1,1,1.0
E01022102,C3,1,1,1.0
E01022104,C3,1,1,1.0
E01022105,C3,1,1,1.0
E01022124,C3,1,1,1.0
E01022126,C3,1,1,1.0
E01022137,C3,1,1,1.0
E01022169,C3,1,1,1.0
E01022342,C3,1,1,1.0
E01022480,C3,1,1,1.0
E01022581,C3,1,1,1.0
E01022592,C3,1,1,1.0
E01022677,C3,1,1,1.0
E01022734,C3,1,1,1.0
E01023042,C3,1,1,1.0
E01023118,C3,1,1,1.0
E01023229,C3,1,1,1.0
E01023352,C3,2,1,2.0
