lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000645,C1,1,1,1.0
E01000646,C1,1,1,1.0
E01000649,C1,1,1,1.0
E01000659,C1,2,2,1.0
E01000666,C1,4,3,1.3333333333333333
E01000667,C1,1,1,1.0
E01000669,C1,1,1,1.0
E01000670,C1,1,1,1.0
E01000672,C1,2,2,1.0
E01000676,C1,1,1,1.0
E01000685,C1,2,2,1.0
E01000686,C1,3,3,1.0
E01000687,C1,1,1,1.0
E01000689,C1,1,1,1.0
E01000690,C1,2,1,2.0
E01000698,C1,1,1,1.0
E01000700,C1,1,1,1.0
E01000706,C1,1,1,1.0
E01000708,C1,2,1,2.0
E01000714,C1,4,4,1.0
E01000719,C1,1,1,1.0
E01000725,C1,3,3,1.0
E01000726,C1,2,1,2.0
E01000727,C1,1,1,1.0
E01000730,C1,1,1,1.0
E01000733,C1,1,1,1.0
E01000747,C1,1,1,1.0
E01000749,C1,1,1,1.0
E01000756,C1,1,1,1.0
E01000758,C1,1,1,1.0
E01000759,C1,1,1,1.0
E01000764,C1,3,3,1.0
E01000765,C1,1,1,1.0
E01000770,C1,1,1,1.0
E01000773,C1,1,1,1.0
E01000787,C1,1,1,1.0
E01000788,C1,4,2,2.0
E01000794,C1,1,1,1.0
E01000799,C1,1,1,1.0
E01000801,C1,1,1,1.0
E01000804,C1,2,2,1.0
E01000809,C1,1,1,1.0
E01000813,C1,1,1,1.0
E01000815,C1,1,1,1.0
E01000819,C1,1,1,1.0
E01000823,C1,1,1,1.0
E01000832,C1,2,2,1.0
E01000833,C1,1,1,1.0
E01000834,C1,1,1,1.0
E01000835,C1,1,1,1.0
E01001941,C1,1,1,1.0
E01003047,C1,1,1,1.0
E01009341,C1,1,1,1.0
E01010299,C1,3,1,3.0
E01011989,C1,2,2,1.0
E01013791,C1,1,1,1.0
E01013800,C1,1,1,1.0
E01013801,C1,1,1,1.0
E01013806,C1,1,1,1.0
E01014370,C1,2,2,1.0
E01014377,C1,1,1,1.0
E01014382,C1,1,1,1.0
E01014391,C1,1,1,1.0
