lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000645,C1,2,1,2.0
E01000647,C1,1,1,1.0
E01000651,C1,2,2,1.0
E01000655,C1,1,1,1.0
E01000658,C1,1,1,1.0
E01000663,C1,1,1,1.0
E01000668,C1,2,2,1.0
E01000669,C1,2,2,1.0
E01000674,C1,1,1,1.0
E01000675,C1,1,1,1.0
E01000676,C1,1,1,1.0
E01000683,C1,1,1,1.0
E01000686,C1,4,4,1.0
E01000691,C1,2,2,1.0
E01000692,C1,1,1,1.0
E01000694,C1,1,1,1.0
E01000703,C1,1,1,1.0
E01000708,C1,1,1,1.0
E01000714,C1,1,1,1.0
E01000720,C1,1,1,1.0
E01000725,C1,1,1,1.0
E01000728,C1,2,2,1.0
E01000730,C1,2,1,2.0
E01000747,C1,1,1,1.0
E01000749,C1,1,1,1.0
E01000752,C1,8,2,4.0
E01000757,C1,1,1,1.0
E01000758,C1,1,1,1.0
E01000764,C1,1,1,1.0
E01000767,C1,1,1,1.0
E01000768,C1,1,1,1.0
E01000775,C1,1,1,1.0
E01000785,C1,1,1,1.0
E01000788,C1,3,2,1.5
E01000790,C1,1,1,1.0
E01000797,C1,1,1,1.0
E01000798,C1,1,1,1.0
E01000799,C1,1,1,1.0
E01000800,C1,1,1,1.0
E01000803,C1,1,1,1.0
E01000807,C1,2,2,1.0
E01000811,C1,1,1,1.0
E01000822,C1,1,1,1.0
E01000827,C1,1,1,1.0
E01000829,C1,1,1,1.0
E01000831,C1,2,2,1.0
E01000833,C1,1,1,1.0
E01000840,C1,1,1,1.0
E01000924,C1,1,1,1.0
E01010299,C1,1,1,1.0
E01011584,C1,1,1,1.0
E01013791,C1,1,1,1.0
E01013794,C1,1,1,1.0
E01013804,C1,1,1,1.0
E01014042,C1,1,1,1.0
E01014048,C1,1,1,1.0
E01014370,C1,3,3,1.0
E01014372,C1,1,1,1.0
E01014375,C1,1,1,1.0
E01014382,C1,2,2,1.0
E01014384,C1,1,1,1.0
E01014388,C1,1,1,1.0
E01014391,C1,1,1,1.0
E01014396,C1,1,1,1.0
E01014400,C1,1,1,1.0
E01014405,C1,1,1,1.0
E01014411,C1,1,1,1.0
E01014417,C1,1,1,1.0
E01014418,C1,2,2,1.0
E01014425,C1,1,1,1.0
E01014443,C1,3,2,1.5
E01014446,C1,1,1,1.0
E01014468,C1,1,1,1.0
E01014470,C1,1,1,1.0
E01014474,C1,1,1,1.0
E01014477,C1,2,2,1.0
E01014479,C1,1,1,1.0
E01014481,C1,1,1,1.0
E01014485,C1,2,2,1.0
E01014487,C1,2,2,1.0
E01014488,C1,1,1,1.0
E01014492,C1,2,2,1.0
E01014496,C1,1,1,1.0
E01014497,C1,1,1,1.0
E01014498,C1,1,1,1.0
E01014499,C1,1,1,1.0
E01014501,C1,2,2,1.0
E01014502,C1,3,3,1.0
E01014505,C1,1,1,1.0
E01014506,C1,4,4,1.0
E01014507,C1,1,1,1.0
E01014508,C1,1,1,1.0
E01014511,C1,26,2,13.0
E01014512,C1,1,1,1.0
E01014513,C1,3,1,3.0
E01014518,C1,1,1,1.0
E01014522,C1,1,1,1.0
E01014526,C1,1,1,1.0
E01014531,C1,1,1,1.0
