lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01003746,C1,1,1,1.0
E01010316,C1,1,1,1.0
E01017581,C1,1,1,1.0
E01020152,C1,2,1,2.0
E01022351,C1,1,1,1.0
E01026439,C1,1,1,1.0
E01026441,C1,1,1,1.0
E01026493,C1,2,1,2.0
E01026919,C1,1,1,1.0
E01027289,C1,1,1,1.0
E01028458,C1,1,1,1.0
E01028629,C1,1,1,1.0
E01028748,C1,1,1,1.0
E01030247,C1,1,1,1.0
E01032348,C1,1,1,1.0
E01000124,C2,1,1,1.0
E01000138,C2,1,1,1.0
E01000141,C2,1,1,1.0
E01000164,C2,1,1,1.0
E01000205,C2,1,1,1.0
E01000208,C2,1,1,1.0
E01000249,C2,1,1,1.0
E01000274,C2,1,1,1.0
E01000310,C2,1,1,1.0
E01000547,C2,1,1,1.0
E01001086,C2,1,1,1.0
E01001532,C2,1,1,1.0
E01001592,C2,1,1,1.0
E01001730,C2,1,1,1.0
E01001758,C2,1,1,1.0
E01001760,C2,1,1,1.0
E01001815,C2,1,1,1.0
E01001882,C2,1,1,1.0
E01002014,C2,1,1,1.0
E01002193,C2,1,1,1.0
E01002611,C2,1,1,1.0
E01002639,C2,1,1,1.0
E01002735,C2,1,1,1.0
E01002953,C2,1,1,1.0
E01002958,C2,1,1,1.0
E01003004,C2,1,1,1.0
E01003047,C2,1,1,1.0
E01003089,C2,1,1,1.0
E01003185,C2,1,1,1.0
E01003223,C2,1,1,1.0
E01003315,C2,1,1,1.0
E01003935,C2,1,1,1.0
E01004221,C2,1,1,1.0
E01004534,C2,1,1,1.0
E01004827,C2,1,1,1.0
E01005208,C2,1,1,1.0
E01005488,C2,1,1,1.0
E01005568,C2,1,1,1.0
E01005783,C2,1,1,1.0
E01005884,C2,1,1,1.0
E01007425,C2,1,1,1.0
E01007909,C2,1,1,1.0
E01007931,C2,1,1,1.0
E01007944,C2,2,1,2.0
E01008554,C2,1,1,1.0
E01009446,C2,1,1,1.0
E01009810,C2,1,1,1.0
E01010011,C2,1,1,1.0
E01010505,C2,1,1,1.0
E01010696,C2,1,1,1.0
E01010752,C2,1,1,1.0
E01010891,C2,1,1,1.0
E01010919,C2,1,1,1.0
E01011281,C2,1,1,1.0
E01011295,C2,1,1,1.0
E01011408,C2,1,1,1.0
E01011494,C2,1,1,1.0
E01012505,C2,1,1,1.0
E01013531,C2,1,1,1.0
E01014016,C2,1,1,1.0
E01014297,C2,1,1,1.0
E01015083,C2,1,1,1.0
E01015285,C2,1,1,1.0
E01015346,C2,1,1,1.0
E01015348,C2,1,1,1.0
E01015683,C2,1,1,1.0
E01016359,C2,1,1,1.0
E01016360,C2,1,1,1.0
E01016405,C2,1,1,1.0
E01016414,C2,2,1,2.0
E01016671,C2,1,1,1.0
E01016709,C2,1,1,1.0
E01016727,C2,1,1,1.0
E01017136,C2,1,1,1.0
E01017148,C2,1,1,1.0
E01017168,C2,1,1,1.0
E01017189,C2,1,1,1.0
E01017190,C2,1,1,1.0
E01017195,C2,1,1,1.0
E01017215,C2,1,1,1.0
E01017216,C2,2,2,1.0
E01017236,C2,1,1,1.0
E01017239,C2,1,1,1.0
E01017243,C2,1,1,1.0
E01017248,C2,1,1,1.0
E01017280,C2,1,1,1.0
E01017336,C2,1,1,1.0
E01017581,C2,1,1,1.0
E01017620,C2,1,1,1.0
E01017833,C2,1,1,1.0
E01017844,C2,1,1,1.0
E01019264,C2,1,1,1.0
E01019583,C2,1,1,1.0
E01019656,C2,1,1,1.0
E01020581,C2,1,1,1.0
E01020908,C2,1,1,1.0
E01021062,C2,1,1,1.0
E01021920,C2,1,1,1.0
E01022017,C2,1,1,1.0
E01022424,C2,1,1,1.0
E01022848,C2,1,1,1.0
E01022992,C2,1,1,1.0
E01023351,C2,1,1,1.0
E01023410,C2,1,1,1.0
E01023580,C2,1,1,1.0
E01023581,C2,1,1,1.0
E01023721,C2,1,1,1.0
E01023739,C2,1,1,1.0
E01023843,C2,1,1,1.0
E01023869,C2,1,1,1.0
E01023911,C2,1,1,1.0
E01024595,C2,1,1,1.0
E01024648,C2,1,1,1.0
E01024659,C2,1,1,1.0
E01024717,C2,1,1,1.0
E01024968,C2,1,1,1.0
E01024970,C2,1,1,1.0
E01025005,C2,1,1,1.0
E01025684,C2,1,1,1.0
E01026194,C2,1,1,1.0
E01026465,C2,2,1,2.0
E01026548,C2,1,1,1.0
E01027160,C2,1,1,1.0
E01027272,C2,1,1,1.0
E01027652,C2,1,1,1.0
