lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000673,C1,1,1,1.0
E01000676,C1,1,1,1.0
E01000684,C1,1,1,1.0
E01000687,C1,1,1,1.0
E01000690,C1,1,1,1.0
E01000694,C1,1,1,1.0
E01000704,C1,1,1,1.0
E01000719,C1,1,1,1.0
E01000720,C1,1,1,1.0
E01000725,C1,1,1,1.0
E01000732,C1,1,1,1.0
E01000745,C1,1,1,1.0
E01000749,C1,1,1,1.0
E01000751,C1,1,1,1.0
E01000759,C1,2,2,1.0
E01000767,C1,1,1,1.0
E01000772,C1,1,1,1.0
E01000775,C1,1,1,1.0
E01000797,C1,2,2,1.0
E01000802,C1,1,1,1.0
E01000818,C1,1,1,1.0
E01000827,C1,1,1,1.0
E01003345,C1,1,1,1.0
E01014044,C1,1,1,1.0
E01016297,C1,1,1,1.0
E01016298,C1,1,1,1.0
E01017160,C1,1,1,1.0
E01017215,C1,1,1,1.0
E01020152,C1,1,1,1.0
E01028441,C1,1,1,1.0
E01028477,C1,4,1,4.0
E01028873,C1,1,1,1.0
E01030598,C1,1,1,1.0
E01030600,C1,1,1,1.0
E01030751,C1,1,1,1.0
E01030963,C1,1,1,1.0
S01009059,C1,1,1,1.0
S01009662,C1,1,1,1.0
E01000117,C2,1,1,1.0
E01000122,C2,1,1,1.0
E01000157,C2,1,1,1.0
E01000172,C2,1,1,1.0
E01000174,C2,1,1,1.0
E01000186,C2,1,1,1.0
E01000193,C2,1,1,1.0
E01000202,C2,1,1,1.0
E01000211,C2,1,1,1.0
E01000214,C2,1,1,1.0
E01000231,C2,1,1,1.0
E01000248,C2,2,2,1.0
E01000249,C2,1,1,1.0
E01000250,C2,1,1,1.0
E01000253,C2,1,1,1.0
E01000260,C2,2,2,1.0
E01000263,C2,1,1,1.0
E01000270,C2,2,1,2.0
E01000276,C2,1,1,1.0
E01000290,C2,1,1,1.0
E01000298,C2,1,1,1.0
E01000321,C2,1,1,1.0
E01000587,C2,1,1,1.0
E01000645,C2,1,1,1.0
E01000647,C2,3,3,1.0
E01000650,C2,1,1,1.0
E01000652,C2,2,2,1.0
E01000654,C2,3,3,1.0
E01000655,C2,1,1,1.0
E01000661,C2,1,1,1.0
E01000669,C2,1,1,1.0
E01000671,C2,1,1,1.0
E01000675,C2,2,2,1.0
E01000679,C2,1,1,1.0
E01000682,C2,1,1,1.0
E01000683,C2,2,1,2.0
E01000685,C2,1,1,1.0
E01000687,C2,1,1,1.0
E01000689,C2,1,1,1.0
E01000691,C2,1,1,1.0
E01000696,C2,2,2,1.0
E01000703,C2,1,1,1.0
E01000709,C2,1,1,1.0
E01000712,C2,1,1,1.0
E01000729,C2,1,1,1.0
E01000733,C2,1,1,1.0
E01000735,C2,1,1,1.0
E01000742,C2,1,1,1.0
E01000745,C2,2,2,1.0
E01000749,C2,2,2,1.0
E01000753,C2,1,1,1.0
E01000756,C2,1,1,1.0
E01000758,C2,1,1,1.0
E01000767,C2,1,1,1.0
E01000770,C2,1,1,1.0
E01000771,C2,2,2,1.0
E01000774,C2,1,1,1.0
E01000775,C2,1,1,1.0
E01000781,C2,1,1,1.0
E01000784,C2,1,1,1.0
E01000786,C2,2,2,1.0
E01000787,C2,1,1,1.0
E01000788,C2,2,2,1.0
E01000791,C2,1,1,1.0
E01000792,C2,1,1,1.0
E01000793,C2,1,1,1.0
E01000797,C2,2,2,1.0
E01000800,C2,1,1,1.0
E01000802,C2,2,2,1.0
E01000806,C2,1,1,1.0
E01000807,C2,1,1,1.0
E01000812,C2,1,1,1.0
E01000823,C2,1,1,1.0
E01000835,C2,1,1,1.0
E01000837,C2,2,1,2.0
E01000919,C2,1,1,1.0
E01001054,C2,1,1,1.0
E01001221,C2,1,1,1.0
E01001406,C2,1,1,1.0
E01001415,C2,1,1,1.0
E01002026,C2,1,1,1.0
E01002087,C2,1,1,1.0
E01002098,C2,1,1,1.0
E01002116,C2,2,1,2.0
E01002132,C2,1,1,1.0
E01002334,C2,1,1,1.0
E01002681,C2,1,1,1.0
E01002684,C2,1,1,1.0
E01002723,C2,1,1,1.0
E01002724,C2,1,1,1.0
E01002819,C2,1,1,1.0
E01002958,C2,1,1,1.0
E01003937,C2,1,1,1.0
E01003980,C2,1,1,1.0
E01004077,C2,1,1,1.0
E01004218,C2,1,1,1.0
E01004345,C2,1,1,1.0
E01004462,C2,1,1,1.0
E01004597,C2,1,1,1.0
E01005012,C2,1,1,1.0
E01006375,C2,1,1,1.0
E01007455,C2,1,1,1.0
E01007550,C2,1,1,1.0
E01007714,C2,2,1,2.0
E01007858,C2,1,1,1.0
E01008045,C2,1,1,1.0
E01008109,C2,1,1,1.0
E01008400,C2,1,1,1.0
E01009079,C2,1,1,1.0
E01009089,C2,1,1,1.0
E01009493,C2,1,1,1.0
E01009795,C2,1,1,1.0
E01009906,C2,1,1,1.0
E01010339,C2,1,1,1.0
E01010396,C2,1,1,1.0
E01010440,C2,1,1,1.0
E01010680,C2,1,1,1.0
E01010818,C2,1,1,1.0
E01011286,C2,1,1,1.0
E01011356,C2,1,1,1.0
E01011453,C2,1,1,1.0
E01011470,C2,1,1,1.0
E01011479,C2,1,1,1.0
E01011555,C2,1,1,1.0
E01011663,C2,1,1,1.0
E01011685,C2,1,1,1.0
E01011707,C2,1,1,1.0
E01011885,C2,1,1,1.0
E01012578,C2,1,1,1.0
E01013121,C2,1,1,1.0
E01013305,C2,1,1,1.0
E01013362,C2,1,1,1.0
E01013426,C2,1,1,1.0
E01014147,C2,1,1,1.0
E01014191,C2,1,1,1.0
E01014192,C2,1,1,1.0
E01014250,C2,2,1,2.0
E01014510,C2,1,1,1.0
E01014718,C2,1,1,1.0
E01014754,C2,1,1,1.0
E01014755,C2,1,1,1.0
E01014953,C2,1,1,1.0
E01015037,C2,1,1,1.0
E01015070,C2,1,1,1.0
E01015128,C2,1,1,1.0
E01015285,C2,1,1,1.0
E01015350,C2,1,1,1.0
E01015358,C2,1,1,1.0
E01015372,C2,1,1,1.0
E01015673,C2,1,1,1.0
E01016367,C2,1,1,1.0
E01016420,C2,1,1,1.0
E01016424,C2,1,1,1.0
E01016670,C2,1,1,1.0
E01016964,C2,1,1,1.0
E01017142,C2,1,1,1.0
E01017150,C2,1,1,1.0
E01017155,C2,1,1,1.0
E01017160,C2,1,1,1.0
E01017164,C2,1,1,1.0
E01017181,C2,1,1,1.0
E01017190,C2,1,1,1.0
E01017194,C2,1,1,1.0
E01017195,C2,1,1,1.0
E01017232,C2,1,1,1.0
E01017255,C2,1,1,1.0
E01017260,C2,1,1,1.0
E01017261,C2,3,1,3.0
E01017264,C2,1,1,1.0
E01017265,C2,2,2,1.0
E01017271,C2,1,1,1.0
E01017274,C2,1,1,1.0
E01017290,C2,1,1,1.0
E01017581,C2,1,1,1.0
E01017814,C2,1,1,1.0
E01017945,C2,1,1,1.0
E01017976,C2,1,1,1.0
E01018009,C2,1,1,1.0
E01018093,C2,1,1,1.0
E01018095,C2,1,1,1.0
E01018117,C2,1,1,1.0
E01018223,C2,1,1,1.0
E01018241,C2,2,1,2.0
E01018271,C2,1,1,1.0
E01018594,C2,1,1,1.0
E01018692,C2,2,1,2.0
E01019207,C2,1,1,1.0
E01019853,C2,1,1,1.0
E01020139,C2,1,1,1.0
E01020377,C2,1,1,1.0
E01020792,C2,1,1,1.0
E01021036,C2,1,1,1.0
E01022024,C2,1,1,1.0
E01022106,C2,1,1,1.0
E01022206,C2,1,1,1.0
E01022523,C2,1,1,1.0
E01022560,C2,2,1,2.0
E01022977,C2,1,1,1.0
E01023175,C2,1,1,1.0
E01023347,C2,1,1,1.0
E01023379,C2,1,1,1.0
E01023629,C2,1,1,1.0
E01023748,C2,1,1,1.0
